Time,Step,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,Q_Err,DQ_Norm,Reached
7.243000,3,-20.079337,12.373652,78.060646,-28.701797,108.096641,-66.079039,78.845141,123.639529,0
7.244000,3,-20.045612,12.351441,78.082561,-28.651432,108.063622,-65.981316,78.721936,123.643209,0
7.245000,3,-20.011900,12.329246,78.104457,-28.601099,108.030632,-65.883552,78.598724,123.645666,0
7.246000,3,-19.978200,12.307068,78.126333,-28.550799,107.997669,-65.785747,78.475506,123.646905,0
7.247000,3,-19.944515,12.284908,78.148189,-28.500530,107.964735,-65.687903,78.352285,123.646936,0
7.248000,3,-19.910842,12.262765,78.170026,-28.450295,107.931830,-65.590020,78.229061,123.645763,0
7.249000,3,-19.877184,12.240639,78.191842,-28.400093,107.898953,-65.492101,78.105835,123.643396,0
7.250000,3,-19.843539,12.218531,78.213639,-28.349925,107.866106,-65.394146,77.982608,123.639840,0
7.251000,3,-19.809909,12.196441,78.235416,-28.299790,107.833287,-65.296157,77.859383,123.635104,0
7.252000,3,-19.776294,12.174368,78.257173,-28.249689,107.800498,-65.198134,77.736159,123.629193,0
7.253000,3,-19.742693,12.152313,78.278910,-28.199623,107.767738,-65.100080,77.612939,123.622116,0
7.254000,3,-19.709108,12.130276,78.300626,-28.149592,107.735007,-65.001995,77.489723,123.613880,0
7.255000,3,-19.675538,12.108257,78.322323,-28.099595,107.702307,-64.903880,77.366513,123.604490,0
7.256000,3,-19.641983,12.086256,78.343998,-28.049634,107.669636,-64.805736,77.243310,123.593955,0
7.257000,3,-19.608444,12.064274,78.365653,-27.999708,107.636995,-64.707565,77.120114,123.582282,0
7.258000,3,-19.574922,12.042310,78.387288,-27.949817,107.604384,-64.609368,76.996928,123.569476,0
7.259000,3,-19.541415,12.020365,78.408902,-27.899963,107.571803,-64.511146,76.873752,123.555546,0
7.260000,3,-19.507925,11.998438,78.430495,-27.850145,107.539253,-64.412900,76.750588,123.540498,0
7.261000,3,-19.474452,11.976529,78.452067,-27.800364,107.506733,-64.314631,76.627436,123.524338,0
7.262000,3,-19.440995,11.954640,78.473618,-27.750620,107.474243,-64.216341,76.504299,123.507075,0
7.263000,3,-19.407556,11.932769,78.495148,-27.700912,107.441785,-64.118030,76.381176,123.488714,0
7.264000,3,-19.374135,11.910918,78.516657,-27.651242,107.409357,-64.019700,76.258069,123.469262,0
7.265000,3,-19.340731,11.889085,78.538145,-27.601610,107.376960,-63.921351,76.134979,123.448726,0
7.266000,3,-19.307344,11.867272,78.559612,-27.552016,107.344595,-63.822985,76.011908,123.427113,0
7.267000,3,-19.273976,11.845478,78.581057,-27.502459,107.312260,-63.724603,75.888856,123.404430,0
7.268000,3,-19.240626,11.823703,78.602481,-27.452941,107.279958,-63.626206,75.765824,123.380683,0
7.269000,3,-19.207295,11.801948,78.623883,-27.403462,107.247686,-63.527795,75.642814,123.355878,0
7.270000,3,-19.173982,11.780213,78.645263,-27.354022,107.215446,-63.429371,75.519827,123.330023,0
7.271000,3,-19.140689,11.758497,78.666622,-27.304620,107.183238,-63.330936,75.396864,123.303124,0
7.272000,3,-19.107414,11.736801,78.687960,-27.255259,107.151062,-63.232490,75.273925,123.275188,0
7.273000,3,-19.074159,11.715124,78.709275,-27.205936,107.118918,-63.134033,75.151012,123.246221,0
7.274000,3,-19.040924,11.693468,78.730568,-27.156654,107.086806,-63.035569,75.028127,123.216229,0
7.275000,3,-19.007708,11.671832,78.751840,-27.107412,107.054726,-62.937096,74.905269,123.185219,0
7.276000,3,-18.974512,11.650216,78.773089,-27.058210,107.022678,-62.838618,74.782440,123.153198,0
7.277000,3,-18.941337,11.628620,78.794317,-27.009049,106.990663,-62.740133,74.659641,123.120173,0
7.278000,3,-18.908181,11.607044,78.815522,-26.959929,106.958681,-62.641644,74.536874,123.086148,0
7.279000,3,-18.875047,11.585489,78.836705,-26.910849,106.926731,-62.543152,74.414138,123.051131,0
7.280000,3,-18.841933,11.563954,78.857865,-26.861811,106.894814,-62.444657,74.291436,123.015128,0
7.281000,3,-18.808841,11.542439,78.879003,-26.812815,106.862930,-62.346160,74.168768,122.978146,0
7.282000,3,-18.775769,11.520946,78.900119,-26.763860,106.831078,-62.247663,74.046135,122.940191,0
7.283000,3,-18.742719,11.499473,78.921212,-26.714947,106.799261,-62.149167,73.923538,122.901268,0
7.284000,3,-18.709690,11.478021,78.942282,-26.666077,106.767476,-62.050672,73.800978,122.861385,0
7.285000,3,-18.676684,11.456590,78.963330,-26.617248,106.735724,-61.952179,73.678456,122.820547,0
7.286000,3,-18.643699,11.435179,78.984355,-26.568463,106.704007,-61.853690,73.555974,122.778761,0
7.287000,3,-18.610737,11.413790,79.005357,-26.519720,106.672322,-61.755205,73.433531,122.736033,0
7.288000,3,-18.577796,11.392422,79.026337,-26.471021,106.640672,-61.656725,73.311130,122.692369,0
7.289000,3,-18.544879,11.371075,79.047293,-26.422364,106.609055,-61.558252,73.188770,122.647774,0
7.290000,3,-18.511984,11.349750,79.068227,-26.373752,106.577472,-61.459786,73.066454,122.602256,0
7.291000,3,-18.479112,11.328446,79.089137,-26.325183,106.545923,-61.361328,72.944181,122.555821,0
7.292000,3,-18.446263,11.307163,79.110024,-26.276658,106.514408,-61.262879,72.821953,122.508473,0
7.293000,3,-18.413438,11.285902,79.130888,-26.228177,106.482927,-61.164440,72.699771,122.460220,0
7.294000,3,-18.380635,11.264663,79.151729,-26.179740,106.451480,-61.066012,72.577636,122.411067,0
7.295000,3,-18.347857,11.243445,79.172546,-26.131348,106.420068,-60.967596,72.455548,122.361020,0
7.296000,3,-18.315102,11.222249,79.193340,-26.083000,106.388690,-60.869193,72.333509,122.310085,0
7.297000,3,-18.282372,11.201074,79.214110,-26.034698,106.357347,-60.770803,72.211519,122.258269,0
7.298000,3,-18.249666,11.179922,79.234857,-25.986441,106.326039,-60.672428,72.089579,122.205576,0
7.299000,3,-18.216983,11.158792,79.255581,-25.938229,106.294765,-60.574069,71.967691,122.152013,0
7.300000,3,-18.184326,11.137683,79.276281,-25.890062,106.263526,-60.475726,71.845855,122.097586,0
7.301000,3,-18.151693,11.116597,79.296957,-25.841942,106.232322,-60.377400,71.724072,122.042300,0
7.302000,3,-18.119085,11.095533,79.317609,-25.793867,106.201153,-60.279092,71.602342,121.986162,0
7.303000,3,-18.086502,11.074491,79.338238,-25.745838,106.170019,-60.180803,71.480668,121.929176,0
7.304000,3,-18.053945,11.053472,79.358843,-25.697856,106.138921,-60.082534,71.359048,121.871349,0
7.305000,3,-18.021412,11.032475,79.379424,-25.649920,106.107858,-59.984285,71.237486,121.812686,0
7.306000,3,-17.988905,11.011501,79.399981,-25.602031,106.076830,-59.886058,71.115981,121.753194,0
7.307000,3,-17.956424,10.990549,79.420513,-25.554189,106.045837,-59.787854,70.994533,121.692877,0
7.308000,3,-17.923969,10.969619,79.441022,-25.506394,106.014880,-59.689672,70.873145,121.631741,0
7.309000,3,-17.891540,10.948713,79.461507,-25.458645,105.983959,-59.591515,70.751817,121.569793,0
7.310000,3,-17.859137,10.927829,79.481967,-25.410945,105.953073,-59.493383,70.630549,121.507037,0
7.311000,3,-17.826760,10.906967,79.502404,-25.363292,105.922224,-59.395276,70.509343,121.443479,0
7.312000,3,-17.794410,10.886129,79.522816,-25.315686,105.891410,-59.297196,70.388199,121.379124,0
7.313000,3,-17.762087,10.865314,79.543204,-25.268129,105.860632,-59.199143,70.267118,121.313979,0
7.314000,3,-17.729790,10.844521,79.563567,-25.220620,105.829890,-59.101118,70.146101,121.248048,0
7.315000,3,-17.697520,10.823752,79.583906,-25.173159,105.799185,-59.003123,70.025149,121.181338,0
7.316000,3,-17.665278,10.803006,79.604220,-25.125746,105.768515,-58.905157,69.904262,121.113852,0
7.317000,3,-17.633062,10.782283,79.624510,-25.078382,105.737882,-58.807221,69.783442,121.045598,0
7.318000,3,-17.600874,10.761583,79.644776,-25.031067,105.707285,-58.709317,69.662688,120.976580,0
7.319000,3,-17.568714,10.740907,79.665016,-24.983801,105.676725,-58.611445,69.542003,120.906804,0
7.320000,3,-17.536581,10.720254,79.685232,-24.936583,105.646201,-58.513606,69.421386,120.836274,0
7.321000,3,-17.504477,10.699624,79.705424,-24.889416,105.615714,-58.415801,69.300839,120.764997,0
7.322000,3,-17.472400,10.679018,79.725590,-24.842297,105.585263,-58.318030,69.180361,120.692977,0
7.323000,3,-17.440351,10.658435,79.745732,-24.795228,105.554849,-58.220294,69.059955,120.620220,0
7.324000,3,-17.408331,10.637876,79.765849,-24.748209,105.524472,-58.122594,68.939620,120.546731,0
7.325000,3,-17.376339,10.617340,79.785941,-24.701240,105.494132,-58.024931,68.819358,120.472515,0
7.326000,3,-17.344375,10.596829,79.806008,-24.654320,105.463828,-57.927305,68.699169,120.397578,0
7.327000,3,-17.312441,10.576341,79.826050,-24.607451,105.433562,-57.829717,68.579053,120.321924,0
7.328000,3,-17.280535,10.555877,79.846068,-24.560633,105.403333,-57.732168,68.459013,120.245559,0
7.329000,3,-17.248658,10.535436,79.866060,-24.513865,105.373141,-57.634659,68.339047,120.168488,0
7.330000,3,-17.216811,10.515020,79.886027,-24.467147,105.342986,-57.537191,68.219158,120.090716,0
7.331000,3,-17.184992,10.494628,79.905968,-24.420480,105.312869,-57.439763,68.099345,120.012248,0
7.332000,3,-17.153203,10.474259,79.925885,-24.373865,105.282789,-57.342377,67.979610,119.933089,0
7.333000,3,-17.121444,10.453915,79.945777,-24.327300,105.252746,-57.245034,67.859953,119.853244,0
7.334000,3,-17.089714,10.433595,79.965643,-24.280786,105.222741,-57.147733,67.740375,119.772718,0
7.335000,3,-17.058014,10.413299,79.985484,-24.234324,105.192773,-57.050477,67.620876,119.691516,0
7.336000,3,-17.026343,10.393027,80.005299,-24.187914,105.162843,-56.953266,67.501458,119.609643,0
7.337000,3,-16.994703,10.372780,80.025089,-24.141555,105.132950,-56.856099,67.382121,119.527105,0
7.338000,3,-16.963093,10.352556,80.044854,-24.095248,105.103096,-56.758979,67.262865,119.443905,0
7.339000,3,-16.931514,10.332358,80.064593,-24.048992,105.073279,-56.661905,67.143691,119.360048,0
7.340000,3,-16.899964,10.312183,80.084307,-24.002789,105.043500,-56.564878,67.024601,119.275541,0
7.341000,3,-16.868445,10.292033,80.103995,-23.956638,105.013758,-56.467900,66.905594,119.190386,0
7.342000,3,-16.836957,10.271908,80.123658,-23.910539,104.984055,-56.370970,66.786671,119.104591,0
7.343000,3,-16.805500,10.251807,80.143295,-23.864493,104.954390,-56.274090,66.667833,119.018158,0
7.344000,3,-16.774074,10.231731,80.162907,-23.818499,104.924763,-56.177259,66.549081,118.931093,0
7.345000,3,-16.742678,10.211680,80.182493,-23.772559,104.895174,-56.080480,66.430415,118.843400,0
7.346000,3,-16.711314,10.191653,80.202053,-23.726670,104.865623,-55.983751,66.311836,118.755085,0
7.347000,3,-16.679981,10.171651,80.221587,-23.680835,104.836111,-55.887074,66.193344,118.666152,0
7.348000,3,-16.648679,10.151674,80.241096,-23.635053,104.806636,-55.790450,66.074941,118.576605,0
7.349000,3,-16.617409,10.131721,80.260579,-23.589324,104.777200,-55.693879,65.956626,118.486450,0
7.350000,3,-16.586171,10.111793,80.280036,-23.543649,104.747803,-55.597362,65.838400,118.395691,0
7.351000,3,-16.554964,10.091891,80.299467,-23.498027,104.718444,-55.500900,65.720264,118.304333,0
7.352000,3,-16.523789,10.072013,80.318872,-23.452458,104.689123,-55.404492,65.602219,118.212380,0
7.353000,3,-16.492646,10.052160,80.338251,-23.406943,104.659841,-55.308141,65.484265,118.119836,0
7.354000,3,-16.461535,10.032333,80.357605,-23.361482,104.630598,-55.211845,65.366403,118.026707,0
7.355000,3,-16.430456,10.012530,80.376932,-23.316075,104.601393,-55.115607,65.248633,117.932997,0
7.356000,3,-16.399409,9.992753,80.396234,-23.270722,104.572227,-55.019425,65.130957,117.838710,0
7.357000,3,-16.368395,9.973000,80.415509,-23.225423,104.543099,-54.923302,65.013373,117.743851,0
7.358000,3,-16.337413,9.953273,80.434758,-23.180178,104.514011,-54.827238,64.895884,117.648424,0
7.359000,3,-16.306464,9.933571,80.453982,-23.134987,104.484961,-54.731233,64.778489,117.552435,0
7.360000,3,-16.275547,9.913895,80.473179,-23.089851,104.455950,-54.635288,64.661190,117.455886,0
7.361000,3,-16.244663,9.894243,80.492350,-23.044770,104.426978,-54.539403,64.543987,117.358783,0
7.362000,3,-16.213812,9.874617,80.511494,-22.999743,104.398045,-54.443580,64.426879,117.261130,0
7.363000,3,-16.182994,9.855017,80.530613,-22.954771,104.369151,-54.347818,64.309869,117.162931,0
7.364000,3,-16.152209,9.835442,80.549705,-22.909854,104.340296,-54.252118,64.192957,117.064191,0
7.365000,3,-16.121458,9.815892,80.568772,-22.864992,104.311481,-54.156481,64.076142,116.964914,0
7.366000,3,-16.090739,9.796368,80.587811,-22.820185,104.282704,-54.060907,63.959426,116.865104,0
7.367000,3,-16.060054,9.776869,80.606825,-22.775433,104.253966,-53.965397,63.842809,116.764766,0
7.368000,3,-16.029403,9.757396,80.625812,-22.730736,104.225268,-53.869952,63.726292,116.663903,0
7.369000,3,-15.998785,9.737948,80.644773,-22.686095,104.196609,-53.774571,63.609874,116.562521,0
7.370000,3,-15.968200,9.718526,80.663708,-22.641510,104.167989,-53.679256,63.493558,116.460623,0
7.371000,3,-15.937650,9.699130,80.682616,-22.596979,104.139409,-53.584007,63.377343,116.358213,0
7.372000,3,-15.907133,9.679759,80.701497,-22.552505,104.110868,-53.488824,63.261230,116.255296,0
7.373000,3,-15.876650,9.660414,80.720353,-22.508086,104.082366,-53.393709,63.145218,116.151876,0
7.374000,3,-15.846201,9.641095,80.739182,-22.463723,104.053904,-53.298661,63.029310,116.047957,0
7.375000,3,-15.815787,9.621802,80.757984,-22.419416,104.025481,-53.203682,62.913505,115.943543,0
7.376000,3,-15.785406,9.602534,80.776760,-22.375165,103.997098,-53.108771,62.797804,115.838638,0
7.377000,3,-15.755060,9.583292,80.795509,-22.330971,103.968754,-53.013929,62.682207,115.733246,0
7.378000,3,-15.724748,9.564076,80.814232,-22.286832,103.940450,-52.919157,62.566715,115.627371,0
7.379000,3,-15.694471,9.544886,80.832928,-22.242750,103.912185,-52.824455,62.451328,115.521018,0
7.380000,3,-15.664228,9.525722,80.851598,-22.198724,103.883960,-52.729824,62.336046,115.414190,0
7.381000,3,-15.634020,9.506584,80.870241,-22.154754,103.855775,-52.635264,62.220872,115.306891,0
7.382000,3,-15.603846,9.487472,80.888858,-22.110841,103.827630,-52.540775,62.105803,115.199126,0
7.383000,3,-15.573708,9.468386,80.907447,-22.066985,103.799524,-52.446359,61.990842,115.090897,0
7.384000,3,-15.543604,9.449326,80.926011,-22.023185,103.771458,-52.352016,61.875989,114.982210,0
7.385000,3,-15.513535,9.430292,80.944547,-21.979443,103.743432,-52.257746,61.761243,114.873068,0
7.386000,3,-15.483501,9.411284,80.963057,-21.935757,103.715445,-52.163549,61.646607,114.763475,0
7.387000,3,-15.453503,9.392302,80.981540,-21.892128,103.687499,-52.069427,61.532079,114.653435,0
7.388000,3,-15.423539,9.373346,80.999997,-21.848556,103.659592,-51.975379,61.417661,114.542951,0
7.389000,3,-15.393611,9.354416,81.018426,-21.805041,103.631725,-51.881406,61.303352,114.432028,0
7.390000,3,-15.363718,9.335513,81.036829,-21.761583,103.603898,-51.787508,61.189155,114.320670,0
7.391000,3,-15.333861,9.316636,81.055205,-21.718182,103.576111,-51.693687,61.075067,114.208879,0
7.392000,3,-15.304039,9.297785,81.073555,-21.674839,103.548364,-51.599942,60.961092,114.096661,0
7.393000,3,-15.274252,9.278960,81.091878,-21.631553,103.520657,-51.506274,60.847227,113.984018,0
7.394000,3,-15.244501,9.260161,81.110173,-21.588325,103.492990,-51.412684,60.733475,113.870954,0
7.395000,3,-15.214786,9.241389,81.128442,-21.545154,103.465364,-51.319171,60.619836,113.757474,0
7.396000,3,-15.185107,9.222643,81.146685,-21.502041,103.437777,-51.225736,60.506309,113.643580,0
7.397000,3,-15.155464,9.203924,81.164900,-21.458985,103.410230,-51.132380,60.392896,113.529278,0
7.398000,3,-15.125856,9.185230,81.183089,-21.415987,103.382724,-51.039103,60.279597,113.414569,0
7.399000,3,-15.096285,9.166563,81.201250,-21.373047,103.355257,-50.945906,60.166411,113.299458,0
7.400000,3,-15.066749,9.147923,81.219385,-21.330165,103.327831,-50.852789,60.053341,113.183949,0
7.401000,3,-15.037250,9.129309,81.237493,-21.287340,103.300445,-50.759752,59.940385,113.068045,0
7.402000,3,-15.007787,9.110721,81.255574,-21.244574,103.273099,-50.666796,59.827545,112.951749,0
7.403000,3,-14.978360,9.092160,81.273628,-21.201866,103.245793,-50.573921,59.714821,112.835066,0
7.404000,3,-14.948970,9.073626,81.291655,-21.159215,103.218528,-50.481127,59.602213,112.717999,0
7.405000,3,-14.919616,9.055117,81.309655,-21.116623,103.191303,-50.388416,59.489721,112.600551,0
7.406000,3,-14.890298,9.036636,81.327629,-21.074089,103.164118,-50.295788,59.377346,112.482726,0
7.407000,3,-14.861017,9.018180,81.345575,-21.031613,103.136973,-50.203242,59.265089,112.364527,0
7.408000,3,-14.831772,8.999752,81.363494,-20.989196,103.109869,-50.110779,59.152950,112.245959,0
7.409000,3,-14.802564,8.981350,81.381387,-20.946837,103.082805,-50.018400,59.040928,112.127023,0
7.410000,3,-14.773393,8.962974,81.399252,-20.904537,103.055781,-49.926106,58.929025,112.007725,0
7.411000,3,-14.744259,8.944625,81.417091,-20.862295,103.028798,-49.833895,58.817241,111.888067,0
7.412000,3,-14.715161,8.926303,81.434902,-20.820111,103.001855,-49.741770,58.705576,111.768052,0
7.413000,3,-14.686101,8.908007,81.452687,-20.777986,102.974952,-49.649730,58.594031,111.647685,0
7.414000,3,-14.657077,8.889738,81.470444,-20.735920,102.948090,-49.557775,58.482606,111.526968,0
7.415000,3,-14.628090,8.871496,81.488174,-20.693912,102.921269,-49.465906,58.371300,111.405905,0
7.416000,3,-14.599140,8.853280,81.505878,-20.651964,102.894487,-49.374124,58.260116,111.284499,0
7.417000,3,-14.570227,8.835091,81.523554,-20.610073,102.867746,-49.282429,58.149052,111.162753,0
7.418000,3,-14.541352,8.816929,81.541204,-20.568242,102.841046,-49.190820,58.038110,111.040671,0
7.419000,3,-14.512514,8.798793,81.558826,-20.526470,102.814386,-49.099299,57.927290,110.918257,0
7.420000,3,-14.483713,8.780684,81.576421,-20.484757,102.787767,-49.007866,57.816591,110.795513,0
7.421000,3,-14.454949,8.762602,81.593989,-20.443102,102.761188,-48.916521,57.706015,110.672442,0
7.422000,3,-14.426223,8.744546,81.611531,-20.401507,102.734649,-48.825265,57.595561,110.549048,0
7.423000,3,-14.397534,8.726517,81.629045,-20.359970,102.708151,-48.734097,57.485230,110.425335,0
7.424000,3,-14.368882,8.708515,81.646532,-20.318493,102.681693,-48.643019,57.375023,110.301305,0
7.425000,3,-14.340268,8.690540,81.663992,-20.277075,102.655276,-48.552031,57.264939,110.176961,0
7.426000,3,-14.311692,8.672592,81.681425,-20.235716,102.628900,-48.461132,57.154980,110.052307,0
7.427000,3,-14.283153,8.654670,81.698831,-20.194416,102.602564,-48.370324,57.045144,109.927346,0
7.428000,3,-14.254652,8.636775,81.716210,-20.153176,102.576269,-48.279606,56.935433,109.802081,0
7.429000,3,-14.226189,8.618907,81.733561,-20.111995,102.550014,-48.188979,56.825847,109.676515,0
7.430000,3,-14.197763,8.601066,81.750886,-20.070873,102.523799,-48.098444,56.716386,109.550651,0
7.431000,3,-14.169375,8.583251,81.768183,-20.029810,102.497626,-48.008000,56.607051,109.424493,0
7.432000,3,-14.141025,8.565464,81.785454,-19.988807,102.471492,-47.917648,56.497841,109.298043,0
7.433000,3,-14.112713,8.547703,81.802697,-19.947864,102.445400,-47.827388,56.388757,109.171305,0
7.434000,3,-14.084439,8.529969,81.819914,-19.906979,102.419348,-47.737221,56.279800,109.044281,0
7.435000,3,-14.056203,8.512262,81.837103,-19.866155,102.393336,-47.647147,56.170969,108.916975,0
7.436000,3,-14.028005,8.494582,81.854265,-19.825390,102.367365,-47.557166,56.062266,108.789389,0
7.437000,3,-13.999845,8.476929,81.871400,-19.784684,102.341435,-47.467278,55.953689,108.661527,0
7.438000,3,-13.971723,8.459302,81.888508,-19.744038,102.315545,-47.377484,55.845240,108.533392,0
7.439000,3,-13.943639,8.441703,81.905589,-19.703452,102.289696,-47.287785,55.736919,108.404986,0
7.440000,3,-13.915593,8.424130,81.922643,-19.662925,102.263887,-47.198180,55.628726,108.276312,0
7.441000,3,-13.887586,8.406584,81.939670,-19.622458,102.238119,-47.108669,55.520661,108.147375,0
7.442000,3,-13.859617,8.389065,81.956669,-19.582051,102.212392,-47.019254,55.412725,108.018175,0
7.443000,3,-13.831686,8.371574,81.973642,-19.541703,102.186705,-46.929934,55.304917,107.888717,0
7.444000,3,-13.803793,8.354108,81.990587,-19.501416,102.161059,-46.840710,55.197239,107.759003,0
7.445000,3,-13.775939,8.336670,82.007506,-19.461188,102.135453,-46.751581,55.089690,107.629036,0
7.446000,3,-13.748123,8.319259,82.024397,-19.421020,102.109888,-46.662549,54.982270,107.498818,0
7.447000,3,-13.720346,8.301875,82.041261,-19.380911,102.084364,-46.573613,54.874981,107.368354,0
7.448000,3,-13.692607,8.284518,82.058098,-19.340863,102.058880,-46.484774,54.767821,107.237645,0
7.449000,3,-13.664907,8.267187,82.074909,-19.300874,102.033437,-46.396032,54.660792,107.106695,0
7.450000,3,-13.637245,8.249884,82.091692,-19.260945,102.008034,-46.307387,54.553894,106.975506,0
7.451000,3,-13.609621,8.232607,82.108448,-19.221077,101.982672,-46.218839,54.447126,106.844080,0
7.452000,3,-13.582037,8.215358,82.125177,-19.181268,101.957350,-46.130390,54.340490,106.712422,0
7.453000,3,-13.554491,8.198135,82.141878,-19.141519,101.932069,-46.042039,54.233984,106.580533,0
7.454000,3,-13.526984,8.180939,82.158553,-19.101830,101.906829,-45.953786,54.127611,106.448416,0
7.455000,3,-13.499515,8.163771,82.175201,-19.062201,101.881629,-45.865631,54.021369,106.316074,0
7.456000,3,-13.472085,8.146629,82.191822,-19.022632,101.856470,-45.777576,53.915259,106.183510,0
7.457000,3,-13.444694,8.129514,82.208415,-18.983123,101.831351,-45.689620,53.809281,106.050727,0
7.458000,3,-13.417342,8.112426,82.224982,-18.943675,101.806273,-45.601763,53.703436,105.917726,0
7.459000,3,-13.390028,8.095365,82.241522,-18.904286,101.781235,-45.514005,53.597724,105.784511,0
7.460000,3,-13.362753,8.078331,82.258034,-18.864957,101.756238,-45.426348,53.492144,105.651085,0
7.461000,3,-13.335518,8.061324,82.274520,-18.825689,101.731282,-45.338791,53.386698,105.517449,0
7.462000,3,-13.308321,8.044344,82.290979,-18.786480,101.706366,-45.251334,53.281384,105.383608,0
7.463000,3,-13.281163,8.027391,82.307410,-18.747332,101.681490,-45.163977,53.176205,105.249562,0
7.464000,3,-13.254044,8.010465,82.323815,-18.708243,101.656655,-45.076722,53.071159,105.115316,0
7.465000,3,-13.226964,7.993565,82.340192,-18.669215,101.631861,-44.989568,52.966247,104.980870,0
7.466000,3,-13.199923,7.976693,82.356543,-18.630247,101.607107,-44.902515,52.861469,104.846229,0
7.467000,3,-13.172921,7.959848,82.372867,-18.591340,101.582393,-44.815563,52.756825,104.711395,0
7.468000,3,-13.145958,7.943029,82.389163,-18.552492,101.557720,-44.728713,52.652316,104.576369,0
7.469000,3,-13.119034,7.926238,82.405433,-18.513704,101.533088,-44.641966,52.547942,104.441155,0
7.470000,3,-13.092149,7.909473,82.421676,-18.474977,101.508496,-44.555320,52.443702,104.305756,0
7.471000,3,-13.065303,7.892736,82.437892,-18.436310,101.483944,-44.468777,52.339598,104.170173,0
7.472000,3,-13.038497,7.876025,82.454080,-18.397703,101.459433,-44.382337,52.235629,104.034409,0
7.473000,3,-13.011729,7.859341,82.470242,-18.359156,101.434962,-44.295999,52.131796,103.898467,0
7.474000,3,-12.985001,7.842684,82.486377,-18.320670,101.410532,-44.209765,52.028098,103.762349,0
7.475000,3,-12.958312,7.826054,82.502486,-18.282243,101.386142,-44.123634,51.924535,103.626057,0
7.476000,3,-12.931662,7.809451,82.518567,-18.243877,101.361792,-44.037606,51.821109,103.489594,0
7.477000,3,-12.905052,7.792875,82.534621,-18.205571,101.337483,-43.951682,51.717819,103.352963,0
7.478000,3,-12.878480,7.776326,82.550649,-18.167326,101.313214,-43.865862,51.614666,103.216165,0
7.479000,3,-12.851948,7.759804,82.566649,-18.129140,101.288986,-43.780146,51.511649,103.079204,0
7.480000,3,-12.825455,7.743308,82.582623,-18.091015,101.264798,-43.694534,51.408768,102.942081,0
7.481000,3,-12.799002,7.726840,82.598570,-18.052950,101.240650,-43.609027,51.306024,102.804799,0
7.482000,3,-12.772588,7.710398,82.614490,-18.014945,101.216543,-43.523625,51.203418,102.667360,0
7.483000,3,-12.746213,7.693984,82.630383,-17.977000,101.192475,-43.438327,51.100948,102.529767,0
7.484000,3,-12.719877,7.677596,82.646249,-17.939116,101.168448,-43.353135,50.998616,102.392022,0
7.485000,3,-12.693581,7.661235,82.662089,-17.901292,101.144462,-43.268048,50.896421,102.254127,0
7.486000,3,-12.667324,7.644901,82.677902,-17.863527,101.120516,-43.183066,50.794364,102.116085,0
7.487000,3,-12.641107,7.628593,82.693688,-17.825824,101.096609,-43.098190,50.692445,101.977897,0
7.488000,3,-12.614929,7.612313,82.709447,-17.788180,101.072744,-43.013420,50.590663,101.839567,0
7.489000,3,-12.588791,7.596059,82.725179,-17.750597,101.048918,-42.928756,50.489020,101.701096,0
7.490000,3,-12.562691,7.579833,82.740885,-17.713073,101.025133,-42.844198,50.387515,101.562486,0
7.491000,3,-12.536632,7.563633,82.756564,-17.675610,101.001387,-42.759746,50.286148,101.423741,0
7.492000,3,-12.510611,7.547460,82.772216,-17.638208,100.977682,-42.675401,50.184919,101.284861,0
7.493000,3,-12.484631,7.531313,82.787841,-17.600865,100.954017,-42.591163,50.083830,101.145850,0
7.494000,3,-12.458689,7.515194,82.803440,-17.563582,100.930392,-42.507031,49.982878,101.006709,0
7.495000,3,-12.432788,7.499101,82.819012,-17.526360,100.906808,-42.423006,49.882066,100.867441,0
7.496000,3,-12.406925,7.483035,82.834558,-17.489198,100.883263,-42.339089,49.781393,100.728048,0
7.497000,3,-12.381102,7.466996,82.850076,-17.452096,100.859759,-42.255279,49.680859,100.588531,0
7.498000,3,-12.355319,7.450984,82.865569,-17.415054,100.836294,-42.171576,49.580464,100.448894,0
7.499000,3,-12.329575,7.434998,82.881034,-17.378072,100.812870,-42.087982,49.480208,100.309138,0
7.500000,3,-12.303871,7.419040,82.896473,-17.341150,100.789485,-42.004494,49.380092,100.169266,0
7.501000,3,-12.278206,7.403108,82.911885,-17.304289,100.766141,-41.921115,49.280116,100.029279,0
7.502000,3,-12.252581,7.387202,82.927271,-17.267487,100.742836,-41.837844,49.180279,99.889180,0
7.503000,3,-12.226995,7.371324,82.942630,-17.230746,100.719572,-41.754682,49.080582,99.748971,0
7.504000,3,-12.201449,7.355472,82.957962,-17.194065,100.696347,-41.671628,48.981026,99.608653,0
7.505000,3,-12.175942,7.339647,82.973268,-17.157443,100.673163,-41.588682,48.881609,99.468229,0
7.506000,3,-12.150475,7.323848,82.988548,-17.120882,100.650018,-41.505845,48.782332,99.327701,0
7.507000,3,-12.125048,7.308076,83.003801,-17.084381,100.626913,-41.423117,48.683195,99.187071,0
7.508000,3,-12.099660,7.292331,83.019027,-17.047940,100.603848,-41.340498,48.584199,99.046342,0
7.509000,3,-12.074312,7.276613,83.034227,-17.011558,100.580823,-41.257988,48.485344,98.905514,0
