Time,Step,Target_X,Target_Y,Target_Z,Actual_X,Actual_Y,Actual_Z,Q_Error,Exec_us
7.3260,4,0.6052,0.0345,0.6052,0,0,0,0.6158,0.1220
7.3270,4,0.6052,0.0345,0.6052,0,0,0,0.6161,0.1040
7.3280,4,0.6052,0.0345,0.6052,0,0,0,0.6165,0.1000
7.3290,4,0.6052,0.0345,0.6052,0,0,0,0.5844,0.1000
7.3300,4,0.6052,0.0345,0.6052,0,0,0,0.5846,0.0920
7.3310,4,0.6052,0.0345,0.6052,0,0,0,0.5848,0.1010
7.3320,4,0.6052,0.0345,0.6052,0,0,0,0.5851,0.0970
7.3330,4,0.6052,0.0345,0.6052,0,0,0,0.5853,0.0900
7.3340,4,0.6052,0.0345,0.6052,0,0,0,0.5855,0.1240
7.3350,4,0.6052,0.0345,0.6052,0,0,0,0.5856,0.1010
7.3360,4,0.6052,0.0345,0.6052,0,0,0,0.5860,0.1000
7.3370,4,0.6052,0.0345,0.6052,0,0,0,0.5862,0.1930
7.3380,4,0.6052,0.0345,0.6052,0,0,0,0.5862,0.0980
7.3390,4,0.6052,0.0345,0.6052,0,0,0,0.5865,0.1010
7.3400,4,0.6052,0.0345,0.6052,0,0,0,0.5867,0.1000
7.3410,4,0.6052,0.0345,0.6052,0,0,0,0.5866,0.0980
7.3420,4,0.6052,0.0345,0.6052,0,0,0,0.5866,0.0950
7.3430,4,0.6052,0.0345,0.6052,0,0,0,0.5866,0.1240
7.3440,4,0.6052,0.0345,0.6052,0,0,0,0.5867,0.1210
7.3450,4,0.6052,0.0345,0.6052,0,0,0,0.5869,0.0890
7.3460,4,0.6052,0.0345,0.6052,0,0,0,0.5868,0.1260
7.3470,4,0.6052,0.0345,0.6052,0,0,0,0.6193,0.0730
7.3480,4,0.6052,0.0345,0.6052,0,0,0,0.6193,0.0970
7.3490,4,0.6052,0.0345,0.6052,0,0,0,0.6192,0.1240
7.3500,4,0.6052,0.0345,0.6052,0,0,0,0.6190,0.0980
7.3510,4,0.6052,0.0345,0.6052,0,0,0,0.6188,0.0970
7.3520,4,0.6052,0.0345,0.6052,0,0,0,0.6189,0.1210
7.3530,4,0.6052,0.0345,0.6052,0,0,0,0.6188,0.1200
7.3540,4,0.6052,0.0345,0.6052,0,0,0,0.5857,0.0760
7.3550,4,0.6052,0.0345,0.6052,0,0,0,0.5855,0.0710
7.3560,4,0.6052,0.0345,0.6052,0,0,0,0.5852,0.1190
7.3570,4,0.6052,0.0345,0.6052,0,0,0,0.5849,0.1030
7.3580,4,0.6052,0.0345,0.6052,0,0,0,0.5845,0.1010
7.3590,4,0.6052,0.0345,0.6052,0,0,0,0.5842,0.0690
7.3600,4,0.6052,0.0345,0.6052,0,0,0,0.5839,0.1190
7.3610,4,0.6052,0.0345,0.6052,0,0,0,0.5834,0.0970
7.3620,4,0.6052,0.0345,0.6052,0,0,0,0.5830,0.1050
7.3630,4,0.6052,0.0345,0.6052,0,0,0,0.5827,0.0940
7.3640,4,0.6052,0.0345,0.6052,0,0,0,0.5823,0.1240
7.3650,4,0.6052,0.0345,0.6052,0,0,0,0.5820,0.0680
7.3660,4,0.6052,0.0345,0.6052,0,0,0,0.5816,0.0900
7.3670,4,0.6052,0.0345,0.6052,0,0,0,0.5811,0.1020
7.3680,4,0.6052,0.0345,0.6052,0,0,0,0.5807,0.1030
7.3690,4,0.6052,0.0345,0.6052,0,0,0,0.5799,0.1210
7.3700,4,0.6052,0.0345,0.6052,0,0,0,0.5791,0.1280
7.3710,4,0.6052,0.0345,0.6052,0,0,0,0.5785,0.1090
7.3720,4,0.6052,0.0345,0.6052,0,0,0,0.5779,0.1190
7.3730,4,0.6052,0.0345,0.6052,0,0,0,0.5773,0.1210
7.3740,4,0.6052,0.0345,0.6052,0,0,0,0.6096,0.1050
7.3750,4,0.6052,0.0345,0.6052,0,0,0,0.6088,0.1360
7.3760,4,0.6052,0.0345,0.6052,0,0,0,0.6082,0.1210
7.3770,4,0.6052,0.0345,0.6052,0,0,0,0.6076,0.0710
7.3780,4,0.6052,0.0345,0.6052,0,0,0,0.6069,0.0740
7.3790,4,0.6052,0.0345,0.6052,0,0,0,0.6061,0.1050
7.3800,4,0.6052,0.0345,0.6052,0,0,0,0.6052,0.1240
7.3810,4,0.6052,0.0345,0.6052,0,0,0,0.6045,0.0710
7.3820,4,0.6052,0.0345,0.6052,0,0,0,0.6038,0.0770
7.3830,4,0.6052,0.0345,0.6052,0,0,0,0.6030,0.1020
7.3840,4,0.6052,0.0345,0.6052,0,0,0,0.5694,0.0730
7.3850,4,0.6052,0.0345,0.6052,0,0,0,0.5686,0.1250
7.3860,4,0.6052,0.0345,0.6052,0,0,0,0.5679,0.1220
7.3870,4,0.6052,0.0345,0.6052,0,0,0,0.5675,0.0710
7.3880,4,0.6052,0.0345,0.6052,0,0,0,0.5667,0.0970
7.3890,4,0.6052,0.0345,0.6052,0,0,0,0.5660,0.0950
7.3900,4,0.6052,0.0345,0.6052,0,0,0,0.5650,0.0700
7.3910,4,0.6052,0.0345,0.6052,0,0,0,0.5645,0.0990
7.3920,4,0.6052,0.0345,0.6052,0,0,0,0.5638,0.3530
7.3930,4,0.6052,0.0345,0.6052,0,0,0,0.5632,0.1000
7.3940,4,0.6052,0.0345,0.6052,0,0,0,0.5624,0.1060
7.3950,4,0.6052,0.0345,0.6052,0,0,0,0.5618,0.0980
7.3960,4,0.6052,0.0345,0.6052,0,0,0,0.5612,0.1220
7.3970,4,0.6052,0.0345,0.6052,0,0,0,0.5606,0.1260
7.3980,4,0.6052,0.0345,0.6052,0,0,0,0.5597,0.1030
7.3990,4,0.6052,0.0345,0.6052,0,0,0,0.5590,0.1030
7.4000,4,0.6052,0.0345,0.6052,0,0,0,0.5582,0.0970
7.4010,4,0.6052,0.0345,0.6052,0,0,0,0.5898,0.0680
7.4020,4,0.6052,0.0345,0.6052,0,0,0,0.5888,0.0950
7.4030,4,0.6052,0.0345,0.6052,0,0,0,0.5878,0.0980
7.4040,4,0.6052,0.0345,0.6052,0,0,0,0.5871,0.1240
7.4050,4,0.6052,0.0345,0.6052,0,0,0,0.5865,0.1030
7.4060,4,0.6052,0.0345,0.6052,0,0,0,0.5857,0.1050
7.4070,4,0.6052,0.0345,0.6052,0,0,0,0.5850,0.0990
7.4080,4,0.6052,0.0345,0.6052,0,0,0,0.5842,0.0970
7.4090,4,0.6052,0.0345,0.6052,0,0,0,0.5834,0.1240
7.4100,4,0.6052,0.0345,0.6052,0,0,0,0.5507,0.0690
7.4110,4,0.6052,0.0345,0.6052,0,0,0,0.5499,0.1570
7.4120,4,0.6052,0.0345,0.6052,0,0,0,0.5492,0.0980
7.4130,4,0.6052,0.0345,0.6052,0,0,0,0.5483,0.1000
7.4140,4,0.6052,0.0345,0.6052,0,0,0,0.5476,0.1040
7.4150,4,0.6052,0.0345,0.6052,0,0,0,0.5470,0.1200
7.4160,4,0.6052,0.0345,0.6052,0,0,0,0.5467,0.1260
7.4170,4,0.6052,0.0345,0.6052,0,0,0,0.5461,0.0990
7.4180,4,0.6052,0.0345,0.6052,0,0,0,0.5453,0.1220
7.4190,4,0.6052,0.0345,0.6052,0,0,0,0.5446,0.0980
7.4200,4,0.6052,0.0345,0.6052,0,0,0,0.5440,0.1230
7.4210,4,0.6052,0.0345,0.6052,0,0,0,0.5432,0.1330
7.4220,4,0.6052,0.0345,0.6052,0,0,0,0.5426,0.0700
7.4230,4,0.6052,0.0345,0.6052,0,0,0,0.5421,0.1500
7.4240,4,0.6052,0.0345,0.6052,0,0,0,0.5415,0.0680
7.4250,4,0.6052,0.0345,0.6052,0,0,0,0.5408,0.1020
7.4260,4,0.6052,0.0345,0.6052,0,0,0,0.5401,0.0690
7.4270,4,0.6052,0.0345,0.6052,0,0,0,0.5706,0.1390
7.4280,4,0.6052,0.0345,0.6052,0,0,0,0.5696,0.0780
7.4290,4,0.6052,0.0345,0.6052,0,0,0,0.5685,0.0650
7.4300,4,0.6052,0.0345,0.6052,0,0,0,0.5676,0.0640
7.4310,4,0.6052,0.0345,0.6052,0,0,0,0.5668,0.0670
7.4320,4,0.6052,0.0345,0.6052,0,0,0,0.5660,0.0700
7.4330,4,0.6052,0.0345,0.6052,0,0,0,0.5651,0.0940
7.4340,4,0.6052,0.0345,0.6052,0,0,0,0.5641,0.2500
7.4350,4,0.6052,0.0345,0.6052,0,0,0,0.5632,0.0890
7.4360,4,0.6052,0.0345,0.6052,0,0,0,0.5621,0.0690
7.4370,4,0.6052,0.0345,0.6052,0,0,0,0.5301,0.0670
7.4380,4,0.6052,0.0345,0.6052,0,0,0,0.5289,0.0650
7.4390,4,0.6052,0.0345,0.6052,0,0,0,0.5278,0.0680
7.4400,4,0.6052,0.0345,0.6052,0,0,0,0.5269,0.0660
7.4410,4,0.6052,0.0345,0.6052,0,0,0,0.5259,0.0670
7.4420,4,0.6052,0.0345,0.6052,0,0,0,0.5249,0.0660
7.4430,4,0.6052,0.0345,0.6052,0,0,0,0.5238,0.0660
7.4440,4,0.6052,0.0345,0.6052,0,0,0,0.5227,0.0660
7.4450,4,0.6052,0.0345,0.6052,0,0,0,0.5217,0.4370
7.4460,4,0.6052,0.0345,0.6052,0,0,0,0.5206,0.0680
7.4470,4,0.6052,0.0345,0.6052,0,0,0,0.5195,0.0890
7.4480,4,0.6052,0.0345,0.6052,0,0,0,0.5184,0.0690
7.4490,4,0.6052,0.0345,0.6052,0,0,0,0.5175,0.0660
7.4500,4,0.6052,0.0345,0.6052,0,0,0,0.5164,0.0860
7.4510,4,0.6052,0.0345,0.6052,0,0,0,0.5155,0.0880
7.4520,4,0.6052,0.0345,0.6052,0,0,0,0.5146,0.0680
7.4530,4,0.6052,0.0345,0.6052,0,0,0,0.5138,0.0870
7.4540,4,0.6052,0.0345,0.6052,0,0,0,0.5127,0.0680
7.4550,4,0.6052,0.0345,0.6052,0,0,0,0.5418,0.0690
7.4560,4,0.6052,0.0345,0.6052,0,0,0,0.5405,0.0880
7.4570,4,0.6052,0.0345,0.6052,0,0,0,0.5394,0.0860
7.4580,4,0.6052,0.0345,0.6052,0,0,0,0.5382,0.0670
7.4590,4,0.6052,0.0345,0.6052,0,0,0,0.5370,0.0860
7.4600,4,0.6052,0.0345,0.6052,0,0,0,0.5357,0.0680
7.4610,4,0.6052,0.0345,0.6052,0,0,0,0.5345,0.0690
7.4620,4,0.6052,0.0345,0.6052,0,0,0,0.5333,0.0880
7.4630,4,0.6052,0.0345,0.6052,0,0,0,0.5321,0.0670
7.4640,4,0.6052,0.0345,0.6052,0,0,0,0.5307,0.0690
7.4650,4,0.6052,0.0345,0.6052,0,0,0,0.4998,0.0690
7.4660,4,0.6052,0.0345,0.6052,0,0,0,0.4988,0.0690
7.4670,4,0.6052,0.0345,0.6052,0,0,0,0.4977,0.0680
7.4680,4,0.6052,0.0345,0.6052,0,0,0,0.4963,0.0880
7.4690,4,0.6052,0.0345,0.6052,0,0,0,0.4951,0.0680
7.4700,4,0.6052,0.0345,0.6052,0,0,0,0.4937,0.0680
7.4710,4,0.6052,0.0345,0.6052,0,0,0,0.4924,0.1970
7.4720,4,0.6052,0.0345,0.6052,0,0,0,0.4911,0.0660
7.4730,4,0.6052,0.0345,0.6052,0,0,0,0.4898,0.0650
7.4740,4,0.6052,0.0345,0.6052,0,0,0,0.4884,0.0670
7.4750,4,0.6052,0.0345,0.6052,0,0,0,0.4871,0.0670
7.4760,4,0.6052,0.0345,0.6052,0,0,0,0.4857,0.0630
7.4770,4,0.6052,0.0345,0.6052,0,0,0,0.4844,0.0630
7.4780,4,0.6052,0.0345,0.6052,0,0,0,0.4830,0.0630
7.4790,4,0.6052,0.0345,0.6052,0,0,0,0.4817,0.0640
7.4800,4,0.6052,0.0345,0.6052,0,0,0,0.4804,0.0850
7.4810,4,0.6052,0.0345,0.6052,0,0,0,0.4792,0.0620
7.4820,4,0.6052,0.0345,0.6052,0,0,0,0.5067,0.0370
7.4830,4,0.6052,0.0345,0.6052,0,0,0,0.5056,0.0620
7.4840,4,0.6052,0.0345,0.6052,0,0,0,0.5044,0.0620
7.4850,4,0.6052,0.0345,0.6052,0,0,0,0.5031,0.0650
7.4860,4,0.6052,0.0345,0.6052,0,0,0,0.5018,0.0610
7.4870,4,0.6052,0.0345,0.6052,0,0,0,0.5006,0.0670
7.4880,4,0.6052,0.0345,0.6052,0,0,0,0.4993,0.0650
7.4890,4,0.6052,0.0345,0.6052,0,0,0,0.4981,0.0660
7.4900,4,0.6052,0.0345,0.6052,0,0,0,0.4689,0.0660
7.4910,4,0.6052,0.0345,0.6052,0,0,0,0.4677,0.0660
7.4920,4,0.6052,0.0345,0.6052,0,0,0,0.4666,0.0640
7.4930,4,0.6052,0.0345,0.6052,0,0,0,0.4656,0.0650
7.4940,4,0.6052,0.0345,0.6052,0,0,0,0.4643,0.0650
7.4950,4,0.6052,0.0345,0.6052,0,0,0,0.4634,0.0650
7.4960,4,0.6052,0.0345,0.6052,0,0,0,0.4624,0.0610
7.4970,4,0.6052,0.0345,0.6052,0,0,0,0.4614,0.0660
7.4980,4,0.6052,0.0345,0.6052,0,0,0,0.4604,0.0640
7.4990,4,0.6052,0.0345,0.6052,0,0,0,0.4593,0.0630
7.5000,4,0.6052,0.0345,0.6052,0,0,0,0.4581,0.0640
7.5010,4,0.6052,0.0345,0.6052,0,0,0,0.4569,0.0650
7.5020,4,0.6052,0.0345,0.6052,0,0,0,0.4557,0.0640
7.5030,4,0.6052,0.0345,0.6052,0,0,0,0.4545,0.0640
7.5040,4,0.6052,0.0345,0.6052,0,0,0,0.4535,0.0640
7.5050,4,0.6052,0.0345,0.6052,0,0,0,0.4523,0.0620
7.5060,4,0.6052,0.0345,0.6052,0,0,0,0.4511,0.0650
7.5070,4,0.6052,0.0345,0.6052,0,0,0,0.4498,0.0650
7.5080,4,0.6052,0.0345,0.6052,0,0,0,0.4757,0.0380
7.5090,4,0.6052,0.0345,0.6052,0,0,0,0.4744,0.0630
7.5100,4,0.6052,0.0345,0.6052,0,0,0,0.4732,0.0660
7.5110,4,0.6052,0.0345,0.6052,0,0,0,0.4719,0.0680
7.5120,4,0.6052,0.0345,0.6052,0,0,0,0.4708,0.0620
7.5130,4,0.6052,0.0345,0.6052,0,0,0,0.4694,0.0620
7.5140,4,0.6052,0.0345,0.6052,0,0,0,0.4680,0.0640
7.5150,4,0.6052,0.0345,0.6052,0,0,0,0.4667,0.0650
7.5160,4,0.6052,0.0345,0.6052,0,0,0,0.4654,0.0850
7.5170,4,0.6052,0.0345,0.6052,0,0,0,0.4642,0.0630
7.5180,4,0.6052,0.0345,0.6052,0,0,0,0.4628,0.0730
7.5190,4,0.6052,0.0345,0.6052,0,0,0,0.4352,0.0650
7.5200,4,0.6052,0.0345,0.6052,0,0,0,0.4340,0.0620
7.5210,4,0.6052,0.0345,0.6052,0,0,0,0.4328,0.0660
7.5220,4,0.6052,0.0345,0.6052,0,0,0,0.4314,0.0660
7.5230,4,0.6052,0.0345,0.6052,0,0,0,0.4302,0.4220
7.5240,4,0.6052,0.0345,0.6052,0,0,0,0.4288,0.0650
7.5250,4,0.6052,0.0345,0.6052,0,0,0,0.4275,0.0650
7.5260,4,0.6052,0.0345,0.6052,0,0,0,0.4261,0.0650
7.5270,4,0.6052,0.0345,0.6052,0,0,0,0.4247,0.0600
7.5280,4,0.6052,0.0345,0.6052,0,0,0,0.4235,0.0700
7.5290,4,0.6052,0.0345,0.6052,0,0,0,0.4223,0.0650
7.5300,4,0.6052,0.0345,0.6052,0,0,0,0.4212,0.0650
7.5310,4,0.6052,0.0345,0.6052,0,0,0,0.4199,0.0640
7.5320,4,0.6052,0.0345,0.6052,0,0,0,0.4186,0.0630
7.5330,4,0.6052,0.0345,0.6052,0,0,0,0.4174,0.0650
7.5340,4,0.6052,0.0345,0.6052,0,0,0,0.4415,0.0390
7.5350,4,0.6052,0.0345,0.6052,0,0,0,0.4400,0.0610
7.5360,4,0.6052,0.0345,0.6052,0,0,0,0.4387,0.0640
7.5370,4,0.6052,0.0345,0.6052,0,0,0,0.4374,0.0660
7.5380,4,0.6052,0.0345,0.6052,0,0,0,0.4359,0.0610
7.5390,4,0.6052,0.0345,0.6052,0,0,0,0.4346,0.0640
7.5400,4,0.6052,0.0345,0.6052,0,0,0,0.4334,0.0640
7.5410,4,0.6052,0.0345,0.6052,0,0,0,0.4321,0.0620
7.5420,4,0.6052,0.0345,0.6052,0,0,0,0.4308,0.0650
7.5430,4,0.6052,0.0345,0.6052,0,0,0,0.4045,0.0630
7.5440,4,0.6052,0.0345,0.6052,0,0,0,0.4032,0.0650
7.5450,4,0.6052,0.0345,0.6052,0,0,0,0.4020,0.0660
7.5460,4,0.6052,0.0345,0.6052,0,0,0,0.4007,0.0650
7.5470,4,0.6052,0.0345,0.6052,0,0,0,0.3994,0.0640
7.5480,4,0.6052,0.0345,0.6052,0,0,0,0.3981,0.0620
7.5490,4,0.6052,0.0345,0.6052,0,0,0,0.3970,0.0650
7.5500,4,0.6052,0.0345,0.6052,0,0,0,0.3959,0.0650
7.5510,4,0.6052,0.0345,0.6052,0,0,0,0.3945,0.0610
7.5520,4,0.6052,0.0345,0.6052,0,0,0,0.3933,0.0610
7.5530,4,0.6052,0.0345,0.6052,0,0,0,0.3921,0.0660
7.5540,4,0.6052,0.0345,0.6052,0,0,0,0.3907,0.0650
7.5550,4,0.6052,0.0345,0.6052,0,0,0,0.3895,0.0650
7.5560,4,0.6052,0.0345,0.6052,0,0,0,0.3883,0.0630
7.5570,4,0.6052,0.0345,0.6052,0,0,0,0.3870,0.0620
7.5580,4,0.6052,0.0345,0.6052,0,0,0,0.4095,0.0400
7.5590,4,0.6052,0.0345,0.6052,0,0,0,0.4081,0.0630
7.5600,4,0.6052,0.0345,0.6052,0,0,0,0.4067,0.0630
7.5610,4,0.6052,0.0345,0.6052,0,0,0,0.4052,0.0640
7.5620,4,0.6052,0.0345,0.6052,0,0,0,0.4036,0.0610
7.5630,4,0.6052,0.0345,0.6052,0,0,0,0.4022,0.0660
7.5640,4,0.6052,0.0345,0.6052,0,0,0,0.4007,0.0640
7.5650,4,0.6052,0.0345,0.6052,0,0,0,0.3995,0.0630
7.5660,4,0.6052,0.0345,0.6052,0,0,0,0.3982,0.0650
7.5670,4,0.6052,0.0345,0.6052,0,0,0,0.3967,0.0610
7.5680,4,0.6052,0.0345,0.6052,0,0,0,0.3953,0.0600
7.5690,4,0.6052,0.0345,0.6052,0,0,0,0.3941,0.0590
7.5700,4,0.6052,0.0345,0.6052,0,0,0,0.3927,0.0650
7.5710,4,0.6052,0.0345,0.6052,0,0,0,0.3683,0.0730
7.5720,4,0.6052,0.0345,0.6052,0,0,0,0.3669,0.0620
7.5730,4,0.6052,0.0345,0.6052,0,0,0,0.3656,0.0640
7.5740,4,0.6052,0.0345,0.6052,0,0,0,0.3645,0.0650
7.5750,4,0.6052,0.0345,0.6052,0,0,0,0.3631,0.0650
7.5760,4,0.6052,0.0345,0.6052,0,0,0,0.3618,0.0650
7.5770,4,0.6052,0.0345,0.6052,0,0,0,0.3604,0.0660
7.5780,4,0.6052,0.0345,0.6052,0,0,0,0.3592,0.0640
7.5790,4,0.6052,0.0345,0.6052,0,0,0,0.3580,0.0650
7.5800,4,0.6052,0.0345,0.6052,0,0,0,0.3566,0.0620
7.5810,4,0.6052,0.0345,0.6052,0,0,0,0.3554,0.0640
7.5820,4,0.6052,0.0345,0.6052,0,0,0,0.3541,0.0640
7.5830,4,0.6052,0.0345,0.6052,0,0,0,0.3528,0.0610
7.5840,4,0.6052,0.0345,0.6052,0,0,0,0.3518,0.0640
7.5850,4,0.6052,0.0345,0.6052,0,0,0,0.3508,0.0650
7.5860,4,0.6052,0.0345,0.6052,0,0,0,0.3715,0.0390
7.5870,4,0.6052,0.0345,0.6052,0,0,0,0.3701,0.0630
7.5880,4,0.6052,0.0345,0.6052,0,0,0,0.3688,0.0660
7.5890,4,0.6052,0.0345,0.6052,0,0,0,0.3675,0.0640
7.5900,4,0.6052,0.0345,0.6052,0,0,0,0.3663,0.0660
7.5910,4,0.6052,0.0345,0.6052,0,0,0,0.3651,0.0930
7.5920,4,0.6052,0.0345,0.6052,0,0,0,0.3641,0.4540
7.5930,4,0.6052,0.0345,0.6052,0,0,0,0.3630,0.0640
7.5940,4,0.6052,0.0345,0.6052,0,0,0,0.3617,0.1790
7.5950,4,0.6052,0.0345,0.6052,0,0,0,0.3605,0.0710
7.5960,4,0.6052,0.0345,0.6052,0,0,0,0.3592,0.0630
7.5970,4,0.6052,0.0345,0.6052,0,0,0,0.3579,0.0650
7.5980,4,0.6052,0.0345,0.6052,0,0,0,0.3569,0.0640
7.5990,4,0.6052,0.0345,0.6052,0,0,0,0.3557,0.0640
7.6000,4,0.6052,0.0345,0.6052,0,0,0,0.3331,0.0820
7.6010,4,0.6052,0.0345,0.6052,0,0,0,0.3318,0.0740
7.6020,4,0.6052,0.0345,0.6052,0,0,0,0.3305,0.0640
7.6030,4,0.6052,0.0345,0.6052,0,0,0,0.3294,0.0640
7.6040,4,0.6052,0.0345,0.6052,0,0,0,0.3282,0.0640
7.6050,4,0.6052,0.0345,0.6052,0,0,0,0.3270,0.0650
7.6060,4,0.6052,0.0345,0.6052,0,0,0,0.3257,0.0650
7.6070,4,0.6052,0.0345,0.6052,0,0,0,0.3243,0.0640
7.6080,4,0.6052,0.0345,0.6052,0,0,0,0.3232,0.0650
7.6090,4,0.6052,0.0345,0.6052,0,0,0,0.3221,0.0660
7.6100,4,0.6052,0.0345,0.6052,0,0,0,0.3209,0.0640
7.6110,4,0.6052,0.0345,0.6052,0,0,0,0.3199,0.0660
7.6120,4,0.6052,0.0345,0.6052,0,0,0,0.3185,0.0670
7.6130,4,0.6052,0.0345,0.6052,0,0,0,0.3172,0.0640
7.6140,4,0.6052,0.0345,0.6052,0,0,0,0.3361,0.0630
7.6150,4,0.6052,0.0345,0.6052,0,0,0,0.3349,0.0630
7.6160,4,0.6052,0.0345,0.6052,0,0,0,0.3337,0.4380
7.6170,4,0.6052,0.0345,0.6052,0,0,0,0.3128,0.0710
7.6180,4,0.6052,0.0345,0.6052,0,0,0,0.3116,0.0650
7.6190,4,0.6052,0.0345,0.6052,0,0,0,0.3104,0.4430
7.6200,4,0.6052,0.0345,0.6052,0,0,0,0.3093,0.0650
7.6210,4,0.6052,0.0345,0.6052,0,0,0,0.3084,0.1420
7.6220,4,0.6052,0.0345,0.6052,0,0,0,0.3073,0.0940
7.6230,4,0.6052,0.0345,0.6052,0,0,0,0.3061,0.1280
7.6240,4,0.6052,0.0345,0.6052,0,0,0,0.3051,0.1430
7.6250,4,0.6052,0.0345,0.6052,0,0,0,0.3040,0.0640
7.6260,4,0.6052,0.0345,0.6052,0,0,0,0.3030,0.1380
7.6270,4,0.6052,0.0345,0.6052,0,0,0,0.3020,0.0680
7.6280,4,0.6052,0.0345,0.6052,0,0,0,0.3200,0.0550
7.6290,4,0.6052,0.0345,0.6052,0,0,0,0.3189,0.0650
7.6300,4,0.6052,0.0345,0.6052,0,0,0,0.3177,0.0640
7.6310,4,0.6052,0.0345,0.6052,0,0,0,0.3165,0.0660
7.6320,4,0.6052,0.0345,0.6052,0,0,0,0.3155,0.0640
7.6330,4,0.6052,0.0345,0.6052,0,0,0,0.3146,0.0720
7.6340,4,0.6052,0.0345,0.6052,0,0,0,0.3134,0.1330
7.6350,4,0.6052,0.0345,0.6052,0,0,0,0.3125,0.1380
7.6360,4,0.6052,0.0345,0.6052,0,0,0,0.3114,0.1480
7.6370,4,0.6052,0.0345,0.6052,0,0,0,0.3105,0.0650
7.6380,4,0.6052,0.0345,0.6052,0,0,0,0.3093,0.0640
7.6390,4,0.6052,0.0345,0.6052,0,0,0,0.2900,0.0650
7.6400,4,0.6052,0.0345,0.6052,0,0,0,0.2892,0.0640
7.6410,4,0.6052,0.0345,0.6052,0,0,0,0.2881,0.0640
7.6420,4,0.6052,0.0345,0.6052,0,0,0,0.2870,0.1540
7.6430,4,0.6052,0.0345,0.6052,0,0,0,0.2860,0.1600
7.6440,4,0.6052,0.0345,0.6052,0,0,0,0.2849,0.1370
7.6450,4,0.6052,0.0345,0.6052,0,0,0,0.2837,0.0830
7.6460,4,0.6052,0.0345,0.6052,0,0,0,0.2824,0.1510
7.6470,4,0.6052,0.0345,0.6052,0,0,0,0.2811,0.0610
7.6480,4,0.6052,0.0345,0.6052,0,0,0,0.2798,0.0630
7.6490,4,0.6052,0.0345,0.6052,0,0,0,0.2785,0.1820
7.6500,4,0.6052,0.0345,0.6052,0,0,0,0.2951,0.1180
7.6510,4,0.6052,0.0345,0.6052,0,0,0,0.2941,0.0660
7.6520,4,0.6052,0.0345,0.6052,0,0,0,0.2929,0.0660
7.6530,4,0.6052,0.0345,0.6052,0,0,0,0.2919,0.0630
7.6540,4,0.6052,0.0345,0.6052,0,0,0,0.2908,0.0640
7.6550,4,0.6052,0.0345,0.6052,0,0,0,0.2896,0.1610
7.6560,4,0.6052,0.0345,0.6052,0,0,0,0.2885,0.0660
7.6570,4,0.6052,0.0345,0.6052,0,0,0,0.2874,0.0650
7.6580,4,0.6052,0.0345,0.6052,0,0,0,0.2861,0.0650
7.6590,4,0.6052,0.0345,0.6052,0,0,0,0.2851,0.1410
7.6600,4,0.6052,0.0345,0.6052,0,0,0,0.2840,0.0650
7.6610,4,0.6052,0.0345,0.6052,0,0,0,0.2831,0.1240
7.6620,4,0.6052,0.0345,0.6052,0,0,0,0.2818,0.0660
7.6630,4,0.6052,0.0345,0.6052,0,0,0,0.2637,0.1350
7.6640,4,0.6052,0.0345,0.6052,0,0,0,0.2624,0.1470
7.6650,4,0.6052,0.0345,0.6052,0,0,0,0.2612,0.1310
7.6660,4,0.6052,0.0345,0.6052,0,0,0,0.2601,0.0670
7.6670,4,0.6052,0.0345,0.6052,0,0,0,0.2590,0.1660
7.6680,4,0.6052,0.0345,0.6052,0,0,0,0.2579,0.0640
7.6690,4,0.6052,0.0345,0.6052,0,0,0,0.2569,0.0680
7.6700,4,0.6052,0.0345,0.6052,0,0,0,0.2557,0.1530
7.6710,4,0.6052,0.0345,0.6052,0,0,0,0.2546,0.1480
7.6720,4,0.6052,0.0345,0.6052,0,0,0,0.2533,0.0690
7.6730,4,0.6052,0.0345,0.6052,0,0,0,0.2520,0.1230
7.6740,4,0.6052,0.0345,0.6052,0,0,0,0.2508,0.1220
7.6750,4,0.6052,0.0345,0.6052,0,0,0,0.2498,0.1320
7.6760,4,0.6052,0.0345,0.6052,0,0,0,0.2489,0.1340
7.6770,4,0.6052,0.0345,0.6052,0,0,0,0.2479,0.1710
7.6780,4,0.6052,0.0345,0.6052,0,0,0,0.2628,0.0610
7.6790,4,0.6052,0.0345,0.6052,0,0,0,0.2616,0.0670
7.6800,4,0.6052,0.0345,0.6052,0,0,0,0.2606,0.0650
7.6810,4,0.6052,0.0345,0.6052,0,0,0,0.2594,0.0670
7.6820,4,0.6052,0.0345,0.6052,0,0,0,0.2584,0.1390
7.6830,4,0.6052,0.0345,0.6052,0,0,0,0.2572,0.0670
7.6840,4,0.6052,0.0345,0.6052,0,0,0,0.2564,0.0660
7.6850,4,0.6052,0.0345,0.6052,0,0,0,0.2554,0.0690
7.6860,4,0.6052,0.0345,0.6052,0,0,0,0.2544,0.0680
7.6870,4,0.6052,0.0345,0.6052,0,0,0,0.2535,0.0650
7.6880,4,0.6052,0.0345,0.6052,0,0,0,0.2524,0.0640
7.6890,4,0.6052,0.0345,0.6052,0,0,0,0.2514,0.0650
7.6900,4,0.6052,0.0345,0.6052,0,0,0,0.2504,0.0650
7.6910,4,0.6052,0.0345,0.6052,0,0,0,0.2495,0.0670
