Time,Step,J1,J2,J3,J4,J5,J6,Q_Error,Exec_us,Reached
0.2790,1,0.0000,0.0000,7.0560,0.0000,0.0000,0.0000,82.9440,0.2290,0
0.2800,1,0.0000,0.0000,7.1065,0.0000,0.0000,0.0000,82.8935,0.2120,0
0.2810,1,0.0000,0.0000,7.1572,0.0000,0.0000,0.0000,82.8428,0.2120,0
0.2820,1,0.0000,0.0000,7.2080,0.0000,0.0000,0.0000,82.7920,0.2110,0
0.2830,1,0.0000,0.0000,7.2590,0.0000,0.0000,0.0000,82.7410,0.2220,0
0.2840,1,0.0000,0.0000,7.3103,0.0000,0.0000,0.0000,82.6897,0.2120,0
0.2850,1,0.0000,0.0000,7.3616,0.0000,0.0000,0.0000,82.6384,0.2120,0
0.2860,1,0.0000,0.0000,7.4132,0.0000,0.0000,0.0000,82.5868,0.2130,0
0.2870,1,0.0000,0.0000,7.4650,0.0000,0.0000,0.0000,82.5350,0.2150,0
0.2880,1,0.0000,0.0000,7.5169,0.0000,0.0000,0.0000,82.4831,0.2130,0
0.2890,1,0.0000,0.0000,7.5690,0.0000,0.0000,0.0000,82.4310,0.2130,0
0.2900,1,0.0000,0.0000,7.6213,0.0000,0.0000,0.0000,82.3787,0.2120,0
0.2910,1,0.0000,0.0000,7.6738,0.0000,0.0000,0.0000,82.3262,0.2110,0
0.2920,1,0.0000,0.0000,7.7264,0.0000,0.0000,0.0000,82.2736,0.2130,0
0.2930,1,0.0000,0.0000,7.7792,0.0000,0.0000,0.0000,82.2208,0.2150,0
0.2940,1,0.0000,0.0000,7.8323,0.0000,0.0000,0.0000,82.1677,0.2140,0
0.2950,1,0.0000,0.0000,7.8854,0.0000,0.0000,0.0000,82.1146,0.2140,0
0.2960,1,0.0000,0.0000,7.9388,0.0000,0.0000,0.0000,82.0612,0.2170,0
0.2970,1,0.0000,0.0000,7.9924,0.0000,0.0000,0.0000,82.0076,0.2180,0
0.2980,1,0.0000,0.0000,8.0461,0.0000,0.0000,0.0000,81.9539,0.2160,0
0.2990,1,0.0000,0.0000,8.1000,0.0000,0.0000,0.0000,81.9000,0.2160,0
0.3000,1,0.0000,0.0000,8.1541,0.0000,0.0000,0.0000,81.8459,0.2150,0
0.3010,1,0.0000,0.0000,8.2084,0.0000,0.0000,0.0000,81.7916,0.2120,0
0.3020,1,0.0000,0.0000,8.2628,0.0000,0.0000,0.0000,81.7372,0.2140,0
0.3030,1,0.0000,0.0000,8.3174,0.0000,0.0000,0.0000,81.6826,0.2170,0
0.3040,1,0.0000,0.0000,8.3723,0.0000,0.0000,0.0000,81.6277,0.2120,0
0.3050,1,0.0000,0.0000,8.4272,0.0000,0.0000,0.0000,81.5728,0.2130,0
0.3060,1,0.0000,0.0000,8.4824,0.0000,0.0000,0.0000,81.5176,0.2140,0
0.3070,1,0.0000,0.0000,8.5378,0.0000,0.0000,0.0000,81.4622,0.2130,0
0.3080,1,0.0000,0.0000,8.5933,0.0000,0.0000,0.0000,81.4067,0.2140,0
0.3090,1,0.0000,0.0000,8.6490,0.0000,0.0000,0.0000,81.3510,0.2140,0
0.3100,1,0.0000,0.0000,8.7049,0.0000,0.0000,0.0000,81.2951,0.2120,0
0.3110,1,0.0000,0.0000,8.7610,0.0000,0.0000,0.0000,81.2390,0.2200,0
0.3120,1,0.0000,0.0000,8.8172,0.0000,0.0000,0.0000,81.1828,0.2140,0
0.3130,1,0.0000,0.0000,8.8736,0.0000,0.0000,0.0000,81.1264,0.2120,0
0.3140,1,0.0000,0.0000,8.9303,0.0000,0.0000,0.0000,81.0697,0.2170,0
0.3150,1,0.0000,0.0000,8.9870,0.0000,0.0000,0.0000,81.0130,0.2140,0
0.3160,1,0.0000,0.0000,9.0440,0.0000,0.0000,0.0000,80.9560,0.2160,0
0.3170,1,0.0000,0.0000,9.1012,0.0000,0.0000,0.0000,80.8988,0.2140,0
0.3180,1,0.0000,0.0000,9.1585,0.0000,0.0000,0.0000,80.8415,0.2120,0
0.3190,1,0.0000,0.0000,9.2160,0.0000,0.0000,0.0000,80.7840,0.2120,0
0.3200,1,0.0000,0.0000,9.2737,0.0000,0.0000,0.0000,80.7263,0.2130,0
0.3210,1,0.0000,0.0000,9.3316,0.0000,0.0000,0.0000,80.6684,0.2140,0
0.3220,1,0.0000,0.0000,9.3896,0.0000,0.0000,0.0000,80.6104,0.2130,0
0.3230,1,0.0000,0.0000,9.4478,0.0000,0.0000,0.0000,80.5522,0.2140,0
0.3240,1,0.0000,0.0000,9.5063,0.0000,0.0000,0.0000,80.4937,0.2130,0
0.3250,1,0.0000,0.0000,9.5648,0.0000,0.0000,0.0000,80.4352,0.2160,0
0.3260,1,0.0000,0.0000,9.6236,0.0000,0.0000,0.0000,80.3764,0.2140,0
0.3270,1,0.0000,0.0000,9.6826,0.0000,0.0000,0.0000,80.3174,0.2200,0
0.3280,1,0.0000,0.0000,9.7417,0.0000,0.0000,0.0000,80.2583,0.2130,0
0.3290,1,0.0000,0.0000,9.8010,0.0000,0.0000,0.0000,80.1990,0.2190,0
0.3300,1,0.0000,0.0000,9.8605,0.0000,0.0000,0.0000,80.1395,0.2130,0
0.3310,1,0.0000,0.0000,9.9202,0.0000,0.0000,0.0000,80.0798,0.2130,0
0.3320,1,0.0000,0.0000,9.9800,0.0000,0.0000,0.0000,80.0200,0.2190,0
0.3330,1,0.0000,0.0000,10.0400,0.0000,0.0000,0.0000,79.9600,0.2150,0
0.3340,1,0.0000,0.0000,10.1003,0.0000,0.0000,0.0000,79.8997,0.2120,0
0.3350,1,0.0000,0.0000,10.1606,0.0000,0.0000,0.0000,79.8394,0.2130,0
0.3360,1,0.0000,0.0000,10.2212,0.0000,0.0000,0.0000,79.7788,0.2120,0
0.3370,1,0.0000,0.0000,10.2820,0.0000,0.0000,0.0000,79.7180,0.2120,0
0.3380,1,0.0000,0.0000,10.3429,0.0000,0.0000,0.0000,79.6571,0.2130,0
0.3390,1,0.0000,0.0000,10.4040,0.0000,0.0000,0.0000,79.5960,0.2140,0
0.3400,1,0.0000,0.0000,10.4653,0.0000,0.0000,0.0000,79.5347,0.2140,0
0.3410,1,0.0000,0.0000,10.5268,0.0000,0.0000,0.0000,79.4732,0.2400,0
0.3420,1,0.0000,0.0000,10.5884,0.0000,0.0000,0.0000,79.4116,0.2140,0
0.3430,1,0.0000,0.0000,10.6502,0.0000,0.0000,0.0000,79.3498,0.2180,0
0.3440,1,0.0000,0.0000,10.7123,0.0000,0.0000,0.0000,79.2877,0.2130,0
0.3450,1,0.0000,0.0000,10.7744,0.0000,0.0000,0.0000,79.2256,0.2140,0
0.3460,1,0.0000,0.0000,10.8368,0.0000,0.0000,0.0000,79.1632,0.2190,0
0.3470,1,0.0000,0.0000,10.8994,0.0000,0.0000,0.0000,79.1006,0.2120,0
0.3480,1,0.0000,0.0000,10.9621,0.0000,0.0000,0.0000,79.0379,0.2190,0
0.3490,1,0.0000,0.0000,11.0250,0.0000,0.0000,0.0000,78.9750,0.2130,0
0.3500,1,0.0000,0.0000,11.0881,0.0000,0.0000,0.0000,78.9119,0.2140,0
0.3510,1,0.0000,0.0000,11.1514,0.0000,0.0000,0.0000,78.8486,0.2120,0
0.3520,1,0.0000,0.0000,11.2148,0.0000,0.0000,0.0000,78.7852,0.2130,0
0.3530,1,0.0000,0.0000,11.2784,0.0000,0.0000,0.0000,78.7216,0.2110,0
0.3540,1,0.0000,0.0000,11.3423,0.0000,0.0000,0.0000,78.6577,0.2130,0
0.3550,1,0.0000,0.0000,11.4062,0.0000,0.0000,0.0000,78.5938,0.2120,0
0.3560,1,0.0000,0.0000,11.4704,0.0000,0.0000,0.0000,78.5296,0.2120,0
0.3570,1,0.0000,0.0000,11.5348,0.0000,0.0000,0.0000,78.4652,0.2130,0
0.3580,1,0.0000,0.0000,11.5993,0.0000,0.0000,0.0000,78.4007,0.2120,0
0.3590,1,0.0000,0.0000,11.6640,0.0000,0.0000,0.0000,78.3360,0.2170,0
0.3600,1,0.0000,0.0000,11.7289,0.0000,0.0000,0.0000,78.2711,0.2150,0
0.3610,1,0.0000,0.0000,11.7940,0.0000,0.0000,0.0000,78.2060,0.2270,0
0.3620,1,0.0000,0.0000,11.8592,0.0000,0.0000,0.0000,78.1408,0.2170,0
0.3630,1,0.0000,0.0000,11.9246,0.0000,0.0000,0.0000,78.0754,0.2120,0
0.3640,1,0.0000,0.0000,11.9903,0.0000,0.0000,0.0000,78.0097,0.2130,0
0.3650,1,0.0000,0.0000,12.0560,0.0000,0.0000,0.0000,77.9440,0.2140,0
0.3660,1,0.0000,0.0000,12.1220,0.0000,0.0000,0.0000,77.8780,0.2140,0
0.3670,1,0.0000,0.0000,12.1882,0.0000,0.0000,0.0000,77.8118,0.2120,0
0.3680,1,0.0000,0.0000,12.2545,0.0000,0.0000,0.0000,77.7455,0.2120,0
0.3690,1,0.0000,0.0000,12.3210,0.0000,0.0000,0.0000,77.6790,0.2100,0
0.3700,1,0.0000,0.0000,12.3877,0.0000,0.0000,0.0000,77.6123,0.2120,0
0.3710,1,0.0000,0.0000,12.4546,0.0000,0.0000,0.0000,77.5454,0.2130,0
0.3720,1,0.0000,0.0000,12.5216,0.0000,0.0000,0.0000,77.4784,0.2100,0
0.3730,1,0.0000,0.0000,12.5888,0.0000,0.0000,0.0000,77.4112,0.2130,0
0.3740,1,0.0000,0.0000,12.6563,0.0000,0.0000,0.0000,77.3437,0.2130,0
0.3750,1,0.0000,0.0000,12.7238,0.0000,0.0000,0.0000,77.2762,0.2100,0
0.3760,1,0.0000,0.0000,12.7916,0.0000,0.0000,0.0000,77.2084,0.2140,0
0.3770,1,0.0000,0.0000,12.8596,0.0000,0.0000,0.0000,77.1404,0.2160,0
0.3780,1,0.0000,0.0000,12.9277,0.0000,0.0000,0.0000,77.0723,0.2140,0
0.3790,1,0.0000,0.0000,12.9960,0.0000,0.0000,0.0000,77.0040,0.2130,0
0.3800,1,0.0000,0.0000,13.0645,0.0000,0.0000,0.0000,76.9355,0.2130,0
0.3810,1,0.0000,0.0000,13.1332,0.0000,0.0000,0.0000,76.8668,0.2090,0
0.3820,1,0.0000,0.0000,13.2020,0.0000,0.0000,0.0000,76.7980,0.2140,0
0.3830,1,0.0000,0.0000,13.2710,0.0000,0.0000,0.0000,76.7290,0.2120,0
0.3840,1,0.0000,0.0000,13.3403,0.0000,0.0000,0.0000,76.6597,0.2170,0
0.3850,1,0.0000,0.0000,13.4096,0.0000,0.0000,0.0000,76.5904,0.2150,0
0.3860,1,0.0000,0.0000,13.4792,0.0000,0.0000,0.0000,76.5208,0.2170,0
0.3870,1,0.0000,0.0000,13.5490,0.0000,0.0000,0.0000,76.4510,0.2160,0
0.3880,1,0.0000,0.0000,13.6189,0.0000,0.0000,0.0000,76.3811,0.2160,0
0.3890,1,0.0000,0.0000,13.6890,0.0000,0.0000,0.0000,76.3110,0.2160,0
0.3900,1,0.0000,0.0000,13.7593,0.0000,0.0000,0.0000,76.2407,0.2170,0
0.3910,1,0.0000,0.0000,13.8298,0.0000,0.0000,0.0000,76.1702,0.2180,0
0.3920,1,0.0000,0.0000,13.9004,0.0000,0.0000,0.0000,76.0996,0.2170,0
0.3930,1,0.0000,0.0000,13.9712,0.0000,0.0000,0.0000,76.0288,0.2150,0
0.3940,1,0.0000,0.0000,14.0423,0.0000,0.0000,0.0000,75.9577,0.2180,0
0.3950,1,0.0000,0.0000,14.1134,0.0000,0.0000,0.0000,75.8866,0.8680,0
0.3960,1,0.0000,0.0000,14.1848,0.0000,0.0000,0.0000,75.8152,0.2190,0
0.3970,1,0.0000,0.0000,14.2564,0.0000,0.0000,0.0000,75.7436,0.2200,0
0.3980,1,0.0000,0.0000,14.3281,0.0000,0.0000,0.0000,75.6719,0.2170,0
0.3990,1,0.0000,0.0000,14.4000,0.0000,0.0000,0.0000,75.6000,0.2130,0
0.4000,1,0.0000,0.0000,14.4721,0.0000,0.0000,0.0000,75.5279,0.2140,0
0.4010,1,0.0000,0.0000,14.5444,0.0000,0.0000,0.0000,75.4556,0.2360,0
0.4020,1,0.0000,0.0000,14.6168,0.0000,0.0000,0.0000,75.3832,0.2200,0
0.4030,1,0.0000,0.0000,14.6894,0.0000,0.0000,0.0000,75.3106,0.2190,0
0.4040,1,0.0000,0.0000,14.7623,0.0000,0.0000,0.0000,75.2377,0.2160,0
0.4050,1,0.0000,0.0000,14.8352,0.0000,0.0000,0.0000,75.1648,0.2180,0
0.4060,1,0.0000,0.0000,14.9084,0.0000,0.0000,0.0000,75.0916,0.2170,0
0.4070,1,0.0000,0.0000,14.9818,0.0000,0.0000,0.0000,75.0182,0.2170,0
0.4080,1,0.0000,0.0000,15.0553,0.0000,0.0000,0.0000,74.9447,0.3150,0
0.4090,1,0.0000,0.0000,15.1290,0.0000,0.0000,0.0000,74.8710,0.2140,0
0.4100,1,0.0000,0.0000,15.2029,0.0000,0.0000,0.0000,74.7971,0.2180,0
0.4110,1,0.0000,0.0000,15.2770,0.0000,0.0000,0.0000,74.7230,0.2140,0
0.4120,1,0.0000,0.0000,15.3512,0.0000,0.0000,0.0000,74.6488,0.2180,0
0.4130,1,0.0000,0.0000,15.4256,0.0000,0.0000,0.0000,74.5744,0.2140,0
0.4140,1,0.0000,0.0000,15.5003,0.0000,0.0000,0.0000,74.4997,0.2120,0
0.4150,1,0.0000,0.0000,15.5750,0.0000,0.0000,0.0000,74.4250,0.2180,0
0.4160,1,0.0000,0.0000,15.6500,0.0000,0.0000,0.0000,74.3500,0.2140,0
0.4170,1,0.0000,0.0000,15.7252,0.0000,0.0000,0.0000,74.2748,0.2120,0
0.4180,1,0.0000,0.0000,15.8005,0.0000,0.0000,0.0000,74.1995,0.2150,0
0.4190,1,0.0000,0.0000,15.8760,0.0000,0.0000,0.0000,74.1240,0.2140,0
0.4200,1,0.0000,0.0000,15.9517,0.0000,0.0000,0.0000,74.0483,0.2130,0
0.4210,1,0.0000,0.0000,16.0276,0.0000,0.0000,0.0000,73.9724,0.2170,0
0.4220,1,0.0000,0.0000,16.1036,0.0000,0.0000,0.0000,73.8964,0.2120,0
0.4230,1,0.0000,0.0000,16.1798,0.0000,0.0000,0.0000,73.8202,0.2130,0
0.4240,1,0.0000,0.0000,16.2563,0.0000,0.0000,0.0000,73.7437,0.2110,0
0.4250,1,0.0000,0.0000,16.3328,0.0000,0.0000,0.0000,73.6672,0.2130,0
0.4260,1,0.0000,0.0000,16.4096,0.0000,0.0000,0.0000,73.5904,0.2150,0
0.4270,1,0.0000,0.0000,16.4866,0.0000,0.0000,0.0000,73.5134,0.2190,0
0.4280,1,0.0000,0.0000,16.5637,0.0000,0.0000,0.0000,73.4363,0.2150,0
0.4290,1,0.0000,0.0000,16.6410,0.0000,0.0000,0.0000,73.3590,0.2120,0
0.4300,1,0.0000,0.0000,16.7185,0.0000,0.0000,0.0000,73.2815,0.2140,0
0.4310,1,0.0000,0.0000,16.7962,0.0000,0.0000,0.0000,73.2038,0.2130,0
0.4320,1,0.0000,0.0000,16.8740,0.0000,0.0000,0.0000,73.1260,0.2160,0
0.4330,1,0.0000,0.0000,16.9520,0.0000,0.0000,0.0000,73.0480,0.2100,0
0.4340,1,0.0000,0.0000,17.0303,0.0000,0.0000,0.0000,72.9697,0.2090,0
0.4350,1,0.0000,0.0000,17.1086,0.0000,0.0000,0.0000,72.8914,0.2110,0
0.4360,1,0.0000,0.0000,17.1872,0.0000,0.0000,0.0000,72.8128,0.2130,0
0.4370,1,0.0000,0.0000,17.2660,0.0000,0.0000,0.0000,72.7340,0.2150,0
0.4380,1,0.0000,0.0000,17.3449,0.0000,0.0000,0.0000,72.6551,0.2140,0
0.4390,1,0.0000,0.0000,17.4240,0.0000,0.0000,0.0000,72.5760,0.2130,0
0.4400,1,0.0000,0.0000,17.5033,0.0000,0.0000,0.0000,72.4967,0.2310,0
0.4410,1,0.0000,0.0000,17.5828,0.0000,0.0000,0.0000,72.4172,0.2140,0
0.4420,1,0.0000,0.0000,17.6624,0.0000,0.0000,0.0000,72.3376,0.2130,0
0.4430,1,0.0000,0.0000,17.7422,0.0000,0.0000,0.0000,72.2578,0.2150,0
0.4440,1,0.0000,0.0000,17.8223,0.0000,0.0000,0.0000,72.1777,0.2170,0
0.4450,1,0.0000,0.0000,17.9024,0.0000,0.0000,0.0000,72.0976,0.2170,0
0.4460,1,0.0000,0.0000,17.9828,0.0000,0.0000,0.0000,72.0172,0.2130,0
0.4470,1,0.0000,0.0000,18.0634,0.0000,0.0000,0.0000,71.9366,0.2180,0
0.4480,1,0.0000,0.0000,18.1441,0.0000,0.0000,0.0000,71.8559,0.2150,0
0.4490,1,0.0000,0.0000,18.2250,0.0000,0.0000,0.0000,71.7750,0.2110,0
0.4500,1,0.0000,0.0000,18.3061,0.0000,0.0000,0.0000,71.6939,0.2130,0
0.4510,1,0.0000,0.0000,18.3874,0.0000,0.0000,0.0000,71.6126,0.2180,0
0.4520,1,0.0000,0.0000,18.4688,0.0000,0.0000,0.0000,71.5312,0.2140,0
0.4530,1,0.0000,0.0000,18.5504,0.0000,0.0000,0.0000,71.4496,0.2150,0
0.4540,1,0.0000,0.0000,18.6323,0.0000,0.0000,0.0000,71.3677,0.2140,0
0.4550,1,0.0000,0.0000,18.7142,0.0000,0.0000,0.0000,71.2858,0.2130,0
0.4560,1,0.0000,0.0000,18.7964,0.0000,0.0000,0.0000,71.2036,0.2180,0
0.4570,1,0.0000,0.0000,18.8788,0.0000,0.0000,0.0000,71.1212,0.2160,0
0.4580,1,0.0000,0.0000,18.9613,0.0000,0.0000,0.0000,71.0387,0.2180,0
0.4590,1,0.0000,0.0000,19.0440,0.0000,0.0000,0.0000,70.9560,0.2170,0
0.4600,1,0.0000,0.0000,19.1269,0.0000,0.0000,0.0000,70.8731,0.2260,0
0.4610,1,0.0000,0.0000,19.2100,0.0000,0.0000,0.0000,70.7900,0.2170,0
0.4620,1,0.0000,0.0000,19.2932,0.0000,0.0000,0.0000,70.7068,0.2170,0
0.4630,1,0.0000,0.0000,19.3766,0.0000,0.0000,0.0000,70.6234,0.2140,0
0.4640,1,0.0000,0.0000,19.4603,0.0000,0.0000,0.0000,70.5397,0.2140,0
0.4650,1,0.0000,0.0000,19.5440,0.0000,0.0000,0.0000,70.4560,0.2130,0
0.4660,1,0.0000,0.0000,19.6280,0.0000,0.0000,0.0000,70.3720,0.2180,0
0.4670,1,0.0000,0.0000,19.7122,0.0000,0.0000,0.0000,70.2878,0.2130,0
0.4680,1,0.0000,0.0000,19.7965,0.0000,0.0000,0.0000,70.2035,0.2140,0
0.4690,1,0.0000,0.0000,19.8810,0.0000,0.0000,0.0000,70.1190,0.2130,0
0.4700,1,0.0000,0.0000,19.9657,0.0000,0.0000,0.0000,70.0343,0.2120,0
0.4710,1,0.0000,0.0000,20.0506,0.0000,0.0000,0.0000,69.9494,0.2130,0
0.4720,1,0.0000,0.0000,20.1356,0.0000,0.0000,0.0000,69.8644,0.2150,0
0.4730,1,0.0000,0.0000,20.2208,0.0000,0.0000,0.0000,69.7792,0.2130,0
0.4740,1,0.0000,0.0000,20.3063,0.0000,0.0000,0.0000,69.6937,0.2130,0
0.4750,1,0.0000,0.0000,20.3918,0.0000,0.0000,0.0000,69.6082,0.2150,0
0.4760,1,0.0000,0.0000,20.4776,0.0000,0.0000,0.0000,69.5224,0.2130,0
0.4770,1,0.0000,0.0000,20.5636,0.0000,0.0000,0.0000,69.4364,0.2110,0
0.4780,1,0.0000,0.0000,20.6497,0.0000,0.0000,0.0000,69.3503,0.2130,0
0.4790,1,0.0000,0.0000,20.7360,0.0000,0.0000,0.0000,69.2640,0.2140,0
0.4800,1,0.0000,0.0000,20.8225,0.0000,0.0000,0.0000,69.1775,0.2260,0
0.4810,1,0.0000,0.0000,20.9092,0.0000,0.0000,0.0000,69.0908,0.2180,0
0.4820,1,0.0000,0.0000,20.9960,0.0000,0.0000,0.0000,69.0040,0.2160,0
0.4830,1,0.0000,0.0000,21.0830,0.0000,0.0000,0.0000,68.9170,0.2160,0
0.4840,1,0.0000,0.0000,21.1703,0.0000,0.0000,0.0000,68.8297,0.2310,0
0.4850,1,0.0000,0.0000,21.2576,0.0000,0.0000,0.0000,68.7424,0.2150,0
0.4860,1,0.0000,0.0000,21.3452,0.0000,0.0000,0.0000,68.6548,0.2120,0
0.4870,1,0.0000,0.0000,21.4330,0.0000,0.0000,0.0000,68.5670,0.2170,0
0.4880,1,0.0000,0.0000,21.5209,0.0000,0.0000,0.0000,68.4791,0.2160,0
0.4890,1,0.0000,0.0000,21.6090,0.0000,0.0000,0.0000,68.3910,0.2170,0
0.4900,1,0.0000,0.0000,21.6973,0.0000,0.0000,0.0000,68.3027,0.2180,0
0.4910,1,0.0000,0.0000,21.7858,0.0000,0.0000,0.0000,68.2142,0.2140,0
0.4920,1,0.0000,0.0000,21.8744,0.0000,0.0000,0.0000,68.1256,0.2180,0
0.4930,1,0.0000,0.0000,21.9632,0.0000,0.0000,0.0000,68.0368,0.2130,0
0.4940,1,0.0000,0.0000,22.0523,0.0000,0.0000,0.0000,67.9477,0.2210,0
0.4950,1,0.0000,0.0000,22.1414,0.0000,0.0000,0.0000,67.8586,4.2770,0
0.4960,1,0.0000,0.0000,22.2308,0.0000,0.0000,0.0000,67.7692,0.3930,0
0.4970,1,0.0000,0.0000,22.3204,0.0000,0.0000,0.0000,67.6796,0.2900,0
0.4980,1,0.0000,0.0000,22.4101,0.0000,0.0000,0.0000,67.5899,0.2240,0
0.4990,1,0.0000,0.0000,22.5000,0.0000,0.0000,0.0000,67.5000,0.2160,0
0.5000,1,0.0000,0.0000,22.5901,0.0000,0.0000,0.0000,67.4099,0.2400,0
0.5010,1,0.0000,0.0000,22.6804,0.0000,0.0000,0.0000,67.3196,0.2170,0
0.5020,1,0.0000,0.0000,22.7708,0.0000,0.0000,0.0000,67.2292,0.2160,0
0.5030,1,0.0000,0.0000,22.8614,0.0000,0.0000,0.0000,67.1386,0.2140,0
0.5040,1,0.0000,0.0000,22.9523,0.0000,0.0000,0.0000,67.0477,0.2120,0
0.5050,1,0.0000,0.0000,23.0432,0.0000,0.0000,0.0000,66.9568,0.2120,0
0.5060,1,0.0000,0.0000,23.1344,0.0000,0.0000,0.0000,66.8656,0.2110,0
0.5070,1,0.0000,0.0000,23.2258,0.0000,0.0000,0.0000,66.7742,0.2120,0
0.5080,1,0.0000,0.0000,23.3173,0.0000,0.0000,0.0000,66.6827,0.2150,0
0.5090,1,0.0000,0.0000,23.4090,0.0000,0.0000,0.0000,66.5910,0.2120,0
0.5100,1,0.0000,0.0000,23.5009,0.0000,0.0000,0.0000,66.4991,0.2120,0
0.5110,1,0.0000,0.0000,23.5930,0.0000,0.0000,0.0000,66.4070,0.2140,0
0.5120,1,0.0000,0.0000,23.6852,0.0000,0.0000,0.0000,66.3148,0.2140,0
0.5130,1,0.0000,0.0000,23.7776,0.0000,0.0000,0.0000,66.2224,0.2230,0
0.5140,1,0.0000,0.0000,23.8703,0.0000,0.0000,0.0000,66.1297,0.2170,0
0.5150,1,0.0000,0.0000,23.9630,0.0000,0.0000,0.0000,66.0370,0.2170,0
0.5160,1,0.0000,0.0000,24.0560,0.0000,0.0000,0.0000,65.9440,0.2310,0
0.5170,1,0.0000,0.0000,24.1492,0.0000,0.0000,0.0000,65.8508,0.2190,0
0.5180,1,0.0000,0.0000,24.2425,0.0000,0.0000,0.0000,65.7575,0.2200,0
0.5190,1,0.0000,0.0000,24.3360,0.0000,0.0000,0.0000,65.6640,0.2190,0
0.5200,1,0.0000,0.0000,24.4297,0.0000,0.0000,0.0000,65.5703,0.2160,0
0.5210,1,0.0000,0.0000,24.5236,0.0000,0.0000,0.0000,65.4764,0.2110,0
0.5220,1,0.0000,0.0000,24.6176,0.0000,0.0000,0.0000,65.3824,0.2130,0
0.5230,1,0.0000,0.0000,24.7118,0.0000,0.0000,0.0000,65.2882,0.2120,0
0.5240,1,0.0000,0.0000,24.8063,0.0000,0.0000,0.0000,65.1937,0.2140,0
0.5250,1,0.0000,0.0000,24.9008,0.0000,0.0000,0.0000,65.0992,0.2140,0
0.5260,1,0.0000,0.0000,24.9956,0.0000,0.0000,0.0000,65.0044,0.2130,0
0.5270,1,0.0000,0.0000,25.0906,0.0000,0.0000,0.0000,64.9094,0.2110,0
0.5280,1,0.0000,0.0000,25.1857,0.0000,0.0000,0.0000,64.8143,0.2140,0
0.5290,1,0.0000,0.0000,25.2810,0.0000,0.0000,0.0000,64.7190,0.2130,0
0.5300,1,0.0000,0.0000,25.3765,0.0000,0.0000,0.0000,64.6235,0.2130,0
0.5310,1,0.0000,0.0000,25.4722,0.0000,0.0000,0.0000,64.5278,0.2140,0
0.5320,1,0.0000,0.0000,25.5680,0.0000,0.0000,0.0000,64.4320,0.2130,0
0.5330,1,0.0000,0.0000,25.6640,0.0000,0.0000,0.0000,64.3360,0.2140,0
0.5340,1,0.0000,0.0000,25.7603,0.0000,0.0000,0.0000,64.2397,0.2140,0
0.5350,1,0.0000,0.0000,25.8566,0.0000,0.0000,0.0000,64.1434,0.2140,0
0.5360,1,0.0000,0.0000,25.9532,0.0000,0.0000,0.0000,64.0468,0.2130,0
0.5370,1,0.0000,0.0000,26.0500,0.0000,0.0000,0.0000,63.9500,0.2140,0
0.5380,1,0.0000,0.0000,26.1469,0.0000,0.0000,0.0000,63.8531,0.2150,0
0.5390,1,0.0000,0.0000,26.2440,0.0000,0.0000,0.0000,63.7560,0.2180,0
0.5400,1,0.0000,0.0000,26.3413,0.0000,0.0000,0.0000,63.6587,0.2150,0
0.5410,1,0.0000,0.0000,26.4388,0.0000,0.0000,0.0000,63.5612,0.2150,0
0.5420,1,0.0000,0.0000,26.5364,0.0000,0.0000,0.0000,63.4636,0.2150,0
0.5430,1,0.0000,0.0000,26.6342,0.0000,0.0000,0.0000,63.3658,0.2130,0
0.5440,1,0.0000,0.0000,26.7323,0.0000,0.0000,0.0000,63.2677,0.2140,0
0.5450,1,0.0000,0.0000,26.8304,0.0000,0.0000,0.0000,63.1696,0.2160,0
0.5460,1,0.0000,0.0000,26.9288,0.0000,0.0000,0.0000,63.0712,0.2140,0
0.5470,1,0.0000,0.0000,27.0274,0.0000,0.0000,0.0000,62.9726,0.2130,0
0.5480,1,0.0000,0.0000,27.1261,0.0000,0.0000,0.0000,62.8739,0.2140,0
0.5490,1,0.0000,0.0000,27.2250,0.0000,0.0000,0.0000,62.7750,0.2120,0
0.5500,1,0.0000,0.0000,27.3241,0.0000,0.0000,0.0000,62.6759,0.2130,0
0.5510,1,0.0000,0.0000,27.4234,0.0000,0.0000,0.0000,62.5766,0.2140,0
0.5520,1,0.0000,0.0000,27.5228,0.0000,0.0000,0.0000,62.4772,0.2130,0
0.5530,1,0.0000,0.0000,27.6224,0.0000,0.0000,0.0000,62.3776,0.2150,0
0.5540,1,0.0000,0.0000,27.7223,0.0000,0.0000,0.0000,62.2777,0.2300,0
0.5550,1,0.0000,0.0000,27.8222,0.0000,0.0000,0.0000,62.1778,0.2160,0
0.5560,1,0.0000,0.0000,27.9224,0.0000,0.0000,0.0000,62.0776,0.2210,0
0.5570,1,0.0000,0.0000,28.0228,0.0000,0.0000,0.0000,61.9772,0.2130,0
0.5580,1,0.0000,0.0000,28.1233,0.0000,0.0000,0.0000,61.8767,0.2100,0
0.5590,1,0.0000,0.0000,28.2240,0.0000,0.0000,0.0000,61.7760,0.2140,0
0.5600,1,0.0000,0.0000,28.3249,0.0000,0.0000,0.0000,61.6751,0.2140,0
0.5610,1,0.0000,0.0000,28.4260,0.0000,0.0000,0.0000,61.5740,0.2130,0
0.5620,1,0.0000,0.0000,28.5272,0.0000,0.0000,0.0000,61.4728,0.2140,0
