time,q1,q2,q3,q4,q5,q6,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6
6.0940,0.003794,-0.520964,1.566892,-1.053575,0.003408,0.004479,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308713,0.033329,0.690251,0.175037,0.035164,0.970365,0.175037,0.035164,0.970365,0.279851,0.035204,1.030821
6.0950,0.003795,-0.520963,1.566891,-1.053580,0.003408,0.004483,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308712,0.033329,0.690251,0.175037,0.035165,0.970365,0.175037,0.035165,0.970365,0.279852,0.035204,1.030821
6.0960,0.003796,-0.520962,1.566890,-1.053584,0.003409,0.004487,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308712,0.033328,0.690251,0.175038,0.035165,0.970365,0.175038,0.035165,0.970365,0.279852,0.035204,1.030822
6.0970,0.003797,-0.520961,1.566889,-1.053589,0.003410,0.004491,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308711,0.033328,0.690252,0.175038,0.035165,0.970366,0.175038,0.035165,0.970366,0.279853,0.035204,1.030822
6.0980,0.003798,-0.520960,1.566888,-1.053593,0.003411,0.004495,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308711,0.033328,0.690252,0.175038,0.035165,0.970366,0.175038,0.035165,0.970366,0.279853,0.035204,1.030822
6.0990,0.003799,-0.520959,1.566887,-1.053598,0.003412,0.004499,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308711,0.033327,0.690252,0.175039,0.035165,0.970367,0.175039,0.035165,0.970367,0.279853,0.035205,1.030823
6.1000,0.003800,-0.520959,1.566886,-1.053602,0.003412,0.004503,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308710,0.033327,0.690252,0.175039,0.035165,0.970367,0.175039,0.035165,0.970367,0.279854,0.035205,1.030823
6.1010,0.003801,-0.520958,1.566885,-1.053607,0.003413,0.004507,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308710,0.033327,0.690253,0.175040,0.035166,0.970367,0.175040,0.035166,0.970367,0.279854,0.035205,1.030823
6.1020,0.003802,-0.520957,1.566884,-1.053611,0.003414,0.004511,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308709,0.033327,0.690253,0.175040,0.035166,0.970368,0.175040,0.035166,0.970368,0.279854,0.035205,1.030824
6.1030,0.003803,-0.520956,1.566883,-1.053616,0.003415,0.004515,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308709,0.033326,0.690253,0.175040,0.035166,0.970368,0.175040,0.035166,0.970368,0.279855,0.035205,1.030824
6.1040,0.003804,-0.520955,1.566882,-1.053620,0.003416,0.004519,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308709,0.033326,0.690253,0.175041,0.035166,0.970368,0.175041,0.035166,0.970368,0.279855,0.035206,1.030824
6.1050,0.003805,-0.520955,1.566881,-1.053625,0.003416,0.004523,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308708,0.033326,0.690254,0.175041,0.035166,0.970369,0.175041,0.035166,0.970369,0.279855,0.035206,1.030825
6.1060,0.003806,-0.520954,1.566880,-1.053629,0.003417,0.004527,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308708,0.033325,0.690254,0.175041,0.035166,0.970369,0.175041,0.035166,0.970369,0.279856,0.035206,1.030825
6.1070,0.003807,-0.520953,1.566879,-1.053634,0.003418,0.004531,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308707,0.033325,0.690254,0.175042,0.035167,0.970369,0.175042,0.035167,0.970369,0.279856,0.035206,1.030825
6.1080,0.003808,-0.520952,1.566878,-1.053638,0.003419,0.004535,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308707,0.033325,0.690254,0.175042,0.035167,0.970370,0.175042,0.035167,0.970370,0.279857,0.035206,1.030826
6.1090,0.003809,-0.520951,1.566877,-1.053643,0.003419,0.004539,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308707,0.033325,0.690255,0.175042,0.035167,0.970370,0.175042,0.035167,0.970370,0.279857,0.035206,1.030826
6.1100,0.003810,-0.520950,1.566876,-1.053647,0.003420,0.004543,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308706,0.033324,0.690255,0.175043,0.035167,0.970370,0.175043,0.035167,0.970370,0.279857,0.035207,1.030826
6.1110,0.003811,-0.520950,1.566875,-1.053652,0.003421,0.004547,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308706,0.033324,0.690255,0.175043,0.035167,0.970371,0.175043,0.035167,0.970371,0.279858,0.035207,1.030827
6.1120,0.003811,-0.520949,1.566874,-1.053656,0.003422,0.004551,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000131,0.034500,0.152500,-0.308705,0.033324,0.690255,0.175043,0.035167,0.970371,0.175043,0.035167,0.970371,0.279858,0.035207,1.030827
6.1130,0.003812,-0.520948,1.566873,-1.053661,0.003423,0.004555,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308705,0.033323,0.690256,0.175044,0.035168,0.970371,0.175044,0.035168,0.970371,0.279858,0.035207,1.030827
6.1140,0.003813,-0.520947,1.566872,-1.053665,0.003423,0.004559,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308704,0.033323,0.690256,0.175044,0.035168,0.970372,0.175044,0.035168,0.970372,0.279859,0.035207,1.030828
6.1150,0.003814,-0.520946,1.566871,-1.053670,0.003424,0.004563,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308704,0.033323,0.690256,0.175044,0.035168,0.970372,0.175044,0.035168,0.970372,0.279859,0.035208,1.030828
6.1160,0.003815,-0.520945,1.566870,-1.053674,0.003425,0.004567,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308704,0.033322,0.690256,0.175045,0.035168,0.970372,0.175045,0.035168,0.970372,0.279859,0.035208,1.030828
6.1170,0.003816,-0.520945,1.566869,-1.053679,0.003426,0.004571,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308703,0.033322,0.690257,0.175045,0.035168,0.970373,0.175045,0.035168,0.970373,0.279860,0.035208,1.030828
6.1180,0.003817,-0.520944,1.566868,-1.053683,0.003427,0.004575,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308703,0.033322,0.690257,0.175046,0.035168,0.970373,0.175046,0.035168,0.970373,0.279860,0.035208,1.030829
6.1190,0.003818,-0.520943,1.566867,-1.053688,0.003427,0.004579,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308702,0.033322,0.690257,0.175046,0.035169,0.970374,0.175046,0.035169,0.970374,0.279861,0.035208,1.030829
6.1200,0.003819,-0.520942,1.566866,-1.053692,0.003428,0.004583,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308702,0.033321,0.690257,0.175046,0.035169,0.970374,0.175046,0.035169,0.970374,0.279861,0.035209,1.030829
6.1210,0.003820,-0.520941,1.566865,-1.053697,0.003429,0.004587,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308702,0.033321,0.690258,0.175047,0.035169,0.970374,0.175047,0.035169,0.970374,0.279861,0.035209,1.030830
6.1220,0.003821,-0.520941,1.566864,-1.053701,0.003430,0.004591,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308701,0.033321,0.690258,0.175047,0.035169,0.970375,0.175047,0.035169,0.970375,0.279862,0.035209,1.030830
6.1230,0.003822,-0.520940,1.566863,-1.053706,0.003430,0.004595,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308701,0.033320,0.690258,0.175047,0.035169,0.970375,0.175047,0.035169,0.970375,0.279862,0.035209,1.030830
6.1240,0.003823,-0.520939,1.566862,-1.053710,0.003431,0.004599,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308700,0.033320,0.690258,0.175048,0.035169,0.970375,0.175048,0.035169,0.970375,0.279862,0.035209,1.030831
6.1250,0.003824,-0.520938,1.566861,-1.053715,0.003432,0.004603,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308700,0.033320,0.690259,0.175048,0.035170,0.970376,0.175048,0.035170,0.970376,0.279863,0.035209,1.030831
6.1260,0.003825,-0.520937,1.566860,-1.053719,0.003433,0.004607,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308700,0.033320,0.690259,0.175048,0.035170,0.970376,0.175048,0.035170,0.970376,0.279863,0.035210,1.030831
6.1270,0.003826,-0.520936,1.566859,-1.053724,0.003434,0.004611,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308699,0.033319,0.690259,0.175049,0.035170,0.970376,0.175049,0.035170,0.970376,0.279863,0.035210,1.030832
6.1280,0.003827,-0.520936,1.566858,-1.053728,0.003434,0.004616,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308699,0.033319,0.690259,0.175049,0.035170,0.970377,0.175049,0.035170,0.970377,0.279864,0.035210,1.030832
6.1290,0.003828,-0.520935,1.566857,-1.053733,0.003435,0.004620,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308698,0.033319,0.690260,0.175049,0.035170,0.970377,0.175049,0.035170,0.970377,0.279864,0.035210,1.030832
6.1300,0.003829,-0.520934,1.566856,-1.053737,0.003436,0.004624,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308698,0.033318,0.690260,0.175050,0.035170,0.970377,0.175050,0.035170,0.970377,0.279865,0.035210,1.030833
6.1310,0.003830,-0.520933,1.566855,-1.053742,0.003437,0.004628,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308697,0.033318,0.690260,0.175050,0.035171,0.970378,0.175050,0.035171,0.970378,0.279865,0.035211,1.030833
6.1320,0.003831,-0.520932,1.566854,-1.053746,0.003437,0.004632,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308697,0.033318,0.690260,0.175050,0.035171,0.970378,0.175050,0.035171,0.970378,0.279865,0.035211,1.030833
6.1330,0.003831,-0.520931,1.566853,-1.053751,0.003438,0.004636,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308697,0.033317,0.690261,0.175051,0.035171,0.970378,0.175051,0.035171,0.970378,0.279866,0.035211,1.030834
6.1340,0.003832,-0.520931,1.566852,-1.053755,0.003439,0.004640,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308696,0.033317,0.690261,0.175051,0.035171,0.970379,0.175051,0.035171,0.970379,0.279866,0.035211,1.030834
6.1350,0.003833,-0.520930,1.566851,-1.053760,0.003440,0.004644,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308696,0.033317,0.690261,0.175052,0.035171,0.970379,0.175052,0.035171,0.970379,0.279866,0.035211,1.030834
6.1360,0.003834,-0.520929,1.566850,-1.053764,0.003441,0.004648,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308695,0.033317,0.690261,0.175052,0.035171,0.970379,0.175052,0.035171,0.970379,0.279867,0.035211,1.030835
6.1370,0.003835,-0.520928,1.566849,-1.053769,0.003441,0.004652,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308695,0.033316,0.690262,0.175052,0.035172,0.970380,0.175052,0.035172,0.970380,0.279867,0.035212,1.030835
6.1380,0.003836,-0.520927,1.566847,-1.053773,0.003442,0.004656,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308695,0.033316,0.690262,0.175053,0.035172,0.970380,0.175053,0.035172,0.970380,0.279867,0.035212,1.030835
6.1390,0.003837,-0.520927,1.566846,-1.053778,0.003443,0.004660,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308694,0.033316,0.690262,0.175053,0.035172,0.970381,0.175053,0.035172,0.970381,0.279868,0.035212,1.030836
6.1400,0.003838,-0.520926,1.566845,-1.053782,0.003444,0.004664,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308694,0.033315,0.690262,0.175053,0.035172,0.970381,0.175053,0.035172,0.970381,0.279868,0.035212,1.030836
6.1410,0.003839,-0.520925,1.566844,-1.053787,0.003445,0.004668,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308693,0.033315,0.690263,0.175054,0.035172,0.970381,0.175054,0.035172,0.970381,0.279869,0.035212,1.030836
6.1420,0.003840,-0.520924,1.566843,-1.053791,0.003445,0.004672,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000132,0.034500,0.152500,-0.308693,0.033315,0.690263,0.175054,0.035172,0.970382,0.175054,0.035172,0.970382,0.279869,0.035213,1.030837
6.1430,0.003841,-0.520923,1.566842,-1.053796,0.003446,0.004676,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308693,0.033315,0.690263,0.175054,0.035173,0.970382,0.175054,0.035173,0.970382,0.279869,0.035213,1.030837
6.1440,0.003842,-0.520922,1.566841,-1.053800,0.003447,0.004680,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308692,0.033314,0.690263,0.175055,0.035173,0.970382,0.175055,0.035173,0.970382,0.279870,0.035213,1.030837
6.1450,0.003843,-0.520922,1.566840,-1.053805,0.003448,0.004684,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308692,0.033314,0.690264,0.175055,0.035173,0.970383,0.175055,0.035173,0.970383,0.279870,0.035213,1.030838
6.1460,0.003844,-0.520921,1.566839,-1.053809,0.003448,0.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308691,0.033314,0.690264,0.175055,0.035173,0.970383,0.175055,0.035173,0.970383,0.279870,0.035213,1.030838
6.1470,0.003845,-0.520920,1.566838,-1.053814,0.003449,0.004692,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308691,0.033313,0.690264,0.175056,0.035173,0.970383,0.175056,0.035173,0.970383,0.279871,0.035213,1.030838
6.1480,0.003846,-0.520919,1.566837,-1.053818,0.003450,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308691,0.033313,0.690265,0.175056,0.035173,0.970384,0.175056,0.035173,0.970384,0.279871,0.035214,1.030839
6.1490,0.003847,-0.520918,1.566836,-1.053823,0.003451,0.004700,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308690,0.033313,0.690265,0.175056,0.035174,0.970384,0.175056,0.035174,0.970384,0.279871,0.035214,1.030839
6.1500,0.003848,-0.520918,1.566835,-1.053827,0.003452,0.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308690,0.033313,0.690265,0.175057,0.035174,0.970384,0.175057,0.035174,0.970384,0.279872,0.035214,1.030839
6.1510,0.003849,-0.520917,1.566834,-1.053832,0.003452,0.004708,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308689,0.033312,0.690265,0.175057,0.035174,0.970385,0.175057,0.035174,0.970385,0.279872,0.035214,1.030840
6.1520,0.003850,-0.520916,1.566833,-1.053837,0.003453,0.004713,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308689,0.033312,0.690266,0.175058,0.035174,0.970385,0.175058,0.035174,0.970385,0.279873,0.035214,1.030840
6.1530,0.003851,-0.520915,1.566832,-1.053841,0.003454,0.004717,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308688,0.033312,0.690266,0.175058,0.035174,0.970385,0.175058,0.035174,0.970385,0.279873,0.035215,1.030840
6.1540,0.003851,-0.520914,1.566831,-1.053846,0.003455,0.004721,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308688,0.033311,0.690266,0.175058,0.035174,0.970386,0.175058,0.035174,0.970386,0.279873,0.035215,1.030841
6.1550,0.003852,-0.520913,1.566830,-1.053850,0.003456,0.004725,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308688,0.033311,0.690266,0.175059,0.035175,0.970386,0.175059,0.035175,0.970386,0.279874,0.035215,1.030841
6.1560,0.003853,-0.520913,1.566829,-1.053855,0.003456,0.004729,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308687,0.033311,0.690267,0.175059,0.035175,0.970386,0.175059,0.035175,0.970386,0.279874,0.035215,1.030841
6.1570,0.003854,-0.520912,1.566828,-1.053859,0.003457,0.004733,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308687,0.033310,0.690267,0.175059,0.035175,0.970387,0.175059,0.035175,0.970387,0.279874,0.035215,1.030842
6.1580,0.003855,-0.520911,1.566827,-1.053864,0.003458,0.004737,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308686,0.033310,0.690267,0.175060,0.035175,0.970387,0.175060,0.035175,0.970387,0.279875,0.035216,1.030842
6.1590,0.003856,-0.520910,1.566826,-1.053868,0.003459,0.004741,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308686,0.033310,0.690267,0.175060,0.035175,0.970388,0.175060,0.035175,0.970388,0.279875,0.035216,1.030842
6.1600,0.003857,-0.520909,1.566825,-1.053873,0.003459,0.004745,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308686,0.033310,0.690268,0.175060,0.035176,0.970388,0.175060,0.035176,0.970388,0.279875,0.035216,1.030843
6.1610,0.003858,-0.520908,1.566824,-1.053877,0.003460,0.004749,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308685,0.033309,0.690268,0.175061,0.035176,0.970388,0.175061,0.035176,0.970388,0.279876,0.035216,1.030843
6.1620,0.003859,-0.520908,1.566823,-1.053882,0.003461,0.004753,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308685,0.033309,0.690268,0.175061,0.035176,0.970389,0.175061,0.035176,0.970389,0.279876,0.035216,1.030843
6.1630,0.003860,-0.520907,1.566822,-1.053886,0.003462,0.004757,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308684,0.033309,0.690268,0.175061,0.035176,0.970389,0.175061,0.035176,0.970389,0.279877,0.035216,1.030844
6.1640,0.003861,-0.520906,1.566821,-1.053891,0.003463,0.004761,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308684,0.033308,0.690269,0.175062,0.035176,0.970389,0.175062,0.035176,0.970389,0.279877,0.035217,1.030844
6.1650,0.003862,-0.520905,1.566820,-1.053896,0.003463,0.004765,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308684,0.033308,0.690269,0.175062,0.035176,0.970390,0.175062,0.035176,0.970390,0.279877,0.035217,1.030844
6.1660,0.003863,-0.520904,1.566819,-1.053900,0.003464,0.004769,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308683,0.033308,0.690269,0.175062,0.035177,0.970390,0.175062,0.035177,0.970390,0.279878,0.035217,1.030845
6.1670,0.003864,-0.520904,1.566818,-1.053905,0.003465,0.004773,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308683,0.033308,0.690269,0.175063,0.035177,0.970390,0.175063,0.035177,0.970390,0.279878,0.035217,1.030845
6.1680,0.003865,-0.520903,1.566817,-1.053909,0.003466,0.004778,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308682,0.033307,0.690270,0.175063,0.035177,0.970391,0.175063,0.035177,0.970391,0.279878,0.035217,1.030845
6.1690,0.003866,-0.520902,1.566816,-1.053914,0.003467,0.004782,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308682,0.033307,0.690270,0.175064,0.035177,0.970391,0.175064,0.035177,0.970391,0.279879,0.035218,1.030846
6.1700,0.003867,-0.520901,1.566815,-1.053918,0.003467,0.004786,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308681,0.033307,0.690270,0.175064,0.035177,0.970391,0.175064,0.035177,0.970391,0.279879,0.035218,1.030846
6.1710,0.003868,-0.520900,1.566814,-1.053923,0.003468,0.004790,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308681,0.033306,0.690270,0.175064,0.035177,0.970392,0.175064,0.035177,0.970392,0.279879,0.035218,1.030846
6.1720,0.003869,-0.520899,1.566813,-1.053927,0.003469,0.004794,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000133,0.034500,0.152500,-0.308681,0.033306,0.690271,0.175065,0.035178,0.970392,0.175065,0.035178,0.970392,0.279880,0.035218,1.030847
6.1730,0.003870,-0.520899,1.566812,-1.053932,0.003470,0.004798,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308680,0.033306,0.690271,0.175065,0.035178,0.970392,0.175065,0.035178,0.970392,0.279880,0.035218,1.030847
6.1740,0.003871,-0.520898,1.566811,-1.053936,0.003470,0.004802,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308680,0.033305,0.690271,0.175065,0.035178,0.970393,0.175065,0.035178,0.970393,0.279881,0.035218,1.030847
6.1750,0.003871,-0.520897,1.566810,-1.053941,0.003471,0.004806,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308679,0.033305,0.690271,0.175066,0.035178,0.970393,0.175066,0.035178,0.970393,0.279881,0.035219,1.030848
6.1760,0.003872,-0.520896,1.566809,-1.053946,0.003472,0.004810,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308679,0.033305,0.690272,0.175066,0.035178,0.970393,0.175066,0.035178,0.970393,0.279881,0.035219,1.030848
6.1770,0.003873,-0.520895,1.566808,-1.053950,0.003473,0.004814,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308679,0.033305,0.690272,0.175066,0.035178,0.970394,0.175066,0.035178,0.970394,0.279882,0.035219,1.030848
6.1780,0.003874,-0.520894,1.566807,-1.053955,0.003474,0.004818,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308678,0.033304,0.690272,0.175067,0.035179,0.970394,0.175067,0.035179,0.970394,0.279882,0.035219,1.030849
6.1790,0.003875,-0.520894,1.566806,-1.053959,0.003474,0.004822,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308678,0.033304,0.690272,0.175067,0.035179,0.970395,0.175067,0.035179,0.970395,0.279882,0.035219,1.030849
6.1800,0.003876,-0.520893,1.566805,-1.053964,0.003475,0.004827,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308677,0.033304,0.690273,0.175067,0.035179,0.970395,0.175067,0.035179,0.970395,0.279883,0.035220,1.030849
6.1810,0.003877,-0.520892,1.566804,-1.053968,0.003476,0.004831,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308677,0.033303,0.690273,0.175068,0.035179,0.970395,0.175068,0.035179,0.970395,0.279883,0.035220,1.030850
6.1820,0.003878,-0.520891,1.566803,-1.053973,0.003477,0.004835,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308677,0.033303,0.690273,0.175068,0.035179,0.970396,0.175068,0.035179,0.970396,0.279883,0.035220,1.030850
6.1830,0.003879,-0.520890,1.566802,-1.053978,0.003478,0.004839,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308676,0.033303,0.690273,0.175068,0.035179,0.970396,0.175068,0.035179,0.970396,0.279884,0.035220,1.030850
6.1840,0.003880,-0.520890,1.566801,-1.053982,0.003478,0.004843,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308676,0.033303,0.690274,0.175069,0.035180,0.970396,0.175069,0.035180,0.970396,0.279884,0.035220,1.030851
6.1850,0.003881,-0.520889,1.566800,-1.053987,0.003479,0.004847,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308675,0.033302,0.690274,0.175069,0.035180,0.970397,0.175069,0.035180,0.970397,0.279885,0.035221,1.030851
6.1860,0.003882,-0.520888,1.566798,-1.053991,0.003480,0.004851,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308675,0.033302,0.690274,0.175070,0.035180,0.970397,0.175070,0.035180,0.970397,0.279885,0.035221,1.030851
6.1870,0.003883,-0.520887,1.566797,-1.053996,0.003481,0.004855,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308674,0.033302,0.690274,0.175070,0.035180,0.970397,0.175070,0.035180,0.970397,0.279885,0.035221,1.030852
6.1880,0.003884,-0.520886,1.566796,-1.054000,0.003481,0.004859,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308674,0.033301,0.690275,0.175070,0.035180,0.970398,0.175070,0.035180,0.970398,0.279886,0.035221,1.030852
6.1890,0.003885,-0.520885,1.566795,-1.054005,0.003482,0.004863,0.000000,0.000000,0.000000,0.000000,0.000000,0.152500,-0.000134,0.034500,0.152500,-0.308674,0.033301,0.690275,0.175071,0.035180,0.970398,0.175071,0.035180,0.970398,0.279886,0.035221,1.030852
