Time,Mode,Q1,Q2,Q3,Q4,Q5,Q6,X,Y,Z
8.618,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.619,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.62,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.621,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.622,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.623,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.624,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.625,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.626,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.627,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.628,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.629,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.63,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.631,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.632,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.633,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.634,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.635,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.636,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.637,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.638,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.639,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.64,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.641,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.642,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.643,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.644,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.645,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.646,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.647,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.648,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.649,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.65,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.651,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.652,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.653,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.654,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.655,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.656,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.657,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.658,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.659,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.66,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.661,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.662,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.663,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.664,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.665,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.666,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.667,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.668,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.669,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.67,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.671,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.672,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.673,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.674,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.675,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.676,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.677,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.678,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.679,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.68,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.681,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.682,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.683,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.684,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.685,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.686,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.687,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.688,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.689,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.69,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.691,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.692,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.693,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.694,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.695,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.696,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.697,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.698,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.699,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.7,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.701,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.702,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.703,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.704,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.705,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.706,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.707,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.708,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.709,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.71,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.711,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.712,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.713,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.714,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.715,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.716,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.717,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.718,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.719,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.72,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.721,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.722,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.723,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.724,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.725,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.726,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.727,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.728,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.729,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.73,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.731,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.732,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.733,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.734,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.735,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.736,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.737,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.738,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.739,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.74,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.741,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.742,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.743,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.744,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.745,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.746,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.747,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.748,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.749,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.75,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.751,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.752,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.753,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.754,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.755,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.756,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.757,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.758,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.759,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.76,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.761,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.762,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.763,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.764,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.765,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.766,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.767,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.768,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.769,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.77,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.771,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.772,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.773,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.774,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.775,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.776,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.777,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.778,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.779,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.78,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.781,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.782,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.783,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.784,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.785,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.786,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.787,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.788,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.789,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.79,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.791,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.792,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.793,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.794,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.795,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.796,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.797,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.798,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.799,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.8,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.801,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.802,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.803,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.804,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.805,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.806,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.807,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.808,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.809,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.81,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.811,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.812,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.813,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.814,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.815,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.816,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.817,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.818,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.819,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.82,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.821,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.822,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.823,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.824,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.825,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.826,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.827,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.828,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.829,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.83,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.831,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.832,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.833,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.834,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.835,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.836,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.837,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.838,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.839,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.84,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.841,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.842,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.843,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.844,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.845,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.846,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.847,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.848,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.849,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.85,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.851,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.852,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.853,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.854,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.855,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.856,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.857,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.858,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.859,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.86,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.861,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.862,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.863,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.864,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.865,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.866,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.867,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.868,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.869,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.87,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.871,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.872,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.873,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.874,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.875,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.876,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.877,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.878,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.879,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.88,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.881,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.882,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.883,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.884,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.885,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.886,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.887,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.888,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.889,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.89,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.891,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.892,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.893,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.894,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.895,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.896,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.897,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.898,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.899,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.9,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.901,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.902,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.903,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.904,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.905,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.906,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.907,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.908,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.909,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.91,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.911,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.912,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.913,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.914,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.915,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.916,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.917,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.918,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.919,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.92,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.921,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.922,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.923,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.924,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.925,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.926,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.927,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.928,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.929,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.93,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.931,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.932,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.933,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.934,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.935,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.936,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.937,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.938,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.939,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.94,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
8.941,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
