Time,J1,J2,J3,J4,J5,J6,TCP_X,TCP_Y,TCP_Z
4.3360,-0.0506,-9.7502,18.8840,0.0019,-9.4954,0.0488,-0.0170,0.0345,1.4365
4.3370,-0.0506,-9.7515,18.8863,0.0019,-9.4964,0.0488,-0.0170,0.0345,1.4365
4.3380,-0.0506,-9.7527,18.8887,0.0019,-9.4974,0.0488,-0.0170,0.0345,1.4364
4.3390,-0.0506,-9.7540,18.8910,0.0019,-9.4985,0.0487,-0.0170,0.0345,1.4364
4.3400,-0.0506,-9.7552,18.8933,0.0019,-9.4995,0.0487,-0.0170,0.0345,1.4364
4.3410,-0.0506,-9.7565,18.8957,0.0019,-9.5006,0.0487,-0.0170,0.0345,1.4364
4.3420,-0.0506,-9.7578,18.8980,0.0019,-9.5016,0.0487,-0.0170,0.0345,1.4364
4.3430,-0.0506,-9.7590,18.9003,0.0019,-9.5027,0.0487,-0.0170,0.0345,1.4364
4.3440,-0.0506,-9.7603,18.9027,0.0019,-9.5037,0.0487,-0.0170,0.0345,1.4364
4.3450,-0.0506,-9.7615,18.9050,0.0019,-9.5047,0.0487,-0.0170,0.0345,1.4364
4.3460,-0.0506,-9.7628,18.9073,0.0019,-9.5058,0.0487,-0.0170,0.0345,1.4364
4.3470,-0.0506,-9.7640,18.9097,0.0019,-9.5068,0.0487,-0.0170,0.0345,1.4364
4.3480,-0.0506,-9.7653,18.9120,0.0019,-9.5079,0.0487,-0.0170,0.0345,1.4364
4.3490,-0.0506,-9.7665,18.9143,0.0019,-9.5089,0.0487,-0.0170,0.0345,1.4364
4.3500,-0.0506,-9.7678,18.9167,0.0019,-9.5099,0.0487,-0.0170,0.0345,1.4364
4.3510,-0.0506,-9.7691,18.9190,0.0019,-9.5110,0.0487,-0.0170,0.0345,1.4364
4.3520,-0.0506,-9.7703,18.9213,0.0019,-9.5120,0.0487,-0.0170,0.0345,1.4364
4.3530,-0.0506,-9.7716,18.9237,0.0019,-9.5131,0.0487,-0.0170,0.0345,1.4364
4.3540,-0.0506,-9.7728,18.9260,0.0019,-9.5141,0.0487,-0.0170,0.0345,1.4364
4.3550,-0.0506,-9.7741,18.9283,0.0019,-9.5151,0.0487,-0.0171,0.0345,1.4364
4.3560,-0.0506,-9.7753,18.9307,0.0019,-9.5162,0.0487,-0.0171,0.0345,1.4364
4.3570,-0.0506,-9.7766,18.9330,0.0019,-9.5172,0.0487,-0.0171,0.0345,1.4364
4.3580,-0.0506,-9.7778,18.9353,0.0019,-9.5183,0.0487,-0.0171,0.0345,1.4364
4.3590,-0.0506,-9.7791,18.9377,0.0019,-9.5193,0.0487,-0.0171,0.0345,1.4364
4.3600,-0.0506,-9.7804,18.9400,0.0019,-9.5203,0.0487,-0.0171,0.0345,1.4364
4.3610,-0.0506,-9.7816,18.9423,0.0019,-9.5214,0.0487,-0.0171,0.0345,1.4364
4.3620,-0.0506,-9.7829,18.9447,0.0019,-9.5224,0.0487,-0.0171,0.0345,1.4364
4.3630,-0.0506,-9.7841,18.9470,0.0019,-9.5235,0.0487,-0.0171,0.0345,1.4363
4.3640,-0.0505,-9.7854,18.9493,0.0019,-9.5245,0.0487,-0.0171,0.0345,1.4363
4.3650,-0.0505,-9.7866,18.9516,0.0019,-9.5255,0.0487,-0.0171,0.0345,1.4363
4.3660,-0.0505,-9.7879,18.9540,0.0019,-9.5266,0.0487,-0.0171,0.0345,1.4363
4.3670,-0.0505,-9.7891,18.9563,0.0019,-9.5276,0.0487,-0.0171,0.0345,1.4363
4.3680,-0.0505,-9.7904,18.9586,0.0019,-9.5287,0.0487,-0.0171,0.0345,1.4363
4.3690,-0.0505,-9.7916,18.9610,0.0019,-9.5297,0.0487,-0.0171,0.0345,1.4363
4.3700,-0.0505,-9.7929,18.9633,0.0019,-9.5307,0.0487,-0.0171,0.0345,1.4363
4.3710,-0.0505,-9.7942,18.9656,0.0019,-9.5318,0.0487,-0.0171,0.0345,1.4363
4.3720,-0.0505,-9.7954,18.9679,0.0019,-9.5328,0.0487,-0.0171,0.0345,1.4363
4.3730,-0.0505,-9.7967,18.9703,0.0019,-9.5338,0.0487,-0.0171,0.0345,1.4363
4.3740,-0.0505,-9.7979,18.9726,0.0019,-9.5349,0.0487,-0.0171,0.0345,1.4363
4.3750,-0.0505,-9.7992,18.9749,0.0019,-9.5359,0.0487,-0.0171,0.0345,1.4363
4.3760,-0.0505,-9.8004,18.9772,0.0019,-9.5370,0.0487,-0.0171,0.0345,1.4363
4.3770,-0.0505,-9.8017,18.9796,0.0019,-9.5380,0.0486,-0.0171,0.0345,1.4363
4.3780,-0.0505,-9.8029,18.9819,0.0019,-9.5390,0.0486,-0.0171,0.0345,1.4363
4.3790,-0.0505,-9.8042,18.9842,0.0019,-9.5401,0.0486,-0.0171,0.0345,1.4363
4.3800,-0.0505,-9.8054,18.9865,0.0019,-9.5411,0.0486,-0.0171,0.0345,1.4363
4.3810,-0.0505,-9.8067,18.9889,0.0019,-9.5421,0.0486,-0.0171,0.0345,1.4363
4.3820,-0.0505,-9.8079,18.9912,0.0019,-9.5432,0.0486,-0.0171,0.0345,1.4363
4.3830,-0.0505,-9.8092,18.9935,0.0019,-9.5442,0.0486,-0.0171,0.0345,1.4363
4.3840,-0.0505,-9.8104,18.9958,0.0019,-9.5452,0.0486,-0.0171,0.0345,1.4363
4.3850,-0.0505,-9.8117,18.9982,0.0019,-9.5463,0.0486,-0.0171,0.0345,1.4363
4.3860,-0.0505,-9.8129,19.0005,0.0019,-9.5473,0.0486,-0.0171,0.0345,1.4363
4.3870,-0.0505,-9.8142,19.0028,0.0019,-9.5484,0.0486,-0.0171,0.0345,1.4363
4.3880,-0.0505,-9.8154,19.0051,0.0019,-9.5494,0.0486,-0.0171,0.0345,1.4362
4.3890,-0.0505,-9.8167,19.0075,0.0019,-9.5504,0.0486,-0.0172,0.0345,1.4362
4.3900,-0.0505,-9.8179,19.0098,0.0019,-9.5515,0.0486,-0.0172,0.0345,1.4362
4.3910,-0.0505,-9.8192,19.0121,0.0019,-9.5525,0.0486,-0.0172,0.0345,1.4362
4.3920,-0.0505,-9.8204,19.0144,0.0019,-9.5535,0.0486,-0.0172,0.0345,1.4362
4.3930,-0.0505,-9.8217,19.0167,0.0019,-9.5546,0.0486,-0.0172,0.0345,1.4362
4.3940,-0.0505,-9.8229,19.0191,0.0019,-9.5556,0.0486,-0.0172,0.0345,1.4362
4.3950,-0.0505,-9.8242,19.0214,0.0019,-9.5566,0.0486,-0.0172,0.0345,1.4362
4.3960,-0.0504,-9.8254,19.0237,0.0019,-9.5577,0.0486,-0.0172,0.0345,1.4362
4.3970,-0.0504,-9.8267,19.0260,0.0019,-9.5587,0.0486,-0.0172,0.0345,1.4362
4.3980,-0.0504,-9.8279,19.0283,0.0019,-9.5597,0.0486,-0.0172,0.0345,1.4362
4.3990,-0.0504,-9.8292,19.0307,0.0019,-9.5608,0.0486,-0.0172,0.0345,1.4362
4.4000,-0.0504,-9.8304,19.0330,0.0019,-9.5618,0.0486,-0.0172,0.0345,1.4362
4.4010,-0.0504,-9.8317,19.0353,0.0019,-9.5628,0.0486,-0.0172,0.0345,1.4362
4.4020,-0.0504,-9.8329,19.0376,0.0019,-9.5639,0.0486,-0.0172,0.0345,1.4362
4.4030,-0.0504,-9.8342,19.0399,0.0019,-9.5649,0.0486,-0.0172,0.0345,1.4362
4.4040,-0.0504,-9.8354,19.0423,0.0019,-9.5659,0.0486,-0.0172,0.0345,1.4362
4.4050,-0.0504,-9.8367,19.0446,0.0019,-9.5670,0.0486,-0.0172,0.0345,1.4362
4.4060,-0.0504,-9.8379,19.0469,0.0019,-9.5680,0.0486,-0.0172,0.0345,1.4362
4.4070,-0.0504,-9.8392,19.0492,0.0019,-9.5690,0.0486,-0.0172,0.0345,1.4362
4.4080,-0.0504,-9.8404,19.0515,0.0019,-9.5701,0.0486,-0.0172,0.0345,1.4362
4.4090,-0.0504,-9.8417,19.0538,0.0019,-9.5711,0.0486,-0.0172,0.0345,1.4362
4.4100,-0.0504,-9.8429,19.0562,0.0019,-9.5721,0.0486,-0.0172,0.0345,1.4362
4.4110,-0.0504,-9.8442,19.0585,0.0019,-9.5732,0.0486,-0.0172,0.0345,1.4362
4.4120,-0.0504,-9.8454,19.0608,0.0019,-9.5742,0.0486,-0.0172,0.0345,1.4362
4.4130,-0.0504,-9.8467,19.0631,0.0019,-9.5752,0.0486,-0.0172,0.0345,1.4361
4.4140,-0.0504,-9.8479,19.0654,0.0019,-9.5763,0.0485,-0.0172,0.0345,1.4361
4.4150,-0.0504,-9.8492,19.0677,0.0019,-9.5773,0.0485,-0.0172,0.0345,1.4361
4.4160,-0.0504,-9.8504,19.0701,0.0019,-9.5783,0.0485,-0.0172,0.0345,1.4361
4.4170,-0.0504,-9.8517,19.0724,0.0019,-9.5793,0.0485,-0.0172,0.0345,1.4361
4.4180,-0.0504,-9.8529,19.0747,0.0019,-9.5804,0.0485,-0.0172,0.0345,1.4361
4.4190,-0.0504,-9.8542,19.0770,0.0019,-9.5814,0.0485,-0.0172,0.0345,1.4361
4.4200,-0.0504,-9.8554,19.0793,0.0019,-9.5824,0.0485,-0.0172,0.0345,1.4361
4.4210,-0.0504,-9.8567,19.0816,0.0019,-9.5835,0.0485,-0.0172,0.0345,1.4361
4.4220,-0.0504,-9.8579,19.0839,0.0019,-9.5845,0.0485,-0.0172,0.0345,1.4361
4.4230,-0.0504,-9.8592,19.0863,0.0019,-9.5855,0.0485,-0.0173,0.0345,1.4361
4.4240,-0.0504,-9.8604,19.0886,0.0019,-9.5866,0.0485,-0.0173,0.0345,1.4361
4.4250,-0.0504,-9.8616,19.0909,0.0019,-9.5876,0.0485,-0.0173,0.0345,1.4361
4.4260,-0.0504,-9.8629,19.0932,0.0019,-9.5886,0.0485,-0.0173,0.0345,1.4361
4.4270,-0.0503,-9.8641,19.0955,0.0019,-9.5897,0.0485,-0.0173,0.0345,1.4361
4.4280,-0.0503,-9.8654,19.0978,0.0019,-9.5907,0.0485,-0.0173,0.0345,1.4361
4.4290,-0.0503,-9.8666,19.1001,0.0019,-9.5917,0.0485,-0.0173,0.0345,1.4361
4.4300,-0.0503,-9.8679,19.1024,0.0019,-9.5927,0.0485,-0.0173,0.0345,1.4361
4.4310,-0.0503,-9.8691,19.1048,0.0019,-9.5938,0.0485,-0.0173,0.0345,1.4361
4.4320,-0.0503,-9.8704,19.1071,0.0019,-9.5948,0.0485,-0.0173,0.0345,1.4361
4.4330,-0.0503,-9.8716,19.1094,0.0019,-9.5958,0.0485,-0.0173,0.0345,1.4361
4.4340,-0.0503,-9.8729,19.1117,0.0019,-9.5969,0.0485,-0.0173,0.0345,1.4361
4.4350,-0.0503,-9.8741,19.1140,0.0019,-9.5979,0.0485,-0.0173,0.0345,1.4361
4.4360,-0.0503,-9.8753,19.1163,0.0019,-9.5989,0.0485,-0.0173,0.0345,1.4361
4.4370,-0.0503,-9.8766,19.1186,0.0019,-9.5999,0.0485,-0.0173,0.0345,1.4361
4.4380,-0.0503,-9.8778,19.1209,0.0019,-9.6010,0.0485,-0.0173,0.0345,1.4360
4.4390,-0.0503,-9.8791,19.1232,0.0019,-9.6020,0.0485,-0.0173,0.0345,1.4360
4.4400,-0.0503,-9.8803,19.1255,0.0019,-9.6030,0.0485,-0.0173,0.0345,1.4360
4.4410,-0.0503,-9.8816,19.1278,0.0019,-9.6041,0.0485,-0.0173,0.0345,1.4360
4.4420,-0.0503,-9.8828,19.1302,0.0019,-9.6051,0.0485,-0.0173,0.0345,1.4360
4.4430,-0.0503,-9.8841,19.1325,0.0019,-9.6061,0.0485,-0.0173,0.0345,1.4360
4.4440,-0.0503,-9.8853,19.1348,0.0019,-9.6071,0.0485,-0.0173,0.0345,1.4360
4.4450,-0.0503,-9.8865,19.1371,0.0019,-9.6082,0.0485,-0.0173,0.0345,1.4360
4.4460,-0.0503,-9.8878,19.1394,0.0019,-9.6092,0.0485,-0.0173,0.0345,1.4360
4.4470,-0.0503,-9.8890,19.1417,0.0019,-9.6102,0.0485,-0.0173,0.0345,1.4360
4.4480,-0.0503,-9.8903,19.1440,0.0019,-9.6112,0.0485,-0.0173,0.0345,1.4360
4.4490,-0.0503,-9.8915,19.1463,0.0019,-9.6123,0.0485,-0.0173,0.0345,1.4360
4.4500,-0.0503,-9.8928,19.1486,0.0019,-9.6133,0.0484,-0.0173,0.0345,1.4360
4.4510,-0.0503,-9.8940,19.1509,0.0019,-9.6143,0.0484,-0.0173,0.0345,1.4360
4.4520,-0.0503,-9.8953,19.1532,0.0019,-9.6154,0.0484,-0.0173,0.0345,1.4360
4.4530,-0.0503,-9.8965,19.1555,0.0019,-9.6164,0.0484,-0.0173,0.0345,1.4360
4.4540,-0.0503,-9.8977,19.1578,0.0019,-9.6174,0.0484,-0.0173,0.0345,1.4360
4.4550,-0.0503,-9.8990,19.1601,0.0019,-9.6184,0.0484,-0.0173,0.0345,1.4360
4.4560,-0.0503,-9.9002,19.1624,0.0019,-9.6195,0.0484,-0.0173,0.0345,1.4360
4.4570,-0.0503,-9.9015,19.1647,0.0019,-9.6205,0.0484,-0.0174,0.0345,1.4360
4.4580,-0.0503,-9.9027,19.1670,0.0018,-9.6215,0.0484,-0.0174,0.0345,1.4360
4.4590,-0.0502,-9.9039,19.1693,0.0018,-9.6225,0.0484,-0.0174,0.0345,1.4360
4.4600,-0.0502,-9.9052,19.1716,0.0018,-9.6236,0.0484,-0.0174,0.0345,1.4360
4.4610,-0.0502,-9.9064,19.1739,0.0018,-9.6246,0.0484,-0.0174,0.0345,1.4360
4.4620,-0.0502,-9.9077,19.1763,0.0018,-9.6256,0.0484,-0.0174,0.0345,1.4360
4.4630,-0.0502,-9.9089,19.1786,0.0018,-9.6266,0.0484,-0.0174,0.0345,1.4359
4.4640,-0.0502,-9.9102,19.1809,0.0018,-9.6277,0.0484,-0.0174,0.0345,1.4359
4.4650,-0.0502,-9.9114,19.1832,0.0018,-9.6287,0.0484,-0.0174,0.0345,1.4359
4.4660,-0.0502,-9.9126,19.1855,0.0018,-9.6297,0.0484,-0.0174,0.0345,1.4359
4.4670,-0.0502,-9.9139,19.1878,0.0018,-9.6307,0.0484,-0.0174,0.0345,1.4359
4.4680,-0.0502,-9.9151,19.1901,0.0018,-9.6318,0.0484,-0.0174,0.0345,1.4359
4.4690,-0.0502,-9.9164,19.1924,0.0018,-9.6328,0.0484,-0.0174,0.0345,1.4359
4.4700,-0.0502,-9.9176,19.1947,0.0018,-9.6338,0.0484,-0.0174,0.0345,1.4359
4.4710,-0.0502,-9.9188,19.1970,0.0018,-9.6348,0.0484,-0.0174,0.0345,1.4359
4.4720,-0.0502,-9.9201,19.1993,0.0018,-9.6359,0.0484,-0.0174,0.0345,1.4359
4.4730,-0.0502,-9.9213,19.2016,0.0018,-9.6369,0.0484,-0.0174,0.0345,1.4359
4.4740,-0.0502,-9.9226,19.2039,0.0018,-9.6379,0.0484,-0.0174,0.0345,1.4359
4.4750,-0.0502,-9.9238,19.2062,0.0018,-9.6389,0.0484,-0.0174,0.0345,1.4359
4.4760,-0.0502,-9.9250,19.2085,0.0018,-9.6399,0.0484,-0.0174,0.0345,1.4359
4.4770,-0.0502,-9.9263,19.2108,0.0018,-9.6410,0.0484,-0.0174,0.0345,1.4359
4.4780,-0.0502,-9.9275,19.2131,0.0018,-9.6420,0.0484,-0.0174,0.0345,1.4359
4.4790,-0.0502,-9.9288,19.2153,0.0018,-9.6430,0.0484,-0.0174,0.0345,1.4359
4.4800,-0.0502,-9.9300,19.2176,0.0018,-9.6440,0.0484,-0.0174,0.0345,1.4359
4.4810,-0.0502,-9.9312,19.2199,0.0018,-9.6451,0.0484,-0.0174,0.0345,1.4359
4.4820,-0.0502,-9.9325,19.2222,0.0018,-9.6461,0.0484,-0.0174,0.0345,1.4359
4.4830,-0.0502,-9.9337,19.2245,0.0018,-9.6471,0.0484,-0.0174,0.0345,1.4359
4.4840,-0.0502,-9.9350,19.2268,0.0018,-9.6481,0.0484,-0.0174,0.0345,1.4359
4.4850,-0.0502,-9.9362,19.2291,0.0018,-9.6491,0.0484,-0.0174,0.0345,1.4359
4.4860,-0.0502,-9.9374,19.2314,0.0018,-9.6502,0.0484,-0.0174,0.0345,1.4359
4.4870,-0.0502,-9.9387,19.2337,0.0018,-9.6512,0.0483,-0.0174,0.0345,1.4359
4.4880,-0.0502,-9.9399,19.2360,0.0018,-9.6522,0.0483,-0.0174,0.0345,1.4358
4.4890,-0.0502,-9.9411,19.2383,0.0018,-9.6532,0.0483,-0.0174,0.0345,1.4358
4.4900,-0.0502,-9.9424,19.2406,0.0018,-9.6543,0.0483,-0.0175,0.0345,1.4358
4.4910,-0.0501,-9.9436,19.2429,0.0018,-9.6553,0.0483,-0.0175,0.0345,1.4358
4.4920,-0.0501,-9.9449,19.2452,0.0018,-9.6563,0.0483,-0.0175,0.0345,1.4358
4.4930,-0.0501,-9.9461,19.2475,0.0018,-9.6573,0.0483,-0.0175,0.0345,1.4358
4.4940,-0.0501,-9.9473,19.2498,0.0018,-9.6583,0.0483,-0.0175,0.0345,1.4358
4.4950,-0.0501,-9.9486,19.2521,0.0018,-9.6594,0.0483,-0.0175,0.0345,1.4358
4.4960,-0.0501,-9.9498,19.2544,0.0018,-9.6604,0.0483,-0.0175,0.0345,1.4358
4.4970,-0.0501,-9.9511,19.2567,0.0018,-9.6614,0.0483,-0.0175,0.0345,1.4358
4.4980,-0.0501,-9.9523,19.2590,0.0018,-9.6624,0.0483,-0.0175,0.0345,1.4358
4.4990,-0.0501,-9.9535,19.2612,0.0018,-9.6634,0.0483,-0.0175,0.0345,1.4358
4.5000,-0.0501,-9.9548,19.2635,0.0018,-9.6645,0.0483,-0.0175,0.0345,1.4358
4.5010,-0.0501,-9.9560,19.2658,0.0018,-9.6655,0.0483,-0.0175,0.0345,1.4358
4.5020,-0.0501,-9.9572,19.2681,0.0018,-9.6665,0.0483,-0.0175,0.0345,1.4358
4.5030,-0.0501,-9.9585,19.2704,0.0018,-9.6675,0.0483,-0.0175,0.0345,1.4358
4.5040,-0.0501,-9.9597,19.2727,0.0018,-9.6685,0.0483,-0.0175,0.0345,1.4358
4.5050,-0.0501,-9.9609,19.2750,0.0018,-9.6695,0.0483,-0.0175,0.0345,1.4358
4.5060,-0.0501,-9.9622,19.2773,0.0018,-9.6706,0.0483,-0.0175,0.0345,1.4358
4.5070,-0.0501,-9.9634,19.2796,0.0018,-9.6716,0.0483,-0.0175,0.0345,1.4358
4.5080,-0.0501,-9.9647,19.2819,0.0018,-9.6726,0.0483,-0.0175,0.0345,1.4358
4.5090,-0.0501,-9.9659,19.2842,0.0018,-9.6736,0.0483,-0.0175,0.0345,1.4358
4.5100,-0.0501,-9.9671,19.2864,0.0018,-9.6746,0.0483,-0.0175,0.0345,1.4358
4.5110,-0.0501,-9.9684,19.2887,0.0018,-9.6757,0.0483,-0.0175,0.0345,1.4358
4.5120,-0.0501,-9.9696,19.2910,0.0018,-9.6767,0.0483,-0.0175,0.0345,1.4358
4.5130,-0.0501,-9.9708,19.2933,0.0018,-9.6777,0.0483,-0.0175,0.0345,1.4358
4.5140,-0.0501,-9.9721,19.2956,0.0018,-9.6787,0.0483,-0.0175,0.0345,1.4357
4.5150,-0.0501,-9.9733,19.2979,0.0018,-9.6797,0.0483,-0.0175,0.0345,1.4357
4.5160,-0.0501,-9.9745,19.3002,0.0018,-9.6807,0.0483,-0.0175,0.0345,1.4357
4.5170,-0.0501,-9.9758,19.3025,0.0018,-9.6818,0.0483,-0.0175,0.0345,1.4357
4.5180,-0.0501,-9.9770,19.3048,0.0018,-9.6828,0.0483,-0.0175,0.0345,1.4357
4.5190,-0.0501,-9.9782,19.3070,0.0018,-9.6838,0.0483,-0.0175,0.0345,1.4357
4.5200,-0.0501,-9.9795,19.3093,0.0018,-9.6848,0.0483,-0.0175,0.0345,1.4357
4.5210,-0.0501,-9.9807,19.3116,0.0018,-9.6858,0.0483,-0.0175,0.0345,1.4357
4.5220,-0.0500,-9.9819,19.3139,0.0018,-9.6869,0.0483,-0.0175,0.0345,1.4357
4.5230,-0.0500,-9.9832,19.3162,0.0018,-9.6879,0.0483,-0.0175,0.0345,1.4357
4.5240,-0.0500,-9.9844,19.3185,0.0018,-9.6889,0.0482,-0.0176,0.0345,1.4357
4.5250,-0.0500,-9.9856,19.3208,0.0018,-9.6899,0.0482,-0.0176,0.0345,1.4357
4.5260,-0.0500,-9.9869,19.3230,0.0018,-9.6909,0.0482,-0.0176,0.0345,1.4357
4.5270,-0.0500,-9.9881,19.3253,0.0018,-9.6919,0.0482,-0.0176,0.0345,1.4357
4.5280,-0.0500,-9.9893,19.3276,0.0018,-9.6929,0.0482,-0.0176,0.0345,1.4357
4.5290,-0.0500,-9.9906,19.3299,0.0018,-9.6940,0.0482,-0.0176,0.0345,1.4357
4.5300,-0.0500,-9.9918,19.3322,0.0018,-9.6950,0.0482,-0.0176,0.0345,1.4357
4.5310,-0.0500,-9.9930,19.3345,0.0018,-9.6960,0.0482,-0.0176,0.0345,1.4357
4.5320,-0.0500,-9.9943,19.3368,0.0018,-9.6970,0.0482,-0.0176,0.0345,1.4357
4.5330,-0.0500,-9.9955,19.3390,0.0018,-9.6980,0.0482,-0.0176,0.0345,1.4357
4.5340,-0.0500,-9.9967,19.3413,0.0018,-9.6990,0.0482,-0.0176,0.0345,1.4357
4.5350,-0.0500,-9.9980,19.3436,0.0018,-9.7001,0.0482,-0.0176,0.0345,1.4357
4.5360,-0.0500,-9.9992,19.3459,0.0018,-9.7011,0.0482,-0.0176,0.0345,1.4357
4.5370,-0.0500,-10.0004,19.3482,0.0018,-9.7021,0.0482,-0.0176,0.0345,1.4357
4.5380,-0.0500,-10.0017,19.3504,0.0018,-9.7031,0.0482,-0.0176,0.0345,1.4357
4.5390,-0.0500,-10.0029,19.3527,0.0018,-9.7041,0.0482,-0.0176,0.0345,1.4356
4.5400,-0.0500,-10.0041,19.3550,0.0018,-9.7051,0.0482,-0.0176,0.0345,1.4356
4.5410,-0.0500,-10.0054,19.3573,0.0018,-9.7061,0.0482,-0.0176,0.0345,1.4356
4.5420,-0.0500,-10.0066,19.3596,0.0018,-9.7072,0.0482,-0.0176,0.0345,1.4356
4.5430,-0.0500,-10.0078,19.3619,0.0018,-9.7082,0.0482,-0.0176,0.0345,1.4356
4.5440,-0.0500,-10.0091,19.3641,0.0018,-9.7092,0.0482,-0.0176,0.0345,1.4356
4.5450,-0.0500,-10.0103,19.3664,0.0018,-9.7102,0.0482,-0.0176,0.0345,1.4356
4.5460,-0.0500,-10.0115,19.3687,0.0018,-9.7112,0.0482,-0.0176,0.0345,1.4356
4.5470,-0.0500,-10.0128,19.3710,0.0018,-9.7122,0.0482,-0.0176,0.0345,1.4356
4.5480,-0.0500,-10.0140,19.3733,0.0018,-9.7132,0.0482,-0.0176,0.0345,1.4356
4.5490,-0.0500,-10.0152,19.3755,0.0018,-9.7143,0.0482,-0.0176,0.0345,1.4356
4.5500,-0.0500,-10.0164,19.3778,0.0018,-9.7153,0.0482,-0.0176,0.0345,1.4356
4.5510,-0.0500,-10.0177,19.3801,0.0018,-9.7163,0.0482,-0.0176,0.0345,1.4356
4.5520,-0.0500,-10.0189,19.3824,0.0018,-9.7173,0.0482,-0.0176,0.0345,1.4356
4.5530,-0.0500,-10.0201,19.3846,0.0018,-9.7183,0.0482,-0.0176,0.0345,1.4356
4.5540,-0.0499,-10.0214,19.3869,0.0018,-9.7193,0.0482,-0.0176,0.0345,1.4356
4.5550,-0.0499,-10.0226,19.3892,0.0018,-9.7203,0.0482,-0.0176,0.0345,1.4356
4.5560,-0.0499,-10.0238,19.3915,0.0018,-9.7213,0.0482,-0.0176,0.0345,1.4356
4.5570,-0.0499,-10.0251,19.3938,0.0018,-9.7223,0.0482,-0.0176,0.0345,1.4356
4.5580,-0.0499,-10.0263,19.3960,0.0018,-9.7234,0.0482,-0.0177,0.0345,1.4356
4.5590,-0.0499,-10.0275,19.3983,0.0018,-9.7244,0.0482,-0.0177,0.0345,1.4356
4.5600,-0.0499,-10.0287,19.4006,0.0018,-9.7254,0.0481,-0.0177,0.0345,1.4356
4.5610,-0.0499,-10.0300,19.4029,0.0018,-9.7264,0.0481,-0.0177,0.0345,1.4356
4.5620,-0.0499,-10.0312,19.4051,0.0018,-9.7274,0.0481,-0.0177,0.0345,1.4356
4.5630,-0.0499,-10.0324,19.4074,0.0018,-9.7284,0.0481,-0.0177,0.0345,1.4356
4.5640,-0.0499,-10.0337,19.4097,0.0018,-9.7294,0.0481,-0.0177,0.0345,1.4355
4.5650,-0.0499,-10.0349,19.4120,0.0018,-9.7304,0.0481,-0.0177,0.0345,1.4355
4.5660,-0.0499,-10.0361,19.4142,0.0018,-9.7315,0.0481,-0.0177,0.0345,1.4355
4.5670,-0.0499,-10.0373,19.4165,0.0018,-9.7325,0.0481,-0.0177,0.0345,1.4355
4.5680,-0.0499,-10.0386,19.4188,0.0018,-9.7335,0.0481,-0.0177,0.0345,1.4355
4.5690,-0.0499,-10.0398,19.4211,0.0018,-9.7345,0.0481,-0.0177,0.0345,1.4355
4.5700,-0.0499,-10.0410,19.4233,0.0018,-9.7355,0.0481,-0.0177,0.0345,1.4355
4.5710,-0.0499,-10.0423,19.4256,0.0018,-9.7365,0.0481,-0.0177,0.0345,1.4355
4.5720,-0.0499,-10.0435,19.4279,0.0018,-9.7375,0.0481,-0.0177,0.0345,1.4355
4.5730,-0.0499,-10.0447,19.4302,0.0018,-9.7385,0.0481,-0.0177,0.0345,1.4355
4.5740,-0.0499,-10.0459,19.4324,0.0018,-9.7395,0.0481,-0.0177,0.0345,1.4355
4.5750,-0.0499,-10.0472,19.4347,0.0018,-9.7405,0.0481,-0.0177,0.0345,1.4355
4.5760,-0.0499,-10.0484,19.4370,0.0018,-9.7416,0.0481,-0.0177,0.0345,1.4355
4.5770,-0.0499,-10.0496,19.4392,0.0018,-9.7426,0.0481,-0.0177,0.0345,1.4355
4.5780,-0.0499,-10.0508,19.4415,0.0018,-9.7436,0.0481,-0.0177,0.0345,1.4355
4.5790,-0.0499,-10.0521,19.4438,0.0018,-9.7446,0.0481,-0.0177,0.0345,1.4355
4.5800,-0.0499,-10.0533,19.4461,0.0018,-9.7456,0.0481,-0.0177,0.0345,1.4355
4.5810,-0.0499,-10.0545,19.4483,0.0018,-9.7466,0.0481,-0.0177,0.0345,1.4355
4.5820,-0.0499,-10.0558,19.4506,0.0018,-9.7476,0.0481,-0.0177,0.0345,1.4355
4.5830,-0.0499,-10.0570,19.4529,0.0018,-9.7486,0.0481,-0.0177,0.0345,1.4355
4.5840,-0.0499,-10.0582,19.4551,0.0018,-9.7496,0.0481,-0.0177,0.0345,1.4355
4.5850,-0.0498,-10.0594,19.4574,0.0018,-9.7506,0.0481,-0.0177,0.0345,1.4355
4.5860,-0.0498,-10.0607,19.4597,0.0018,-9.7516,0.0481,-0.0177,0.0345,1.4355
4.5870,-0.0498,-10.0619,19.4620,0.0018,-9.7526,0.0481,-0.0177,0.0345,1.4355
4.5880,-0.0498,-10.0631,19.4642,0.0018,-9.7537,0.0481,-0.0177,0.0345,1.4355
4.5890,-0.0498,-10.0643,19.4665,0.0018,-9.7547,0.0481,-0.0177,0.0345,1.4354
4.5900,-0.0498,-10.0656,19.4688,0.0018,-9.7557,0.0481,-0.0177,0.0345,1.4354
4.5910,-0.0498,-10.0668,19.4710,0.0018,-9.7567,0.0481,-0.0177,0.0345,1.4354
4.5920,-0.0498,-10.0680,19.4733,0.0018,-9.7577,0.0481,-0.0178,0.0345,1.4354
4.5930,-0.0498,-10.0692,19.4756,0.0018,-9.7587,0.0481,-0.0178,0.0345,1.4354
