Time,Curr_X,Curr_Y,Curr_Z,Goal_Z
2.259,0.558997,0.0344998,0.662174,0.7515
2.26,0.558997,0.0344998,0.662179,0.7515
2.261,0.558997,0.0344998,0.662183,0.7515
2.262,0.558997,0.0344998,0.662188,0.7515
2.263,0.558997,0.0344998,0.662192,0.7515
2.264,0.558997,0.0344998,0.662197,0.7515
2.265,0.558997,0.0344998,0.662201,0.7515
2.266,0.558997,0.0344998,0.662206,0.7515
2.267,0.558997,0.0344998,0.66221,0.7515
2.268,0.558997,0.0344998,0.662215,0.7515
2.269,0.558997,0.0344998,0.662219,0.7515
2.27,0.558997,0.0344998,0.662224,0.7515
2.271,0.558997,0.0344998,0.662228,0.7515
2.272,0.558997,0.0344998,0.662232,0.7515
2.273,0.558997,0.0344998,0.662237,0.7515
2.274,0.558997,0.0344998,0.662241,0.7515
2.275,0.558997,0.0344998,0.662246,0.7515
2.276,0.558997,0.0344998,0.66225,0.7515
2.277,0.558997,0.0344998,0.662255,0.7515
2.278,0.558997,0.0344998,0.662259,0.7515
2.279,0.558997,0.0344998,0.662264,0.7515
2.28,0.558997,0.0344998,0.662268,0.7515
2.281,0.558997,0.0344998,0.662273,0.7515
2.282,0.558997,0.0344998,0.662277,0.7515
2.283,0.558997,0.0344998,0.662282,0.7515
2.284,0.558997,0.0344998,0.662286,0.7515
2.285,0.558997,0.0344998,0.66229,0.7515
2.286,0.558997,0.0344998,0.662295,0.7515
2.287,0.558997,0.0344998,0.662299,0.7515
2.288,0.558997,0.0344998,0.662304,0.7515
2.289,0.558997,0.0344998,0.662308,0.7515
2.29,0.558997,0.0344998,0.662313,0.7515
2.291,0.558997,0.0344998,0.662317,0.7515
2.292,0.558997,0.0344998,0.662322,0.7515
2.293,0.558997,0.0344998,0.662326,0.7515
2.294,0.558997,0.0344998,0.662331,0.7515
2.295,0.558997,0.0344998,0.662335,0.7515
2.296,0.558997,0.0344998,0.662339,0.7515
2.297,0.558997,0.0344998,0.662344,0.7515
2.298,0.558997,0.0344998,0.662348,0.7515
2.299,0.558997,0.0344998,0.662353,0.7515
2.3,0.558997,0.0344998,0.662357,0.7515
2.301,0.558997,0.0344998,0.662362,0.7515
2.302,0.558997,0.0344998,0.662366,0.7515
2.303,0.558997,0.0344998,0.662371,0.7515
2.304,0.558997,0.0344998,0.662375,0.7515
2.305,0.558997,0.0344998,0.66238,0.7515
2.306,0.558997,0.0344998,0.662384,0.7515
2.307,0.558997,0.0344998,0.662388,0.7515
2.308,0.558997,0.0344998,0.662393,0.7515
2.309,0.558997,0.0344998,0.662397,0.7515
2.31,0.558997,0.0344998,0.662402,0.7515
2.311,0.558997,0.0344998,0.662406,0.7515
2.312,0.558997,0.0344998,0.662411,0.7515
2.313,0.558997,0.0344998,0.662415,0.7515
2.314,0.558997,0.0344998,0.66242,0.7515
2.315,0.558997,0.0344998,0.662424,0.7515
2.316,0.558997,0.0344998,0.662429,0.7515
2.317,0.558997,0.0344998,0.662433,0.7515
2.318,0.558997,0.0344998,0.662437,0.7515
2.319,0.558997,0.0344998,0.662442,0.7515
2.32,0.558997,0.0344998,0.662446,0.7515
2.321,0.558997,0.0344998,0.662451,0.7515
2.322,0.558997,0.0344998,0.662455,0.7515
2.323,0.558997,0.0344998,0.66246,0.7515
2.324,0.558997,0.0344998,0.662464,0.7515
2.325,0.558997,0.0344998,0.662469,0.7515
2.326,0.558997,0.0344998,0.662473,0.7515
2.327,0.558997,0.0344998,0.662477,0.7515
2.328,0.558997,0.0344998,0.662482,0.7515
2.329,0.558997,0.0344998,0.662486,0.7515
2.33,0.558997,0.0344998,0.662491,0.7515
2.331,0.558997,0.0344998,0.662495,0.7515
2.332,0.558997,0.0344998,0.6625,0.7515
2.333,0.558997,0.0344998,0.662504,0.7515
2.334,0.558997,0.0344998,0.662509,0.7515
2.335,0.558997,0.0344998,0.662513,0.7515
2.336,0.558997,0.0344998,0.662517,0.7515
2.337,0.558997,0.0344998,0.662522,0.7515
2.338,0.558997,0.0344998,0.662526,0.7515
2.339,0.558997,0.0344998,0.662531,0.7515
2.34,0.558997,0.0344998,0.662535,0.7515
2.341,0.558997,0.0344998,0.66254,0.7515
2.342,0.558997,0.0344998,0.662544,0.7515
2.343,0.558997,0.0344998,0.662549,0.7515
2.344,0.558997,0.0344998,0.662553,0.7515
2.345,0.558997,0.0344998,0.662557,0.7515
2.346,0.558997,0.0344998,0.662562,0.7515
2.347,0.558997,0.0344998,0.662566,0.7515
2.348,0.558997,0.0344998,0.662571,0.7515
2.349,0.558997,0.0344998,0.662575,0.7515
2.35,0.558997,0.0344998,0.66258,0.7515
2.351,0.558997,0.0344998,0.662584,0.7515
2.352,0.558997,0.0344998,0.662589,0.7515
2.353,0.558997,0.0344998,0.662593,0.7515
2.354,0.558997,0.0344998,0.662597,0.7515
2.355,0.558997,0.0344998,0.662602,0.7515
2.356,0.558997,0.0344998,0.662606,0.7515
2.357,0.558997,0.0344998,0.662611,0.7515
2.358,0.558997,0.0344998,0.662615,0.7515
2.359,0.558997,0.0344998,0.66262,0.7515
2.36,0.558997,0.0344998,0.662624,0.7515
2.361,0.558997,0.0344998,0.662629,0.7515
2.362,0.558997,0.0344998,0.662633,0.7515
2.363,0.558997,0.0344998,0.662637,0.7515
2.364,0.558997,0.0344998,0.662642,0.7515
2.365,0.558997,0.0344998,0.662646,0.7515
2.366,0.558997,0.0344998,0.662651,0.7515
2.367,0.558997,0.0344998,0.662655,0.7515
2.368,0.558997,0.0344998,0.66266,0.7515
2.369,0.558997,0.0344998,0.662664,0.7515
2.37,0.558997,0.0344998,0.662669,0.7515
2.371,0.558997,0.0344998,0.662673,0.7515
2.372,0.558997,0.0344998,0.662677,0.7515
2.373,0.558997,0.0344998,0.662682,0.7515
2.374,0.558997,0.0344998,0.662686,0.7515
2.375,0.558997,0.0344998,0.662691,0.7515
2.376,0.558997,0.0344998,0.662695,0.7515
2.377,0.558997,0.0344998,0.6627,0.7515
2.378,0.558997,0.0344998,0.662704,0.7515
2.379,0.558997,0.0344998,0.662708,0.7515
2.38,0.558997,0.0344998,0.662713,0.7515
2.381,0.558997,0.0344998,0.662717,0.7515
2.382,0.558997,0.0344998,0.662722,0.7515
2.383,0.558997,0.0344998,0.662726,0.7515
2.384,0.558997,0.0344998,0.662731,0.7515
2.385,0.558997,0.0344998,0.662735,0.7515
2.386,0.558997,0.0344998,0.66274,0.7515
2.387,0.558997,0.0344998,0.662744,0.7515
2.388,0.558997,0.0344998,0.662748,0.7515
2.389,0.558997,0.0344998,0.662753,0.7515
2.39,0.558997,0.0344998,0.662757,0.7515
2.391,0.558997,0.0344998,0.662762,0.7515
2.392,0.558997,0.0344998,0.662766,0.7515
2.393,0.558997,0.0344998,0.662771,0.7515
2.394,0.558997,0.0344998,0.662775,0.7515
2.395,0.558997,0.0344998,0.662779,0.7515
2.396,0.558997,0.0344998,0.662784,0.7515
2.397,0.558997,0.0344998,0.662788,0.7515
2.398,0.558997,0.0344998,0.662793,0.7515
2.399,0.558997,0.0344998,0.662797,0.7515
2.4,0.558997,0.0344998,0.662802,0.7515
2.401,0.558997,0.0344998,0.662806,0.7515
2.402,0.558997,0.0344998,0.66281,0.7515
2.403,0.558997,0.0344998,0.662815,0.7515
2.404,0.558997,0.0344998,0.662819,0.7515
2.405,0.558997,0.0344998,0.662824,0.7515
2.406,0.558997,0.0344998,0.662828,0.7515
2.407,0.558997,0.0344998,0.662833,0.7515
2.408,0.558997,0.0344998,0.662837,0.7515
2.409,0.558997,0.0344998,0.662841,0.7515
2.41,0.558997,0.0344998,0.662846,0.7515
2.411,0.558997,0.0344998,0.66285,0.7515
2.412,0.558997,0.0344998,0.662855,0.7515
2.413,0.558997,0.0344998,0.662859,0.7515
2.414,0.558997,0.0344998,0.662864,0.7515
2.415,0.558997,0.0344998,0.662868,0.7515
2.416,0.558997,0.0344998,0.662872,0.7515
2.417,0.558997,0.0344998,0.662877,0.7515
2.418,0.558997,0.0344998,0.662881,0.7515
2.419,0.558997,0.0344998,0.662886,0.7515
2.42,0.558997,0.0344998,0.66289,0.7515
2.421,0.558997,0.0344998,0.662895,0.7515
2.422,0.558997,0.0344998,0.662899,0.7515
2.423,0.558997,0.0344998,0.662903,0.7515
2.424,0.558997,0.0344998,0.662908,0.7515
2.425,0.558997,0.0344998,0.662912,0.7515
2.426,0.558997,0.0344998,0.662917,0.7515
2.427,0.558997,0.0344998,0.662921,0.7515
2.428,0.558997,0.0344998,0.662926,0.7515
2.429,0.558997,0.0344998,0.66293,0.7515
2.43,0.558997,0.0344998,0.662934,0.7515
2.431,0.558997,0.0344998,0.662939,0.7515
2.432,0.558997,0.0344998,0.662943,0.7515
2.433,0.558997,0.0344998,0.662948,0.7515
2.434,0.558997,0.0344998,0.662952,0.7515
2.435,0.558997,0.0344998,0.662957,0.7515
2.436,0.558997,0.0344998,0.662961,0.7515
2.437,0.558997,0.0344998,0.662965,0.7515
2.438,0.558997,0.0344998,0.66297,0.7515
2.439,0.558997,0.0344998,0.662974,0.7515
2.44,0.558997,0.0344998,0.662979,0.7515
2.441,0.558997,0.0344998,0.662983,0.7515
2.442,0.558997,0.0344998,0.662988,0.7515
2.443,0.558997,0.0344998,0.662992,0.7515
2.444,0.558997,0.0344998,0.662996,0.7515
2.445,0.558997,0.0344998,0.663001,0.7515
2.446,0.558997,0.0344998,0.663005,0.7515
2.447,0.558997,0.0344998,0.66301,0.7515
2.448,0.558997,0.0344998,0.663014,0.7515
2.449,0.558997,0.0344998,0.663019,0.7515
2.45,0.558997,0.0344998,0.663023,0.7515
2.451,0.558997,0.0344998,0.663027,0.7515
2.452,0.558997,0.0344998,0.663032,0.7515
2.453,0.558997,0.0344998,0.663036,0.7515
2.454,0.558997,0.0344998,0.663041,0.7515
2.455,0.558997,0.0344998,0.663045,0.7515
2.456,0.558997,0.0344998,0.663049,0.7515
2.457,0.558997,0.0344998,0.663054,0.7515
2.458,0.558997,0.0344998,0.663058,0.7515
2.459,0.558997,0.0344998,0.663063,0.7515
2.46,0.558997,0.0344998,0.663067,0.7515
2.461,0.558997,0.0344998,0.663072,0.7515
2.462,0.558997,0.0344998,0.663076,0.7515
2.463,0.558997,0.0344998,0.66308,0.7515
2.464,0.558997,0.0344998,0.663085,0.7515
2.465,0.558997,0.0344998,0.663089,0.7515
2.466,0.558996,0.0344998,0.663094,0.7515
2.467,0.558996,0.0344998,0.663098,0.7515
2.468,0.558996,0.0344998,0.663102,0.7515
2.469,0.558996,0.0344998,0.663107,0.7515
2.47,0.558996,0.0344998,0.663111,0.7515
2.471,0.558996,0.0344998,0.663116,0.7515
2.472,0.558996,0.0344998,0.66312,0.7515
2.473,0.558996,0.0344998,0.663125,0.7515
2.474,0.558996,0.0344998,0.663129,0.7515
2.475,0.558996,0.0344998,0.663133,0.7515
2.476,0.558996,0.0344998,0.663138,0.7515
2.477,0.558996,0.0344998,0.663142,0.7515
2.478,0.558996,0.0344998,0.663147,0.7515
2.479,0.558996,0.0344998,0.663151,0.7515
2.48,0.558996,0.0344998,0.663155,0.7515
2.481,0.558996,0.0344998,0.66316,0.7515
2.482,0.558996,0.0344998,0.663164,0.7515
2.483,0.558996,0.0344998,0.663169,0.7515
2.484,0.558996,0.0344998,0.663173,0.7515
2.485,0.558996,0.0344998,0.663178,0.7515
2.486,0.558996,0.0344998,0.663182,0.7515
2.487,0.558996,0.0344998,0.663186,0.7515
2.488,0.558996,0.0344998,0.663191,0.7515
2.489,0.558996,0.0344998,0.663195,0.7515
2.49,0.558996,0.0344998,0.6632,0.7515
2.491,0.558996,0.0344998,0.663204,0.7515
2.492,0.558996,0.0344998,0.663208,0.7515
2.493,0.558996,0.0344998,0.663213,0.7515
2.494,0.558996,0.0344998,0.663217,0.7515
2.495,0.558996,0.0344998,0.663222,0.7515
2.496,0.558996,0.0344998,0.663226,0.7515
2.497,0.558996,0.0344998,0.66323,0.7515
2.498,0.558996,0.0344998,0.663235,0.7515
2.499,0.558996,0.0344998,0.663239,0.7515
2.5,0.558996,0.0344998,0.663244,0.7515
2.501,0.558996,0.0344998,0.663248,0.7515
2.502,0.558996,0.0344998,0.663253,0.7515
2.503,0.558996,0.0344998,0.663257,0.7515
2.504,0.558996,0.0344998,0.663261,0.7515
2.505,0.558996,0.0344998,0.663266,0.7515
2.506,0.558996,0.0344998,0.66327,0.7515
2.507,0.558996,0.0344998,0.663275,0.7515
2.508,0.558996,0.0344998,0.663279,0.7515
2.509,0.558996,0.0344998,0.663283,0.7515
2.51,0.558996,0.0344998,0.663288,0.7515
2.511,0.558996,0.0344998,0.663292,0.7515
2.512,0.558996,0.0344998,0.663297,0.7515
2.513,0.558996,0.0344998,0.663301,0.7515
2.514,0.558996,0.0344998,0.663305,0.7515
2.515,0.558996,0.0344998,0.66331,0.7515
2.516,0.558996,0.0344998,0.663314,0.7515
2.517,0.558996,0.0344998,0.663319,0.7515
2.518,0.558996,0.0344998,0.663323,0.7515
2.519,0.558996,0.0344998,0.663327,0.7515
2.52,0.558996,0.0344998,0.663332,0.7515
2.521,0.558996,0.0344998,0.663336,0.7515
2.522,0.558996,0.0344998,0.663341,0.7515
2.523,0.558996,0.0344998,0.663345,0.7515
2.524,0.558996,0.0344998,0.663349,0.7515
2.525,0.558996,0.0344998,0.663354,0.7515
2.526,0.558996,0.0344998,0.663358,0.7515
2.527,0.558996,0.0344998,0.663363,0.7515
2.528,0.558996,0.0344998,0.663367,0.7515
2.529,0.558996,0.0344998,0.663372,0.7515
2.53,0.558996,0.0344998,0.663376,0.7515
2.531,0.558996,0.0344998,0.66338,0.7515
2.532,0.558996,0.0344998,0.663385,0.7515
2.533,0.558996,0.0344998,0.663389,0.7515
2.534,0.558996,0.0344998,0.663394,0.7515
2.535,0.558996,0.0344998,0.663398,0.7515
2.536,0.558996,0.0344998,0.663402,0.7515
2.537,0.558996,0.0344998,0.663407,0.7515
2.538,0.558996,0.0344998,0.663411,0.7515
2.539,0.558996,0.0344998,0.663416,0.7515
2.54,0.558996,0.0344998,0.66342,0.7515
2.541,0.558996,0.0344998,0.663424,0.7515
2.542,0.558996,0.0344998,0.663429,0.7515
2.543,0.558996,0.0344998,0.663433,0.7515
2.544,0.558996,0.0344998,0.663438,0.7515
2.545,0.558996,0.0344998,0.663442,0.7515
2.546,0.558996,0.0344998,0.663446,0.7515
2.547,0.558996,0.0344998,0.663451,0.7515
2.548,0.558996,0.0344998,0.663455,0.7515
2.549,0.558996,0.0344998,0.66346,0.7515
2.55,0.558996,0.0344998,0.663464,0.7515
2.551,0.558996,0.0344998,0.663468,0.7515
2.552,0.558996,0.0344998,0.663473,0.7515
2.553,0.558996,0.0344998,0.663477,0.7515
2.554,0.558996,0.0344998,0.663482,0.7515
2.555,0.558996,0.0344998,0.663486,0.7515
2.556,0.558996,0.0344998,0.66349,0.7515
2.557,0.558996,0.0344998,0.663495,0.7515
2.558,0.558996,0.0344998,0.663499,0.7515
2.559,0.558996,0.0344998,0.663504,0.7515
2.56,0.558996,0.0344998,0.663508,0.7515
2.561,0.558996,0.0344998,0.663512,0.7515
2.562,0.558996,0.0344998,0.663517,0.7515
2.563,0.558996,0.0344998,0.663521,0.7515
2.564,0.558996,0.0344998,0.663525,0.7515
2.565,0.558996,0.0344998,0.66353,0.7515
2.566,0.558996,0.0344998,0.663534,0.7515
2.567,0.558996,0.0344998,0.663539,0.7515
2.568,0.558996,0.0344998,0.663543,0.7515
2.569,0.558996,0.0344998,0.663547,0.7515
2.57,0.558996,0.0344998,0.663552,0.7515
2.571,0.558996,0.0344998,0.663556,0.7515
2.572,0.558996,0.0344998,0.663561,0.7515
2.573,0.558996,0.0344998,0.663565,0.7515
2.574,0.558996,0.0344998,0.663569,0.7515
2.575,0.558996,0.0344998,0.663574,0.7515
2.576,0.558996,0.0344998,0.663578,0.7515
2.577,0.558996,0.0344998,0.663583,0.7515
2.578,0.558996,0.0344998,0.663587,0.7515
2.579,0.558996,0.0344998,0.663591,0.7515
2.58,0.558996,0.0344998,0.663596,0.7515
2.581,0.558996,0.0344998,0.6636,0.7515
2.582,0.558996,0.0344998,0.663605,0.7515
2.583,0.558996,0.0344998,0.663609,0.7515
2.584,0.558996,0.0344998,0.663613,0.7515
2.585,0.558996,0.0344998,0.663618,0.7515
2.586,0.558996,0.0344998,0.663622,0.7515
2.587,0.558996,0.0344998,0.663627,0.7515
2.588,0.558996,0.0344998,0.663631,0.7515
2.589,0.558996,0.0344998,0.663635,0.7515
2.59,0.558996,0.0344998,0.66364,0.7515
2.591,0.558996,0.0344998,0.663644,0.7515
2.592,0.558996,0.0344998,0.663648,0.7515
2.593,0.558996,0.0344998,0.663653,0.7515
2.594,0.558996,0.0344998,0.663657,0.7515
2.595,0.558996,0.0344998,0.663662,0.7515
2.596,0.558996,0.0344998,0.663666,0.7515
2.597,0.558996,0.0344998,0.66367,0.7515
2.598,0.558996,0.0344998,0.663675,0.7515
2.599,0.558996,0.0344998,0.663679,0.7515
2.6,0.558996,0.0344998,0.663684,0.7515
2.601,0.558996,0.0344998,0.663688,0.7515
2.602,0.558996,0.0344998,0.663692,0.7515
2.603,0.558996,0.0344998,0.663697,0.7515
2.604,0.558996,0.0344998,0.663701,0.7515
2.605,0.558996,0.0344998,0.663706,0.7515
2.606,0.558996,0.0344998,0.66371,0.7515
2.607,0.558996,0.0344998,0.663714,0.7515
2.608,0.558996,0.0344998,0.663719,0.7515
2.609,0.558996,0.0344998,0.663723,0.7515
2.61,0.558996,0.0344998,0.663727,0.7515
2.611,0.558996,0.0344998,0.663732,0.7515
2.612,0.558996,0.0344998,0.663736,0.7515
2.613,0.558996,0.0344998,0.663741,0.7515
2.614,0.558996,0.0344998,0.663745,0.7515
2.615,0.558996,0.0344998,0.663749,0.7515
2.616,0.558996,0.0344998,0.663754,0.7515
2.617,0.558996,0.0344998,0.663758,0.7515
2.618,0.558996,0.0344998,0.663763,0.7515
2.619,0.558996,0.0344998,0.663767,0.7515
2.62,0.558996,0.0344998,0.663771,0.7515
2.621,0.558996,0.0344998,0.663776,0.7515
2.622,0.558996,0.0344998,0.66378,0.7515
2.623,0.558996,0.0344998,0.663784,0.7515
2.624,0.558996,0.0344998,0.663789,0.7515
2.625,0.558996,0.0344998,0.663793,0.7515
2.626,0.558996,0.0344998,0.663798,0.7515
2.627,0.558996,0.0344998,0.663802,0.7515
2.628,0.558996,0.0344998,0.663806,0.7515
2.629,0.558996,0.0344998,0.663811,0.7515
2.63,0.558996,0.0344998,0.663815,0.7515
2.631,0.558996,0.0344998,0.66382,0.7515
2.632,0.558996,0.0344998,0.663824,0.7515
2.633,0.558996,0.0344998,0.663828,0.7515
2.634,0.558996,0.0344998,0.663833,0.7515
2.635,0.558996,0.0344998,0.663837,0.7515
2.636,0.558996,0.0344998,0.663841,0.7515
2.637,0.558996,0.0344998,0.663846,0.7515
2.638,0.558996,0.0344998,0.66385,0.7515
2.639,0.558996,0.0344998,0.663855,0.7515
2.64,0.558996,0.0344998,0.663859,0.7515
2.641,0.558996,0.0344998,0.663863,0.7515
2.642,0.558996,0.0344998,0.663868,0.7515
2.643,0.558996,0.0344998,0.663872,0.7515
2.644,0.558996,0.0344998,0.663876,0.7515
2.645,0.558996,0.0344998,0.663881,0.7515
2.646,0.558996,0.0344998,0.663885,0.7515
2.647,0.558996,0.0344998,0.66389,0.7515
2.648,0.558996,0.0344998,0.663894,0.7515
2.649,0.558996,0.0344998,0.663898,0.7515
2.65,0.558996,0.0344998,0.663903,0.7515
2.651,0.558996,0.0344998,0.663907,0.7515
2.652,0.558996,0.0344998,0.663911,0.7515
2.653,0.558996,0.0344998,0.663916,0.7515
2.654,0.558996,0.0344998,0.66392,0.7515
2.655,0.558996,0.0344998,0.663925,0.7515
2.656,0.558996,0.0344998,0.663929,0.7515
2.657,0.558996,0.0344998,0.663933,0.7515
2.658,0.558996,0.0344998,0.663938,0.7515
2.659,0.558996,0.0344998,0.663942,0.7515
2.66,0.558996,0.0344998,0.663946,0.7515
2.661,0.558996,0.0344998,0.663951,0.7515
2.662,0.558996,0.0344998,0.663955,0.7515
2.663,0.558996,0.0344998,0.66396,0.7515
2.664,0.558996,0.0344998,0.663964,0.7515
2.665,0.558996,0.0344998,0.663968,0.7515
2.666,0.558996,0.0344998,0.663973,0.7515
2.667,0.558996,0.0344998,0.663977,0.7515
2.668,0.558996,0.0344998,0.663981,0.7515
2.669,0.558996,0.0344998,0.663986,0.7515
2.67,0.558996,0.0344998,0.66399,0.7515
2.671,0.558996,0.0344998,0.663995,0.7515
2.672,0.558996,0.0344998,0.663999,0.7515
2.673,0.558996,0.0344998,0.664003,0.7515
2.674,0.558996,0.0344998,0.664008,0.7515
2.675,0.558996,0.0344998,0.664012,0.7515
2.676,0.558996,0.0344998,0.664016,0.7515
2.677,0.558996,0.0344998,0.664021,0.7515
2.678,0.558996,0.0344998,0.664025,0.7515
2.679,0.558996,0.0344998,0.66403,0.7515
2.68,0.558996,0.0344998,0.664034,0.7515
2.681,0.558996,0.0344998,0.664038,0.7515
2.682,0.558996,0.0344998,0.664043,0.7515
2.683,0.558996,0.0344998,0.664047,0.7515
2.684,0.558996,0.0344998,0.664051,0.7515
2.685,0.558996,0.0344998,0.664056,0.7515
2.686,0.558996,0.0344998,0.66406,0.7515
2.687,0.558996,0.0344998,0.664065,0.7515
2.688,0.558996,0.0344998,0.664069,0.7515
2.689,0.558996,0.0344998,0.664073,0.7515
2.69,0.558996,0.0344998,0.664078,0.7515
2.691,0.558996,0.0344998,0.664082,0.7515
2.692,0.558996,0.0344998,0.664086,0.7515
2.693,0.558996,0.0344998,0.664091,0.7515
2.694,0.558996,0.0344998,0.664095,0.7515
2.695,0.558996,0.0344998,0.664099,0.7515
2.696,0.558996,0.0344998,0.664104,0.7515
2.697,0.558996,0.0344998,0.664108,0.7515
2.698,0.558996,0.0344998,0.664113,0.7515
2.699,0.558996,0.0344998,0.664117,0.7515
2.7,0.558996,0.0344998,0.664121,0.7515
2.701,0.558996,0.0344998,0.664126,0.7515
2.702,0.558996,0.0344998,0.66413,0.7515
2.703,0.558996,0.0344998,0.664134,0.7515
2.704,0.558996,0.0344998,0.664139,0.7515
2.705,0.558996,0.0344998,0.664143,0.7515
2.706,0.558996,0.0344998,0.664148,0.7515
2.707,0.558996,0.0344998,0.664152,0.7515
2.708,0.558996,0.0344998,0.664156,0.7515
2.709,0.558996,0.0344998,0.664161,0.7515
2.71,0.558996,0.0344998,0.664165,0.7515
2.711,0.558996,0.0344998,0.664169,0.7515
2.712,0.558996,0.0344998,0.664174,0.7515
2.713,0.558996,0.0344998,0.664178,0.7515
2.714,0.558996,0.0344998,0.664182,0.7515
2.715,0.558996,0.0344998,0.664187,0.7515
2.716,0.558996,0.0344998,0.664191,0.7515
2.717,0.558996,0.0344998,0.664196,0.7515
2.718,0.558996,0.0344998,0.6642,0.7515
2.719,0.558996,0.0344998,0.664204,0.7515
2.72,0.558996,0.0344998,0.664209,0.7515
2.721,0.558996,0.0344998,0.664213,0.7515
2.722,0.558996,0.0344998,0.664217,0.7515
2.723,0.558996,0.0344998,0.664222,0.7515
2.724,0.558996,0.0344998,0.664226,0.7515
2.725,0.558996,0.0344998,0.66423,0.7515
2.726,0.558996,0.0344998,0.664235,0.7515
2.727,0.558996,0.0344998,0.664239,0.7515
2.728,0.558996,0.0344998,0.664243,0.7515
2.729,0.558996,0.0344998,0.664248,0.7515
2.73,0.558996,0.0344998,0.664252,0.7515
2.731,0.558996,0.0344998,0.664257,0.7515
2.732,0.558996,0.0344998,0.664261,0.7515
2.733,0.558996,0.0344998,0.664265,0.7515
2.734,0.558996,0.0344998,0.66427,0.7515
2.735,0.558996,0.0344998,0.664274,0.7515
2.736,0.558996,0.0344998,0.664278,0.7515
2.737,0.558996,0.0344998,0.664283,0.7515
2.738,0.558996,0.0344998,0.664287,0.7515
2.739,0.558996,0.0344998,0.664291,0.7515
2.74,0.558996,0.0344998,0.664296,0.7515
2.741,0.558996,0.0344998,0.6643,0.7515
2.742,0.558996,0.0344998,0.664305,0.7515
2.743,0.558996,0.0344998,0.664309,0.7515
2.744,0.558996,0.0344998,0.664313,0.7515
2.745,0.558996,0.0344998,0.664318,0.7515
2.746,0.558996,0.0344998,0.664322,0.7515
2.747,0.558996,0.0344998,0.664326,0.7515
2.748,0.558996,0.0344998,0.664331,0.7515
2.749,0.558996,0.0344998,0.664335,0.7515
2.75,0.558996,0.0344998,0.664339,0.7515
2.751,0.558996,0.0344998,0.664344,0.7515
2.752,0.558996,0.0344998,0.664348,0.7515
2.753,0.558996,0.0344998,0.664352,0.7515
2.754,0.558996,0.0344998,0.664357,0.7515
2.755,0.558996,0.0344998,0.664361,0.7515
2.756,0.558996,0.0344998,0.664365,0.7515
2.757,0.558996,0.0344998,0.66437,0.7515
2.758,0.558996,0.0344998,0.664374,0.7515
2.759,0.558996,0.0344998,0.664379,0.7515
2.76,0.558996,0.0344998,0.664383,0.7515
2.761,0.558996,0.0344998,0.664387,0.7515
2.762,0.558996,0.0344998,0.664392,0.7515
2.763,0.558996,0.0344998,0.664396,0.7515
2.764,0.558996,0.0344998,0.6644,0.7515
2.765,0.558996,0.0344998,0.664405,0.7515
2.766,0.558996,0.0344998,0.664409,0.7515
2.767,0.558996,0.0344998,0.664413,0.7515
2.768,0.558996,0.0344998,0.664418,0.7515
2.769,0.558996,0.0344998,0.664422,0.7515
2.77,0.558996,0.0344998,0.664426,0.7515
2.771,0.558996,0.0344998,0.664431,0.7515
2.772,0.558996,0.0344998,0.664435,0.7515
2.773,0.558996,0.0344998,0.664439,0.7515
2.774,0.558996,0.0344998,0.664444,0.7515
2.775,0.558996,0.0344998,0.664448,0.7515
2.776,0.558996,0.0344998,0.664453,0.7515
2.777,0.558996,0.0344998,0.664457,0.7515
2.778,0.558996,0.0344998,0.664461,0.7515
2.779,0.558996,0.0344998,0.664466,0.7515
2.78,0.558996,0.0344998,0.66447,0.7515
2.781,0.558996,0.0344998,0.664474,0.7515
2.782,0.558996,0.0344998,0.664479,0.7515
2.783,0.558996,0.0344998,0.664483,0.7515
2.784,0.558996,0.0344998,0.664487,0.7515
2.785,0.558996,0.0344998,0.664492,0.7515
2.786,0.558996,0.0344998,0.664496,0.7515
2.787,0.558996,0.0344998,0.6645,0.7515
2.788,0.558996,0.0344998,0.664505,0.7515
2.789,0.558996,0.0344998,0.664509,0.7515
2.79,0.558996,0.0344998,0.664513,0.7515
2.791,0.558996,0.0344998,0.664518,0.7515
2.792,0.558996,0.0344998,0.664522,0.7515
2.793,0.558996,0.0344998,0.664526,0.7515
2.794,0.558996,0.0344998,0.664531,0.7515
2.795,0.558996,0.0344998,0.664535,0.7515
2.796,0.558996,0.0344998,0.664539,0.7515
2.797,0.558996,0.0344998,0.664544,0.7515
2.798,0.558996,0.0344998,0.664548,0.7515
2.799,0.558996,0.0344998,0.664553,0.7515
2.8,0.558996,0.0344998,0.664557,0.7515
2.801,0.558996,0.0344998,0.664561,0.7515
2.802,0.558996,0.0344998,0.664566,0.7515
2.803,0.558996,0.0344998,0.66457,0.7515
2.804,0.558996,0.0344998,0.664574,0.7515
2.805,0.558996,0.0344998,0.664579,0.7515
2.806,0.558996,0.0344998,0.664583,0.7515
2.807,0.558996,0.0344998,0.664587,0.7515
2.808,0.558996,0.0344998,0.664592,0.7515
2.809,0.558996,0.0344998,0.664596,0.7515
2.81,0.558996,0.0344998,0.6646,0.7515
2.811,0.558996,0.0344998,0.664605,0.7515
2.812,0.558996,0.0344998,0.664609,0.7515
2.813,0.558996,0.0344998,0.664613,0.7515
2.814,0.558996,0.0344998,0.664618,0.7515
2.815,0.558996,0.0344998,0.664622,0.7515
2.816,0.558996,0.0344998,0.664626,0.7515
