Time,Step,Target_J1,Target_J2,Target_J3,Target_J4,Target_J5,Target_J6,Actual_J1,Actual_J2,Actual_J3,Actual_J4,Actual_J5,Actual_J6,Q_Error,Exec_us
6.6840,3,0.0000,0.0000,34.6134,0.0000,23.1991,0.0000,-0.0001,0.0206,29.9505,-0.0063,21.6331,0.0001,4.9190,0.5130
6.6850,3,0.0000,0.0000,34.6913,0.0000,23.2240,0.0000,-0.0001,0.0207,30.1133,-0.0063,21.6917,0.0001,4.8277,0.5150
6.6860,3,0.0000,0.0000,34.7689,0.0000,23.2488,0.0000,-0.0001,0.0207,30.1988,-0.0064,21.7212,0.0001,4.8188,0.5140
6.6870,3,0.0000,0.0000,34.8465,0.0000,23.2734,0.0000,-0.0001,0.0208,30.2928,-0.0064,21.7502,0.0001,4.8018,0.4600
6.6880,3,0.0000,0.0000,34.9239,0.0000,23.2981,0.0000,-0.0001,0.0208,30.3781,-0.0064,21.7792,0.0001,4.7929,0.0790
6.6890,3,0.0000,0.0000,35.0011,0.0000,23.3226,0.0000,-0.0001,0.0209,30.4634,-0.0064,21.8084,0.0001,4.7837,0.4310
6.6900,3,0.0000,0.0000,35.0782,0.0000,23.3471,0.0000,-0.0001,0.0209,30.5483,-0.0065,21.8372,0.0001,4.7749,0.0700
6.6910,3,0.0000,0.0000,35.1552,0.0000,23.3714,0.0000,-0.0001,0.0210,30.6328,-0.0065,21.8663,0.0001,4.7664,0.0700
6.6920,3,0.0000,0.0000,35.2320,0.0000,23.3957,0.0000,-0.0002,0.0211,30.7172,-0.0065,21.8950,0.0001,4.7577,0.0720
6.6930,3,0.0000,0.0000,35.3086,0.0000,23.4200,0.0000,-0.0002,0.0211,30.7930,-0.0066,21.9239,0.0001,4.7571,0.0710
6.6940,3,0.0000,0.0000,35.3852,0.0000,23.4441,0.0000,-0.0002,0.0212,30.8767,-0.0066,21.9524,0.0001,4.7488,0.1780
6.6950,3,0.0000,0.0000,35.4615,0.0000,23.4682,0.0000,-0.0002,0.0212,30.9684,-0.0066,21.9809,0.0001,4.7330,0.5000
6.6960,3,0.0000,0.0000,35.5377,0.0000,23.4922,0.0000,-0.0002,0.0213,31.0517,-0.0067,22.0093,0.0001,4.7248,0.0710
6.6970,3,0.0000,0.0000,35.6138,0.0000,23.5161,0.0000,-0.0002,0.0212,31.1263,-0.0067,22.0377,0.0001,4.7247,0.0710
6.6980,3,0.0000,0.0000,35.6897,0.0000,23.5399,0.0000,-0.0002,0.0213,31.2175,-0.0067,22.0661,0.0001,4.7088,0.0730
6.6990,3,0.0000,0.0000,35.7654,0.0000,23.5637,0.0000,-0.0002,0.0212,31.3002,-0.0067,22.0944,0.0001,4.7008,0.1150
6.7000,3,0.0000,0.0000,35.8410,0.0000,23.5873,0.0000,-0.0002,0.0212,31.3002,-0.0067,22.0944,0.0001,4.7800,0.5530
6.7010,3,0.0000,0.0000,35.9165,0.0000,23.6110,0.0000,-0.0002,0.0212,31.4575,-0.0068,22.1507,0.0001,4.6920,0.0690
6.7020,3,0.0000,0.0000,35.9918,0.0000,23.6345,0.0000,-0.0001,0.0211,31.5482,-0.0068,22.1789,0.0001,4.6759,0.0700
6.7030,3,0.0000,0.0000,36.0669,0.0000,23.6579,0.0000,-0.0001,0.0212,31.6226,-0.0069,22.2074,0.0001,4.6751,0.0700
6.7040,3,0.0000,0.0000,36.1419,0.0000,23.6813,0.0000,-0.0001,0.0212,31.6226,-0.0069,22.2074,0.0001,4.7536,0.0810
6.7050,3,0.0000,0.0000,36.2168,0.0000,23.7046,0.0000,-0.0001,0.0211,31.7137,-0.0069,22.2357,0.0001,4.7367,0.1960
6.7060,3,0.0000,0.0000,36.2914,0.0000,23.7278,0.0000,-0.0001,0.0211,31.7966,-0.0069,22.2636,0.0001,4.7274,0.5070
6.7070,3,0.0000,0.0000,36.3660,0.0000,23.7510,0.0000,-0.0001,0.0210,31.8710,-0.0069,22.2916,0.0001,4.7260,0.5070
6.7080,3,0.0000,0.0000,36.4403,0.0000,23.7741,0.0000,-0.0001,0.0210,31.9540,-0.0070,22.3196,0.0001,4.7162,0.5040
6.7090,3,0.0000,0.0000,36.5146,0.0000,23.7971,0.0000,-0.0001,0.0210,32.0452,-0.0070,22.3474,0.0001,4.6986,0.5360
6.7100,3,0.0000,0.0000,36.5886,0.0000,23.8200,0.0000,-0.0001,0.0210,32.1199,-0.0070,22.3750,0.0001,4.6966,0.5120
6.7110,3,0.0000,0.0000,36.6625,0.0000,23.8428,0.0000,-0.0001,0.0211,32.2105,-0.0071,22.4027,0.0001,4.6792,0.5060
6.7120,3,0.0000,0.0000,36.7363,0.0000,23.8656,0.0000,-0.0001,0.0211,32.2928,-0.0071,22.4302,0.0001,4.6696,0.5000
6.7130,3,0.0000,0.0000,36.8099,0.0000,23.8883,0.0000,-0.0001,0.0212,32.3749,-0.0071,22.4576,0.0001,4.6602,0.4830
6.7140,3,0.0000,0.0000,36.8833,0.0000,23.9109,0.0000,-0.0002,0.0212,32.5380,-0.0070,22.5122,0.0001,4.5649,0.4950
6.7150,3,0.0000,0.0000,36.9566,0.0000,23.9335,0.0000,-0.0002,0.0212,32.6194,-0.0071,22.5396,0.0001,4.5558,0.5070
6.7160,3,0.0000,0.0000,37.0298,0.0000,23.9560,0.0000,-0.0002,0.0212,32.7001,-0.0071,22.5670,0.0001,4.5470,0.4580
6.7170,3,0.0000,0.0000,37.1027,0.0000,23.9784,0.0000,-0.0002,0.0212,32.7727,-0.0071,22.5942,0.0001,4.5459,0.4980
6.7180,3,0.0000,0.0000,37.1755,0.0000,24.0007,0.0000,-0.0002,0.0211,32.8611,-0.0071,22.6213,0.0001,4.5297,0.5120
6.7190,3,0.0000,0.0000,37.2482,0.0000,24.0230,0.0000,-0.0002,0.0212,32.9412,-0.0072,22.6484,0.0001,4.5211,0.0690
6.7200,3,0.0000,0.0000,37.3207,0.0000,24.0452,0.0000,-0.0002,0.0211,33.0133,-0.0072,22.6754,0.0001,4.5200,0.0690
6.7210,3,0.0000,0.0000,37.3930,0.0000,24.0673,0.0000,-0.0002,0.0211,33.1011,-0.0072,22.7022,0.0001,4.5039,0.0680
6.7220,3,0.0000,0.0000,37.4652,0.0000,24.0893,0.0000,-0.0002,0.0210,33.1809,-0.0072,22.7290,0.0001,4.4952,0.0690
6.7230,3,0.0000,0.0000,37.5373,0.0000,24.1113,0.0000,-0.0002,0.0209,33.2607,-0.0073,22.7555,0.0001,4.4864,0.4690
6.7240,3,0.0000,0.0000,37.6091,0.0000,24.1332,0.0000,-0.0002,0.0209,33.3404,-0.0073,22.7817,0.0001,4.4777,0.4510
6.7250,3,0.0000,0.0000,37.6808,0.0000,24.1550,0.0000,-0.0001,0.0208,33.4200,-0.0073,22.8082,0.0001,4.4686,0.6980
6.7260,3,0.0000,0.0000,37.7524,0.0000,24.1767,0.0000,-0.0001,0.0208,33.4921,-0.0074,22.8345,0.0001,4.4667,0.4110
6.7270,3,0.0000,0.0000,37.8238,0.0000,24.1984,0.0000,-0.0001,0.0208,33.5802,-0.0074,22.8609,0.0001,4.4494,0.4170
6.7280,3,0.0000,0.0000,37.8950,0.0000,24.2200,0.0000,-0.0001,0.0207,33.6604,-0.0074,22.8869,0.0001,4.4395,0.4220
6.7290,3,0.0000,0.0000,37.9661,0.0000,24.2416,0.0000,-0.0001,0.0208,33.7406,-0.0074,22.9133,0.0001,4.4294,0.4170
6.7300,3,0.0000,0.0000,38.0370,0.0000,24.2630,0.0000,-0.0001,0.0208,33.7406,-0.0074,22.9133,0.0001,4.5035,0.4110
6.7310,3,0.0000,0.0000,38.1077,0.0000,24.2844,0.0000,-0.0001,0.0207,33.8207,-0.0075,22.9393,0.0001,4.4931,0.5460
6.7320,3,0.0000,0.0000,38.1783,0.0000,24.3057,0.0000,-0.0001,0.0206,33.9006,-0.0075,22.9654,0.0001,4.4828,0.4170
6.7330,3,0.0000,0.0000,38.2487,0.0000,24.3270,0.0000,-0.0001,0.0207,33.9804,-0.0075,22.9911,0.0001,4.4725,0.4430
6.7340,3,0.0000,0.0000,38.3190,0.0000,24.3482,0.0000,-0.0001,0.0206,34.0601,-0.0075,23.0169,0.0001,4.4622,0.4200
6.7350,3,0.0000,0.0000,38.3891,0.0000,24.3693,0.0000,-0.0001,0.0207,34.1394,-0.0074,23.0425,0.0001,4.4520,0.4190
6.7360,3,0.0000,0.0000,38.4591,0.0000,24.3903,0.0000,-0.0001,0.0206,34.2184,-0.0074,23.0681,0.0001,4.4421,0.4160
6.7370,3,0.0000,0.0000,38.5289,0.0000,24.4113,0.0000,-0.0002,0.0206,34.2971,-0.0075,23.0933,0.0001,4.4323,0.4090
6.7380,3,0.0000,0.0000,38.5985,0.0000,24.4322,0.0000,-0.0002,0.0207,34.3755,-0.0075,23.1185,0.0001,4.4226,0.4480
6.7390,3,0.0000,0.0000,38.6679,0.0000,24.4530,0.0000,-0.0002,0.0207,34.4536,-0.0075,23.1435,0.0001,4.4132,0.4170
6.7400,3,0.0000,0.0000,38.7373,0.0000,24.4738,0.0000,-0.0002,0.0207,34.5313,-0.0076,23.1684,0.0001,4.4039,0.4230
6.7410,3,0.0000,0.0000,38.8064,0.0000,24.4945,0.0000,-0.0002,0.0206,34.6089,-0.0074,23.1932,0.0001,4.3946,0.4140
6.7420,3,0.0000,0.0000,38.8754,0.0000,24.5151,0.0000,-0.0002,0.0206,34.6861,-0.0075,23.2180,0.0001,4.3856,0.4170
6.7430,3,0.0000,0.0000,38.9442,0.0000,24.5356,0.0000,-0.0002,0.0206,34.7632,-0.0075,23.2428,0.0001,4.3764,0.4430
6.7440,3,0.0000,0.0000,39.0128,0.0000,24.5561,0.0000,-0.0002,0.0205,34.8400,-0.0075,23.2674,0.0001,4.3674,0.4580
6.7450,3,0.0000,0.0000,39.0813,0.0000,24.5765,0.0000,-0.0002,0.0204,34.9937,-0.0076,23.3166,0.0001,4.2775,0.4170
6.7460,3,0.0000,0.0000,39.1497,0.0000,24.5969,0.0000,-0.0002,0.0204,35.0704,-0.0076,23.3411,0.0001,4.2682,0.4430
6.7470,3,0.0000,0.0000,39.2178,0.0000,24.6172,0.0000,-0.0002,0.0203,35.1469,-0.0076,23.3656,0.0001,4.2591,0.4080
6.7480,3,0.0000,0.0000,39.2859,0.0000,24.6374,0.0000,-0.0001,0.0203,35.2236,-0.0076,23.3897,0.0001,4.2496,0.4120
6.7490,3,0.0000,0.0000,39.3537,0.0000,24.6575,0.0000,-0.0001,0.0202,35.3004,-0.0077,23.4140,0.0001,4.2398,0.4110
6.7500,3,0.0000,0.0000,39.4214,0.0000,24.6776,0.0000,-0.0001,0.0201,35.3771,-0.0077,23.4384,0.0001,4.2299,0.4120
6.7510,3,0.0000,0.0000,39.4889,0.0000,24.6976,0.0000,-0.0001,0.0201,35.4540,-0.0077,23.4625,0.0001,4.2198,0.4170
6.7520,3,0.0000,0.0000,39.5563,0.0000,24.7175,0.0000,-0.0001,0.0201,35.5310,-0.0077,23.4865,0.0001,4.2093,0.4170
6.7530,3,0.0000,0.0000,39.6235,0.0000,24.7374,0.0000,-0.0001,0.0200,35.6078,-0.0078,23.5104,0.0001,4.1990,0.0630
6.7540,3,0.0000,0.0000,39.6905,0.0000,24.7572,0.0000,-0.0001,0.0201,35.6846,-0.0078,23.5343,0.0001,4.1884,0.4170
6.7550,3,0.0000,0.0000,39.7574,0.0000,24.7769,0.0000,-0.0001,0.0201,35.7610,-0.0078,23.5582,0.0001,4.1782,0.4050
6.7560,3,0.0000,0.0000,39.8241,0.0000,24.7966,0.0000,-0.0001,0.0202,35.8372,-0.0078,23.5819,0.0001,4.1679,0.4120
6.7570,3,0.0000,0.0000,39.8906,0.0000,24.8162,0.0000,-0.0001,0.0201,35.9132,-0.0079,23.6051,0.0001,4.1578,0.4160
6.7580,3,0.0000,0.0000,39.9570,0.0000,24.8357,0.0000,-0.0001,0.0201,35.9132,-0.0079,23.6051,0.0001,4.2270,0.0640
6.7590,3,0.0000,0.0000,40.0232,0.0000,24.8552,0.0000,-0.0002,0.0202,35.9889,-0.0079,23.6285,0.0001,4.2168,0.4050
6.7600,3,0.0000,0.0000,40.0893,0.0000,24.8746,0.0000,-0.0002,0.0202,36.0642,-0.0078,23.6519,0.0001,4.2068,0.4170
6.7610,3,0.0000,0.0000,40.1552,0.0000,24.8940,0.0000,-0.0002,0.0202,36.1390,-0.0078,23.6753,0.0001,4.1971,0.4120
6.7620,3,0.0000,0.0000,40.2209,0.0000,24.9132,0.0000,-0.0002,0.0203,36.2136,-0.0078,23.6985,0.0001,4.1875,0.4170
6.7630,3,0.0000,0.0000,40.2865,0.0000,24.9324,0.0000,-0.0002,0.0203,36.2879,-0.0077,23.7216,0.0001,4.1779,0.4170
6.7640,3,0.0000,0.0000,40.3519,0.0000,24.9516,0.0000,-0.0002,0.0204,36.3618,-0.0077,23.7446,0.0001,4.1687,0.4170
6.7650,3,0.0000,0.0000,40.4171,0.0000,24.9707,0.0000,-0.0002,0.0204,36.4356,-0.0077,23.7677,0.0001,4.1593,0.4170
6.7660,3,0.0000,0.0000,40.4822,0.0000,24.9897,0.0000,-0.0002,0.0205,36.5092,-0.0078,23.7905,0.0001,4.1502,0.4160
6.7670,3,0.0000,0.0000,40.5471,0.0000,25.0086,0.0000,-0.0002,0.0205,36.5828,-0.0076,23.8133,0.0001,4.1407,0.4400
6.7680,3,0.0000,0.0000,40.6119,0.0000,25.0275,0.0000,-0.0002,0.0206,36.6562,-0.0077,23.8359,0.0001,4.1313,0.4430
6.7690,3,0.0000,0.0000,40.6765,0.0000,25.0463,0.0000,-0.0002,0.0206,36.7295,-0.0077,23.8586,0.0001,4.1219,0.0650
6.7700,3,0.0000,0.0000,40.7409,0.0000,25.0651,0.0000,-0.0002,0.0205,36.8027,-0.0077,23.8809,0.0001,4.1124,0.4170
6.7710,3,0.0000,0.0000,40.8052,0.0000,25.0838,0.0000,-0.0002,0.0206,36.8760,-0.0077,23.9031,0.0001,4.1028,0.4170
6.7720,3,0.0000,0.0000,40.8693,0.0000,25.1024,0.0000,-0.0002,0.0206,36.9492,-0.0078,23.9253,0.0001,4.0931,0.4170
6.7730,3,0.0000,0.0000,40.9332,0.0000,25.1209,0.0000,-0.0002,0.0206,37.0958,-0.0078,23.9700,0.0001,4.0063,0.4170
6.7740,3,0.0000,0.0000,40.9970,0.0000,25.1394,0.0000,-0.0002,0.0206,37.1695,-0.0078,23.9921,0.0001,3.9958,0.4170
6.7750,3,0.0000,0.0000,41.0606,0.0000,25.1579,0.0000,-0.0002,0.0207,37.2430,-0.0079,24.0142,0.0001,3.9853,0.5220
6.7760,3,0.0000,0.0000,41.1241,0.0000,25.1762,0.0000,-0.0002,0.0206,37.3164,-0.0079,24.0362,0.0001,3.9747,0.4170
6.7770,3,0.0000,0.0000,41.1874,0.0000,25.1946,0.0000,-0.0002,0.0207,37.3898,-0.0079,24.0586,0.0001,3.9639,0.4440
6.7780,3,0.0000,0.0000,41.2505,0.0000,25.2128,0.0000,-0.0002,0.0207,37.4631,-0.0079,24.0806,0.0001,3.9531,0.4170
6.7790,3,0.0000,0.0000,41.3134,0.0000,25.2310,0.0000,-0.0002,0.0207,37.5361,-0.0079,24.1027,0.0001,3.9423,0.4170
6.7800,3,0.0000,0.0000,41.3762,0.0000,25.2491,0.0000,-0.0002,0.0208,37.6087,-0.0080,24.1249,0.0001,3.9318,0.3010
6.7810,3,0.0000,0.0000,41.4389,0.0000,25.2672,0.0000,-0.0002,0.0208,37.6811,-0.0080,24.1467,0.0001,3.9213,0.4110
6.7820,3,0.0000,0.0000,41.5014,0.0000,25.2851,0.0000,-0.0002,0.0209,37.7531,-0.0080,24.1686,0.0001,3.9111,0.2300
6.7830,3,0.0000,0.0000,41.5637,0.0000,25.3031,0.0000,-0.0002,0.0209,37.8247,-0.0079,24.1902,0.0001,3.9012,0.3330
6.7840,3,0.0000,0.0000,41.6258,0.0000,25.3210,0.0000,-0.0002,0.0210,37.8961,-0.0079,24.2117,0.0001,3.8913,0.4170
6.7850,3,0.0000,0.0000,41.6878,0.0000,25.3388,0.0000,-0.0002,0.0210,37.9671,-0.0079,24.2330,0.0001,3.8816,0.3850
6.7860,3,0.0000,0.0000,41.7497,0.0000,25.3565,0.0000,-0.0002,0.0210,37.9671,-0.0079,24.2330,0.0001,3.9460,0.4060
6.7870,3,0.0000,0.0000,41.8113,0.0000,25.3742,0.0000,-0.0002,0.0210,38.0378,-0.0080,24.2544,0.0001,3.9363,0.4120
6.7880,3,0.0000,0.0000,41.8728,0.0000,25.3918,0.0000,-0.0002,0.0211,38.1781,-0.0079,24.2974,0.0001,3.8534,0.0670
6.7890,3,0.0000,0.0000,41.9342,0.0000,25.4094,0.0000,-0.0002,0.0211,38.1781,-0.0079,24.2974,0.0001,3.9172,0.4060
6.7900,3,0.0000,0.0000,41.9954,0.0000,25.4269,0.0000,-0.0002,0.0210,38.2480,-0.0077,24.3185,0.0001,3.9079,0.0830
6.7910,3,0.0000,0.0000,42.0564,0.0000,25.4443,0.0000,-0.0002,0.0211,38.3175,-0.0078,24.3397,0.0001,3.8987,0.0820
6.7920,3,0.0000,0.0000,42.1172,0.0000,25.4617,0.0000,-0.0002,0.0211,38.3871,-0.0078,24.3610,0.0001,3.8892,0.5270
6.7930,3,0.0000,0.0000,42.1779,0.0000,25.4790,0.0000,-0.0002,0.0211,38.4564,-0.0078,24.3822,0.0001,3.8798,0.6020
6.7940,3,0.0000,0.0000,42.2385,0.0000,25.4963,0.0000,-0.0002,0.0210,38.5258,-0.0078,24.4032,0.0001,3.8703,0.4580
6.7950,3,0.0000,0.0000,42.2988,0.0000,25.5135,0.0000,-0.0002,0.0209,38.5950,-0.0078,24.4245,0.0001,3.8606,0.7000
6.7960,3,0.0000,0.0000,42.3590,0.0000,25.5306,0.0000,-0.0002,0.0209,38.6644,-0.0079,24.4459,0.0001,3.8507,0.5330
6.7970,3,0.0000,0.0000,42.4191,0.0000,25.5477,0.0000,-0.0002,0.0209,38.7334,-0.0079,24.4670,0.0001,3.8409,0.5360
6.7980,3,0.0000,0.0000,42.4790,0.0000,25.5647,0.0000,-0.0002,0.0208,38.8026,-0.0079,24.4881,0.0001,3.8308,0.5270
6.7990,3,0.0000,0.0000,42.5387,0.0000,25.5817,0.0000,-0.0002,0.0207,38.8720,-0.0079,24.5089,0.0001,3.8205,0.4900
6.8000,3,0.0000,0.0000,42.5983,0.0000,25.5986,0.0000,-0.0002,0.0206,38.9412,-0.0080,24.5300,0.0001,3.8100,0.0680
6.8010,3,0.0000,0.0000,42.6577,0.0000,25.6155,0.0000,-0.0002,0.0206,39.0800,-0.0080,24.5719,0.0001,3.7269,0.4540
6.8020,3,0.0000,0.0000,42.7169,0.0000,25.6322,0.0000,-0.0002,0.0206,39.0800,-0.0080,24.5719,0.0001,3.7885,0.5070
6.8030,3,0.0000,0.0000,42.7760,0.0000,25.6490,0.0000,-0.0002,0.0206,39.2180,-0.0080,24.6129,0.0001,3.7059,0.4630
6.8040,3,0.0000,0.0000,42.8350,0.0000,25.6656,0.0000,-0.0002,0.0206,39.2867,-0.0081,24.6331,0.0001,3.6954,0.0700
6.8050,3,0.0000,0.0000,42.8937,0.0000,25.6822,0.0000,-0.0002,0.0206,39.3554,-0.0081,24.6536,0.0001,3.6849,0.3680
6.8060,3,0.0000,0.0000,42.9523,0.0000,25.6988,0.0000,-0.0002,0.0206,39.4235,-0.0081,24.6737,0.0001,3.6748,0.0700
6.8070,3,0.0000,0.0000,43.0108,0.0000,25.7153,0.0000,-0.0002,0.0206,39.4913,-0.0080,24.6940,0.0001,3.6648,0.6340
6.8080,3,0.0000,0.0000,43.0691,0.0000,25.7317,0.0000,-0.0002,0.0206,39.5587,-0.0080,24.7141,0.0001,3.6549,0.0750
6.8090,3,0.0000,0.0000,43.1272,0.0000,25.7481,0.0000,-0.0002,0.0207,39.6258,-0.0080,24.7340,0.0001,3.6453,0.0690
6.8100,3,0.0000,0.0000,43.1852,0.0000,25.7644,0.0000,-0.0002,0.0207,39.6931,-0.0079,24.7539,0.0001,3.6354,0.0670
6.8110,3,0.0000,0.0000,43.2430,0.0000,25.7807,0.0000,-0.0002,0.0208,39.7596,-0.0079,24.7741,0.0001,3.6260,0.0690
6.8120,3,0.0000,0.0000,43.3006,0.0000,25.7969,0.0000,-0.0002,0.0207,39.8260,-0.0079,24.7941,0.0001,3.6165,0.0730
6.8130,3,0.0000,0.0000,43.3581,0.0000,25.8130,0.0000,-0.0002,0.0207,39.8920,-0.0078,24.8141,0.0001,3.6072,0.0730
6.8140,3,0.0000,0.0000,43.4154,0.0000,25.8291,0.0000,-0.0002,0.0206,39.9577,-0.0078,24.8340,0.0001,3.5981,0.2710
6.8150,3,0.0000,0.0000,43.4726,0.0000,25.8452,0.0000,-0.0002,0.0206,39.9577,-0.0078,24.8340,0.0001,3.6575,0.0480
6.8160,3,0.0000,0.0000,43.5296,0.0000,25.8612,0.0000,-0.0002,0.0206,40.0891,-0.0077,24.8736,0.0001,3.5796,0.0810
6.8170,3,0.0000,0.0000,43.5865,0.0000,25.8771,0.0000,-0.0002,0.0206,40.0891,-0.0077,24.8736,0.0001,3.6386,0.0680
6.8180,3,0.0000,0.0000,43.6432,0.0000,25.8929,0.0000,-0.0002,0.0205,40.1543,-0.0076,24.8933,0.0001,3.6294,0.0680
6.8190,3,0.0000,0.0000,43.6997,0.0000,25.9088,0.0000,-0.0002,0.0204,40.2196,-0.0076,24.9127,0.0001,3.6199,0.1640
6.8200,3,0.0000,0.0000,43.7561,0.0000,25.9245,0.0000,-0.0002,0.0203,40.2846,-0.0076,24.9320,0.0001,3.6107,0.0830
6.8210,3,0.0000,0.0000,43.8123,0.0000,25.9402,0.0000,-0.0002,0.0201,40.3497,-0.0077,24.9514,0.0001,3.6011,0.1660
6.8220,3,0.0000,0.0000,43.8684,0.0000,25.9559,0.0000,-0.0002,0.0201,40.4149,-0.0077,24.9707,0.0001,3.5913,0.1710
6.8230,3,0.0000,0.0000,43.9243,0.0000,25.9714,0.0000,-0.0002,0.0200,40.4799,-0.0077,24.9898,0.0001,3.5817,0.1640
6.8240,3,0.0000,0.0000,43.9801,0.0000,25.9870,0.0000,-0.0002,0.0199,40.5448,-0.0077,25.0089,0.0001,3.5718,0.1680
6.8250,3,0.0000,0.0000,44.0357,0.0000,26.0025,0.0000,-0.0002,0.0197,40.6101,-0.0077,25.0278,0.0001,3.5616,0.1630
6.8260,3,0.0000,0.0000,44.0911,0.0000,26.0179,0.0000,-0.0002,0.0196,40.6751,-0.0078,25.0468,0.0001,3.5514,0.1680
6.8270,3,0.0000,0.0000,44.1464,0.0000,26.0332,0.0000,-0.0002,0.0195,40.7406,-0.0078,25.0660,0.0001,3.5405,0.0840
6.8280,3,0.0000,0.0000,44.2015,0.0000,26.0486,0.0000,-0.0002,0.0193,40.8057,-0.0078,25.0851,0.0001,3.5299,0.1720
6.8290,3,0.0000,0.0000,44.2565,0.0000,26.0638,0.0000,-0.0002,0.0193,40.8705,-0.0078,25.1041,0.0001,3.5194,0.1640
6.8300,3,0.0000,0.0000,44.3113,0.0000,26.0790,0.0000,-0.0002,0.0192,40.9354,-0.0078,25.1230,0.0001,3.5087,0.1640
6.8310,3,0.0000,0.0000,44.3659,0.0000,26.0942,0.0000,-0.0002,0.0190,41.0646,-0.0079,25.1600,0.0001,3.4310,0.1550
6.8320,3,0.0000,0.0000,44.4204,0.0000,26.1093,0.0000,-0.0002,0.0189,41.1288,-0.0079,25.1787,0.0001,3.4208,0.0790
6.8330,3,0.0000,0.0000,44.4748,0.0000,26.1243,0.0000,-0.0002,0.0189,41.1924,-0.0078,25.1972,0.0001,3.4108,0.0730
6.8340,3,0.0000,0.0000,44.5290,0.0000,26.1393,0.0000,-0.0002,0.0188,41.2560,-0.0078,25.2157,0.0001,3.4009,0.0930
6.8350,3,0.0000,0.0000,44.5830,0.0000,26.1543,0.0000,-0.0002,0.0187,41.3193,-0.0078,25.2339,0.0001,3.3911,0.0930
6.8360,3,0.0000,0.0000,44.6369,0.0000,26.1691,0.0000,-0.0002,0.0186,41.3818,-0.0077,25.2520,0.0001,3.3819,0.1810
6.8370,3,0.0000,0.0000,44.6906,0.0000,26.1840,0.0000,-0.0002,0.0185,41.4440,-0.0077,25.2702,0.0001,3.3728,0.0720
6.8380,3,0.0000,0.0000,44.7442,0.0000,26.1987,0.0000,-0.0002,0.0184,41.5061,-0.0076,25.2884,0.0001,3.3636,0.0950
6.8390,3,0.0000,0.0000,44.7976,0.0000,26.2135,0.0000,-0.0002,0.0185,41.5679,-0.0076,25.3066,0.0001,3.3547,0.0940
6.8400,3,0.0000,0.0000,44.8509,0.0000,26.2281,0.0000,-0.0002,0.0185,41.5679,-0.0076,25.3066,0.0001,3.4099,0.1360
6.8410,3,0.0000,0.0000,44.9040,0.0000,26.2428,0.0000,-0.0002,0.0183,41.6905,-0.0073,25.3414,0.0001,3.3376,0.0710
6.8420,3,0.0000,0.0000,44.9569,0.0000,26.2573,0.0000,-0.0002,0.0183,41.6905,-0.0073,25.3414,0.0001,3.3925,0.1610
6.8430,3,0.0000,0.0000,45.0097,0.0000,26.2718,0.0000,-0.0002,0.0181,41.8123,-0.0072,25.3765,0.0001,3.3205,0.0700
6.8440,3,0.0000,0.0000,45.0624,0.0000,26.2863,0.0000,-0.0002,0.0181,41.8731,-0.0071,25.3939,0.0001,3.3118,0.0920
6.8450,3,0.0000,0.0000,45.1149,0.0000,26.3007,0.0000,-0.0002,0.0181,41.8731,-0.0071,25.3939,0.0001,3.3663,0.1530
6.8460,3,0.0000,0.0000,45.1672,0.0000,26.3151,0.0000,-0.0002,0.0179,41.9334,-0.0071,25.4111,0.0001,3.3578,0.1530
6.8470,3,0.0000,0.0000,45.2194,0.0000,26.3294,0.0000,-0.0002,0.0178,41.9938,-0.0070,25.4283,0.0001,3.3492,0.1660
6.8480,3,0.0000,0.0000,45.2714,0.0000,26.3437,0.0000,-0.0002,0.0177,42.0544,-0.0070,25.4456,0.0001,3.3401,0.1080
6.8490,3,0.0000,0.0000,45.3233,0.0000,26.3579,0.0000,-0.0002,0.0175,42.1146,-0.0070,25.4629,0.0001,3.3312,0.0600
6.8500,3,0.0000,0.0000,45.3751,0.0000,26.3720,0.0000,-0.0002,0.0174,42.1749,-0.0070,25.4804,0.0001,3.3221,0.1360
6.8510,3,0.0000,0.0000,45.4266,0.0000,26.3861,0.0000,-0.0002,0.0172,42.2353,-0.0070,25.4976,0.0001,3.3128,0.0680
6.8520,3,0.0000,0.0000,45.4781,0.0000,26.4002,0.0000,-0.0002,0.0171,42.2956,-0.0071,25.5149,0.0001,3.3033,0.2340
6.8530,3,0.0000,0.0000,45.5294,0.0000,26.4142,0.0000,-0.0002,0.0169,42.3559,-0.0071,25.5321,0.0001,3.2939,0.1140
6.8540,3,0.0000,0.0000,45.5805,0.0000,26.4281,0.0000,-0.0002,0.0168,42.4161,-0.0071,25.5492,0.0001,3.2842,0.0850
6.8550,3,0.0000,0.0000,45.6315,0.0000,26.4420,0.0000,-0.0001,0.0166,42.4763,-0.0071,25.5663,0.0001,3.2745,0.0990
6.8560,3,0.0000,0.0000,45.6823,0.0000,26.4559,0.0000,-0.0001,0.0165,42.5367,-0.0071,25.5834,0.0001,3.2644,0.1110
6.8570,3,0.0000,0.0000,45.7330,0.0000,26.4697,0.0000,-0.0001,0.0164,42.5968,-0.0071,25.6003,0.0001,3.2545,0.0710
6.8580,3,0.0000,0.0000,45.7835,0.0000,26.4834,0.0000,-0.0001,0.0162,42.6569,-0.0072,25.6171,0.0001,3.2445,0.0710
6.8590,3,0.0000,0.0000,45.8339,0.0000,26.4971,0.0000,-0.0001,0.0161,42.7764,-0.0072,25.6502,0.0001,3.1727,0.0730
