Time,Step,Q_Err,DQ_Norm,DDQ_Norm,Exec_us,Reached
7.022000,3,57.385889,110.289731,126.138609,0.262000,0
7.023000,3,57.275818,110.165566,126.423880,0.264000,0
7.024000,3,57.165870,110.041090,126.706423,0.259000,0
7.025000,3,57.056046,109.916306,126.986248,0.262000,0
7.026000,3,56.946346,109.791216,127.263361,0.262000,0
7.027000,3,56.836771,109.665825,127.537772,0.261000,0
7.028000,3,56.727321,109.540135,127.809488,0.260000,0
7.029000,3,56.617997,109.414150,128.078517,0.260000,0
7.030000,3,56.508798,109.287872,128.344868,0.259000,0
7.031000,3,56.399725,109.161305,128.608550,0.260000,0
7.032000,3,56.290778,109.034451,128.869571,0.260000,0
7.033000,3,56.181957,108.907314,129.127941,0.260000,0
7.034000,3,56.073264,108.779896,129.383667,0.259000,0
7.035000,3,55.964697,108.652202,129.636759,0.259000,0
7.036000,3,55.856258,108.524233,129.887226,0.260000,0
7.037000,3,55.747946,108.395992,130.135077,0.260000,0
7.038000,3,55.639762,108.267483,130.380322,0.259000,0
7.039000,3,55.531706,108.138709,130.622968,0.258000,0
7.040000,3,55.423779,108.009672,130.863027,0.258000,0
7.041000,3,55.315980,107.880375,131.100507,0.258000,0
7.042000,3,55.208311,107.750822,131.335417,0.259000,0
7.043000,3,55.100770,107.621015,131.567768,0.258000,0
7.044000,3,54.993359,107.490956,131.797569,0.259000,0
7.045000,3,54.886078,107.360650,132.024829,0.260000,0
7.046000,3,54.778926,107.230098,132.249559,0.260000,0
7.047000,3,54.671905,107.099304,132.471767,0.261000,0
7.048000,3,54.565014,106.968270,132.691465,0.259000,0
7.049000,3,54.458254,106.837000,132.908660,0.260000,0
7.050000,3,54.351625,106.705495,133.123365,0.260000,0
7.051000,3,54.245127,106.573759,133.335588,0.259000,0
7.052000,3,54.138761,106.441794,133.545339,0.260000,0
7.053000,3,54.032526,106.309603,133.752629,0.259000,0
7.054000,3,53.926423,106.177189,133.957467,0.260000,0
7.055000,3,53.820452,106.044555,134.159864,0.260000,0
7.056000,3,53.714613,105.911702,134.359830,0.258000,0
7.057000,3,53.608907,105.778635,134.557375,0.259000,0
7.058000,3,53.503333,105.645355,134.752508,0.262000,0
7.059000,3,53.397893,105.511866,134.945241,0.263000,0
7.060000,3,53.292585,105.378169,135.135583,0.258000,0
7.061000,3,53.187411,105.244268,135.323545,0.262000,0
7.062000,3,53.082371,105.110165,135.509137,0.260000,0
7.063000,3,52.977464,104.975862,135.692369,0.262000,0
7.064000,3,52.872692,104.841363,135.873251,0.258000,0
7.065000,3,52.768053,104.706669,136.051794,0.258000,0
7.066000,3,52.663549,104.571783,136.228008,0.258000,0
7.067000,3,52.559180,104.436709,136.401904,0.258000,0
7.068000,3,52.454945,104.301448,136.573491,0.259000,0
7.069000,3,52.350845,104.166002,136.742780,0.262000,0
7.070000,3,52.246881,104.030375,136.909782,0.261000,0
7.071000,3,52.143051,103.894569,137.074507,0.261000,0
7.072000,3,52.039358,103.758586,137.236965,0.260000,0
7.073000,3,51.935799,103.622429,137.397166,0.261000,0
7.074000,3,51.832377,103.486099,137.555121,0.259000,0
7.075000,3,51.729091,103.349601,137.710840,0.259000,0
7.076000,3,51.625941,103.212935,137.864334,0.260000,0
7.077000,3,51.522927,103.076105,138.015613,0.258000,0
7.078000,3,51.420050,102.939113,138.164687,0.263000,0
7.079000,3,51.317310,102.801961,138.311567,0.258000,0
7.080000,3,51.214706,102.664651,138.456263,0.260000,0
7.081000,3,51.112240,102.527186,138.598786,0.264000,0
7.082000,3,51.009910,102.389568,138.739145,0.259000,0
7.083000,3,50.907718,102.251800,138.877351,0.260000,0
7.084000,3,50.805664,102.113883,139.013415,0.258000,0
7.085000,3,50.703747,101.975821,139.147347,0.259000,0
7.086000,3,50.601967,101.837615,139.279156,0.258000,0
7.087000,3,50.500326,101.699267,139.408854,0.259000,0
7.088000,3,50.398823,101.560781,139.536451,0.257000,0
7.089000,3,50.297458,101.422157,139.661957,0.258000,0
7.090000,3,50.196231,101.283399,139.785381,0.259000,0
7.091000,3,50.095143,101.144508,139.906736,0.280000,0
7.092000,3,49.994194,101.005487,140.026030,0.256000,0
7.093000,3,49.893383,100.866338,140.143274,0.256000,0
7.094000,3,49.792711,100.727064,140.258478,0.259000,0
7.095000,3,49.692178,100.587665,140.371653,0.256000,0
7.096000,3,49.591784,100.448145,140.482808,0.259000,0
7.097000,3,49.491530,100.308506,140.591954,0.257000,0
7.098000,3,49.391414,100.168749,140.699101,0.259000,0
7.099000,3,49.291439,100.028877,140.804258,0.257000,0
7.100000,3,49.191603,99.888892,140.907437,0.259000,0
7.101000,3,49.091906,99.748796,141.008647,0.258000,0
7.102000,3,48.992350,99.608591,141.107898,0.258000,0
7.103000,3,48.892933,99.468279,141.205201,0.258000,0
7.104000,3,48.793656,99.327863,141.300565,0.258000,0
7.105000,3,48.694520,99.187344,141.394000,0.257000,0
7.106000,3,48.595524,99.046724,141.485517,0.257000,0
7.107000,3,48.496668,98.906005,141.575125,0.257000,0
7.108000,3,48.397953,98.765190,141.662834,0.256000,0
7.109000,3,48.299378,98.624280,141.748655,0.258000,0
7.110000,3,48.200944,98.483278,141.832596,0.258000,0
7.111000,3,48.102650,98.342184,141.914669,0.285000,0
7.112000,3,48.004498,98.201003,141.994882,0.264000,0
7.113000,3,47.906486,98.059734,142.073246,0.267000,0
7.114000,3,47.808615,97.918380,142.149770,0.263000,0
7.115000,3,47.710886,97.776944,142.224465,0.255000,0
7.116000,3,47.613297,97.635427,142.297340,0.256000,0
7.117000,3,47.515850,97.493830,142.368404,0.259000,0
7.118000,3,47.418545,97.352156,142.437668,0.256000,0
7.119000,3,47.321380,97.210407,142.505140,0.257000,0
7.120000,3,47.224357,97.068585,142.570832,0.256000,0
7.121000,3,47.127476,96.926691,142.634752,0.256000,0
7.122000,3,47.030736,96.784728,142.696910,0.259000,0
7.123000,3,46.934138,96.642696,142.757315,0.257000,0
7.124000,3,46.837682,96.500599,142.815977,0.259000,0
7.125000,3,46.741368,96.358437,142.872906,0.258000,0
7.126000,3,46.645196,96.216213,142.928111,0.256000,0
7.127000,3,46.549165,96.073928,142.981602,0.256000,0
7.128000,3,46.453277,95.931585,143.033387,0.256000,0
7.129000,3,46.357530,95.789185,143.083477,0.256000,0
7.130000,3,46.261926,95.646729,143.131881,0.255000,0
7.131000,3,46.166464,95.504220,143.178608,0.256000,0
7.132000,3,46.071145,95.361659,143.223667,0.257000,0
7.133000,3,45.975967,95.219048,143.267068,0.256000,0
7.134000,3,45.880932,95.076389,143.308819,0.256000,0
7.135000,3,45.786040,94.933683,143.348931,0.342000,0
7.136000,3,45.691290,94.790932,143.387412,0.258000,0
7.137000,3,45.596682,94.648138,143.424272,0.257000,0
7.138000,3,45.502217,94.505303,143.459520,0.258000,0
7.139000,3,45.407895,94.362428,143.493164,0.255000,0
7.140000,3,45.313715,94.219514,143.525214,0.256000,0
7.141000,3,45.219678,94.076565,143.555679,0.258000,0
7.142000,3,45.125783,93.933580,143.584568,0.259000,0
7.143000,3,45.032032,93.790562,143.611890,0.256000,0
7.144000,3,44.938423,93.647513,143.637654,0.256000,0
7.145000,3,44.844957,93.504434,143.661869,0.257000,0
7.146000,3,44.751633,93.361326,143.684543,0.257000,0
7.147000,3,44.658453,93.218191,143.705686,0.256000,0
7.148000,3,44.565415,93.075032,143.725306,0.260000,0
7.149000,3,44.472521,92.931848,143.743413,0.259000,0
7.150000,3,44.379769,92.788643,143.760015,0.256000,0
7.151000,3,44.287160,92.645417,143.775120,0.258000,0
7.152000,3,44.194695,92.502173,143.788738,0.257000,0
7.153000,3,44.102372,92.358911,143.800877,0.257000,0
7.154000,3,44.010193,92.215633,143.811546,0.256000,0
7.155000,3,43.918156,92.072340,143.820753,0.257000,0
7.156000,3,43.826262,91.929035,143.828507,0.256000,0
7.157000,3,43.734512,91.785719,143.834817,0.256000,0
7.158000,3,43.642905,91.642393,143.839691,0.260000,0
7.159000,3,43.551440,91.499058,143.843137,0.259000,0
7.160000,3,43.460119,91.355716,143.845165,0.256000,0
7.161000,3,43.368941,91.212370,143.845782,0.258000,0
7.162000,3,43.277906,91.069019,143.844996,0.257000,0
7.163000,3,43.187014,90.925665,143.842817,0.257000,0
7.164000,3,43.096265,90.782311,143.839253,0.257000,0
7.165000,3,43.005660,90.638957,143.834312,0.256000,0
7.166000,3,42.915197,90.495604,143.828001,0.256000,0
7.167000,3,42.824878,90.352255,143.820331,0.257000,0
7.168000,3,42.734702,90.208911,143.811307,0.257000,0
7.169000,3,42.644669,90.065572,143.800940,0.261000,0
7.170000,3,42.554779,89.922241,143.789236,0.256000,0
7.171000,3,42.465032,89.778918,143.776205,0.256000,0
7.172000,3,42.375428,89.635606,143.761854,0.256000,0
7.173000,3,42.285967,89.492305,143.746191,0.260000,0
7.174000,3,42.196649,89.349017,143.729224,0.258000,0
7.175000,3,42.107475,89.205743,143.710961,0.258000,0
7.176000,3,42.018443,89.062484,143.691411,0.258000,0
7.177000,3,41.929555,88.919243,143.670580,0.255000,0
7.178000,3,41.840809,88.776019,143.648478,0.258000,0
7.179000,3,41.752207,88.632815,143.625112,0.255000,0
7.180000,3,41.663747,88.489632,143.600489,0.256000,0
7.181000,3,41.575431,88.346470,143.574617,0.255000,0
7.182000,3,41.487257,88.203332,143.547506,0.257000,0
7.183000,3,41.399226,88.060218,143.519161,0.256000,0
7.184000,3,41.311338,87.917131,143.489590,0.259000,0
7.185000,3,41.223593,87.774070,143.458802,0.257000,0
7.186000,3,41.135991,87.631038,143.426805,0.257000,0
7.187000,3,41.048532,87.488035,143.393604,0.258000,0
7.188000,3,40.961215,87.345063,143.359210,0.258000,0
7.189000,3,40.874042,87.202124,143.323627,0.257000,0
7.190000,3,40.787010,87.059217,143.286866,0.258000,0
7.191000,3,40.700122,86.916345,143.248932,0.256000,0
7.192000,3,40.613376,86.773508,143.209833,0.258000,0
7.193000,3,40.526773,86.630709,143.169577,0.258000,0
7.194000,3,40.440312,86.487947,143.128171,0.259000,0
7.195000,3,40.353994,86.345225,143.085623,0.259000,0
7.196000,3,40.267819,86.202543,143.041939,0.256000,0
7.197000,3,40.181786,86.059903,142.997127,0.255000,0
7.198000,3,40.095895,85.917305,142.951195,0.258000,0
7.199000,3,40.010147,85.774751,142.904150,0.257000,0
7.200000,3,39.924541,85.632243,142.855998,0.256000,0
7.201000,3,39.839077,85.489780,142.806747,0.257000,0
7.202000,3,39.753756,85.347365,142.756405,0.258000,0
7.203000,3,39.668576,85.204998,142.704978,0.258000,0
7.204000,3,39.583539,85.062680,142.652473,0.257000,0
7.205000,3,39.498644,84.920413,142.598897,0.255000,0
7.206000,3,39.413891,84.778198,142.544259,0.256000,0
7.207000,3,39.329280,84.636035,142.488563,0.260000,0
7.208000,3,39.244811,84.493927,142.431818,0.258000,0
7.209000,3,39.160484,84.351873,142.374031,0.256000,0
7.210000,3,39.076299,84.209875,142.315208,0.256000,0
7.211000,3,38.992255,84.067935,142.255356,0.258000,0
7.212000,3,38.908354,83.926052,142.194482,0.259000,0
7.213000,3,38.824593,83.784228,142.132592,0.257000,0
7.214000,3,38.740975,83.642465,142.069695,0.257000,0
7.215000,3,38.657498,83.500763,142.005796,0.258000,0
7.216000,3,38.574162,83.359123,141.940902,0.257000,0
7.217000,3,38.490968,83.217546,141.875020,0.258000,0
7.218000,3,38.407915,83.076034,141.808156,0.257000,0
7.219000,3,38.325004,82.934587,141.740318,0.258000,0
7.220000,3,38.242234,82.793206,141.671512,0.255000,0
7.221000,3,38.159605,82.651892,141.601743,0.255000,0
7.222000,3,38.077117,82.510646,141.531020,0.259000,0
7.223000,3,37.994770,82.369470,141.459348,0.259000,0
7.224000,3,37.912564,82.228364,141.386735,0.256000,0
7.225000,3,37.830499,82.087329,141.313185,0.259000,0
7.226000,3,37.748574,81.946366,141.238707,0.256000,0
7.227000,3,37.666791,81.805476,141.163306,0.255000,0
7.228000,3,37.585148,81.664660,141.086988,0.256000,0
7.229000,3,37.503646,81.523918,141.009760,0.255000,0
7.230000,3,37.422284,81.383253,140.931629,0.255000,0
7.231000,3,37.341063,81.242664,140.852601,0.258000,0
7.232000,3,37.259982,81.102153,140.772681,0.255000,0
7.233000,3,37.179041,80.961721,140.691877,0.256000,0
7.234000,3,37.098241,80.821368,140.610194,0.255000,0
7.235000,3,37.017580,80.681095,140.527638,0.258000,0
7.236000,3,36.937060,80.540904,140.444217,0.258000,0
7.237000,3,36.856680,80.400794,140.359935,0.257000,0
7.238000,3,36.776440,80.260768,140.274799,0.259000,0
7.239000,3,36.696339,80.120825,140.188815,0.257000,0
7.240000,3,36.616378,79.980968,140.101989,0.257000,0
7.241000,3,36.536557,79.841195,140.014327,0.257000,0
7.242000,3,36.456875,79.701510,139.925836,0.259000,0
7.243000,3,36.377333,79.561911,139.836520,0.259000,0
7.244000,3,36.297930,79.422401,139.746387,0.259000,0
7.245000,3,36.218667,79.282979,139.655441,0.258000,0
7.246000,3,36.139543,79.143648,139.563689,0.257000,0
7.247000,3,36.060557,79.004406,139.471137,0.258000,0
7.248000,3,35.981711,78.865257,139.377790,0.259000,0
7.249000,3,35.903004,78.726199,139.283655,0.257000,0
7.250000,3,35.824436,78.587235,139.188736,0.256000,0
7.251000,3,35.746006,78.448364,139.093040,0.258000,0
7.252000,3,35.667715,78.309588,138.996573,0.262000,0
7.253000,3,35.589563,78.170907,138.899340,0.262000,0
7.254000,3,35.511549,78.032323,138.801347,0.257000,0
7.255000,3,35.433673,77.893835,138.702599,0.257000,0
7.256000,3,35.355936,77.755445,138.603103,0.259000,0
7.257000,3,35.278337,77.617154,138.502863,0.258000,0
7.258000,3,35.200875,77.478961,138.401886,0.260000,0
7.259000,3,35.123552,77.340869,138.300176,0.259000,0
7.260000,3,35.046367,77.202877,138.197740,0.260000,0
7.261000,3,34.969320,77.064987,138.094582,0.256000,0
7.262000,3,34.892410,76.927199,137.990709,0.260000,0
7.263000,3,34.815638,76.789514,137.886125,0.259000,0
7.264000,3,34.739003,76.651933,137.780837,0.259000,0
7.265000,3,34.662506,76.514455,137.674849,0.258000,0
7.266000,3,34.586146,76.377083,137.568166,0.256000,0
7.267000,3,34.509923,76.239817,137.460795,0.259000,0
7.268000,3,34.433837,76.102657,137.352741,0.259000,0
7.269000,3,34.357888,75.965604,137.244008,0.258000,0
7.270000,3,34.282076,75.828659,137.134602,0.257000,0
7.271000,3,34.206400,75.691823,137.024529,0.258000,0
7.272000,3,34.130862,75.555096,136.913793,0.260000,0
7.273000,3,34.055459,75.418478,136.802399,0.259000,0
7.274000,3,33.980193,75.281971,136.690354,0.255000,0
7.275000,3,33.905064,75.145576,136.577661,0.259000,0
7.276000,3,33.830071,75.009292,136.464326,0.257000,0
7.277000,3,33.755213,74.873120,136.350355,0.257000,0
7.278000,3,33.680492,74.737062,136.235751,0.264000,0
7.279000,3,33.605906,74.601118,136.120521,0.263000,0
7.280000,3,33.531457,74.465288,136.004669,0.258000,0
7.281000,3,33.457142,74.329573,135.888200,0.255000,0
7.282000,3,33.382964,74.193973,135.771119,0.255000,0
7.283000,3,33.308921,74.058490,135.653432,0.255000,0
7.284000,3,33.235013,73.923124,135.535142,0.257000,0
7.285000,3,33.161240,73.787876,135.416255,0.256000,0
7.286000,3,33.087602,73.652745,135.296776,0.257000,0
7.287000,3,33.014099,73.517733,135.176710,0.256000,0
7.288000,3,32.940731,73.382841,135.056061,0.253000,0
7.289000,3,32.867497,73.248068,134.934834,0.256000,0
7.290000,3,32.794399,73.113416,134.813034,0.329000,0
7.291000,3,32.721434,72.978885,134.690666,0.257000,0
7.292000,3,32.648604,72.844476,134.567734,0.256000,0
7.293000,3,32.575908,72.710189,134.444243,0.254000,0
7.294000,3,32.503346,72.576025,134.320198,0.254000,0
7.295000,3,32.430918,72.441984,134.195604,0.255000,0
7.296000,3,32.358624,72.308066,134.070465,0.256000,0
7.297000,3,32.286464,72.174274,133.944785,0.256000,0
7.298000,3,32.214437,72.040606,133.818570,0.255000,0
7.299000,3,32.142544,71.907064,133.691824,0.255000,0
7.300000,3,32.070784,71.773648,133.564551,0.254000,0
7.301000,3,31.999157,71.640358,133.436756,0.255000,0
7.302000,3,31.927663,71.507196,133.308443,0.255000,0
7.303000,3,31.856303,71.374162,133.179617,0.255000,0
7.304000,3,31.785075,71.241255,133.050283,0.257000,0
7.305000,3,31.713979,71.108477,132.920444,0.256000,0
7.306000,3,31.643017,70.975829,132.790105,0.257000,0
7.307000,3,31.572187,70.843310,132.659272,0.255000,0
7.308000,3,31.501489,70.710921,132.527946,0.256000,0
7.309000,3,31.430923,70.578663,132.396135,0.254000,0
7.310000,3,31.360489,70.446537,132.263840,0.254000,0
7.311000,3,31.290187,70.314541,132.131068,0.256000,0
7.312000,3,31.220017,70.182679,131.997822,0.255000,0
7.313000,3,31.149979,70.050948,131.864106,0.255000,0
7.314000,3,31.080072,69.919351,131.729925,0.254000,0
7.315000,3,31.010297,69.787888,131.595283,0.255000,0
7.316000,3,30.940652,69.656558,131.460184,0.254000,0
7.317000,3,30.871139,69.525363,131.324632,0.254000,0
7.318000,3,30.801757,69.394303,131.188631,0.254000,0
7.319000,3,30.732506,69.263379,131.052186,0.255000,0
7.320000,3,30.663385,69.132590,130.915300,0.254000,0
7.321000,3,30.594395,69.001938,130.777978,0.256000,0
7.322000,3,30.525536,68.871423,130.640224,0.255000,0
7.323000,3,30.456807,68.741044,130.502042,0.253000,0
7.324000,3,30.388207,68.610804,130.363435,0.255000,0
7.325000,3,30.319738,68.480701,130.224409,0.254000,0
7.326000,3,30.251399,68.350737,130.084966,0.255000,0
7.327000,3,30.183190,68.220912,129.945111,0.257000,0
7.328000,3,30.115110,68.091226,129.804847,0.254000,0
7.329000,3,30.047160,67.961680,129.664180,0.255000,0
7.330000,3,29.979339,67.832274,129.523111,0.255000,0
7.331000,3,29.911647,67.703008,129.381647,0.254000,0
7.332000,3,29.844084,67.573884,129.239789,0.254000,0
7.333000,3,29.776651,67.444901,129.097543,0.255000,0
7.334000,3,29.709345,67.316059,128.954911,0.257000,0
7.335000,3,29.642169,67.187360,128.811899,0.253000,0
7.336000,3,29.575121,67.058804,128.668508,0.255000,0
7.337000,3,29.508202,66.930390,128.524745,0.254000,0
7.338000,3,29.441410,66.802119,128.380611,0.254000,0
7.339000,3,29.374747,66.673992,128.236111,0.255000,0
7.340000,3,29.308211,66.546010,128.091248,0.297000,0
7.341000,3,29.241804,66.418171,127.946027,0.283000,0
7.342000,3,29.175524,66.290477,127.800450,0.274000,0
7.343000,3,29.109371,66.162929,127.654522,0.256000,0
7.344000,3,29.043346,66.035526,127.508246,0.256000,0
7.345000,3,28.977448,65.908268,127.361626,0.255000,0
7.346000,3,28.911677,65.781157,127.214665,0.257000,0
7.347000,3,28.846033,65.654193,127.067366,0.255000,0
7.348000,3,28.780516,65.527375,126.919735,0.257000,0
7.349000,3,28.715125,65.400704,126.771773,0.256000,0
7.350000,3,28.649861,65.274181,126.623485,0.256000,0
7.351000,3,28.584723,65.147806,126.474873,0.255000,0
7.352000,3,28.519711,65.021579,126.325943,0.257000,0
7.353000,3,28.454826,64.895500,126.176696,0.257000,0
7.354000,3,28.390066,64.769570,126.027136,0.256000,0
7.355000,3,28.325432,64.643790,125.877268,0.258000,0
7.356000,3,28.260923,64.518159,125.727093,0.254000,0
7.357000,3,28.196540,64.392677,125.576616,0.257000,0
7.358000,3,28.132282,64.267346,125.425840,0.256000,0
7.359000,3,28.068150,64.142165,125.274768,0.256000,0
7.360000,3,28.004142,64.017134,125.123404,0.256000,0
7.361000,3,27.940259,63.892255,124.971751,0.255000,0
7.362000,3,27.876501,63.767527,124.819813,0.257000,0
7.363000,3,27.812867,63.642950,124.667591,0.257000,0
7.364000,3,27.749357,63.518525,124.515091,0.253000,0
7.365000,3,27.685972,63.394253,124.362315,0.255000,0
7.366000,3,27.622711,63.270132,124.209266,0.256000,0
7.367000,3,27.559574,63.146164,124.055947,0.256000,0
7.368000,3,27.496561,63.022350,123.902362,0.254000,0
7.369000,3,27.433671,62.898688,123.748515,0.254000,0
7.370000,3,27.370904,62.775180,123.594407,0.254000,0
7.371000,3,27.308261,62.651826,123.440042,0.254000,0
7.372000,3,27.245741,62.528625,123.285424,0.254000,0
7.373000,3,27.183345,62.405579,123.130555,0.255000,0
7.374000,3,27.121070,62.282687,122.975438,0.255000,0
7.375000,3,27.058919,62.159950,122.820078,0.258000,0
7.376000,3,26.996890,62.037368,122.664475,0.256000,0
7.377000,3,26.934984,61.914941,122.508635,0.257000,0
7.378000,3,26.873199,61.792670,122.352559,0.254000,0
7.379000,3,26.811537,61.670555,122.196251,0.257000,0
7.380000,3,26.749997,61.548595,122.039714,0.255000,0
7.381000,3,26.688578,61.426791,121.882951,0.256000,0
7.382000,3,26.627281,61.305144,121.725964,0.253000,0
7.383000,3,26.566106,61.183654,121.568757,0.255000,0
7.384000,3,26.505052,61.062320,121.411332,0.257000,0
7.385000,3,26.444119,60.941144,121.253693,0.256000,0
7.386000,3,26.383306,60.820124,121.095842,0.256000,0
7.387000,3,26.322615,60.699263,120.937783,0.256000,0
7.388000,3,26.262044,60.578558,120.779517,0.255000,0
7.389000,3,26.201594,60.458012,120.621049,0.257000,0
7.390000,3,26.141264,60.337624,120.462381,0.256000,0
7.391000,3,26.081055,60.217395,120.303515,0.254000,0
7.392000,3,26.020965,60.097323,120.144454,0.255000,0
7.393000,3,25.960995,59.977411,119.985202,0.257000,0
7.394000,3,25.901145,59.857657,119.825761,0.254000,0
7.395000,3,25.841415,59.738063,119.666133,0.257000,0
7.396000,3,25.781804,59.618628,119.506322,0.256000,0
7.397000,3,25.722312,59.499352,119.346330,0.258000,0
7.398000,3,25.662939,59.380236,119.186160,0.258000,0
7.399000,3,25.603685,59.261279,119.025815,0.256000,0
7.400000,3,25.544550,59.142483,118.865297,0.256000,0
7.401000,3,25.485534,59.023847,118.704609,0.256000,0
7.402000,3,25.426635,58.905371,118.543754,0.254000,0
7.403000,3,25.367856,58.787056,118.382734,0.256000,0
7.404000,3,25.309194,58.668902,118.221552,0.259000,0
7.405000,3,25.250650,58.550908,118.060211,0.315000,0
7.406000,3,25.192224,58.433076,117.898712,0.256000,0
7.407000,3,25.133916,58.315404,117.737059,0.257000,0
7.408000,3,25.075725,58.197894,117.575255,0.253000,0
7.409000,3,25.017651,58.080545,117.413301,0.257000,0
7.410000,3,24.959695,57.963358,117.251201,0.254000,0
7.411000,3,24.901855,57.846333,117.088956,0.255000,0
7.412000,3,24.844133,57.729470,116.926570,0.255000,0
7.413000,3,24.786527,57.612769,116.764044,0.253000,0
7.414000,3,24.729037,57.496230,116.601382,0.254000,0
7.415000,3,24.671664,57.379853,116.438586,0.255000,0
7.416000,3,24.614407,57.263639,116.275658,0.256000,0
7.417000,3,24.557266,57.147587,116.112601,0.254000,0
7.418000,3,24.500241,57.031698,115.949417,0.255000,0
7.419000,3,24.443332,56.915972,115.786108,0.257000,0
7.420000,3,24.386538,56.800409,115.622678,0.255000,0
7.421000,3,24.329859,56.685010,115.459127,0.256000,0
7.422000,3,24.273296,56.569773,115.295459,0.257000,0
7.423000,3,24.216847,56.454700,115.131677,0.255000,0
7.424000,3,24.160514,56.339790,114.967781,0.256000,0
7.425000,3,24.104295,56.225044,114.803775,0.256000,0
7.426000,3,24.048191,56.110461,114.639662,0.255000,0
7.427000,3,23.992201,55.996043,114.475442,0.255000,0
7.428000,3,23.936326,55.881788,114.311120,0.255000,0
7.429000,3,23.880564,55.767697,114.146696,0.252000,0
7.430000,3,23.824917,55.653771,113.982173,0.255000,0
7.431000,3,23.769383,55.540008,113.817553,0.257000,0
7.432000,3,23.713962,55.426410,113.652840,0.254000,0
7.433000,3,23.658655,55.312977,113.488034,0.254000,0
7.434000,3,23.603462,55.199707,113.323138,0.255000,0
7.435000,3,23.548381,55.086603,113.158154,0.257000,0
7.436000,3,23.493413,54.973663,112.993085,0.331000,0
7.437000,3,23.438558,54.860888,112.827932,0.255000,0
7.438000,3,23.383816,54.748278,112.662698,0.255000,0
7.439000,3,23.329186,54.635832,112.497385,0.254000,0
7.440000,3,23.274668,54.523552,112.331995,0.255000,0
7.441000,3,23.220262,54.411437,112.166530,0.256000,0
7.442000,3,23.165969,54.299487,112.000992,0.255000,0
7.443000,3,23.111786,54.187702,111.835384,0.257000,0
7.444000,3,23.057716,54.076083,111.669707,0.338000,0
7.445000,3,23.003757,53.964629,111.503964,0.258000,0
7.446000,3,22.949909,53.853340,111.338156,0.257000,0
7.447000,3,22.896173,53.742217,111.172286,0.253000,0
7.448000,3,22.842547,53.631260,111.006356,0.254000,0
7.449000,3,22.789032,53.520468,110.840367,0.254000,0
7.450000,3,22.735627,53.409842,110.674322,0.255000,0
7.451000,3,22.682333,53.299382,110.508222,0.256000,0
7.452000,3,22.629150,53.189087,110.342070,0.255000,0
7.453000,3,22.576076,53.078958,110.175868,0.256000,0
7.454000,3,22.523112,52.968996,110.009618,0.253000,0
7.455000,3,22.470259,52.859199,109.843320,0.255000,0
7.456000,3,22.417514,52.749568,109.676979,0.256000,0
7.457000,3,22.364879,52.640104,109.510595,0.256000,0
7.458000,3,22.312354,52.530805,109.344170,0.255000,0
7.459000,3,22.259937,52.421672,109.177706,0.254000,0
7.460000,3,22.207630,52.312706,109.011206,0.256000,0
7.461000,3,22.155431,52.203906,108.844671,0.253000,0
7.462000,3,22.103341,52.095272,108.678102,0.257000,0
7.463000,3,22.051359,51.986805,108.511502,0.255000,0
7.464000,3,21.999485,51.878504,108.344873,0.256000,0
7.465000,3,21.947720,51.770369,108.178216,0.257000,0
7.466000,3,21.896063,51.662400,108.011534,0.255000,0
7.467000,3,21.844513,51.554598,107.844827,0.257000,0
7.468000,3,21.793071,51.446963,107.678098,0.256000,0
7.469000,3,21.741736,51.339494,107.511349,0.256000,0
7.470000,3,21.690509,51.232191,107.344582,0.255000,0
7.471000,3,21.639389,51.125055,107.177798,0.255000,0
7.472000,3,21.588375,51.018085,107.010998,0.255000,0
7.473000,3,21.537469,50.911282,106.844186,0.256000,0
7.474000,3,21.486669,50.804645,106.677361,0.256000,0
7.475000,3,21.435975,50.698175,106.510527,0.256000,0
7.476000,3,21.385388,50.591872,106.343685,0.255000,0
7.477000,3,21.334907,50.485735,106.176837,0.255000,0
7.478000,3,21.284532,50.379765,106.009983,0.256000,0
7.479000,3,21.234262,50.273961,105.843127,0.255000,0
7.480000,3,21.184099,50.168324,105.676269,0.254000,0
7.481000,3,21.134040,50.062853,105.509412,0.272000,0
7.482000,3,21.084087,49.957549,105.342557,0.273000,0
7.483000,3,21.034239,49.852412,105.175705,0.254000,0
7.484000,3,20.984496,49.747441,105.008858,0.256000,0
7.485000,3,20.934858,49.642637,104.842019,0.257000,0
7.486000,3,20.885325,49.537999,104.675187,0.256000,0
7.487000,3,20.835895,49.433528,104.508366,0.254000,0
7.488000,3,20.786571,49.329224,104.341557,0.256000,0
7.489000,3,20.737350,49.225086,104.174761,0.255000,0
7.490000,3,20.688233,49.121114,104.007979,0.256000,0
7.491000,3,20.639220,49.017309,103.841214,0.254000,0
7.492000,3,20.590311,48.913671,103.674467,0.256000,0
7.493000,3,20.541505,48.810199,103.507739,0.254000,0
7.494000,3,20.492802,48.706893,103.341033,0.256000,0
7.495000,3,20.444202,48.603754,103.174348,0.255000,0
7.496000,3,20.395706,48.500781,103.007688,0.256000,0
7.497000,3,20.347312,48.397975,102.841054,0.254000,0
7.498000,3,20.299021,48.295335,102.674446,0.256000,0
7.499000,3,20.250832,48.192862,102.507867,0.255000,0
7.500000,3,20.202745,48.090555,102.341318,0.254000,0
7.501000,3,20.154761,47.988414,102.174801,0.252000,0
7.502000,3,20.106879,47.886439,102.008316,0.253000,0
