Time,J1,J2,J3,J4,J5,J6,X,Y,Z
5.474000,-10.243574,-1.213702,-88.702960,0.012968,-89.974710,-6.870085,-0.557108,0.135708,0.652174
5.475000,-10.206679,-1.208263,-88.708530,0.012909,-89.974474,-6.840531,-0.557137,0.135339,0.652174
5.476000,-10.169842,-1.202845,-88.714078,0.012851,-89.974239,-6.811078,-0.557167,0.134971,0.652174
5.477000,-10.133065,-1.197447,-88.719605,0.012793,-89.974005,-6.781725,-0.557196,0.134603,0.652174
5.478000,-10.096347,-1.192070,-88.725111,0.012735,-89.973771,-6.752472,-0.557225,0.134236,0.652174
5.479000,-10.059690,-1.186713,-88.730596,0.012677,-89.973539,-6.723319,-0.557254,0.133869,0.652174
5.480000,-10.023094,-1.181376,-88.736060,0.012620,-89.973307,-6.694266,-0.557283,0.133503,0.652174
5.481000,-9.986561,-1.176059,-88.741503,0.012562,-89.973076,-6.665312,-0.557311,0.133138,0.652174
5.482000,-9.950090,-1.170763,-88.746925,0.012505,-89.972847,-6.636458,-0.557340,0.132774,0.652174
5.483000,-9.913682,-1.165487,-88.752326,0.012449,-89.972618,-6.607704,-0.557368,0.132410,0.652174
5.484000,-9.877338,-1.160230,-88.757706,0.012392,-89.972390,-6.579048,-0.557396,0.132047,0.652174
5.485000,-9.841059,-1.154994,-88.763065,0.012336,-89.972163,-6.550493,-0.557424,0.131684,0.652174
5.486000,-9.804845,-1.149778,-88.768403,0.012280,-89.971936,-6.522036,-0.557452,0.131322,0.652174
5.487000,-9.768697,-1.144582,-88.773721,0.012224,-89.971711,-6.493679,-0.557479,0.130961,0.652174
5.488000,-9.732616,-1.139406,-88.779018,0.012168,-89.971487,-6.465420,-0.557507,0.130601,0.652174
5.489000,-9.696601,-1.134250,-88.784294,0.012113,-89.971263,-6.437260,-0.557534,0.130241,0.652173
5.490000,-9.660655,-1.129114,-88.789550,0.012057,-89.971041,-6.409199,-0.557561,0.129882,0.652173
5.491000,-9.624776,-1.123997,-88.794785,0.012002,-89.970819,-6.381237,-0.557588,0.129524,0.652173
5.492000,-9.588967,-1.118901,-88.800000,0.011948,-89.970598,-6.353373,-0.557614,0.129166,0.652173
5.493000,-9.553227,-1.113824,-88.805194,0.011893,-89.970378,-6.325607,-0.557641,0.128809,0.652173
5.494000,-9.517556,-1.108766,-88.810368,0.011839,-89.970159,-6.297940,-0.557667,0.128453,0.652173
5.495000,-9.481957,-1.103728,-88.815521,0.011784,-89.969941,-6.270370,-0.557693,0.128098,0.652173
5.496000,-9.446428,-1.098710,-88.820655,0.011731,-89.969723,-6.242899,-0.557719,0.127743,0.652173
5.497000,-9.410971,-1.093712,-88.825768,0.011677,-89.969507,-6.215525,-0.557745,0.127389,0.652173
5.498000,-9.375586,-1.088732,-88.830861,0.011623,-89.969291,-6.188249,-0.557771,0.127036,0.652173
5.499000,-9.340273,-1.083773,-88.835933,0.011570,-89.969076,-6.161070,-0.557796,0.126684,0.652173
5.500000,-9.305033,-1.078832,-88.840986,0.011517,-89.968862,-6.133989,-0.557821,0.126332,0.652173
5.501000,-9.269867,-1.073910,-88.846020,0.011464,-89.968649,-6.107005,-0.557846,0.125982,0.652173
5.502000,-9.234775,-1.069008,-88.851033,0.011411,-89.968437,-6.080118,-0.557871,0.125632,0.652172
5.503000,-9.199758,-1.064124,-88.856027,0.011359,-89.968226,-6.053327,-0.557896,0.125282,0.652172
5.504000,-9.164815,-1.059259,-88.861002,0.011307,-89.968015,-6.026633,-0.557920,0.124934,0.652172
5.505000,-9.129947,-1.054413,-88.865957,0.011255,-89.967805,-6.000036,-0.557945,0.124586,0.652172
5.506000,-9.095156,-1.049586,-88.870892,0.011203,-89.967596,-5.973535,-0.557969,0.124239,0.652172
5.507000,-9.060440,-1.044778,-88.875808,0.011151,-89.967388,-5.947131,-0.557993,0.123893,0.652172
5.508000,-9.025801,-1.039989,-88.880704,0.011100,-89.967181,-5.920822,-0.558017,0.123548,0.652172
5.509000,-8.991239,-1.035218,-88.885581,0.011049,-89.966975,-5.894609,-0.558040,0.123203,0.652172
5.510000,-8.956755,-1.030466,-88.890438,0.010998,-89.966769,-5.868492,-0.558064,0.122859,0.652172
5.511000,-8.922349,-1.025733,-88.895276,0.010947,-89.966564,-5.842471,-0.558087,0.122516,0.652172
5.512000,-8.888021,-1.021019,-88.900095,0.010896,-89.966360,-5.816545,-0.558110,0.122174,0.652171
5.513000,-8.853771,-1.016323,-88.904894,0.010846,-89.966157,-5.790714,-0.558133,0.121833,0.652171
5.514000,-8.819601,-1.011647,-88.909674,0.010796,-89.965955,-5.764979,-0.558156,0.121492,0.652171
5.515000,-8.785509,-1.006988,-88.914435,0.010746,-89.965753,-5.739338,-0.558179,0.121153,0.652171
5.516000,-8.751498,-1.002348,-88.919177,0.010696,-89.965553,-5.713792,-0.558201,0.120814,0.652171
5.517000,-8.717567,-0.997727,-88.923899,0.010646,-89.965353,-5.688340,-0.558223,0.120476,0.652171
5.518000,-8.683716,-0.993124,-88.928603,0.010597,-89.965154,-5.662983,-0.558245,0.120139,0.652171
5.519000,-8.649946,-0.988540,-88.933287,0.010548,-89.964956,-5.637720,-0.558267,0.119802,0.652171
5.520000,-8.616258,-0.983974,-88.937953,0.010499,-89.964758,-5.612551,-0.558289,0.119467,0.652171
5.521000,-8.582650,-0.979427,-88.942599,0.010450,-89.964562,-5.587476,-0.558310,0.119132,0.652170
5.522000,-8.549125,-0.974897,-88.947226,0.010402,-89.964366,-5.562495,-0.558332,0.118798,0.652170
5.523000,-8.515681,-0.970386,-88.951835,0.010353,-89.964171,-5.537607,-0.558353,0.118465,0.652170
5.524000,-8.482320,-0.965894,-88.956425,0.010305,-89.963977,-5.512812,-0.558374,0.118133,0.652170
5.525000,-8.449042,-0.961419,-88.960996,0.010257,-89.963783,-5.488111,-0.558395,0.117802,0.652170
5.526000,-8.415846,-0.956963,-88.965548,0.010210,-89.963590,-5.463502,-0.558415,0.117471,0.652170
5.527000,-8.382734,-0.952524,-88.970082,0.010162,-89.963399,-5.438986,-0.558436,0.117142,0.652170
5.528000,-8.349705,-0.948104,-88.974597,0.010115,-89.963208,-5.414563,-0.558456,0.116813,0.652170
5.529000,-8.316761,-0.943702,-88.979093,0.010067,-89.963017,-5.390232,-0.558476,0.116485,0.652169
5.530000,-8.283900,-0.939317,-88.983571,0.010020,-89.962828,-5.365993,-0.558496,0.116158,0.652169
5.531000,-8.251123,-0.934951,-88.988031,0.009974,-89.962639,-5.341846,-0.558516,0.115832,0.652169
5.532000,-8.218431,-0.930602,-88.992472,0.009927,-89.962451,-5.317791,-0.558536,0.115506,0.652169
5.533000,-8.185824,-0.926271,-88.996895,0.009881,-89.962264,-5.293827,-0.558555,0.115182,0.652169
5.534000,-8.153302,-0.921958,-89.001300,0.009834,-89.962078,-5.269955,-0.558574,0.114858,0.652169
5.535000,-8.120865,-0.917662,-89.005686,0.009788,-89.961892,-5.246174,-0.558593,0.114536,0.652169
5.536000,-8.088514,-0.913384,-89.010054,0.009743,-89.961707,-5.222484,-0.558612,0.114214,0.652168
5.537000,-8.056248,-0.909124,-89.014404,0.009697,-89.961523,-5.198885,-0.558631,0.113893,0.652168
5.538000,-8.024068,-0.904881,-89.018736,0.009652,-89.961340,-5.175376,-0.558650,0.113573,0.652168
5.539000,-7.991974,-0.900656,-89.023050,0.009606,-89.961158,-5.151957,-0.558668,0.113254,0.652168
5.540000,-7.959966,-0.896448,-89.027346,0.009561,-89.960976,-5.128629,-0.558686,0.112935,0.652168
5.541000,-7.928045,-0.892257,-89.031624,0.009516,-89.960795,-5.105391,-0.558705,0.112618,0.652168
5.542000,-7.896211,-0.888084,-89.035884,0.009472,-89.960615,-5.082242,-0.558722,0.112302,0.652168
5.543000,-7.864463,-0.883928,-89.040127,0.009427,-89.960435,-5.059183,-0.558740,0.111986,0.652167
5.544000,-7.832803,-0.879790,-89.044351,0.009383,-89.960256,-5.036213,-0.558758,0.111671,0.652167
5.545000,-7.801229,-0.875668,-89.048558,0.009339,-89.960078,-5.013332,-0.558775,0.111357,0.652167
5.546000,-7.769743,-0.871563,-89.052748,0.009295,-89.959901,-4.990541,-0.558793,0.111044,0.652167
5.547000,-7.738345,-0.867476,-89.056920,0.009251,-89.959725,-4.967837,-0.558810,0.110732,0.652167
5.548000,-7.707034,-0.863406,-89.061074,0.009207,-89.959549,-4.945223,-0.558827,0.110421,0.652167
5.549000,-7.675810,-0.859352,-89.065211,0.009164,-89.959374,-4.922696,-0.558844,0.110111,0.652167
5.550000,-7.644675,-0.855316,-89.069330,0.009121,-89.959200,-4.900258,-0.558860,0.109801,0.652166
5.551000,-7.613628,-0.851296,-89.073433,0.009078,-89.959026,-4.877907,-0.558877,0.109493,0.652166
5.552000,-7.582669,-0.847293,-89.077517,0.009035,-89.958854,-4.855644,-0.558893,0.109185,0.652166
5.553000,-7.551798,-0.843307,-89.081585,0.008992,-89.958682,-4.833469,-0.558909,0.108879,0.652166
5.554000,-7.521015,-0.839337,-89.085635,0.008950,-89.958510,-4.811380,-0.558925,0.108573,0.652166
5.555000,-7.490322,-0.835384,-89.089669,0.008907,-89.958340,-4.789379,-0.558941,0.108268,0.652166
5.556000,-7.459716,-0.831448,-89.093685,0.008865,-89.958170,-4.767464,-0.558957,0.107964,0.652165
5.557000,-7.429200,-0.827528,-89.097684,0.008823,-89.958001,-4.745636,-0.558972,0.107661,0.652165
5.558000,-7.398772,-0.823625,-89.101666,0.008781,-89.957832,-4.723894,-0.558988,0.107359,0.652165
5.559000,-7.368434,-0.819738,-89.105632,0.008740,-89.957665,-4.702238,-0.559003,0.107057,0.652165
5.560000,-7.338184,-0.815867,-89.109580,0.008698,-89.957498,-4.680668,-0.559018,0.106757,0.652165
5.561000,-7.308023,-0.812013,-89.113512,0.008657,-89.957332,-4.659183,-0.559033,0.106457,0.652165
5.562000,-7.277952,-0.808175,-89.117427,0.008616,-89.957166,-4.637784,-0.559048,0.106159,0.652164
5.563000,-7.247970,-0.804354,-89.121325,0.008575,-89.957001,-4.616470,-0.559062,0.105861,0.652164
5.564000,-7.218077,-0.800548,-89.125207,0.008534,-89.956837,-4.595241,-0.559077,0.105564,0.652164
5.565000,-7.188274,-0.796759,-89.129072,0.008494,-89.956674,-4.574097,-0.559091,0.105269,0.652164
5.566000,-7.158560,-0.792985,-89.132920,0.008454,-89.956511,-4.553037,-0.559105,0.104974,0.652164
5.567000,-7.128935,-0.789228,-89.136752,0.008413,-89.956349,-4.532062,-0.559119,0.104680,0.652164
5.568000,-7.099400,-0.785487,-89.140568,0.008373,-89.956188,-4.511170,-0.559133,0.104387,0.652163
5.569000,-7.069955,-0.781761,-89.144367,0.008333,-89.956027,-4.490363,-0.559147,0.104094,0.652163
5.570000,-7.040599,-0.778052,-89.148150,0.008294,-89.955867,-4.469639,-0.559161,0.103803,0.652163
5.571000,-7.011334,-0.774358,-89.151917,0.008254,-89.955708,-4.448998,-0.559174,0.103513,0.652163
5.572000,-6.982157,-0.770680,-89.155668,0.008215,-89.955550,-4.428440,-0.559187,0.103223,0.652163
5.573000,-6.953071,-0.767017,-89.159402,0.008176,-89.955392,-4.407966,-0.559201,0.102935,0.652163
5.574000,-6.924074,-0.763371,-89.163120,0.008137,-89.955235,-4.387573,-0.559214,0.102647,0.652162
5.575000,-6.895168,-0.759739,-89.166823,0.008098,-89.955078,-4.367264,-0.559226,0.102360,0.652162
5.576000,-6.866351,-0.756124,-89.170509,0.008059,-89.954922,-4.347037,-0.559239,0.102074,0.652162
5.577000,-6.837623,-0.752524,-89.174179,0.008021,-89.954767,-4.326891,-0.559252,0.101789,0.652162
5.578000,-6.808986,-0.748939,-89.177834,0.007982,-89.954613,-4.306827,-0.559264,0.101505,0.652162
5.579000,-6.780439,-0.745370,-89.181473,0.007944,-89.954459,-4.286845,-0.559277,0.101222,0.652162
5.580000,-6.751981,-0.741816,-89.185096,0.007906,-89.954306,-4.266944,-0.559289,0.100940,0.652161
5.581000,-6.723614,-0.738277,-89.188703,0.007868,-89.954154,-4.247125,-0.559301,0.100659,0.652161
5.582000,-6.695336,-0.734754,-89.192295,0.007831,-89.954002,-4.227386,-0.559313,0.100378,0.652161
5.583000,-6.667148,-0.731245,-89.195871,0.007793,-89.953851,-4.207727,-0.559324,0.100099,0.652161
5.584000,-6.639050,-0.727752,-89.199431,0.007756,-89.953701,-4.188149,-0.559336,0.099820,0.652161
5.585000,-6.611042,-0.724274,-89.202976,0.007718,-89.953551,-4.168651,-0.559348,0.099543,0.652161
5.586000,-6.583124,-0.720811,-89.206506,0.007681,-89.953402,-4.149233,-0.559359,0.099266,0.652160
5.587000,-6.555295,-0.717363,-89.210020,0.007645,-89.953253,-4.129895,-0.559370,0.098990,0.652160
5.588000,-6.527557,-0.713930,-89.213519,0.007608,-89.953106,-4.110636,-0.559381,0.098715,0.652160
5.589000,-6.499908,-0.710512,-89.217002,0.007571,-89.952958,-4.091456,-0.559392,0.098441,0.652160
5.590000,-6.472349,-0.707108,-89.220471,0.007535,-89.952812,-4.072355,-0.559403,0.098168,0.652160
5.591000,-6.444879,-0.703719,-89.223924,0.007499,-89.952666,-4.053333,-0.559414,0.097896,0.652159
5.592000,-6.417499,-0.700345,-89.227362,0.007463,-89.952521,-4.034389,-0.559425,0.097624,0.652159
5.593000,-6.390209,-0.696986,-89.230785,0.007427,-89.952376,-4.015524,-0.559435,0.097354,0.652159
5.594000,-6.363009,-0.693641,-89.234193,0.007391,-89.952233,-3.996737,-0.559445,0.097084,0.652159
5.595000,-6.335898,-0.690311,-89.237586,0.007355,-89.952089,-3.978027,-0.559456,0.096816,0.652159
5.596000,-6.308876,-0.686995,-89.240964,0.007320,-89.951947,-3.959395,-0.559466,0.096548,0.652159
5.597000,-6.281944,-0.683694,-89.244328,0.007285,-89.951805,-3.940840,-0.559476,0.096281,0.652158
5.598000,-6.255101,-0.680407,-89.247676,0.007249,-89.951663,-3.922362,-0.559485,0.096015,0.652158
5.599000,-6.228348,-0.677135,-89.251010,0.007214,-89.951523,-3.903962,-0.559495,0.095750,0.652158
5.600000,-6.201684,-0.673877,-89.254329,0.007180,-89.951383,-3.885637,-0.559505,0.095486,0.652158
5.601000,-6.175109,-0.670633,-89.257634,0.007145,-89.951243,-3.867389,-0.559514,0.095223,0.652158
5.602000,-6.148623,-0.667403,-89.260924,0.007110,-89.951104,-3.849218,-0.559524,0.094961,0.652157
5.603000,-6.122226,-0.664188,-89.264199,0.007076,-89.950966,-3.831122,-0.559533,0.094699,0.652157
5.604000,-6.095919,-0.660987,-89.267460,0.007042,-89.950828,-3.813101,-0.559542,0.094439,0.652157
5.605000,-6.069700,-0.657799,-89.270707,0.007008,-89.950691,-3.795157,-0.559551,0.094179,0.652157
5.606000,-6.043570,-0.654626,-89.273939,0.006974,-89.950555,-3.777287,-0.559560,0.093920,0.652157
5.607000,-6.017529,-0.651466,-89.277157,0.006940,-89.950419,-3.759492,-0.559569,0.093663,0.652157
5.608000,-5.991577,-0.648321,-89.280361,0.006906,-89.950284,-3.741772,-0.559577,0.093406,0.652156
5.609000,-5.965713,-0.645189,-89.283550,0.006873,-89.950149,-3.724127,-0.559586,0.093150,0.652156
5.610000,-5.939937,-0.642072,-89.286725,0.006840,-89.950015,-3.706555,-0.559594,0.092894,0.652156
5.611000,-5.914251,-0.638967,-89.289886,0.006806,-89.949882,-3.689058,-0.559603,0.092640,0.652156
5.612000,-5.888652,-0.635877,-89.293033,0.006773,-89.949749,-3.671634,-0.559611,0.092387,0.652156
5.613000,-5.863142,-0.632800,-89.296166,0.006741,-89.949617,-3.654284,-0.559619,0.092134,0.652155
5.614000,-5.837720,-0.629737,-89.299286,0.006708,-89.949486,-3.637008,-0.559627,0.091883,0.652155
5.615000,-5.812386,-0.626688,-89.302391,0.006675,-89.949355,-3.619804,-0.559635,0.091632,0.652155
5.616000,-5.787140,-0.623652,-89.305482,0.006643,-89.949224,-3.602673,-0.559643,0.091382,0.652155
5.617000,-5.761982,-0.620629,-89.308560,0.006611,-89.949094,-3.585615,-0.559651,0.091133,0.652155
5.618000,-5.736911,-0.617620,-89.311624,0.006578,-89.948965,-3.568629,-0.559658,0.090885,0.652155
5.619000,-5.711928,-0.614624,-89.314674,0.006546,-89.948837,-3.551715,-0.559666,0.090638,0.652154
5.620000,-5.687033,-0.611642,-89.317710,0.006514,-89.948709,-3.534873,-0.559673,0.090392,0.652154
5.621000,-5.662225,-0.608672,-89.320733,0.006483,-89.948581,-3.518103,-0.559680,0.090146,0.652154
5.622000,-5.637505,-0.605716,-89.323742,0.006451,-89.948454,-3.501404,-0.559687,0.089902,0.652154
5.623000,-5.612871,-0.602774,-89.326738,0.006420,-89.948328,-3.484776,-0.559694,0.089658,0.652154
5.624000,-5.588325,-0.599844,-89.329721,0.006388,-89.948202,-3.468220,-0.559701,0.089415,0.652153
5.625000,-5.563866,-0.596927,-89.332690,0.006357,-89.948077,-3.451734,-0.559708,0.089173,0.652153
5.626000,-5.539493,-0.594023,-89.335646,0.006326,-89.947952,-3.435318,-0.559715,0.088932,0.652153
5.627000,-5.515207,-0.591133,-89.338588,0.006295,-89.947828,-3.418973,-0.559722,0.088692,0.652153
5.628000,-5.491008,-0.588255,-89.341517,0.006265,-89.947705,-3.402697,-0.559728,0.088453,0.652153
5.629000,-5.466895,-0.585390,-89.344433,0.006234,-89.947582,-3.386492,-0.559735,0.088214,0.652153
5.630000,-5.442869,-0.582538,-89.347336,0.006204,-89.947459,-3.370355,-0.559741,0.087977,0.652152
5.631000,-5.418929,-0.579699,-89.350226,0.006173,-89.947338,-3.354289,-0.559747,0.087740,0.652152
5.632000,-5.395075,-0.576872,-89.353103,0.006143,-89.947216,-3.338291,-0.559753,0.087504,0.652152
5.633000,-5.371306,-0.574058,-89.355966,0.006113,-89.947096,-3.322362,-0.559760,0.087269,0.652152
5.634000,-5.347624,-0.571257,-89.358817,0.006083,-89.946976,-3.306502,-0.559766,0.087035,0.652152
5.635000,-5.324027,-0.568468,-89.361655,0.006053,-89.946856,-3.290710,-0.559771,0.086802,0.652152
5.636000,-5.300516,-0.565692,-89.364480,0.006024,-89.946737,-3.274986,-0.559777,0.086569,0.652151
5.637000,-5.277090,-0.562928,-89.367293,0.005994,-89.946618,-3.259330,-0.559783,0.086338,0.652151
5.638000,-5.253749,-0.560176,-89.370093,0.005965,-89.946500,-3.243741,-0.559789,0.086107,0.652151
5.639000,-5.230494,-0.557436,-89.372881,0.005936,-89.946383,-3.228220,-0.559794,0.085877,0.652151
5.640000,-5.207323,-0.554708,-89.375657,0.005906,-89.946266,-3.212767,-0.559800,0.085648,0.652151
5.641000,-5.184237,-0.551992,-89.378420,0.005877,-89.946150,-3.197380,-0.559805,0.085420,0.652150
5.642000,-5.161235,-0.549289,-89.381171,0.005849,-89.946034,-3.182059,-0.559810,0.085193,0.652150
5.643000,-5.138318,-0.546597,-89.383910,0.005820,-89.945918,-3.166806,-0.559815,0.084966,0.652150
5.644000,-5.115486,-0.543917,-89.386636,0.005791,-89.945803,-3.151618,-0.559820,0.084741,0.652150
5.645000,-5.092737,-0.541249,-89.389351,0.005763,-89.945689,-3.136497,-0.559825,0.084516,0.652150
5.646000,-5.070073,-0.538593,-89.392053,0.005735,-89.945575,-3.121441,-0.559830,0.084292,0.652150
5.647000,-5.047492,-0.535949,-89.394743,0.005706,-89.945462,-3.106451,-0.559835,0.084069,0.652149
5.648000,-5.024995,-0.533316,-89.397421,0.005678,-89.945349,-3.091526,-0.559840,0.083847,0.652149
5.649000,-5.002581,-0.530695,-89.400087,0.005651,-89.945237,-3.076666,-0.559844,0.083625,0.652149
5.650000,-4.980251,-0.528086,-89.402741,0.005623,-89.945125,-3.061871,-0.559849,0.083405,0.652149
5.651000,-4.958004,-0.525489,-89.405382,0.005595,-89.945014,-3.047141,-0.559853,0.083185,0.652149
5.652000,-4.935841,-0.522904,-89.408012,0.005568,-89.944903,-3.032475,-0.559858,0.082966,0.652148
5.653000,-4.913760,-0.520330,-89.410631,0.005540,-89.944793,-3.017873,-0.559862,0.082748,0.652148
5.654000,-4.891761,-0.517767,-89.413237,0.005513,-89.944683,-3.003336,-0.559866,0.082531,0.652148
5.655000,-4.869846,-0.515217,-89.415831,0.005486,-89.944574,-2.988862,-0.559871,0.082314,0.652148
5.656000,-4.848012,-0.512677,-89.418414,0.005459,-89.944465,-2.974451,-0.559875,0.082099,0.652148
5.657000,-4.826261,-0.510150,-89.420984,0.005432,-89.944357,-2.960104,-0.559879,0.081884,0.652148
5.658000,-4.804592,-0.507633,-89.423544,0.005405,-89.944249,-2.945820,-0.559883,0.081670,0.652147
5.659000,-4.783005,-0.505128,-89.426091,0.005379,-89.944142,-2.931598,-0.559886,0.081457,0.652147
5.660000,-4.761500,-0.502635,-89.428627,0.005352,-89.944035,-2.917439,-0.559890,0.081245,0.652147
5.661000,-4.740076,-0.500153,-89.431151,0.005326,-89.943929,-2.903343,-0.559894,0.081033,0.652147
5.662000,-4.718733,-0.497682,-89.433663,0.005299,-89.943823,-2.889309,-0.559898,0.080822,0.652147
5.663000,-4.697472,-0.495222,-89.436165,0.005273,-89.943718,-2.875336,-0.559901,0.080612,0.652147
5.664000,-4.676291,-0.492774,-89.438654,0.005247,-89.943613,-2.861425,-0.559905,0.080403,0.652146
5.665000,-4.655192,-0.490337,-89.441132,0.005221,-89.943509,-2.847576,-0.559908,0.080195,0.652146
5.666000,-4.634173,-0.487911,-89.443599,0.005196,-89.943405,-2.833788,-0.559911,0.079988,0.652146
5.667000,-4.613235,-0.485496,-89.446054,0.005170,-89.943301,-2.820061,-0.559915,0.079781,0.652146
5.668000,-4.592376,-0.483093,-89.448498,0.005144,-89.943198,-2.806395,-0.559918,0.079575,0.652146
5.669000,-4.571598,-0.480700,-89.450931,0.005119,-89.943096,-2.792790,-0.559921,0.079370,0.652146
5.670000,-4.550900,-0.478318,-89.453353,0.005094,-89.942994,-2.779245,-0.559924,0.079166,0.652145
5.671000,-4.530282,-0.475948,-89.455763,0.005068,-89.942892,-2.765760,-0.559927,0.078962,0.652145
5.672000,-4.509743,-0.473588,-89.458162,0.005043,-89.942791,-2.752335,-0.559930,0.078760,0.652145
5.673000,-4.489284,-0.471239,-89.460550,0.005018,-89.942691,-2.738969,-0.559933,0.078558,0.652145
5.674000,-4.468904,-0.468901,-89.462927,0.004994,-89.942591,-2.725663,-0.559936,0.078357,0.652145
5.675000,-4.448603,-0.466573,-89.465293,0.004969,-89.942491,-2.712417,-0.559938,0.078156,0.652144
5.676000,-4.428381,-0.464257,-89.467648,0.004944,-89.942392,-2.699229,-0.559941,0.077957,0.652144
5.677000,-4.408237,-0.461951,-89.469992,0.004920,-89.942293,-2.686100,-0.559944,0.077758,0.652144
5.678000,-4.388172,-0.459656,-89.472325,0.004895,-89.942195,-2.673030,-0.559946,0.077560,0.652144
5.679000,-4.368185,-0.457371,-89.474647,0.004871,-89.942097,-2.660018,-0.559949,0.077363,0.652144
5.680000,-4.348276,-0.455098,-89.476959,0.004847,-89.941999,-2.647065,-0.559951,0.077167,0.652144
5.681000,-4.328445,-0.452834,-89.479259,0.004823,-89.941903,-2.634169,-0.559954,0.076971,0.652143
5.682000,-4.308692,-0.450581,-89.481549,0.004799,-89.941806,-2.621331,-0.559956,0.076776,0.652143
5.683000,-4.289016,-0.448339,-89.483829,0.004775,-89.941710,-2.608551,-0.559958,0.076582,0.652143
5.684000,-4.269418,-0.446107,-89.486097,0.004752,-89.941614,-2.595828,-0.559960,0.076389,0.652143
5.685000,-4.249896,-0.443885,-89.488355,0.004728,-89.941519,-2.583162,-0.559963,0.076196,0.652143
5.686000,-4.230452,-0.441674,-89.490603,0.004704,-89.941425,-2.570553,-0.559965,0.076005,0.652143
5.687000,-4.211084,-0.439473,-89.492840,0.004681,-89.941330,-2.558000,-0.559967,0.075814,0.652142
5.688000,-4.191793,-0.437282,-89.495066,0.004658,-89.941237,-2.545504,-0.559969,0.075624,0.652142
5.689000,-4.172578,-0.435101,-89.497282,0.004635,-89.941143,-2.533065,-0.559971,0.075434,0.652142
5.690000,-4.153439,-0.432931,-89.499488,0.004612,-89.941050,-2.520681,-0.559972,0.075245,0.652142
5.691000,-4.134377,-0.430770,-89.501684,0.004589,-89.940958,-2.508353,-0.559974,0.075057,0.652142
5.692000,-4.115390,-0.428620,-89.503869,0.004566,-89.940866,-2.496081,-0.559976,0.074870,0.652142
5.693000,-4.096478,-0.426480,-89.506044,0.004543,-89.940774,-2.483864,-0.559978,0.074684,0.652141
5.694000,-4.077642,-0.424350,-89.508208,0.004520,-89.940683,-2.471702,-0.559979,0.074498,0.652141
5.695000,-4.058881,-0.422230,-89.510363,0.004498,-89.940592,-2.459595,-0.559981,0.074313,0.652141
5.696000,-4.040195,-0.420119,-89.512507,0.004476,-89.940502,-2.447543,-0.559982,0.074129,0.652141
5.697000,-4.021584,-0.418019,-89.514641,0.004453,-89.940412,-2.435546,-0.559984,0.073946,0.652141
5.698000,-4.003047,-0.415928,-89.516765,0.004431,-89.940322,-2.423603,-0.559985,0.073763,0.652141
5.699000,-3.984585,-0.413848,-89.518880,0.004409,-89.940233,-2.411714,-0.559987,0.073581,0.652140
5.700000,-3.966197,-0.411777,-89.520984,0.004387,-89.940144,-2.399878,-0.559988,0.073400,0.652140
5.701000,-3.947882,-0.409716,-89.523078,0.004365,-89.940056,-2.388097,-0.559989,0.073219,0.652140
5.702000,-3.929642,-0.407664,-89.525163,0.004343,-89.939968,-2.376369,-0.559991,0.073040,0.652140
5.703000,-3.911475,-0.405622,-89.527237,0.004322,-89.939881,-2.364694,-0.559992,0.072860,0.652140
5.704000,-3.893381,-0.403590,-89.529302,0.004300,-89.939794,-2.353073,-0.559993,0.072682,0.652140
5.705000,-3.875361,-0.401567,-89.531357,0.004278,-89.939707,-2.341504,-0.559994,0.072505,0.652139
5.706000,-3.857413,-0.399554,-89.533403,0.004257,-89.939621,-2.329988,-0.559995,0.072328,0.652139
5.707000,-3.839538,-0.397550,-89.535438,0.004236,-89.939535,-2.318525,-0.559996,0.072152,0.652139
5.708000,-3.821736,-0.395556,-89.537464,0.004215,-89.939450,-2.307113,-0.559997,0.071976,0.652139
5.709000,-3.804006,-0.393571,-89.539481,0.004194,-89.939365,-2.295754,-0.559998,0.071802,0.652139
5.710000,-3.786348,-0.391595,-89.541488,0.004173,-89.939280,-2.284447,-0.559999,0.071628,0.652139
5.711000,-3.768762,-0.389629,-89.543485,0.004152,-89.939196,-2.273191,-0.560000,0.071454,0.652139
5.712000,-3.751248,-0.387672,-89.545473,0.004131,-89.939112,-2.261987,-0.560001,0.071282,0.652138
5.713000,-3.733805,-0.385724,-89.547451,0.004110,-89.939029,-2.250834,-0.560001,0.071110,0.652138
5.714000,-3.716433,-0.383786,-89.549421,0.004090,-89.938946,-2.239732,-0.560002,0.070939,0.652138
5.715000,-3.699133,-0.381856,-89.551380,0.004069,-89.938863,-2.228681,-0.560003,0.070769,0.652138
5.716000,-3.681903,-0.379936,-89.553331,0.004049,-89.938781,-2.217680,-0.560003,0.070599,0.652138
5.717000,-3.664744,-0.378025,-89.555272,0.004028,-89.938699,-2.206730,-0.560004,0.070430,0.652138
5.718000,-3.647656,-0.376123,-89.557204,0.004008,-89.938618,-2.195830,-0.560004,0.070262,0.652137
5.719000,-3.630638,-0.374230,-89.559127,0.003988,-89.938537,-2.184981,-0.560005,0.070094,0.652137
5.720000,-3.613689,-0.372346,-89.561040,0.003968,-89.938456,-2.174181,-0.560005,0.069927,0.652137
5.721000,-3.596811,-0.370471,-89.562945,0.003948,-89.938376,-2.163430,-0.560006,0.069761,0.652137
5.722000,-3.580002,-0.368604,-89.564840,0.003928,-89.938296,-2.152730,-0.560006,0.069596,0.652137
