Time,Step,Q_Error,Exec_us,Reached
3.8690,2,62.2795,0.2640,0
3.8700,2,62.0933,0.2640,0
3.8710,2,61.9074,0.2650,0
3.8720,2,61.7216,0.2660,0
3.8730,2,61.5361,0.2650,0
3.8740,2,61.3508,0.2630,0
3.8750,2,61.1657,0.2660,0
3.8760,2,60.9809,0.2660,0
3.8770,2,60.7962,0.2670,0
3.8780,2,60.6118,0.2640,0
3.8790,2,60.4276,0.2660,0
3.8800,2,60.2437,0.2650,0
3.8810,2,60.0599,0.2630,0
3.8820,2,59.8764,0.2660,0
3.8830,2,59.6931,0.2670,0
3.8840,2,59.5100,0.2650,0
3.8850,2,59.3272,0.2680,0
3.8860,2,59.1445,0.2670,0
3.8870,2,58.9621,0.3230,0
3.8880,2,58.7799,0.2700,0
3.8890,2,58.5979,0.2710,0
3.8900,2,58.4162,0.2690,0
3.8910,2,58.2346,0.2690,0
3.8920,2,58.0533,0.2700,0
3.8930,2,57.8722,0.2680,0
3.8940,2,57.6913,0.2690,0
3.8950,2,57.5107,0.2680,0
3.8960,2,57.3302,0.2690,0
3.8970,2,57.1500,0.2690,0
3.8980,2,56.9700,0.2690,0
3.8990,2,56.7902,0.2680,0
3.9000,2,56.6107,0.2690,0
3.9010,2,56.4313,0.2720,0
3.9020,2,56.2522,0.2660,0
3.9030,2,56.0733,0.2700,0
3.9040,2,55.8946,0.2700,0
3.9050,2,55.7161,0.2680,0
3.9060,2,55.5379,0.2700,0
3.9070,2,55.3598,0.2710,0
3.9080,2,55.1820,0.2710,0
3.9090,2,55.0044,0.2710,0
3.9100,2,54.8270,0.2700,0
3.9110,2,54.6498,0.2710,0
3.9120,2,54.4729,0.2690,0
3.9130,2,54.2962,0.2710,0
3.9140,2,54.1196,0.2700,0
3.9150,2,53.9433,0.2680,0
3.9160,2,53.7672,0.2690,0
3.9170,2,53.5914,0.2740,0
3.9180,2,53.4157,0.2690,0
3.9190,2,53.2403,0.2690,0
3.9200,2,53.0651,0.2720,0
3.9210,2,52.8900,0.2720,0
3.9220,2,52.7153,0.2670,0
3.9230,2,52.5407,0.2690,0
3.9240,2,52.3663,0.2700,0
3.9250,2,52.1922,0.2710,0
3.9260,2,52.0182,0.2700,0
3.9270,2,51.8445,0.2690,0
3.9280,2,51.6710,0.2700,0
3.9290,2,51.4977,0.2690,0
3.9300,2,51.3246,0.2690,0
3.9310,2,51.1518,0.2700,0
3.9320,2,50.9791,0.2710,0
3.9330,2,50.8067,0.3350,0
3.9340,2,50.6345,0.2710,0
3.9350,2,50.4624,0.2650,0
3.9360,2,50.2906,0.2660,0
3.9370,2,50.1191,0.2660,0
3.9380,2,49.9477,0.2670,0
3.9390,2,49.7765,0.3020,0
3.9400,2,49.6056,0.2910,0
3.9410,2,49.4348,0.2770,0
3.9420,2,49.2643,0.2740,0
3.9430,2,49.0940,0.2750,0
3.9440,2,48.9239,0.2750,0
3.9450,2,48.7540,0.2750,0
3.9460,2,48.5843,0.2750,0
3.9470,2,48.4149,0.2750,0
3.9480,2,48.2456,0.2750,0
3.9490,2,48.0766,0.2730,0
3.9500,2,47.9077,0.2740,0
3.9510,2,47.7391,0.2740,0
3.9520,2,47.5707,0.2750,0
3.9530,2,47.4025,0.2750,0
3.9540,2,47.2345,0.2750,0
3.9550,2,47.0667,0.2770,0
3.9560,2,46.8991,0.2730,0
3.9570,2,46.7317,0.2750,0
3.9580,2,46.5646,0.2750,0
3.9590,2,46.3976,0.2730,0
3.9600,2,46.2309,0.2740,0
3.9610,2,46.0644,0.2750,0
3.9620,2,45.8980,0.2740,0
3.9630,2,45.7319,0.2750,0
3.9640,2,45.5660,0.2760,0
3.9650,2,45.4003,0.2750,0
3.9660,2,45.2348,0.2740,0
3.9670,2,45.0696,0.2720,0
3.9680,2,44.9045,0.2750,0
3.9690,2,44.7396,0.2770,0
3.9700,2,44.5749,0.2760,0
3.9710,2,44.4105,0.2750,0
3.9720,2,44.2462,0.2770,0
3.9730,2,44.0822,0.2750,0
3.9740,2,43.9184,0.2760,0
3.9750,2,43.7547,0.2740,0
3.9760,2,43.5913,0.2740,0
3.9770,2,43.4281,0.2750,0
3.9780,2,43.2651,0.2750,0
3.9790,2,43.1023,0.2760,0
3.9800,2,42.9397,0.2730,0
3.9810,2,42.7773,0.3460,0
3.9820,2,42.6151,0.2790,0
3.9830,2,42.4531,0.2760,0
3.9840,2,42.2913,0.2750,0
3.9850,2,42.1297,0.2740,0
3.9860,2,41.9684,0.2730,0
3.9870,2,41.8072,0.2760,0
3.9880,2,41.6462,0.2740,0
3.9890,2,41.4855,0.2750,0
3.9900,2,41.3249,0.2740,0
3.9910,2,41.1646,0.2750,0
3.9920,2,41.0044,0.2730,0
3.9930,2,40.8445,0.2740,0
3.9940,2,40.6847,0.2730,0
3.9950,2,40.5252,0.2750,0
3.9960,2,40.3659,0.2760,0
3.9970,2,40.2067,0.2770,0
3.9980,2,40.0478,0.2760,0
3.9990,2,39.8890,0.2750,0
4.0000,2,39.7305,0.2740,0
4.0010,2,39.5722,0.2740,0
4.0020,2,39.4141,0.2760,0
4.0030,2,39.2561,0.2720,0
4.0040,2,39.0984,0.2750,0
4.0050,2,38.9409,0.2760,0
4.0060,2,38.7836,0.2760,0
4.0070,2,38.6264,0.2750,0
4.0080,2,38.4695,0.2750,0
4.0090,2,38.3128,0.2750,0
4.0100,2,38.1563,0.2750,0
4.0110,2,38.0000,0.2740,0
4.0120,2,37.8438,0.2750,0
4.0130,2,37.6879,0.2770,0
4.0140,2,37.5322,0.2750,0
4.0150,2,37.3767,0.2740,0
4.0160,2,37.2214,0.2740,0
4.0170,2,37.0662,0.2760,0
4.0180,2,36.9113,0.2760,0
4.0190,2,36.7566,0.2710,0
4.0200,2,36.6020,0.2740,0
4.0210,2,36.4477,0.2720,0
4.0220,2,36.2936,0.2730,0
4.0230,2,36.1396,0.2730,0
4.0240,2,35.9859,0.2740,0
4.0250,2,35.8324,0.2720,0
4.0260,2,35.6790,0.2740,0
4.0270,2,35.5259,0.2710,0
4.0280,2,35.3729,0.2730,0
4.0290,2,35.2202,0.2740,0
4.0300,2,35.0676,0.2740,0
4.0310,2,34.9153,0.2760,0
4.0320,2,34.7631,0.2740,0
4.0330,2,34.6112,0.2750,0
4.0340,2,34.4594,0.2740,0
4.0350,2,34.3078,0.2750,0
4.0360,2,34.1565,0.2770,0
4.0370,2,34.0053,0.2750,0
4.0380,2,33.8543,0.2740,0
4.0390,2,33.7035,0.2760,0
4.0400,2,33.5529,0.2770,0
4.0410,2,33.4025,0.2780,0
4.0420,2,33.2523,0.2770,0
4.0430,2,33.1023,0.2750,0
4.0440,2,32.9525,0.2750,0
4.0450,2,32.8029,0.2740,0
4.0460,2,32.6535,0.2750,0
4.0470,2,32.5042,0.2750,0
4.0480,2,32.3552,0.2770,0
4.0490,2,32.2063,0.2760,0
4.0500,2,32.0577,0.2770,0
4.0510,2,31.9092,0.2750,0
4.0520,2,31.7610,0.2750,0
4.0530,2,31.6129,0.2750,0
4.0540,2,31.4650,0.2730,0
4.0550,2,31.3174,0.2750,0
4.0560,2,31.1699,0.2750,0
4.0570,2,31.0226,0.2760,0
4.0580,2,30.8755,0.2730,0
4.0590,2,30.7286,0.2720,0
4.0600,2,30.5819,0.2740,0
4.0610,2,30.4353,0.2730,0
4.0620,2,30.2890,0.2750,0
4.0630,2,30.1429,0.2740,0
4.0640,2,29.9969,0.2760,0
4.0650,2,29.8512,0.2750,0
4.0660,2,29.7056,0.2750,0
4.0670,2,29.5602,0.3280,0
4.0680,2,29.4151,0.2920,0
4.0690,2,29.2702,0.2840,0
4.0700,2,29.1256,0.2860,0
4.0710,2,28.9813,0.2710,0
4.0720,2,28.8372,0.2740,0
4.0730,2,28.6934,0.2750,0
4.0740,2,28.5498,0.2740,0
4.0750,2,28.4065,0.2760,0
4.0760,2,28.2635,0.2740,0
4.0770,2,28.1207,0.2750,0
4.0780,2,27.9782,0.2740,0
4.0790,2,27.8360,0.2740,0
4.0800,2,27.6940,0.2750,0
4.0810,2,27.5523,0.2750,0
4.0820,2,27.4108,0.2740,0
4.0830,2,27.2696,0.2750,0
4.0840,2,27.1287,0.2760,0
4.0850,2,26.9880,0.2940,0
4.0860,2,26.8476,0.3080,0
4.0870,2,26.7074,0.2800,0
4.0880,2,26.5675,0.2730,0
4.0890,2,26.4279,0.2720,0
4.0900,2,26.2885,0.2720,0
4.0910,2,26.1494,0.2730,0
4.0920,2,26.0105,0.2750,0
4.0930,2,25.8719,0.2720,0
4.0940,2,25.7336,0.2720,0
4.0950,2,25.5955,0.2710,0
4.0960,2,25.4576,0.2710,0
4.0970,2,25.3201,0.2700,0
4.0980,2,25.1827,0.2730,0
4.0990,2,25.0457,0.2730,0
4.1000,2,24.9089,0.2710,0
4.1010,2,24.7723,0.2710,0
4.1020,2,24.6360,0.2720,0
4.1030,2,24.5000,0.2690,0
4.1040,2,24.3642,0.2710,0
4.1050,2,24.2287,0.2720,0
4.1060,2,24.0934,0.2740,0
4.1070,2,23.9584,0.2720,0
4.1080,2,23.8236,0.2720,0
4.1090,2,23.6891,0.2720,0
4.1100,2,23.5549,0.2750,0
4.1110,2,23.4209,0.2700,0
4.1120,2,23.2871,0.2730,0
4.1130,2,23.1536,0.2730,0
4.1140,2,23.0204,0.2730,0
4.1150,2,22.8874,0.2730,0
4.1160,2,22.7547,0.2720,0
4.1170,2,22.6222,0.2720,0
4.1180,2,22.4899,0.2730,0
4.1190,2,22.3580,0.2730,0
4.1200,2,22.2262,0.2720,0
4.1210,2,22.0948,0.3070,0
4.1220,2,21.9635,0.2740,0
4.1230,2,21.8326,0.2740,0
4.1240,2,21.7018,0.2730,0
4.1250,2,21.5714,0.2710,0
4.1260,2,21.4412,0.2700,0
4.1270,2,21.3112,0.2730,0
4.1280,2,21.1815,0.2730,0
4.1290,2,21.0520,0.2720,0
4.1300,2,20.9228,0.2710,0
4.1310,2,20.7938,0.2720,0
4.1320,2,20.6651,0.2740,0
4.1330,2,20.5366,0.2680,0
4.1340,2,20.4084,0.2710,0
4.1350,2,20.2804,0.2720,0
4.1360,2,20.1527,0.2710,0
4.1370,2,20.0252,0.2710,0
4.1380,2,19.8980,0.2710,0
4.1390,2,19.7710,0.2690,0
4.1400,2,19.6443,0.2740,0
4.1410,2,19.5178,0.2720,0
4.1420,2,19.3915,0.2720,0
4.1430,2,19.2655,0.2710,0
4.1440,2,19.1398,0.2700,0
4.1450,2,19.0143,0.2700,0
4.1460,2,18.8890,0.2730,0
4.1470,2,18.7640,0.2750,0
4.1480,2,18.6393,0.2730,0
4.1490,2,18.5147,0.2750,0
4.1500,2,18.3905,0.2720,0
4.1510,2,18.2664,0.2710,0
4.1520,2,18.1427,0.2740,0
4.1530,2,18.0191,0.2730,0
4.1540,2,17.8958,0.2700,0
4.1550,2,17.7728,0.2740,0
4.1560,2,17.6500,0.2710,0
4.1570,2,17.5275,0.2710,0
4.1580,2,17.4051,0.2710,0
4.1590,2,17.2831,0.2730,0
4.1600,2,17.1613,0.2750,0
4.1610,2,17.0397,0.2750,0
4.1620,2,16.9184,0.2720,0
4.1630,2,16.7973,0.3000,0
4.1640,2,16.6766,0.2930,0
4.1650,2,16.5563,0.2920,0
4.1660,2,16.4363,0.2840,0
4.1670,2,16.3167,0.2740,0
4.1680,2,16.1974,0.2760,0
4.1690,2,16.0785,0.2760,0
4.1700,2,15.9599,0.2760,0
4.1710,2,15.8417,0.2740,0
4.1720,2,15.7238,0.2740,0
4.1730,2,15.6063,0.2760,0
4.1740,2,15.4891,0.2750,0
4.1750,2,15.3723,0.2740,0
4.1760,2,15.2558,0.2720,0
4.1770,2,15.1397,0.2740,0
4.1780,2,15.0239,0.3060,0
4.1790,2,14.9085,0.2870,0
4.1800,2,14.7934,0.2790,0
4.1810,2,14.6787,0.2690,0
4.1820,2,14.5643,0.2710,0
4.1830,2,14.4503,0.2730,0
4.1840,2,14.3366,0.2730,0
4.1850,2,14.2233,0.2730,0
4.1860,2,14.1103,0.2690,0
4.1870,2,13.9977,0.2710,0
4.1880,2,13.8854,0.2740,0
4.1890,2,13.7735,0.2730,0
4.1900,2,13.6619,0.2740,0
4.1910,2,13.5507,0.2740,0
4.1920,2,13.4398,0.2710,0
4.1930,2,13.3293,0.2740,0
4.1940,2,13.2191,0.2740,0
4.1950,2,13.1093,0.2730,0
4.1960,2,12.9998,0.2930,0
4.1970,2,12.8908,0.3120,0
4.1980,2,12.7822,0.2690,0
4.1990,2,12.6741,0.2740,0
4.2000,2,12.5665,0.2730,0
4.2010,2,12.4593,0.2680,0
4.2020,2,12.3525,0.3380,0
4.2030,2,12.2462,0.2710,0
4.2040,2,12.1404,0.2730,0
4.2050,2,12.0350,0.2700,0
4.2060,2,11.9301,0.2740,0
4.2070,2,11.8256,0.2730,0
4.2080,2,11.7216,0.2690,0
4.2090,2,11.6181,0.2730,0
4.2100,2,11.5150,0.2720,0
4.2110,2,11.4123,0.2710,0
4.2120,2,11.3101,0.2680,0
4.2130,2,11.2084,0.2730,0
4.2140,2,11.1071,0.2730,0
4.2150,2,11.0063,0.2720,0
4.2160,2,10.9059,0.2700,0
4.2170,2,10.8060,0.2720,0
4.2180,2,10.7066,0.2730,0
4.2190,2,10.6076,0.2730,0
4.2200,2,10.5090,0.2700,0
4.2210,2,10.4109,0.2710,0
4.2220,2,10.3133,0.2720,0
4.2230,2,10.2161,0.2730,0
4.2240,2,10.1194,0.2700,0
4.2250,2,10.0231,0.2720,0
4.2260,2,9.9273,0.2800,0
4.2270,2,9.8319,0.2710,0
4.2280,2,9.7370,0.2720,0
4.2290,2,9.6426,0.2700,0
4.2300,2,9.5486,0.2710,0
4.2310,2,9.4550,0.2720,0
4.2320,2,9.3619,0.2720,0
4.2330,2,9.2693,0.2720,0
4.2340,2,9.1771,0.2690,0
4.2350,2,9.0854,0.2680,0
4.2360,2,8.9941,0.2710,0
4.2370,2,8.9032,0.2720,0
4.2380,2,8.8129,0.2720,0
4.2390,2,8.7230,0.2690,0
4.2400,2,8.6335,0.2720,0
4.2410,2,8.5445,0.2720,0
4.2420,2,8.4559,0.2700,0
4.2430,2,8.3678,0.2710,0
4.2440,2,8.2802,0.2710,0
4.2450,2,8.1930,0.2710,0
4.2460,2,8.1062,0.2700,0
4.2470,2,8.0199,0.2710,0
4.2480,2,7.9341,0.2720,0
4.2490,2,7.8487,0.2700,0
4.2500,2,7.7638,0.2700,0
4.2510,2,7.6793,0.2730,0
4.2520,2,7.5952,0.2740,0
4.2530,2,7.5117,0.2710,0
4.2540,2,7.4285,0.2710,0
4.2550,2,7.3458,0.2730,0
4.2560,2,7.2636,0.2690,0
4.2570,2,7.1818,0.2720,0
4.2580,2,7.1005,0.2700,0
4.2590,2,7.0197,0.2710,0
4.2600,2,6.9392,0.2730,0
4.2610,2,6.8593,0.2700,0
4.2620,2,6.7798,0.2710,0
4.2630,2,6.7007,0.2720,0
4.2640,2,6.6221,0.2690,0
4.2650,2,6.5439,0.2720,0
4.2660,2,6.4662,0.2700,0
4.2670,2,6.3889,0.2710,0
4.2680,2,6.3121,0.2710,0
4.2690,2,6.2358,0.2680,0
4.2700,2,6.1599,0.2690,0
4.2710,2,6.0844,0.2720,0
4.2720,2,6.0094,0.2700,0
4.2730,2,5.9348,0.2710,0
4.2740,2,5.8607,0.2690,0
4.2750,2,5.7871,0.2710,0
4.2760,2,5.7138,0.2730,0
4.2770,2,5.6411,0.2700,0
4.2780,2,5.5688,0.2720,0
4.2790,2,5.4969,0.2700,0
4.2800,2,5.4255,0.2710,0
4.2810,2,5.3545,0.2700,0
4.2820,2,5.2840,0.2720,0
4.2830,2,5.2139,0.2700,0
4.2840,2,5.1443,0.2710,0
4.2850,2,5.0752,0.2690,0
4.2860,2,5.0064,0.2710,0
4.2870,2,4.9382,0.2710,0
4.2880,2,4.8703,0.2700,0
4.2890,2,4.8030,0.2720,0
4.2900,2,4.7360,0.2720,0
4.2910,2,4.6696,0.2720,0
4.2920,2,4.6035,0.2720,0
4.2930,2,4.5379,0.2680,0
4.2940,2,4.4728,0.2710,0
4.2950,2,4.4081,0.2720,0
4.2960,2,4.3439,0.2720,0
4.2970,2,4.2801,0.2680,0
4.2980,2,4.2167,0.2710,0
4.2990,2,4.1538,0.2730,0
4.3000,2,4.0914,0.2700,0
4.3010,2,4.0294,0.2720,0
4.3020,2,3.9678,0.2700,0
4.3030,2,3.9067,0.2700,0
4.3040,2,3.8460,0.2730,0
4.3050,2,3.7858,0.2690,0
4.3060,2,3.7260,0.2690,0
4.3070,2,3.6667,0.2680,0
4.3080,2,3.6078,0.2690,0
4.3090,2,3.5494,0.2800,0
4.3100,2,3.4915,0.2790,0
4.3110,2,3.4340,0.2690,0
4.3120,2,3.3770,0.2720,0
4.3130,2,3.3205,0.2700,0
4.3140,2,3.2644,0.2720,0
4.3150,2,3.2089,0.2720,0
4.3160,2,3.1538,0.2710,0
4.3170,2,3.0992,0.2700,0
4.3180,2,3.0450,0.2710,0
4.3190,2,2.9914,0.2710,0
4.3200,2,2.9382,0.2690,0
4.3210,2,2.8855,0.2690,0
4.3220,2,2.8333,0.2710,0
4.3230,2,2.7815,0.2700,0
4.3240,2,2.7303,0.2720,0
4.3250,2,2.6795,0.2720,0
4.3260,2,2.6292,0.2690,0
4.3270,2,2.5793,0.2730,0
4.3280,2,2.5299,0.2700,0
4.3290,2,2.4811,0.2720,0
4.3300,2,2.4326,0.2700,0
4.3310,2,2.3847,0.2710,0
4.3320,2,2.3373,0.2690,0
4.3330,2,2.2903,0.2710,0
4.3340,2,2.2438,0.2700,0
4.3350,2,2.1978,0.2730,0
4.3360,2,2.1522,0.2700,0
4.3370,2,2.1071,0.2710,0
4.3380,2,2.0625,0.2690,0
4.3390,2,2.0184,0.2710,0
4.3400,2,1.9748,0.2710,0
4.3410,2,1.9316,0.2710,0
4.3420,2,1.8889,0.2700,0
4.3430,2,1.8467,0.2700,0
4.3440,2,1.8050,0.2690,0
4.3450,2,1.7637,0.2700,0
4.3460,2,1.7230,0.2710,0
4.3470,2,1.6827,0.2700,0
4.3480,2,1.6428,0.2700,0
4.3490,2,1.6035,0.2720,0
4.3500,2,1.5646,0.2720,0
4.3510,2,1.5262,0.2690,0
4.3520,2,1.4883,0.2710,0
4.3530,2,1.4509,0.2690,0
4.3540,2,1.4139,0.2690,0
4.3550,2,1.3774,0.2700,0
4.3560,2,1.3414,0.2730,0
4.3570,2,1.3059,0.2690,0
4.3580,2,1.2708,0.2690,0
4.3590,2,1.2362,0.2710,0
4.3600,2,1.2021,0.2710,0
4.3610,2,1.1685,0.2690,0
4.3620,2,1.1354,0.2720,0
4.3630,2,1.1027,0.2680,0
4.3640,2,1.0705,0.2680,0
4.3650,2,1.0388,0.2710,0
4.3660,2,1.0075,0.2730,0
4.3670,2,0.9768,0.2720,0
4.3680,2,0.9465,0.2720,0
4.3690,2,0.9167,0.2720,0
4.3700,2,0.8874,0.2730,0
4.3710,2,0.8585,0.2710,0
4.3720,2,0.8301,0.2710,0
4.3730,2,0.8022,0.2700,0
4.3740,2,0.7748,0.2690,0
4.3750,2,0.7478,0.2710,0
4.3760,2,0.7214,0.2720,0
4.3770,2,0.6954,0.2700,0
4.3780,2,0.6699,0.2720,0
4.3790,2,0.6448,0.2700,0
4.3800,2,0.6203,0.2720,0
4.3810,2,0.5962,0.2700,0
4.3820,2,0.5726,0.2720,0
4.3830,2,0.5494,0.2710,0
4.3840,2,0.5268,0.2700,0
4.3850,2,0.5046,0.2700,0
4.3860,2,0.4829,0.2720,0
4.3870,2,0.4617,0.2690,0
4.3880,2,0.4409,0.2690,0
4.3890,2,0.4207,0.2690,0
4.3900,2,0.4009,0.2720,0
4.3910,2,0.3816,0.2700,0
4.3920,2,0.3627,0.2710,0
4.3930,2,0.3444,0.2700,0
4.3940,2,0.3265,0.2720,0
4.3950,2,0.3091,0.2720,0
4.3960,2,0.2921,0.2700,0
4.3970,2,0.2757,0.2710,0
4.3980,2,0.2597,0.2700,0
4.3990,2,0.2442,0.2690,0
4.4000,2,0.2292,0.2700,0
4.4010,2,0.2146,0.2700,0
4.4020,2,0.2006,0.2710,0
4.4030,2,0.1870,0.2690,0
4.4040,2,0.1738,0.2730,0
4.4050,2,0.1612,0.2700,0
4.4060,2,0.1490,0.2700,0
4.4070,2,0.1374,0.2700,0
4.4080,2,0.1262,0.2720,0
4.4090,2,0.1154,0.2720,0
4.4100,2,0.1052,0.2730,0
4.4110,2,0.0954,0.2720,0
4.4120,2,0.0861,0.2720,0
4.4130,2,0.0773,0.2700,0
4.4140,2,0.0689,0.2730,0
4.4150,2,0.0610,0.2720,0
4.4160,2,0.0537,0.2700,0
4.4170,2,0.0467,0.2700,0
4.4180,2,0.0403,0.2810,0
4.4190,2,0.0343,0.2690,0
4.4200,2,0.0289,0.2690,0
4.4210,2,0.0238,0.2710,0
4.4220,2,0.0193,0.2710,0
4.4230,2,0.0153,0.2720,0
4.4240,2,0.0117,0.2690,0
4.4250,2,0.0086,0.2700,0
4.4260,2,0.0060,0.2680,0
4.4270,2,0.0038,0.2690,0
4.4280,2,0.0021,0.2690,0
4.4290,2,0.0010,0.2700,0
4.4300,2,0.0002,0.2720,1
4.4310,2,0.0000,0.2990,1
4.6320,3,277.5786,0.3570,0
4.6330,3,277.5779,0.3210,0
4.6340,3,277.5769,0.2830,0
4.6350,3,277.5753,0.2850,0
4.6360,3,277.5734,0.2810,0
4.6370,3,277.5710,0.2790,0
4.6380,3,277.5681,0.2630,0
4.6390,3,277.5649,0.2670,0
4.6400,3,277.5612,0.2640,0
4.6410,3,277.5570,0.2640,0
4.6420,3,277.5525,0.2640,0
4.6430,3,277.5474,0.2670,0
4.6440,3,277.5420,0.2650,0
4.6450,3,277.5361,0.2640,0
4.6460,3,277.5298,0.2630,0
4.6470,3,277.5230,0.2630,0
4.6480,3,277.5158,0.2630,0
4.6490,3,277.5082,0.2650,0
4.6500,3,277.5002,0.2670,0
4.6510,3,277.4917,0.2650,0
4.6520,3,277.4827,0.2650,0
4.6530,3,277.4734,0.2660,0
4.6540,3,277.4635,0.2640,0
4.6550,3,277.4533,0.2660,0
4.6560,3,277.4426,0.2650,0
4.6570,3,277.4315,0.2620,0
4.6580,3,277.4200,0.2650,0
4.6590,3,277.4080,0.2640,0
4.6600,3,277.3956,0.2630,0
4.6610,3,277.3827,0.2630,0
4.6620,3,277.3694,0.2640,0
4.6630,3,277.3557,0.2640,0
4.6640,3,277.3415,0.2650,0
4.6650,3,277.3269,0.2670,0
4.6660,3,277.3119,0.2650,0
4.6670,3,277.2964,0.2640,0
4.6680,3,277.2805,0.2640,0
4.6690,3,277.2642,0.2650,0
4.6700,3,277.2474,0.2660,0
4.6710,3,277.2302,0.2630,0
4.6720,3,277.2126,0.2660,0
4.6730,3,277.1945,0.2650,0
4.6740,3,277.1760,0.2640,0
4.6750,3,277.1570,0.2670,0
4.6760,3,277.1376,0.2670,0
4.6770,3,277.1178,0.2650,0
4.6780,3,277.0975,0.2680,0
4.6790,3,277.0768,0.2660,0
4.6800,3,277.0557,0.2640,0
4.6810,3,277.0341,0.2650,0
4.6820,3,277.0121,0.2650,0
4.6830,3,276.9897,0.2650,0
4.6840,3,276.9668,0.2660,0
4.6850,3,276.9435,0.2650,0
4.6860,3,276.9198,0.2620,0
4.6870,3,276.8956,0.2630,0
4.6880,3,276.8710,0.2640,0
4.6890,3,276.8460,0.2620,0
4.6900,3,276.8205,0.2660,0
4.6910,3,276.7946,0.2630,0
4.6920,3,276.7682,0.2670,0
4.6930,3,276.7414,0.2640,0
4.6940,3,276.7142,0.2620,0
4.6950,3,276.6865,0.2640,0
4.6960,3,276.6584,0.2650,0
4.6970,3,276.6299,0.2650,0
4.6980,3,276.6010,0.2630,0
4.6990,3,276.5716,0.2640,0
4.7000,3,276.5417,0.2650,0
4.7010,3,276.5115,0.2670,0
4.7020,3,276.4808,0.2660,0
4.7030,3,276.4496,0.2640,0
4.7040,3,276.4181,0.2640,0
4.7050,3,276.3860,0.2670,0
4.7060,3,276.3536,0.2650,0
4.7070,3,276.3207,0.2650,0
4.7080,3,276.2874,0.2670,0
4.7090,3,276.2537,0.2650,0
4.7100,3,276.2195,0.2650,0
4.7110,3,276.1849,0.2660,0
4.7120,3,276.1498,0.2660,0
4.7130,3,276.1144,0.2650,0
4.7140,3,276.0784,0.2650,0
4.7150,3,276.0421,0.2650,0
4.7160,3,276.0053,0.2650,0
4.7170,3,275.9681,0.2650,0
4.7180,3,275.9304,0.2630,0
4.7190,3,275.8923,0.2640,0
4.7200,3,275.8538,0.2660,0
4.7210,3,275.8149,0.2660,0
4.7220,3,275.7755,0.3210,0
4.7230,3,275.7356,0.2660,0
4.7240,3,275.6954,0.2660,0
4.7250,3,275.6547,0.2670,0
4.7260,3,275.6136,0.2660,0
4.7270,3,275.5720,0.2660,0
4.7280,3,275.5300,0.2660,0
4.7290,3,275.4876,0.2650,0
4.7300,3,275.4447,0.2660,0
4.7310,3,275.4014,0.2670,0
4.7320,3,275.3577,0.2670,0
4.7330,3,275.3135,0.2660,0
4.7340,3,275.2689,0.2670,0
4.7350,3,275.2239,0.2670,0
4.7360,3,275.1784,0.2660,0
4.7370,3,275.1325,0.2680,0
4.7380,3,275.0862,0.2660,0
4.7390,3,275.0394,0.2670,0
4.7400,3,274.9922,0.2670,0
4.7410,3,274.9446,0.2650,0
4.7420,3,274.8965,0.2660,0
4.7430,3,274.8480,0.2670,0
4.7440,3,274.7991,0.2670,0
4.7450,3,274.7497,0.2670,0
4.7460,3,274.6999,0.2650,0
4.7470,3,274.6497,0.2670,0
4.7480,3,274.5990,0.2650,0
4.7490,3,274.5479,0.2650,0
4.7500,3,274.4964,0.2660,0
4.7510,3,274.4444,0.2670,0
4.7520,3,274.3920,0.2680,0
4.7530,3,274.3392,0.2650,0
4.7540,3,274.2860,0.2660,0
4.7550,3,274.2323,0.2660,0
4.7560,3,274.1781,0.2650,0
4.7570,3,274.1236,0.2660,0
4.7580,3,274.0686,0.2660,0
4.7590,3,274.0132,0.2640,0
4.7600,3,273.9573,0.2650,0
4.7610,3,273.9010,0.2660,0
4.7620,3,273.8443,0.2650,0
4.7630,3,273.7871,0.2660,0
4.7640,3,273.7296,0.2660,0
4.7650,3,273.6715,0.2650,0
4.7660,3,273.6131,0.2670,0
4.7670,3,273.5542,0.2670,0
4.7680,3,273.4949,0.2650,0
4.7690,3,273.4351,0.2660,0
4.7700,3,273.3750,0.2670,0
4.7710,3,273.3144,0.2680,0
4.7720,3,273.2533,0.2660,0
4.7730,3,273.1918,0.2670,0
4.7740,3,273.1299,0.2660,0
4.7750,3,273.0676,0.2650,0
4.7760,3,273.0048,0.2670,0
4.7770,3,272.9416,0.2650,0
4.7780,3,272.8780,0.2660,0
4.7790,3,272.8139,0.2670,0
4.7800,3,272.7495,0.2680,0
4.7810,3,272.6845,0.2670,0
4.7820,3,272.6192,0.2680,0
4.7830,3,272.5534,0.2650,0
4.7840,3,272.4872,0.2650,0
4.7850,3,272.4205,0.2650,0
4.7860,3,272.3534,0.2650,0
4.7870,3,272.2859,0.2660,0
4.7880,3,272.2180,0.2660,0
4.7890,3,272.1496,0.2660,0
4.7900,3,272.0808,0.2920,0
4.7910,3,272.0116,0.2870,0
4.7920,3,271.9420,0.2790,0
4.7930,3,271.8721,0.2730,0
4.7940,3,271.8017,0.2680,0
4.7950,3,271.7310,0.2700,0
4.7960,3,271.6598,0.2660,0
4.7970,3,271.5883,0.2660,0
4.7980,3,271.5165,0.2650,0
4.7990,3,271.4442,0.2660,0
4.8000,3,271.3715,0.2650,0
4.8010,3,271.2985,0.2660,0
4.8020,3,271.2251,0.2650,0
4.8030,3,271.1513,0.2680,0
