Time,X,Y,Z,Vel_X,Vel_Y,Vel_Z,Err_Norm
0.992000,0.044723,-0.447227,0.178891,0.046225,-0.462250,0.184900,0.597915
0.993000,0.044769,-0.447689,0.179076,0.046225,-0.462250,0.184900,0.597415
0.994000,0.044815,-0.448152,0.179261,0.046225,-0.462250,0.184900,0.596915
0.995000,0.044861,-0.448614,0.179446,0.046225,-0.462250,0.184900,0.596415
0.996000,0.044908,-0.449076,0.179630,0.046225,-0.462250,0.184900,0.595915
0.997000,0.044954,-0.449538,0.179815,0.046225,-0.462250,0.184900,0.595415
0.998000,0.045000,-0.450001,0.180000,0.046225,-0.462250,0.184900,0.594915
0.999000,0.045046,-0.450463,0.180185,0.046225,-0.462250,0.184900,0.594415
1.000000,0.045093,-0.450925,0.180370,0.046225,-0.462250,0.184900,0.593915
1.001000,0.045139,-0.451387,0.180555,0.046225,-0.462250,0.184900,0.593415
1.002000,0.045185,-0.451850,0.180740,0.046225,-0.462250,0.184900,0.592915
1.003000,0.045231,-0.452312,0.180925,0.046225,-0.462250,0.184900,0.592415
1.004000,0.045277,-0.452774,0.181110,0.046225,-0.462250,0.184900,0.591915
1.005000,0.045324,-0.453236,0.181295,0.046225,-0.462250,0.184900,0.591415
1.006000,0.045370,-0.453699,0.181479,0.046225,-0.462250,0.184900,0.590915
1.007000,0.045416,-0.454161,0.181664,0.046225,-0.462250,0.184900,0.590415
1.008000,0.045462,-0.454623,0.181849,0.046225,-0.462250,0.184900,0.589915
1.009000,0.045509,-0.455085,0.182034,0.046225,-0.462250,0.184900,0.589415
1.010000,0.045555,-0.455548,0.182219,0.046225,-0.462250,0.184900,0.588915
1.011000,0.045601,-0.456010,0.182404,0.046225,-0.462250,0.184900,0.588415
1.012000,0.045647,-0.456472,0.182589,0.046225,-0.462250,0.184900,0.587915
1.013000,0.045693,-0.456934,0.182774,0.046225,-0.462250,0.184900,0.587415
1.014000,0.045740,-0.457397,0.182959,0.046225,-0.462250,0.184900,0.586915
1.015000,0.045786,-0.457859,0.183144,0.046225,-0.462250,0.184900,0.586415
1.016000,0.045832,-0.458321,0.183328,0.046225,-0.462250,0.184900,0.585915
1.017000,0.045878,-0.458783,0.183513,0.046225,-0.462250,0.184900,0.585415
1.018000,0.045925,-0.459246,0.183698,0.046225,-0.462250,0.184900,0.584915
1.019000,0.045971,-0.459708,0.183883,0.046225,-0.462250,0.184900,0.584415
1.020000,0.046017,-0.460170,0.184068,0.046225,-0.462250,0.184900,0.583915
1.021000,0.046063,-0.460632,0.184253,0.046225,-0.462250,0.184900,0.583415
1.022000,0.046109,-0.461095,0.184438,0.046225,-0.462250,0.184900,0.582915
1.023000,0.046156,-0.461557,0.184623,0.046225,-0.462250,0.184900,0.582415
1.024000,0.046202,-0.462019,0.184808,0.046225,-0.462250,0.184900,0.581915
1.025000,0.046248,-0.462481,0.184993,0.046225,-0.462250,0.184900,0.581415
1.026000,0.046294,-0.462944,0.185177,0.046225,-0.462250,0.184900,0.580915
1.027000,0.046341,-0.463406,0.185362,0.046225,-0.462250,0.184900,0.580415
1.028000,0.046387,-0.463868,0.185547,0.046225,-0.462250,0.184900,0.579915
1.029000,0.046433,-0.464330,0.185732,0.046225,-0.462250,0.184900,0.579415
1.030000,0.046479,-0.464793,0.185917,0.046225,-0.462250,0.184900,0.578915
1.031000,0.046525,-0.465255,0.186102,0.046225,-0.462250,0.184900,0.578415
1.032000,0.046572,-0.465717,0.186287,0.046225,-0.462250,0.184900,0.577915
1.033000,0.046618,-0.466179,0.186472,0.046225,-0.462250,0.184900,0.577415
1.034000,0.046664,-0.466642,0.186657,0.046225,-0.462250,0.184900,0.576915
1.035000,0.046710,-0.467104,0.186842,0.046225,-0.462250,0.184900,0.576415
1.036000,0.046757,-0.467566,0.187026,0.046225,-0.462250,0.184900,0.575915
1.037000,0.046803,-0.468028,0.187211,0.046225,-0.462250,0.184900,0.575415
1.038000,0.046849,-0.468491,0.187396,0.046225,-0.462250,0.184900,0.574915
1.039000,0.046895,-0.468953,0.187581,0.046225,-0.462250,0.184900,0.574415
1.040000,0.046942,-0.469415,0.187766,0.046225,-0.462250,0.184900,0.573915
1.041000,0.046988,-0.469877,0.187951,0.046225,-0.462250,0.184900,0.573415
1.042000,0.047034,-0.470340,0.188136,0.046225,-0.462250,0.184900,0.572915
1.043000,0.047080,-0.470802,0.188321,0.046225,-0.462250,0.184900,0.572415
1.044000,0.047126,-0.471264,0.188506,0.046225,-0.462250,0.184900,0.571915
1.045000,0.047173,-0.471726,0.188691,0.046225,-0.462250,0.184900,0.571415
1.046000,0.047219,-0.472189,0.188875,0.046225,-0.462250,0.184900,0.570915
1.047000,0.047265,-0.472651,0.189060,0.046225,-0.462250,0.184900,0.570415
1.048000,0.047311,-0.473113,0.189245,0.046225,-0.462250,0.184900,0.569915
1.049000,0.047358,-0.473575,0.189430,0.046225,-0.462250,0.184900,0.569415
1.050000,0.047404,-0.474038,0.189615,0.046225,-0.462250,0.184900,0.568915
1.051000,0.047450,-0.474500,0.189800,0.046225,-0.462250,0.184900,0.568415
1.052000,0.047496,-0.474962,0.189985,0.046225,-0.462250,0.184900,0.567915
1.053000,0.047542,-0.475424,0.190170,0.046225,-0.462250,0.184900,0.567415
1.054000,0.047589,-0.475887,0.190355,0.046225,-0.462250,0.184900,0.566915
1.055000,0.047635,-0.476349,0.190540,0.046225,-0.462250,0.184900,0.566415
1.056000,0.047681,-0.476811,0.190724,0.046225,-0.462250,0.184900,0.565915
1.057000,0.047727,-0.477273,0.190909,0.046225,-0.462250,0.184900,0.565415
1.058000,0.047774,-0.477736,0.191094,0.046225,-0.462250,0.184900,0.564915
1.059000,0.047820,-0.478198,0.191279,0.046225,-0.462250,0.184900,0.564415
1.060000,0.047866,-0.478660,0.191464,0.046225,-0.462250,0.184900,0.563915
1.061000,0.047912,-0.479122,0.191649,0.046225,-0.462250,0.184900,0.563415
1.062000,0.047958,-0.479585,0.191834,0.046225,-0.462250,0.184900,0.562915
1.063000,0.048005,-0.480047,0.192019,0.046225,-0.462250,0.184900,0.562415
1.064000,0.048051,-0.480509,0.192204,0.046225,-0.462250,0.184900,0.561915
1.065000,0.048097,-0.480971,0.192389,0.046225,-0.462250,0.184900,0.561415
1.066000,0.048143,-0.481434,0.192573,0.046225,-0.462250,0.184900,0.560915
1.067000,0.048190,-0.481896,0.192758,0.046225,-0.462250,0.184900,0.560415
1.068000,0.048236,-0.482358,0.192943,0.046225,-0.462250,0.184900,0.559915
1.069000,0.048282,-0.482820,0.193128,0.046225,-0.462250,0.184900,0.559415
1.070000,0.048328,-0.483283,0.193313,0.046225,-0.462250,0.184900,0.558915
1.071000,0.048374,-0.483745,0.193498,0.046225,-0.462250,0.184900,0.558415
1.072000,0.048421,-0.484207,0.193683,0.046225,-0.462250,0.184900,0.557915
1.073000,0.048467,-0.484669,0.193868,0.046225,-0.462250,0.184900,0.557415
1.074000,0.048513,-0.485132,0.194053,0.046225,-0.462250,0.184900,0.556915
1.075000,0.048559,-0.485594,0.194238,0.046225,-0.462250,0.184900,0.556415
1.076000,0.048606,-0.486056,0.194422,0.046225,-0.462250,0.184900,0.555915
1.077000,0.048652,-0.486518,0.194607,0.046225,-0.462250,0.184900,0.555415
1.078000,0.048698,-0.486981,0.194792,0.046225,-0.462250,0.184900,0.554915
1.079000,0.048744,-0.487443,0.194977,0.046225,-0.462250,0.184900,0.554415
1.080000,0.048791,-0.487905,0.195162,0.046225,-0.462250,0.184900,0.553915
1.081000,0.048837,-0.488367,0.195347,0.046225,-0.462250,0.184900,0.553415
1.082000,0.048883,-0.488830,0.195532,0.046225,-0.462250,0.184900,0.552915
1.083000,0.048929,-0.489292,0.195717,0.046225,-0.462250,0.184900,0.552415
1.084000,0.048975,-0.489754,0.195902,0.046225,-0.462250,0.184900,0.551915
1.085000,0.049022,-0.490216,0.196087,0.046225,-0.462250,0.184900,0.551415
1.086000,0.049068,-0.490679,0.196271,0.046225,-0.462250,0.184900,0.550915
1.087000,0.049114,-0.491141,0.196456,0.046225,-0.462250,0.184900,0.550415
1.088000,0.049160,-0.491603,0.196641,0.046225,-0.462250,0.184900,0.549915
1.089000,0.049207,-0.492065,0.196826,0.046225,-0.462250,0.184900,0.549415
1.090000,0.049253,-0.492528,0.197011,0.046225,-0.462250,0.184900,0.548915
1.091000,0.049299,-0.492990,0.197196,0.046225,-0.462250,0.184900,0.548415
1.092000,0.049345,-0.493452,0.197381,0.046225,-0.462250,0.184900,0.547915
1.093000,0.049391,-0.493914,0.197566,0.046225,-0.462250,0.184900,0.547415
1.094000,0.049438,-0.494377,0.197751,0.046225,-0.462250,0.184900,0.546915
1.095000,0.049484,-0.494839,0.197936,0.046225,-0.462250,0.184900,0.546415
1.096000,0.049530,-0.495301,0.198120,0.046225,-0.462250,0.184900,0.545915
1.097000,0.049576,-0.495763,0.198305,0.046225,-0.462250,0.184900,0.545415
1.098000,0.049623,-0.496226,0.198490,0.046225,-0.462250,0.184900,0.544915
1.099000,0.049669,-0.496688,0.198675,0.046225,-0.462250,0.184900,0.544415
1.100000,0.049715,-0.497150,0.198860,0.046225,-0.462250,0.184900,0.543915
1.101000,0.049761,-0.497612,0.199045,0.046225,-0.462250,0.184900,0.543415
1.102000,0.049807,-0.498075,0.199230,0.046225,-0.462250,0.184900,0.542915
1.103000,0.049854,-0.498537,0.199415,0.046225,-0.462250,0.184900,0.542415
1.104000,0.049900,-0.498999,0.199600,0.046225,-0.462250,0.184900,0.541915
1.105000,0.049946,-0.499461,0.199785,0.046225,-0.462250,0.184900,0.541415
1.106000,0.049992,-0.499924,0.199969,0.046225,-0.462250,0.184900,0.540915
1.107000,0.050039,-0.500386,0.200154,0.046225,-0.462250,0.184900,0.540415
1.108000,0.050085,-0.500848,0.200339,0.046225,-0.462250,0.184900,0.539915
1.109000,0.050131,-0.501310,0.200524,0.046225,-0.462250,0.184900,0.539415
1.110000,0.050177,-0.501773,0.200709,0.046225,-0.462250,0.184900,0.538915
1.111000,0.050223,-0.502235,0.200894,0.046225,-0.462250,0.184900,0.538415
1.112000,0.050270,-0.502697,0.201079,0.046225,-0.462250,0.184900,0.537915
1.113000,0.050316,-0.503159,0.201264,0.046225,-0.462250,0.184900,0.537415
1.114000,0.050362,-0.503622,0.201449,0.046225,-0.462250,0.184900,0.536915
1.115000,0.050408,-0.504084,0.201634,0.046225,-0.462250,0.184900,0.536415
1.116000,0.050455,-0.504546,0.201818,0.046225,-0.462250,0.184900,0.535915
1.117000,0.050501,-0.505008,0.202003,0.046225,-0.462250,0.184900,0.535415
1.118000,0.050547,-0.505471,0.202188,0.046225,-0.462250,0.184900,0.534915
1.119000,0.050593,-0.505933,0.202373,0.046225,-0.462250,0.184900,0.534415
1.120000,0.050640,-0.506395,0.202558,0.046225,-0.462250,0.184900,0.533915
1.121000,0.050686,-0.506857,0.202743,0.046225,-0.462250,0.184900,0.533415
1.122000,0.050732,-0.507320,0.202928,0.046225,-0.462250,0.184900,0.532915
1.123000,0.050778,-0.507782,0.203113,0.046225,-0.462250,0.184900,0.532415
1.124000,0.050824,-0.508244,0.203298,0.046225,-0.462250,0.184900,0.531915
1.125000,0.050871,-0.508706,0.203483,0.046225,-0.462250,0.184900,0.531415
1.126000,0.050917,-0.509169,0.203667,0.046225,-0.462250,0.184900,0.530915
1.127000,0.050963,-0.509631,0.203852,0.046225,-0.462250,0.184900,0.530415
1.128000,0.051009,-0.510093,0.204037,0.046225,-0.462250,0.184900,0.529915
1.129000,0.051056,-0.510555,0.204222,0.046225,-0.462250,0.184900,0.529415
1.130000,0.051102,-0.511018,0.204407,0.046225,-0.462250,0.184900,0.528915
1.131000,0.051148,-0.511480,0.204592,0.046225,-0.462250,0.184900,0.528415
1.132000,0.051194,-0.511942,0.204777,0.046225,-0.462250,0.184900,0.527915
1.133000,0.051240,-0.512404,0.204962,0.046225,-0.462250,0.184900,0.527415
1.134000,0.051287,-0.512867,0.205147,0.046225,-0.462250,0.184900,0.526915
1.135000,0.051333,-0.513329,0.205332,0.046225,-0.462250,0.184900,0.526415
1.136000,0.051379,-0.513791,0.205516,0.046225,-0.462250,0.184900,0.525915
1.137000,0.051425,-0.514253,0.205701,0.046225,-0.462250,0.184900,0.525415
1.138000,0.051472,-0.514716,0.205886,0.046225,-0.462250,0.184900,0.524915
1.139000,0.051518,-0.515178,0.206071,0.046225,-0.462250,0.184900,0.524415
1.140000,0.051564,-0.515640,0.206256,0.046225,-0.462250,0.184900,0.523915
1.141000,0.051610,-0.516102,0.206441,0.046225,-0.462250,0.184900,0.523415
1.142000,0.051656,-0.516565,0.206626,0.046225,-0.462250,0.184900,0.522915
1.143000,0.051703,-0.517027,0.206811,0.046225,-0.462250,0.184900,0.522415
1.144000,0.051749,-0.517489,0.206996,0.046225,-0.462250,0.184900,0.521915
1.145000,0.051795,-0.517951,0.207181,0.046225,-0.462250,0.184900,0.521415
1.146000,0.051841,-0.518414,0.207365,0.046225,-0.462250,0.184900,0.520915
1.147000,0.051888,-0.518876,0.207550,0.046225,-0.462250,0.184900,0.520415
1.148000,0.051934,-0.519338,0.207735,0.046225,-0.462250,0.184900,0.519915
1.149000,0.051980,-0.519800,0.207920,0.046225,-0.462250,0.184900,0.519415
1.150000,0.052026,-0.520263,0.208105,0.046225,-0.462250,0.184900,0.518915
1.151000,0.052072,-0.520725,0.208290,0.046225,-0.462250,0.184900,0.518415
1.152000,0.052119,-0.521187,0.208475,0.046225,-0.462250,0.184900,0.517915
1.153000,0.052165,-0.521649,0.208660,0.046225,-0.462250,0.184900,0.517415
1.154000,0.052211,-0.522112,0.208845,0.046225,-0.462250,0.184900,0.516915
1.155000,0.052257,-0.522574,0.209030,0.046225,-0.462250,0.184900,0.516415
1.156000,0.052304,-0.523036,0.209214,0.046225,-0.462250,0.184900,0.515915
1.157000,0.052350,-0.523498,0.209399,0.046225,-0.462250,0.184900,0.515415
1.158000,0.052396,-0.523961,0.209584,0.046225,-0.462250,0.184900,0.514915
1.159000,0.052442,-0.524423,0.209769,0.046225,-0.462250,0.184900,0.514415
1.160000,0.052489,-0.524885,0.209954,0.046225,-0.462250,0.184900,0.513915
1.161000,0.052535,-0.525347,0.210139,0.046225,-0.462250,0.184900,0.513415
1.162000,0.052581,-0.525810,0.210324,0.046225,-0.462250,0.184900,0.512915
1.163000,0.052627,-0.526272,0.210509,0.046225,-0.462250,0.184900,0.512415
1.164000,0.052673,-0.526734,0.210694,0.046225,-0.462250,0.184900,0.511915
1.165000,0.052720,-0.527196,0.210879,0.046225,-0.462250,0.184900,0.511415
1.166000,0.052766,-0.527659,0.211063,0.046225,-0.462250,0.184900,0.510915
1.167000,0.052812,-0.528121,0.211248,0.046225,-0.462250,0.184900,0.510415
1.168000,0.052858,-0.528583,0.211433,0.046225,-0.462250,0.184900,0.509915
1.169000,0.052905,-0.529045,0.211618,0.046225,-0.462250,0.184900,0.509415
1.170000,0.052951,-0.529508,0.211803,0.046225,-0.462250,0.184900,0.508915
1.171000,0.052997,-0.529970,0.211988,0.046225,-0.462250,0.184900,0.508415
1.172000,0.053043,-0.530432,0.212173,0.046225,-0.462250,0.184900,0.507915
1.173000,0.053089,-0.530894,0.212358,0.046225,-0.462250,0.184900,0.507415
1.174000,0.053136,-0.531357,0.212543,0.046225,-0.462250,0.184900,0.506915
1.175000,0.053182,-0.531819,0.212728,0.046225,-0.462250,0.184900,0.506415
1.176000,0.053228,-0.532281,0.212912,0.046225,-0.462250,0.184900,0.505915
1.177000,0.053274,-0.532743,0.213097,0.046225,-0.462250,0.184900,0.505415
1.178000,0.053321,-0.533206,0.213282,0.046225,-0.462250,0.184900,0.504915
1.179000,0.053367,-0.533668,0.213467,0.046225,-0.462250,0.184900,0.504415
1.180000,0.053413,-0.534130,0.213652,0.046225,-0.462250,0.184900,0.503915
1.181000,0.053459,-0.534592,0.213837,0.046225,-0.462250,0.184900,0.503415
1.182000,0.053505,-0.535055,0.214022,0.046225,-0.462250,0.184900,0.502915
1.183000,0.053552,-0.535517,0.214207,0.046225,-0.462250,0.184900,0.502415
1.184000,0.053598,-0.535979,0.214392,0.046225,-0.462250,0.184900,0.501915
1.185000,0.053644,-0.536441,0.214577,0.046225,-0.462250,0.184900,0.501415
1.186000,0.053690,-0.536904,0.214761,0.046225,-0.462250,0.184900,0.500915
1.187000,0.053737,-0.537366,0.214946,0.046225,-0.462250,0.184900,0.500415
1.188000,0.053783,-0.537828,0.215131,0.046225,-0.462250,0.184900,0.499915
1.189000,0.053829,-0.538290,0.215316,0.046225,-0.462250,0.184900,0.499415
1.190000,0.053875,-0.538753,0.215501,0.046225,-0.462250,0.184900,0.498915
1.191000,0.053921,-0.539215,0.215686,0.046225,-0.462250,0.184900,0.498415
1.192000,0.053968,-0.539677,0.215871,0.046225,-0.462250,0.184900,0.497915
1.193000,0.054014,-0.540139,0.216056,0.046225,-0.462250,0.184900,0.497415
1.194000,0.054060,-0.540602,0.216241,0.046225,-0.462250,0.184900,0.496915
1.195000,0.054106,-0.541064,0.216426,0.046225,-0.462250,0.184900,0.496415
1.196000,0.054153,-0.541526,0.216610,0.046225,-0.462250,0.184900,0.495915
1.197000,0.054199,-0.541988,0.216795,0.046225,-0.462250,0.184900,0.495415
1.198000,0.054245,-0.542451,0.216980,0.046225,-0.462250,0.184900,0.494915
1.199000,0.054291,-0.542913,0.217165,0.046225,-0.462250,0.184900,0.494415
1.200000,0.054338,-0.543375,0.217350,0.046225,-0.462250,0.184900,0.493915
1.201000,0.054384,-0.543837,0.217535,0.046225,-0.462250,0.184900,0.493415
1.202000,0.054430,-0.544300,0.217720,0.046225,-0.462250,0.184900,0.492915
1.203000,0.054476,-0.544762,0.217905,0.046225,-0.462250,0.184900,0.492415
1.204000,0.054522,-0.545224,0.218090,0.046225,-0.462250,0.184900,0.491915
1.205000,0.054569,-0.545686,0.218275,0.046225,-0.462250,0.184900,0.491415
1.206000,0.054615,-0.546149,0.218459,0.046225,-0.462250,0.184900,0.490915
1.207000,0.054661,-0.546611,0.218644,0.046225,-0.462250,0.184900,0.490415
1.208000,0.054707,-0.547073,0.218829,0.046225,-0.462250,0.184900,0.489915
1.209000,0.054754,-0.547535,0.219014,0.046225,-0.462250,0.184900,0.489415
1.210000,0.054800,-0.547998,0.219199,0.046225,-0.462250,0.184900,0.488915
1.211000,0.054846,-0.548460,0.219384,0.046225,-0.462250,0.184900,0.488415
1.212000,0.054892,-0.548922,0.219569,0.046225,-0.462250,0.184900,0.487915
1.213000,0.054938,-0.549384,0.219754,0.046225,-0.462250,0.184900,0.487415
1.214000,0.054985,-0.549847,0.219939,0.046225,-0.462250,0.184900,0.486915
1.215000,0.055031,-0.550309,0.220124,0.046225,-0.462250,0.184900,0.486415
1.216000,0.055077,-0.550771,0.220308,0.046225,-0.462250,0.184900,0.485915
1.217000,0.055123,-0.551233,0.220493,0.046225,-0.462250,0.184900,0.485415
1.218000,0.055170,-0.551696,0.220678,0.046225,-0.462250,0.184900,0.484915
1.219000,0.055216,-0.552158,0.220863,0.046225,-0.462250,0.184900,0.484415
1.220000,0.055262,-0.552620,0.221048,0.046225,-0.462250,0.184900,0.483915
1.221000,0.055308,-0.553082,0.221233,0.046225,-0.462250,0.184900,0.483415
1.222000,0.055354,-0.553545,0.221418,0.046225,-0.462250,0.184900,0.482915
1.223000,0.055401,-0.554007,0.221603,0.046225,-0.462250,0.184900,0.482415
1.224000,0.055447,-0.554469,0.221788,0.046225,-0.462250,0.184900,0.481915
1.225000,0.055493,-0.554931,0.221973,0.046225,-0.462250,0.184900,0.481415
1.226000,0.055539,-0.555394,0.222157,0.046225,-0.462250,0.184900,0.480915
1.227000,0.055586,-0.555856,0.222342,0.046225,-0.462250,0.184900,0.480415
1.228000,0.055632,-0.556318,0.222527,0.046225,-0.462250,0.184900,0.479915
1.229000,0.055678,-0.556780,0.222712,0.046225,-0.462250,0.184900,0.479415
1.230000,0.055724,-0.557243,0.222897,0.046225,-0.462250,0.184900,0.478915
1.231000,0.055770,-0.557705,0.223082,0.046225,-0.462250,0.184900,0.478415
1.232000,0.055817,-0.558167,0.223267,0.046225,-0.462250,0.184900,0.477915
1.233000,0.055863,-0.558629,0.223452,0.046225,-0.462250,0.184900,0.477415
1.234000,0.055909,-0.559092,0.223637,0.046225,-0.462250,0.184900,0.476915
1.235000,0.055955,-0.559554,0.223822,0.046225,-0.462250,0.184900,0.476415
1.236000,0.056002,-0.560016,0.224006,0.046225,-0.462250,0.184900,0.475915
1.237000,0.056048,-0.560478,0.224191,0.046225,-0.462250,0.184900,0.475415
1.238000,0.056094,-0.560941,0.224376,0.046225,-0.462250,0.184900,0.474915
1.239000,0.056140,-0.561403,0.224561,0.046225,-0.462250,0.184900,0.474415
1.240000,0.056187,-0.561865,0.224746,0.046225,-0.462250,0.184900,0.473915
1.241000,0.056233,-0.562327,0.224931,0.046225,-0.462250,0.184900,0.473415
1.242000,0.056279,-0.562790,0.225116,0.046225,-0.462250,0.184900,0.472915
1.243000,0.056325,-0.563252,0.225301,0.046225,-0.462250,0.184900,0.472415
1.244000,0.056371,-0.563714,0.225486,0.046225,-0.462250,0.184900,0.471915
1.245000,0.056418,-0.564176,0.225671,0.046225,-0.462250,0.184900,0.471415
1.246000,0.056464,-0.564639,0.225855,0.046225,-0.462250,0.184900,0.470915
1.247000,0.056510,-0.565101,0.226040,0.046225,-0.462250,0.184900,0.470415
1.248000,0.056556,-0.565563,0.226225,0.046225,-0.462250,0.184900,0.469915
1.249000,0.056603,-0.566025,0.226410,0.046225,-0.462250,0.184900,0.469415
1.250000,0.056649,-0.566488,0.226595,0.046225,-0.462250,0.184900,0.468915
1.251000,0.056695,-0.566950,0.226780,0.046225,-0.462250,0.184900,0.468415
1.252000,0.056741,-0.567412,0.226965,0.046225,-0.462250,0.184900,0.467915
1.253000,0.056787,-0.567874,0.227150,0.046225,-0.462250,0.184900,0.467415
1.254000,0.056834,-0.568337,0.227335,0.046225,-0.462250,0.184900,0.466915
1.255000,0.056880,-0.568799,0.227520,0.046225,-0.462250,0.184900,0.466415
1.256000,0.056926,-0.569261,0.227704,0.046225,-0.462250,0.184900,0.465915
1.257000,0.056972,-0.569723,0.227889,0.046225,-0.462250,0.184900,0.465415
1.258000,0.057019,-0.570186,0.228074,0.046225,-0.462250,0.184900,0.464915
1.259000,0.057065,-0.570648,0.228259,0.046225,-0.462250,0.184900,0.464415
1.260000,0.057111,-0.571110,0.228444,0.046225,-0.462250,0.184900,0.463915
1.261000,0.057157,-0.571572,0.228629,0.046225,-0.462250,0.184900,0.463415
1.262000,0.057203,-0.572035,0.228814,0.046225,-0.462250,0.184900,0.462915
1.263000,0.057250,-0.572497,0.228999,0.046225,-0.462250,0.184900,0.462415
1.264000,0.057296,-0.572959,0.229184,0.046225,-0.462250,0.184900,0.461915
1.265000,0.057342,-0.573421,0.229369,0.046225,-0.462250,0.184900,0.461415
1.266000,0.057388,-0.573884,0.229553,0.046225,-0.462250,0.184900,0.460915
1.267000,0.057435,-0.574346,0.229738,0.046225,-0.462250,0.184900,0.460415
1.268000,0.057481,-0.574808,0.229923,0.046225,-0.462250,0.184900,0.459915
1.269000,0.057527,-0.575270,0.230108,0.046225,-0.462250,0.184900,0.459415
1.270000,0.057573,-0.575733,0.230293,0.046225,-0.462250,0.184900,0.458915
1.271000,0.057619,-0.576195,0.230478,0.046225,-0.462250,0.184900,0.458415
1.272000,0.057666,-0.576657,0.230663,0.046225,-0.462250,0.184900,0.457915
1.273000,0.057712,-0.577119,0.230848,0.046225,-0.462250,0.184900,0.457415
1.274000,0.057758,-0.577582,0.231033,0.046225,-0.462250,0.184900,0.456915
1.275000,0.057804,-0.578044,0.231218,0.046225,-0.462250,0.184900,0.456415
1.276000,0.057851,-0.578506,0.231402,0.046225,-0.462250,0.184900,0.455915
1.277000,0.057897,-0.578968,0.231587,0.046225,-0.462250,0.184900,0.455415
1.278000,0.057943,-0.579431,0.231772,0.046225,-0.462250,0.184900,0.454915
1.279000,0.057989,-0.579893,0.231957,0.046225,-0.462250,0.184900,0.454415
1.280000,0.058036,-0.580355,0.232142,0.046225,-0.462250,0.184900,0.453915
1.281000,0.058082,-0.580817,0.232327,0.046225,-0.462250,0.184900,0.453415
1.282000,0.058128,-0.581280,0.232512,0.046225,-0.462250,0.184900,0.452915
1.283000,0.058174,-0.581742,0.232697,0.046225,-0.462250,0.184900,0.452415
1.284000,0.058220,-0.582204,0.232882,0.046225,-0.462250,0.184900,0.451915
1.285000,0.058267,-0.582666,0.233067,0.046225,-0.462250,0.184900,0.451415
1.286000,0.058313,-0.583129,0.233251,0.046225,-0.462250,0.184900,0.450915
1.287000,0.058359,-0.583591,0.233436,0.046225,-0.462250,0.184900,0.450415
1.288000,0.058405,-0.584053,0.233621,0.046225,-0.462250,0.184900,0.449915
1.289000,0.058452,-0.584515,0.233806,0.046225,-0.462250,0.184900,0.449415
1.290000,0.058498,-0.584978,0.233991,0.046225,-0.462250,0.184900,0.448915
1.291000,0.058544,-0.585440,0.234176,0.046225,-0.462250,0.184900,0.448415
1.292000,0.058590,-0.585902,0.234361,0.046225,-0.462250,0.184900,0.447915
1.293000,0.058636,-0.586364,0.234546,0.046225,-0.462250,0.184900,0.447415
1.294000,0.058683,-0.586827,0.234731,0.046225,-0.462250,0.184900,0.446915
1.295000,0.058729,-0.587289,0.234916,0.046225,-0.462250,0.184900,0.446415
1.296000,0.058775,-0.587751,0.235100,0.046225,-0.462250,0.184900,0.445915
1.297000,0.058821,-0.588213,0.235285,0.046225,-0.462250,0.184900,0.445415
1.298000,0.058868,-0.588676,0.235470,0.046225,-0.462250,0.184900,0.444915
1.299000,0.058914,-0.589138,0.235655,0.046225,-0.462250,0.184900,0.444415
1.300000,0.058960,-0.589600,0.235840,0.046225,-0.462250,0.184900,0.443915
1.301000,0.059006,-0.590062,0.236025,0.046225,-0.462250,0.184900,0.443415
1.302000,0.059052,-0.590525,0.236210,0.046225,-0.462250,0.184900,0.442915
1.303000,0.059099,-0.590987,0.236395,0.046225,-0.462250,0.184900,0.442415
1.304000,0.059145,-0.591449,0.236580,0.046225,-0.462250,0.184900,0.441915
1.305000,0.059191,-0.591911,0.236765,0.046225,-0.462250,0.184900,0.441415
1.306000,0.059237,-0.592374,0.236949,0.046225,-0.462250,0.184900,0.440915
1.307000,0.059284,-0.592836,0.237134,0.046225,-0.462250,0.184900,0.440415
1.308000,0.059330,-0.593298,0.237319,0.046225,-0.462250,0.184900,0.439915
1.309000,0.059376,-0.593760,0.237504,0.046225,-0.462250,0.184900,0.439415
1.310000,0.059422,-0.594223,0.237689,0.046225,-0.462250,0.184900,0.438915
1.311000,0.059468,-0.594685,0.237874,0.046225,-0.462250,0.184900,0.438415
1.312000,0.059515,-0.595147,0.238059,0.046225,-0.462250,0.184900,0.437915
1.313000,0.059561,-0.595609,0.238244,0.046225,-0.462250,0.184900,0.437415
1.314000,0.059607,-0.596072,0.238429,0.046225,-0.462250,0.184900,0.436915
1.315000,0.059653,-0.596534,0.238614,0.046225,-0.462250,0.184900,0.436415
1.316000,0.059700,-0.596996,0.238798,0.046225,-0.462250,0.184900,0.435915
1.317000,0.059746,-0.597458,0.238983,0.046225,-0.462250,0.184900,0.435415
1.318000,0.059792,-0.597921,0.239168,0.046225,-0.462250,0.184900,0.434915
1.319000,0.059838,-0.598383,0.239353,0.046225,-0.462250,0.184900,0.434415
1.320000,0.059885,-0.598845,0.239538,0.046225,-0.462250,0.184900,0.433915
1.321000,0.059931,-0.599307,0.239723,0.046225,-0.462250,0.184900,0.433415
1.322000,0.059977,-0.599770,0.239908,0.046225,-0.462250,0.184900,0.432915
1.323000,0.060023,-0.600232,0.240093,0.046225,-0.462250,0.184900,0.432415
