Time,Step,TCP_Z,P_Err,V_Norm,J1_P,J1_V,J1_A,J2_P,J2_V,J2_A,J3_P,J3_V,J3_A,J4_P,J4_V,J4_A,J5_P,J5_V,J5_A,J6_P,J6_V,J6_A,Kp
0.412,UP,0.652964,0.0985361,0.810467,-2.70512e-06,-1.02982e-05,2.67383e-07,0.000111948,0.00107523,0.00516762,89.8498,-0.573657,-0.00649983,1.78964e-07,6.73075e-07,-7.02557e-08,90.15,0.572515,0.00134021,-2.70444e-06,-1.0294e-05,2.80559e-07,500
0.413,UP,0.652969,0.0985305,0.810472,-2.71542e-06,-1.0298e-05,2.69355e-07,0.000113028,0.0010804,0.00516773,89.8493,-0.573663,-0.00644089,1.79637e-07,6.73004e-07,-7.032e-08,90.1506,0.572516,0.00128116,-2.71474e-06,-1.02937e-05,2.82529e-07,500
0.414,UP,0.652975,0.0985249,0.810478,-2.72572e-06,-1.02977e-05,2.71273e-07,0.000114114,0.00108557,0.00516783,89.8487,-0.573669,-0.00638458,1.8031e-07,6.72934e-07,-7.03811e-08,90.1512,0.572517,0.00122476,-2.72503e-06,-1.02934e-05,2.84445e-07,500
0.415,UP,0.652981,0.0985193,0.810483,-2.73601e-06,-1.02974e-05,2.7314e-07,0.000115205,0.00109073,0.00516794,89.8481,-0.573676,-0.00633079,1.80982e-07,6.72863e-07,-7.04391e-08,90.1517,0.572518,0.00117087,-2.73532e-06,-1.02931e-05,2.86309e-07,500
0.416,UP,0.652986,0.0985137,0.810488,-2.74631e-06,-1.02971e-05,2.74957e-07,0.000116301,0.0010959,0.00516803,89.8475,-0.573682,-0.00627941,1.81655e-07,6.72793e-07,-7.04942e-08,90.1523,0.57252,0.0011194,-2.74562e-06,-1.02928e-05,2.88124e-07,500
0.417,UP,0.652992,0.0985082,0.810493,-2.75661e-06,-1.02969e-05,2.76727e-07,0.000117402,0.00110107,0.00516813,89.847,-0.573688,-0.00623034,1.82328e-07,6.72722e-07,-7.05464e-08,90.1529,0.572521,0.00107024,-2.75591e-06,-1.02925e-05,2.89892e-07,500
0.418,UP,0.652997,0.0985026,0.810498,-2.7669e-06,-1.02966e-05,2.78452e-07,0.000118508,0.00110624,0.00516822,89.8464,-0.573695,-0.00618346,1.83001e-07,6.72652e-07,-7.0596e-08,90.1535,0.572522,0.00102327,-2.7662e-06,-1.02922e-05,2.91614e-07,500
0.419,UP,0.653003,0.098497,0.810503,-2.7772e-06,-1.02963e-05,2.80132e-07,0.000119619,0.00111141,0.00516831,89.8458,-0.573701,-0.00613869,1.83673e-07,6.72581e-07,-7.06429e-08,90.154,0.572523,0.000978411,-2.77649e-06,-1.0292e-05,2.93293e-07,500
0.42,UP,0.653009,0.0984914,0.810508,-2.7875e-06,-1.0296e-05,2.81771e-07,0.000120736,0.00111658,0.0051684,89.8453,-0.573707,-0.00609592,1.84346e-07,6.72511e-07,-7.06874e-08,90.1546,0.572524,0.000935558,-2.78678e-06,-1.02917e-05,2.94929e-07,500
0.421,UP,0.653014,0.0984858,0.810513,-2.79779e-06,-1.02957e-05,2.83369e-07,0.000121858,0.00112174,0.00516849,89.8447,-0.573713,-0.00605507,1.85018e-07,6.7244e-07,-7.07295e-08,90.1552,0.572525,0.000894624,-2.79708e-06,-1.02914e-05,2.96525e-07,500
0.422,UP,0.65302,0.0984802,0.810518,-2.80809e-06,-1.02955e-05,2.84928e-07,0.000122985,0.00112691,0.00516857,89.8441,-0.573719,-0.00601604,1.8569e-07,6.72369e-07,-7.07693e-08,90.1558,0.572525,0.000855523,-2.80737e-06,-1.02911e-05,2.98082e-07,500
0.423,UP,0.653025,0.0984746,0.810523,-2.81838e-06,-1.02952e-05,2.8645e-07,0.000124117,0.00113208,0.00516865,89.8435,-0.573725,-0.00597877,1.86363e-07,6.72298e-07,-7.0807e-08,90.1563,0.572526,0.000818173,-2.81766e-06,-1.02908e-05,2.99602e-07,500
0.424,UP,0.653031,0.0984691,0.810528,-2.82868e-06,-1.02949e-05,2.87937e-07,0.000125254,0.00113725,0.00516873,89.843,-0.573731,-0.00594317,1.87035e-07,6.72227e-07,-7.08427e-08,90.1569,0.572527,0.000782496,-2.82795e-06,-1.02905e-05,3.01086e-07,500
0.425,UP,0.653037,0.0984635,0.810533,-2.83897e-06,-1.02946e-05,2.89388e-07,0.000126396,0.00114242,0.00516881,89.8424,-0.573737,-0.00590916,1.87707e-07,6.72156e-07,-7.08763e-08,90.1575,0.572528,0.000748418,-2.83824e-06,-1.02902e-05,3.02536e-07,500
0.426,UP,0.653042,0.0984579,0.810537,-2.84927e-06,-1.02943e-05,2.90807e-07,0.000127544,0.00114759,0.00516888,89.8418,-0.573743,-0.00587668,1.88379e-07,6.72086e-07,-7.09081e-08,90.158,0.572528,0.000715865,-2.84853e-06,-1.02899e-05,3.03953e-07,500
0.427,UP,0.653048,0.0984523,0.810542,-2.85956e-06,-1.0294e-05,2.92194e-07,0.000128697,0.00115276,0.00516895,89.8412,-0.573748,-0.00584566,1.89051e-07,6.72015e-07,-7.09381e-08,90.1586,0.572529,0.000684771,-2.85882e-06,-1.02895e-05,3.05337e-07,500
0.428,UP,0.653053,0.0984467,0.810546,-2.86985e-06,-1.02937e-05,2.9355e-07,0.000129855,0.00115793,0.00516902,89.8407,-0.573754,-0.00581602,1.89723e-07,6.71944e-07,-7.09663e-08,90.1592,0.57253,0.000655071,-2.86911e-06,-1.02892e-05,3.06691e-07,500
0.429,UP,0.653059,0.0984411,0.810551,-2.88015e-06,-1.02934e-05,2.94877e-07,0.000131018,0.00116309,0.00516909,89.8401,-0.57376,-0.00578772,1.90395e-07,6.71873e-07,-7.09929e-08,90.1598,0.57253,0.000626701,-2.8794e-06,-1.02889e-05,3.08016e-07,500
0.43,UP,0.653064,0.0984355,0.810555,-2.89044e-06,-1.02931e-05,2.96175e-07,0.000132186,0.00116826,0.00516916,89.8395,-0.573766,-0.00576068,1.91067e-07,6.71802e-07,-7.10179e-08,90.1603,0.572531,0.000599602,-2.88968e-06,-1.02886e-05,3.09312e-07,500
0.431,UP,0.65307,0.0984299,0.81056,-2.90073e-06,-1.02928e-05,2.97447e-07,0.000133359,0.00117343,0.00516922,89.8389,-0.573771,-0.00573486,1.91739e-07,6.71731e-07,-7.10414e-08,90.1609,0.572532,0.000573718,-2.89997e-06,-1.02883e-05,3.10581e-07,500
0.432,UP,0.653076,0.0984244,0.810564,-2.91103e-06,-1.02925e-05,2.98691e-07,0.000134538,0.0011786,0.00516928,89.8384,-0.573777,-0.0057102,1.9241e-07,6.7166e-07,-7.10635e-08,90.1615,0.572532,0.000548993,-2.91026e-06,-1.0288e-05,3.11824e-07,500
0.433,UP,0.653081,0.0984188,0.810569,-2.92132e-06,-1.02922e-05,2.99911e-07,0.000135722,0.00118377,0.00516934,89.8378,-0.573783,-0.00568664,1.93082e-07,6.71588e-07,-7.10842e-08,90.1621,0.572533,0.000525377,-2.92055e-06,-1.02877e-05,3.13041e-07,500
0.434,UP,0.653087,0.0984132,0.810573,-2.93161e-06,-1.02919e-05,3.01106e-07,0.000136911,0.00118894,0.0051694,89.8372,-0.573789,-0.00566414,1.93753e-07,6.71517e-07,-7.11036e-08,90.1626,0.572533,0.00050282,-2.93084e-06,-1.02874e-05,3.14234e-07,500
0.435,UP,0.653092,0.0984076,0.810578,-2.9419e-06,-1.02916e-05,3.02278e-07,0.000138105,0.00119411,0.00516946,89.8366,-0.573794,-0.00564265,1.94425e-07,6.71446e-07,-7.11217e-08,90.1632,0.572534,0.000481274,-2.94112e-06,-1.02871e-05,3.15404e-07,500
0.436,UP,0.653098,0.098402,0.810582,-2.95219e-06,-1.02913e-05,3.03427e-07,0.000139304,0.00119928,0.00516952,89.8361,-0.5738,-0.00562213,1.95096e-07,6.71375e-07,-7.11386e-08,90.1638,0.572534,0.000460694,-2.95141e-06,-1.02867e-05,3.1655e-07,500
0.437,UP,0.653104,0.0983964,0.810586,-2.96248e-06,-1.0291e-05,3.04554e-07,0.000140509,0.00120445,0.00516957,89.8355,-0.573805,-0.00560252,1.95767e-07,6.71304e-07,-7.11543e-08,90.1643,0.572535,0.000441037,-2.9617e-06,-1.02864e-05,3.17676e-07,500
0.438,UP,0.653109,0.0983908,0.81059,-2.97277e-06,-1.02907e-05,3.0566e-07,0.000141718,0.00120962,0.00516963,89.8349,-0.573811,-0.0055838,1.96439e-07,6.71233e-07,-7.1169e-08,90.1649,0.572535,0.000422262,-2.97198e-06,-1.02861e-05,3.18779e-07,500
0.439,UP,0.653115,0.0983853,0.810595,-2.98306e-06,-1.02904e-05,3.06746e-07,0.000142933,0.00121479,0.00516968,89.8344,-0.573817,-0.00556592,1.9711e-07,6.71162e-07,-7.11826e-08,90.1655,0.572535,0.000404328,-2.98227e-06,-1.02858e-05,3.19863e-07,500
0.44,UP,0.65312,0.0983797,0.810599,-2.99335e-06,-1.02901e-05,3.07812e-07,0.000144153,0.00121996,0.00516973,89.8338,-0.573822,-0.00554884,1.97781e-07,6.7109e-07,-7.11952e-08,90.1661,0.572536,0.0003872,-2.99255e-06,-1.02855e-05,3.20927e-07,500
0.441,UP,0.653126,0.0983741,0.810603,-3.00364e-06,-1.02898e-05,3.08859e-07,0.000145378,0.00122513,0.00516978,89.8332,-0.573828,-0.00553253,1.98452e-07,6.71019e-07,-7.12068e-08,90.1666,0.572536,0.00037084,-3.00284e-06,-1.02851e-05,3.21972e-07,500
0.442,UP,0.653132,0.0983685,0.810607,-3.01393e-06,-1.02895e-05,3.09888e-07,0.000146608,0.0012303,0.00516983,89.8326,-0.573833,-0.00551695,1.99123e-07,6.70948e-07,-7.12175e-08,90.1672,0.572536,0.000355214,-3.01312e-06,-1.02848e-05,3.22999e-07,500
0.443,UP,0.653137,0.0983629,0.810611,-3.02422e-06,-1.02892e-05,3.10899e-07,0.000147844,0.00123547,0.00516987,89.8321,-0.573839,-0.00550207,1.99794e-07,6.70877e-07,-7.12273e-08,90.1678,0.572537,0.000340289,-3.02341e-06,-1.02845e-05,3.24008e-07,500
0.444,UP,0.653143,0.0983573,0.810615,-3.03451e-06,-1.02889e-05,3.11893e-07,0.000149085,0.00124064,0.00516992,89.8315,-0.573844,-0.00548786,2.00465e-07,6.70806e-07,-7.12363e-08,90.1683,0.572537,0.000326034,-3.03369e-06,-1.02842e-05,3.25e-07,500
0.445,UP,0.653148,0.0983517,0.81062,-3.0448e-06,-1.02885e-05,3.12871e-07,0.00015033,0.00124581,0.00516997,89.8309,-0.57385,-0.00547429,2.01135e-07,6.70734e-07,-7.12445e-08,90.1689,0.572537,0.00031242,-3.04398e-06,-1.02838e-05,3.25976e-07,500
0.446,UP,0.653154,0.0983461,0.810624,-3.05509e-06,-1.02882e-05,3.13833e-07,0.000151581,0.00125098,0.00517001,89.8303,-0.573855,-0.00546133,2.01806e-07,6.70663e-07,-7.12519e-08,90.1695,0.572538,0.000299416,-3.05426e-06,-1.02835e-05,3.26935e-07,500
0.447,UP,0.653159,0.0983406,0.810628,-3.06538e-06,-1.02879e-05,3.14779e-07,0.000152837,0.00125615,0.00517005,89.8298,-0.573861,-0.00544895,2.02477e-07,6.70592e-07,-7.12586e-08,90.1701,0.572538,0.000286997,-3.06454e-06,-1.02832e-05,3.27879e-07,500
0.448,UP,0.653165,0.098335,0.810632,-3.07566e-06,-1.02876e-05,3.15711e-07,0.000154099,0.00126132,0.0051701,89.8292,-0.573866,-0.00543713,2.03147e-07,6.7052e-07,-7.12646e-08,90.1706,0.572538,0.000275136,-3.07483e-06,-1.02829e-05,3.28809e-07,500
0.449,UP,0.653171,0.0983294,0.810636,-3.08595e-06,-1.02873e-05,3.16628e-07,0.000155365,0.00126649,0.00517014,89.8286,-0.573871,-0.00542585,2.03818e-07,6.70449e-07,-7.12699e-08,90.1712,0.572539,0.000263807,-3.08511e-06,-1.02825e-05,3.29724e-07,500
0.45,UP,0.653176,0.0983238,0.81064,-3.09624e-06,-1.0287e-05,3.17531e-07,0.000156637,0.00127166,0.00517018,89.828,-0.573877,-0.00541507,2.04488e-07,6.70378e-07,-7.12745e-08,90.1718,0.572539,0.000252988,-3.09539e-06,-1.02822e-05,3.30625e-07,500
0.451,UP,0.653182,0.0983182,0.810644,-3.10652e-06,-1.02866e-05,3.18421e-07,0.000157914,0.00127683,0.00517022,89.8275,-0.573882,-0.00540477,2.05158e-07,6.70307e-07,-7.12786e-08,90.1724,0.572539,0.000242655,-3.10567e-06,-1.02819e-05,3.31513e-07,500
0.452,UP,0.653187,0.0983126,0.810648,-3.11681e-06,-1.02863e-05,3.19298e-07,0.000159196,0.001282,0.00517026,89.8269,-0.573888,-0.00539494,2.05828e-07,6.70235e-07,-7.1282e-08,90.1729,0.572539,0.000232787,-3.11595e-06,-1.02815e-05,3.32387e-07,500
0.453,UP,0.653193,0.098307,0.810652,-3.1271e-06,-1.0286e-05,3.20162e-07,0.000160483,0.00128717,0.00517029,89.8263,-0.573893,-0.00538556,2.06499e-07,6.70164e-07,-7.12849e-08,90.1735,0.57254,0.000223363,-3.12623e-06,-1.02812e-05,3.33249e-07,500
0.454,UP,0.653199,0.0983015,0.810656,-3.13738e-06,-1.02857e-05,3.21014e-07,0.000161775,0.00129234,0.00517033,89.8257,-0.573898,-0.00537659,2.07169e-07,6.70093e-07,-7.12872e-08,90.1741,0.57254,0.000214363,-3.13652e-06,-1.02809e-05,3.34099e-07,500
0.455,UP,0.653204,0.0982959,0.81066,-3.14767e-06,-1.02854e-05,3.21853e-07,0.000163073,0.00129751,0.00517037,89.8252,-0.573904,-0.00536804,2.07839e-07,6.70022e-07,-7.12891e-08,90.1746,0.57254,0.000205767,-3.1468e-06,-1.02805e-05,3.34936e-07,500
0.456,UP,0.65321,0.0982903,0.810664,-3.15795e-06,-1.0285e-05,3.22682e-07,0.000164375,0.00130268,0.0051704,89.8246,-0.573909,-0.00535986,2.08509e-07,6.6995e-07,-7.12904e-08,90.1752,0.57254,0.000197559,-3.15708e-06,-1.02802e-05,3.35762e-07,500
0.457,UP,0.653215,0.0982847,0.810668,-3.16824e-06,-1.02847e-05,3.23499e-07,0.000165683,0.00130785,0.00517044,89.824,-0.573914,-0.00535206,2.09179e-07,6.69879e-07,-7.12913e-08,90.1758,0.57254,0.00018972,-3.16736e-06,-1.02799e-05,3.36577e-07,500
0.458,UP,0.653221,0.0982791,0.810671,-3.17852e-06,-1.02844e-05,3.24305e-07,0.000166996,0.00131302,0.00517047,89.8234,-0.57392,-0.00534461,2.09848e-07,6.69808e-07,-7.12917e-08,90.1764,0.572541,0.000182234,-3.17764e-06,-1.02795e-05,3.37381e-07,500
0.459,UP,0.653226,0.0982735,0.810675,-3.18881e-06,-1.02841e-05,3.251e-07,0.000168315,0.00131819,0.0051705,89.8229,-0.573925,-0.00533749,2.10518e-07,6.69736e-07,-7.12917e-08,90.1769,0.572541,0.000175086,-3.18791e-06,-1.02792e-05,3.38175e-07,500
0.46,UP,0.653232,0.0982679,0.810679,-3.19909e-06,-1.02837e-05,3.25886e-07,0.000169638,0.00132336,0.00517054,89.8223,-0.57393,-0.0053307,2.11188e-07,6.69665e-07,-7.12913e-08,90.1775,0.572541,0.00016826,-3.19819e-06,-1.02788e-05,3.38958e-07,500
0.461,UP,0.653238,0.0982624,0.810683,-3.20937e-06,-1.02834e-05,3.26661e-07,0.000170966,0.00132853,0.00517057,89.8217,-0.573936,-0.00532421,2.11857e-07,6.69594e-07,-7.12905e-08,90.1781,0.572541,0.000161742,-3.20847e-06,-1.02785e-05,3.39731e-07,500
0.462,UP,0.653243,0.0982568,0.810687,-3.21966e-06,-1.02831e-05,3.27427e-07,0.0001723,0.0013337,0.0051706,89.8212,-0.573941,-0.00531802,2.12527e-07,6.69522e-07,-7.12893e-08,90.1787,0.572541,0.000155517,-3.21875e-06,-1.02782e-05,3.40495e-07,500
0.463,UP,0.653249,0.0982512,0.810691,-3.22994e-06,-1.02828e-05,3.28183e-07,0.000173639,0.00133887,0.00517063,89.8206,-0.573946,-0.00531211,2.13196e-07,6.69451e-07,-7.12878e-08,90.1792,0.572541,0.000149574,-3.22903e-06,-1.02778e-05,3.41249e-07,500
0.464,UP,0.653254,0.0982456,0.810695,-3.24022e-06,-1.02824e-05,3.2893e-07,0.000174983,0.00134404,0.00517066,89.82,-0.573952,-0.00530646,2.13866e-07,6.6938e-07,-7.12859e-08,90.1798,0.572541,0.000143899,-3.23931e-06,-1.02775e-05,3.41994e-07,500
0.465,UP,0.65326,0.09824,0.810699,-3.2505e-06,-1.02821e-05,3.29668e-07,0.000176332,0.00134922,0.00517069,89.8194,-0.573957,-0.00530107,2.14535e-07,6.69309e-07,-7.12837e-08,90.1804,0.572542,0.00013848,-3.24958e-06,-1.02771e-05,3.4273e-07,500
0.466,UP,0.653266,0.0982344,0.810703,-3.26079e-06,-1.02818e-05,3.30398e-07,0.000177687,0.00135439,0.00517072,89.8189,-0.573962,-0.00529593,2.15204e-07,6.69237e-07,-7.12811e-08,90.1809,0.572542,0.000133306,-3.25986e-06,-1.02768e-05,3.43457e-07,500
0.467,UP,0.653271,0.0982288,0.810706,-3.27107e-06,-1.02814e-05,3.31119e-07,0.000179046,0.00135956,0.00517075,89.8183,-0.573968,-0.00529102,2.15873e-07,6.69166e-07,-7.12783e-08,90.1815,0.572542,0.000128366,-3.27014e-06,-1.02765e-05,3.44176e-07,500
0.468,UP,0.653277,0.0982232,0.81071,-3.28135e-06,-1.02811e-05,3.31832e-07,0.000180411,0.00136473,0.00517078,89.8177,-0.573973,-0.00528633,2.16543e-07,6.69095e-07,-7.12752e-08,90.1821,0.572542,0.000123649,-3.28041e-06,-1.02761e-05,3.44887e-07,500
0.469,UP,0.653282,0.0982177,0.810714,-3.29163e-06,-1.02808e-05,3.32537e-07,0.000181781,0.0013699,0.00517081,89.8171,-0.573978,-0.00528186,2.17212e-07,6.69024e-07,-7.12718e-08,90.1827,0.572542,0.000119146,-3.29069e-06,-1.02758e-05,3.4559e-07,500
0.47,UP,0.653288,0.0982121,0.810718,-3.30191e-06,-1.02804e-05,3.33234e-07,0.000183156,0.00137507,0.00517083,89.8166,-0.573983,-0.00527759,2.17881e-07,6.68952e-07,-7.12682e-08,90.1832,0.572542,0.000114847,-3.30096e-06,-1.02754e-05,3.46284e-07,500
0.471,UP,0.653294,0.0982065,0.810722,-3.31219e-06,-1.02801e-05,3.33923e-07,0.000184536,0.00138024,0.00517086,89.816,-0.573989,-0.00527351,2.18549e-07,6.68881e-07,-7.12642e-08,90.1838,0.572542,0.000110742,-3.31124e-06,-1.02751e-05,3.46972e-07,500
0.472,UP,0.653299,0.0982009,0.810726,-3.32247e-06,-1.02798e-05,3.34605e-07,0.000185922,0.00138541,0.00517089,89.8154,-0.573994,-0.00526962,2.19218e-07,6.6881e-07,-7.12601e-08,90.1844,0.572542,0.000106824,-3.32151e-06,-1.02747e-05,3.47651e-07,500
0.473,UP,0.653305,0.0981953,0.810729,-3.33275e-06,-1.02794e-05,3.35279e-07,0.000187312,0.00139058,0.00517091,89.8148,-0.573999,-0.0052659,2.19887e-07,6.68738e-07,-7.12557e-08,90.185,0.572543,0.000103083,-3.33179e-06,-1.02744e-05,3.48323e-07,500
0.474,UP,0.65331,0.0981897,0.810733,-3.34303e-06,-1.02791e-05,3.35947e-07,0.000188708,0.00139575,0.00517094,89.8143,-0.574005,-0.00526236,2.20556e-07,6.68667e-07,-7.12511e-08,90.1855,0.572543,9.95127e-05,-3.34206e-06,-1.0274e-05,3.48989e-07,500
0.475,UP,0.653316,0.0981841,0.810737,-3.35331e-06,-1.02788e-05,3.36608e-07,0.000190109,0.00140092,0.00517096,89.8137,-0.57401,-0.00525898,2.21224e-07,6.68596e-07,-7.12463e-08,90.1861,0.572543,9.61042e-05,-3.35234e-06,-1.02737e-05,3.49647e-07,500
0.476,UP,0.653321,0.0981786,0.810741,-3.36359e-06,-1.02784e-05,3.37261e-07,0.000191515,0.00140609,0.00517099,89.8131,-0.574015,-0.00525575,2.21893e-07,6.68525e-07,-7.12413e-08,90.1867,0.572543,9.28505e-05,-3.36261e-06,-1.02733e-05,3.50299e-07,500
0.477,UP,0.653327,0.098173,0.810745,-3.37386e-06,-1.02781e-05,3.37909e-07,0.000192926,0.00141127,0.00517101,89.8125,-0.57402,-0.00525267,2.22561e-07,6.68454e-07,-7.12361e-08,90.1872,0.572543,8.9745e-05,-3.37288e-06,-1.0273e-05,3.50944e-07,500
0.478,UP,0.653333,0.0981674,0.810748,-3.38414e-06,-1.02777e-05,3.38549e-07,0.000194343,0.00141644,0.00517104,89.812,-0.574026,-0.00524973,2.2323e-07,6.68382e-07,-7.12308e-08,90.1878,0.572543,8.67808e-05,-3.38315e-06,-1.02726e-05,3.51583e-07,500
0.479,UP,0.653338,0.0981618,0.810752,-3.39442e-06,-1.02774e-05,3.39184e-07,0.000195764,0.00142161,0.00517106,89.8114,-0.574031,-0.00524692,2.23898e-07,6.68311e-07,-7.12252e-08,90.1884,0.572543,8.39517e-05,-3.39343e-06,-1.02723e-05,3.52215e-07,500
0.48,UP,0.653344,0.0981562,0.810756,-3.4047e-06,-1.02771e-05,3.39812e-07,0.000197191,0.00142678,0.00517108,89.8108,-0.574036,-0.00524425,2.24566e-07,6.6824e-07,-7.12195e-08,90.189,0.572543,8.12517e-05,-3.4037e-06,-1.02719e-05,3.52841e-07,500
0.481,UP,0.653349,0.0981506,0.81076,-3.41497e-06,-1.02767e-05,3.40434e-07,0.000198623,0.00143195,0.00517111,89.8102,-0.574041,-0.00524169,2.25234e-07,6.68169e-07,-7.12136e-08,90.1895,0.572543,7.8675e-05,-3.41397e-06,-1.02716e-05,3.53461e-07,500
0.482,UP,0.653355,0.098145,0.810763,-3.42525e-06,-1.02764e-05,3.41051e-07,0.00020006,0.00143712,0.00517113,89.8097,-0.574047,-0.00523926,2.25902e-07,6.68097e-07,-7.12076e-08,90.1901,0.572543,7.6216e-05,-3.42424e-06,-1.02712e-05,3.54075e-07,500
0.483,UP,0.653361,0.0981394,0.810767,-3.43552e-06,-1.0276e-05,3.41661e-07,0.000201502,0.00144229,0.00517115,89.8091,-0.574052,-0.00523693,2.2657e-07,6.68026e-07,-7.12014e-08,90.1907,0.572543,7.38695e-05,-3.43451e-06,-1.02709e-05,3.54684e-07,500
0.484,UP,0.653366,0.0981339,0.810771,-3.4458e-06,-1.02757e-05,3.42266e-07,0.00020295,0.00144746,0.00517117,89.8085,-0.574057,-0.00523472,2.27238e-07,6.67955e-07,-7.11951e-08,90.1913,0.572543,7.16305e-05,-3.44478e-06,-1.02705e-05,3.55286e-07,500
0.485,UP,0.653372,0.0981283,0.810775,-3.45608e-06,-1.02754e-05,3.42864e-07,0.000204402,0.00145263,0.0051712,89.8079,-0.574062,-0.0052326,2.27906e-07,6.67884e-07,-7.11886e-08,90.1918,0.572544,6.94941e-05,-3.45505e-06,-1.02701e-05,3.55883e-07,500
0.486,UP,0.653377,0.0981227,0.810778,-3.46635e-06,-1.0275e-05,3.43458e-07,0.00020586,0.00145781,0.00517122,89.8074,-0.574067,-0.00523059,2.28574e-07,6.67813e-07,-7.1182e-08,90.1924,0.572544,6.74558e-05,-3.46532e-06,-1.02698e-05,3.56475e-07,500
0.487,UP,0.653383,0.0981171,0.810782,-3.47663e-06,-1.02747e-05,3.44047e-07,0.000207323,0.00146298,0.00517124,89.8068,-0.574073,-0.00522867,2.29242e-07,6.67741e-07,-7.11753e-08,90.193,0.572544,6.55112e-05,-3.47559e-06,-1.02694e-05,3.5706e-07,500
0.488,UP,0.653388,0.0981115,0.810786,-3.4869e-06,-1.02743e-05,3.44629e-07,0.000208791,0.00146815,0.00517126,89.8062,-0.574078,-0.00522683,2.29909e-07,6.6767e-07,-7.11685e-08,90.1935,0.572544,6.3656e-05,-3.48586e-06,-1.02691e-05,3.57641e-07,500
0.489,UP,0.653394,0.0981059,0.81079,-3.49717e-06,-1.0274e-05,3.45207e-07,0.000210265,0.00147332,0.00517128,89.8057,-0.574083,-0.00522508,2.30577e-07,6.67599e-07,-7.11616e-08,90.1941,0.572544,6.18864e-05,-3.49613e-06,-1.02687e-05,3.58217e-07,500
0.49,UP,0.6534,0.0981003,0.810793,-3.50745e-06,-1.02736e-05,3.4578e-07,0.000211743,0.00147849,0.0051713,89.8051,-0.574088,-0.00522342,2.31245e-07,6.67528e-07,-7.11545e-08,90.1947,0.572544,6.01984e-05,-3.5064e-06,-1.02684e-05,3.58788e-07,500
0.491,UP,0.653405,0.0980948,0.810797,-3.51772e-06,-1.02733e-05,3.46348e-07,0.000213227,0.00148366,0.00517132,89.8045,-0.574094,-0.00522183,2.31912e-07,6.67457e-07,-7.11474e-08,90.1953,0.572544,5.85885e-05,-3.51667e-06,-1.0268e-05,3.59353e-07,500
0.492,UP,0.653411,0.0980892,0.810801,-3.52799e-06,-1.02729e-05,3.46911e-07,0.000214716,0.00148883,0.00517134,89.8039,-0.574099,-0.00522031,2.32579e-07,6.67386e-07,-7.11402e-08,90.1958,0.572544,5.70531e-05,-3.52693e-06,-1.02676e-05,3.59914e-07,500
0.493,UP,0.653416,0.0980836,0.810805,-3.53827e-06,-1.02726e-05,3.47469e-07,0.00021621,0.00149401,0.00517136,89.8034,-0.574104,-0.00521887,2.33247e-07,6.67315e-07,-7.11328e-08,90.1964,0.572544,5.55888e-05,-3.5372e-06,-1.02673e-05,3.6047e-07,500
0.494,UP,0.653422,0.098078,0.810808,-3.54854e-06,-1.02722e-05,3.48022e-07,0.000217709,0.00149918,0.00517138,89.8028,-0.574109,-0.00521749,2.33914e-07,6.67243e-07,-7.11254e-08,90.197,0.572544,5.41926e-05,-3.54747e-06,-1.02669e-05,3.61021e-07,500
0.495,UP,0.653428,0.0980724,0.810812,-3.55881e-06,-1.02719e-05,3.48571e-07,0.000219213,0.00150435,0.0051714,89.8022,-0.574114,-0.00521618,2.34581e-07,6.67172e-07,-7.11179e-08,90.1975,0.572544,5.28613e-05,-3.55773e-06,-1.02666e-05,3.61568e-07,500
0.496,UP,0.653433,0.0980668,0.810816,-3.56908e-06,-1.02715e-05,3.49115e-07,0.000220723,0.00150952,0.00517142,89.8016,-0.57412,-0.00521493,2.35248e-07,6.67101e-07,-7.11103e-08,90.1981,0.572544,5.15921e-05,-3.568e-06,-1.02662e-05,3.6211e-07,500
0.497,UP,0.653439,0.0980612,0.81082,-3.57935e-06,-1.02712e-05,3.49654e-07,0.000222237,0.00151469,0.00517144,89.8011,-0.574125,-0.00521374,2.35915e-07,6.6703e-07,-7.11027e-08,90.1987,0.572544,5.03822e-05,-3.57827e-06,-1.02658e-05,3.62647e-07,500
0.498,UP,0.653444,0.0980556,0.810823,-3.58962e-06,-1.02708e-05,3.5019e-07,0.000223757,0.00151986,0.00517146,89.8005,-0.57413,-0.00521261,2.36582e-07,6.66959e-07,-7.10949e-08,90.1993,0.572544,4.92289e-05,-3.58853e-06,-1.02655e-05,3.6318e-07,500
0.499,UP,0.65345,0.0980501,0.810827,-3.59989e-06,-1.02705e-05,3.50721e-07,0.000225282,0.00152503,0.00517147,89.7999,-0.574135,-0.00521153,2.37249e-07,6.66888e-07,-7.10871e-08,90.1998,0.572544,4.81298e-05,-3.5988e-06,-1.02651e-05,3.63709e-07,500
0.5,UP,0.653456,0.0980445,0.810831,-3.61016e-06,-1.02701e-05,3.51247e-07,0.000226813,0.00153021,0.00517149,89.7993,-0.57414,-0.0052105,2.37916e-07,6.66817e-07,-7.10792e-08,90.2004,0.572544,4.70823e-05,-3.60906e-06,-1.02647e-05,3.64233e-07,500
