Time,Step,X,Y,Z,Att_X,Att_Y,Att_Z,Goal_X,Goal_Y,Goal_Z,P_Err,R_Err,Vel_Norm,Reached
2.125000,2,0.082666,0.034501,0.991409,0.078455,0.034500,0.986572,0.077866,0.034500,0.986179,0.007098,0.000033,0.000000,0
2.126000,2,0.082694,0.034501,0.991401,0.078448,0.034500,0.986567,0.077866,0.034500,0.986179,0.007112,0.000032,0.000000,0
2.127000,2,0.082721,0.034501,0.991393,0.078441,0.034500,0.986562,0.077866,0.034500,0.986179,0.007124,0.000032,0.000000,0
2.128000,2,0.082746,0.034501,0.991384,0.078433,0.034500,0.986557,0.077866,0.034500,0.986179,0.007135,0.000031,0.000000,0
2.129000,2,0.082771,0.034501,0.991374,0.078426,0.034500,0.986553,0.077866,0.034500,0.986179,0.007144,0.000031,0.000000,0
2.130000,2,0.082794,0.034501,0.991363,0.078420,0.034500,0.986548,0.077866,0.034500,0.986179,0.007153,0.000030,0.000000,0
2.131000,2,0.082817,0.034501,0.991351,0.078413,0.034500,0.986543,0.077866,0.034500,0.986179,0.007160,0.000030,0.000000,0
2.132000,2,0.082838,0.034501,0.991339,0.078406,0.034500,0.986539,0.077866,0.034500,0.986179,0.007165,0.000029,0.000000,0
2.133000,2,0.082859,0.034501,0.991325,0.078399,0.034500,0.986534,0.077866,0.034500,0.986179,0.007170,0.000029,0.000000,0
2.134000,2,0.082878,0.034501,0.991311,0.078393,0.034500,0.986530,0.077866,0.034500,0.986179,0.007173,0.000028,0.000000,0
2.135000,2,0.082897,0.034501,0.991295,0.078386,0.034500,0.986526,0.077866,0.034500,0.986179,0.007175,0.000028,0.000000,0
2.136000,2,0.082914,0.034501,0.991279,0.078380,0.034500,0.986521,0.077866,0.034500,0.986179,0.007176,0.000027,0.000000,0
2.137000,2,0.082931,0.034501,0.991262,0.078373,0.034500,0.986517,0.077866,0.034500,0.986179,0.007176,0.000027,0.000000,0
2.138000,2,0.082946,0.034501,0.991245,0.078367,0.034500,0.986513,0.077866,0.034500,0.986179,0.007174,0.000026,0.000000,0
2.139000,2,0.082961,0.034501,0.991226,0.078361,0.034500,0.986509,0.077866,0.034500,0.986179,0.007171,0.000026,0.000000,0
2.140000,2,0.082974,0.034501,0.991207,0.078355,0.034500,0.986505,0.077866,0.034500,0.986179,0.007167,0.000025,0.000000,0
2.141000,2,0.082986,0.034501,0.991186,0.078349,0.034500,0.986501,0.077866,0.034500,0.986179,0.007162,0.000025,0.000000,0
2.142000,2,0.082998,0.034501,0.991165,0.078343,0.034500,0.986497,0.077866,0.034500,0.986179,0.007155,0.000024,0.000000,0
2.143000,2,0.083008,0.034501,0.991144,0.078337,0.034500,0.986493,0.077866,0.034500,0.986179,0.007147,0.000024,0.000000,0
2.144000,2,0.083017,0.034501,0.991121,0.078331,0.034500,0.986489,0.077866,0.034500,0.986179,0.007138,0.000023,0.000000,0
2.145000,2,0.083026,0.034501,0.991098,0.078325,0.034500,0.986485,0.077866,0.034500,0.986179,0.007128,0.000023,0.000000,0
2.146000,2,0.083033,0.034501,0.991073,0.078319,0.034500,0.986481,0.077866,0.034500,0.986179,0.007117,0.000022,0.000000,0
2.147000,2,0.083040,0.034501,0.991049,0.078314,0.034500,0.986477,0.077866,0.034500,0.986179,0.007105,0.000022,0.000000,0
2.148000,2,0.083045,0.034501,0.991023,0.078308,0.034500,0.986474,0.077866,0.034500,0.986179,0.007091,0.000021,0.000000,0
2.149000,2,0.083050,0.034501,0.990997,0.078303,0.034500,0.986470,0.077866,0.034500,0.986179,0.007076,0.000021,0.000000,0
2.150000,2,0.083053,0.034501,0.990969,0.078297,0.034500,0.986466,0.077866,0.034500,0.986179,0.007060,0.000020,0.000000,0
2.151000,2,0.083056,0.034501,0.990942,0.078292,0.034500,0.986463,0.077866,0.034500,0.986179,0.007043,0.000020,0.000000,0
2.152000,2,0.083057,0.034501,0.990913,0.078286,0.034500,0.986459,0.077866,0.034500,0.986179,0.007025,0.000019,0.000000,0
2.153000,2,0.083058,0.034501,0.990884,0.078281,0.034500,0.986456,0.077866,0.034500,0.986179,0.007006,0.000019,0.000000,0
2.154000,2,0.083057,0.034501,0.990854,0.078276,0.034500,0.986452,0.077866,0.034500,0.986179,0.006986,0.000018,0.000000,0
2.155000,2,0.083056,0.034501,0.990823,0.078271,0.034500,0.986449,0.077866,0.034500,0.986179,0.006964,0.000018,0.000000,0
2.156000,2,0.083054,0.034501,0.990792,0.078266,0.034500,0.986445,0.077866,0.034500,0.986179,0.006942,0.000018,0.000000,0
2.157000,2,0.083050,0.034501,0.990760,0.078261,0.034500,0.986442,0.077866,0.034500,0.986179,0.006918,0.000017,0.000000,0
2.158000,2,0.083046,0.034501,0.990727,0.078256,0.034500,0.986439,0.077866,0.034500,0.986179,0.006893,0.000017,0.000000,0
2.159000,2,0.083041,0.034501,0.990694,0.078251,0.034500,0.986436,0.077866,0.034500,0.986179,0.006868,0.000016,0.000000,0
2.160000,2,0.083035,0.034501,0.990660,0.078246,0.034500,0.986432,0.077866,0.034500,0.986179,0.006841,0.000016,0.000000,0
2.161000,2,0.083028,0.034501,0.990626,0.078242,0.034500,0.986429,0.077866,0.034500,0.986179,0.006813,0.000015,0.000000,0
2.162000,2,0.083020,0.034501,0.990591,0.078237,0.034500,0.986426,0.077866,0.034500,0.986179,0.006784,0.000015,0.000000,0
2.163000,2,0.083012,0.034501,0.990555,0.078232,0.034500,0.986423,0.077866,0.034500,0.986179,0.006754,0.000014,0.000000,0
2.164000,2,0.083002,0.034501,0.990519,0.078228,0.034500,0.986420,0.077866,0.034500,0.986179,0.006723,0.000014,0.000000,0
2.165000,2,0.082991,0.034501,0.990482,0.078223,0.034500,0.986417,0.077866,0.034500,0.986179,0.006692,0.000013,0.000000,0
2.166000,2,0.082980,0.034501,0.990444,0.078219,0.034500,0.986414,0.077866,0.034500,0.986179,0.006659,0.000013,0.000000,0
2.167000,2,0.082968,0.034501,0.990406,0.078214,0.034500,0.986411,0.077866,0.034500,0.986179,0.006625,0.000012,0.000000,0
2.168000,2,0.082955,0.034501,0.990368,0.078210,0.034500,0.986408,0.077866,0.034500,0.986179,0.006590,0.000012,0.000000,0
2.169000,2,0.082941,0.034500,0.990328,0.078206,0.034500,0.986405,0.077866,0.034500,0.986179,0.006555,0.000012,0.000000,0
2.170000,2,0.082926,0.034500,0.990289,0.078201,0.034500,0.986402,0.077866,0.034500,0.986179,0.006518,0.000011,0.000000,0
2.171000,2,0.082910,0.034500,0.990249,0.078197,0.034500,0.986400,0.077866,0.034500,0.986179,0.006481,0.000011,0.000000,0
2.172000,2,0.082893,0.034500,0.990208,0.078193,0.034500,0.986397,0.077866,0.034500,0.986179,0.006442,0.000010,0.000000,0
2.173000,2,0.082876,0.034500,0.990167,0.078189,0.034500,0.986394,0.077866,0.034500,0.986179,0.006403,0.000010,0.000000,0
2.174000,2,0.082858,0.034500,0.990125,0.078185,0.034500,0.986391,0.077866,0.034500,0.986179,0.006363,0.000009,0.000000,0
2.175000,2,0.082839,0.034500,0.990083,0.078181,0.034500,0.986389,0.077866,0.034500,0.986179,0.006322,0.000009,0.000000,0
2.176000,2,0.082819,0.034500,0.990040,0.078177,0.034500,0.986386,0.077866,0.034500,0.986179,0.006280,0.000009,0.000000,0
2.177000,2,0.082798,0.034500,0.989997,0.078173,0.034500,0.986384,0.077866,0.034500,0.986179,0.006237,0.000008,0.000000,0
2.178000,2,0.082777,0.034500,0.989954,0.078169,0.034500,0.986381,0.077866,0.034500,0.986179,0.006193,0.000008,0.000000,0
2.179000,2,0.082755,0.034500,0.989910,0.078166,0.034500,0.986378,0.077866,0.034500,0.986179,0.006149,0.000007,0.000000,0
2.180000,2,0.082732,0.034500,0.989865,0.078162,0.034500,0.986376,0.077866,0.034500,0.986179,0.006104,0.000007,0.000000,0
2.181000,2,0.082708,0.034500,0.989820,0.078158,0.034500,0.986373,0.077866,0.034500,0.986179,0.006058,0.000006,0.000000,0
2.182000,2,0.082683,0.034500,0.989775,0.078154,0.034500,0.986371,0.077866,0.034500,0.986179,0.006011,0.000006,0.000000,0
2.183000,2,0.082658,0.034500,0.989730,0.078151,0.034500,0.986369,0.077866,0.034500,0.986179,0.005964,0.000006,0.000000,0
2.184000,2,0.082632,0.034500,0.989684,0.078147,0.034500,0.986366,0.077866,0.034500,0.986179,0.005916,0.000005,0.000000,0
2.185000,2,0.082605,0.034500,0.989637,0.078144,0.034500,0.986364,0.077866,0.034500,0.986179,0.005867,0.000005,0.000000,0
2.186000,2,0.082578,0.034500,0.989591,0.078140,0.034500,0.986362,0.077866,0.034500,0.986179,0.005817,0.000004,0.000000,0
2.187000,2,0.082550,0.034500,0.989544,0.078137,0.034500,0.986359,0.077866,0.034500,0.986179,0.005767,0.000004,0.000000,0
2.188000,2,0.082521,0.034500,0.989496,0.078133,0.034500,0.986357,0.077866,0.034500,0.986179,0.005716,0.000004,0.000000,0
2.189000,2,0.082492,0.034500,0.989449,0.078130,0.034500,0.986355,0.077866,0.034500,0.986179,0.005664,0.000003,0.000000,0
2.190000,2,0.082462,0.034500,0.989401,0.078127,0.034500,0.986353,0.077866,0.034500,0.986179,0.005612,0.000003,0.000000,0
2.191000,2,0.082431,0.034500,0.989353,0.078123,0.034500,0.986350,0.077866,0.034500,0.986179,0.005559,0.000003,0.000000,0
2.192000,2,0.082399,0.034500,0.989304,0.078120,0.034500,0.986348,0.077866,0.034500,0.986179,0.005506,0.000002,0.000000,0
2.193000,2,0.082367,0.034500,0.989255,0.078117,0.034500,0.986346,0.077866,0.034500,0.986179,0.005451,0.000002,0.000000,0
2.194000,2,0.082334,0.034500,0.989206,0.078114,0.034500,0.986344,0.077866,0.034500,0.986179,0.005397,0.000001,0.000000,0
2.195000,2,0.082301,0.034500,0.989157,0.078111,0.034500,0.986342,0.077866,0.034500,0.986179,0.005341,0.000001,0.000000,0
2.196000,2,0.082267,0.034500,0.989107,0.078108,0.034500,0.986340,0.077866,0.034500,0.986179,0.005285,0.000001,0.000000,0
2.197000,2,0.082232,0.034500,0.989057,0.078105,0.034500,0.986338,0.077866,0.034500,0.986179,0.005229,0.000001,0.000000,0
2.198000,2,0.082197,0.034500,0.989007,0.078102,0.034500,0.986336,0.077866,0.034500,0.986179,0.005172,0.000000,0.000000,0
2.199000,2,0.082161,0.034500,0.988957,0.078099,0.034500,0.986334,0.077866,0.034500,0.986179,0.005114,0.000000,0.000000,0
2.200000,2,0.082125,0.034500,0.988906,0.078096,0.034500,0.986332,0.077866,0.034500,0.986179,0.005056,0.000001,0.000000,0
2.201000,2,0.082088,0.034500,0.988855,0.078093,0.034500,0.986330,0.077866,0.034500,0.986179,0.004998,0.000001,0.000000,0
2.202000,2,0.082050,0.034500,0.988804,0.078090,0.034500,0.986328,0.077866,0.034500,0.986179,0.004939,0.000001,0.000000,0
2.203000,2,0.082012,0.034500,0.988753,0.078087,0.034500,0.986326,0.077866,0.034500,0.986179,0.004880,0.000002,0.000000,0
2.204000,2,0.081973,0.034500,0.988702,0.078084,0.034500,0.986324,0.077866,0.034500,0.986179,0.004820,0.000002,0.000000,0
2.205000,2,0.081934,0.034500,0.988651,0.078082,0.034500,0.986323,0.077866,0.034500,0.986179,0.004760,0.000002,0.000000,0
2.206000,2,0.081894,0.034500,0.988599,0.078079,0.034500,0.986321,0.077866,0.034500,0.986179,0.004699,0.000003,0.000000,0
2.207000,2,0.081854,0.034500,0.988548,0.078076,0.034500,0.986319,0.077866,0.034500,0.986179,0.004638,0.000003,0.000000,0
2.208000,2,0.081814,0.034500,0.988496,0.078074,0.034500,0.986317,0.077866,0.034500,0.986179,0.004577,0.000003,0.000000,0
2.209000,2,0.081773,0.034500,0.988444,0.078071,0.034500,0.986315,0.077866,0.034500,0.986179,0.004515,0.000004,0.000000,0
2.210000,2,0.081731,0.034500,0.988392,0.078069,0.034500,0.986314,0.077866,0.034500,0.986179,0.004453,0.000004,0.000000,0
2.211000,2,0.081689,0.034500,0.988340,0.078066,0.034500,0.986312,0.077866,0.034500,0.986179,0.004391,0.000004,0.000000,0
2.212000,2,0.081646,0.034500,0.988288,0.078063,0.034500,0.986310,0.077866,0.034500,0.986179,0.004328,0.000005,0.000000,0
2.213000,2,0.081603,0.034500,0.988236,0.078061,0.034500,0.986309,0.077866,0.034500,0.986179,0.004266,0.000005,0.000000,0
2.214000,2,0.081560,0.034500,0.988184,0.078058,0.034500,0.986307,0.077866,0.034500,0.986179,0.004203,0.000005,0.000000,0
2.215000,2,0.081516,0.034500,0.988131,0.078056,0.034500,0.986305,0.077866,0.034500,0.986179,0.004139,0.000005,0.000000,0
2.216000,2,0.081472,0.034500,0.988079,0.078054,0.034500,0.986304,0.077866,0.034500,0.986179,0.004076,0.000006,0.000000,0
2.217000,2,0.081428,0.034500,0.988027,0.078051,0.034500,0.986302,0.077866,0.034500,0.986179,0.004012,0.000006,0.000000,0
2.218000,2,0.081383,0.034500,0.987974,0.078049,0.034500,0.986301,0.077866,0.034500,0.986179,0.003948,0.000006,0.000000,0
2.219000,2,0.081338,0.034500,0.987922,0.078047,0.034500,0.986299,0.077866,0.034500,0.986179,0.003884,0.000007,0.000000,0
2.220000,2,0.081292,0.034500,0.987870,0.078044,0.034500,0.986298,0.077866,0.034500,0.986179,0.003820,0.000007,0.000000,0
2.221000,2,0.081246,0.034500,0.987817,0.078042,0.034500,0.986296,0.077866,0.034500,0.986179,0.003756,0.000007,0.000000,0
2.222000,2,0.081200,0.034500,0.987765,0.078040,0.034500,0.986295,0.077866,0.034500,0.986179,0.003691,0.000007,0.000000,0
2.223000,2,0.081153,0.034500,0.987713,0.078038,0.034500,0.986293,0.077866,0.034500,0.986179,0.003627,0.000008,0.000000,0
2.224000,2,0.081106,0.034500,0.987661,0.078036,0.034500,0.986292,0.077866,0.034500,0.986179,0.003562,0.000008,0.000000,0
2.225000,2,0.081059,0.034500,0.987609,0.078033,0.034500,0.986290,0.077866,0.034500,0.986179,0.003498,0.000008,0.000000,0
2.226000,2,0.081011,0.034500,0.987556,0.078031,0.034500,0.986289,0.077866,0.034500,0.986179,0.003433,0.000008,0.000000,0
2.227000,2,0.080963,0.034500,0.987504,0.078029,0.034500,0.986288,0.077866,0.034500,0.986179,0.003368,0.000009,0.000000,0
2.228000,2,0.080915,0.034500,0.987452,0.078027,0.034500,0.986286,0.077866,0.034500,0.986179,0.003304,0.000009,0.000000,0
2.229000,2,0.080866,0.034500,0.987401,0.078025,0.034500,0.986285,0.077866,0.034500,0.986179,0.003239,0.000009,0.000000,0
2.230000,2,0.080818,0.034500,0.987349,0.078023,0.034500,0.986283,0.077866,0.034500,0.986179,0.003175,0.000009,0.000000,0
2.231000,2,0.080769,0.034500,0.987297,0.078021,0.034500,0.986282,0.077866,0.034500,0.986179,0.003110,0.000010,0.000000,0
2.232000,2,0.080720,0.034500,0.987246,0.078019,0.034500,0.986281,0.077866,0.034500,0.986179,0.003046,0.000010,0.000000,0
2.233000,2,0.080670,0.034500,0.987194,0.078017,0.034500,0.986280,0.077866,0.034500,0.986179,0.002982,0.000010,0.000000,0
2.234000,2,0.080621,0.034500,0.987143,0.078015,0.034500,0.986278,0.077866,0.034500,0.986179,0.002918,0.000010,0.000000,0
2.235000,2,0.080571,0.034500,0.987092,0.078013,0.034500,0.986277,0.077866,0.034500,0.986179,0.002854,0.000011,0.000000,0
2.236000,2,0.080521,0.034500,0.987041,0.078012,0.034500,0.986276,0.077866,0.034500,0.986179,0.002791,0.000011,0.000000,0
2.237000,2,0.080471,0.034500,0.986990,0.078010,0.034500,0.986275,0.077866,0.034500,0.986179,0.002728,0.000011,0.000000,0
2.238000,2,0.080420,0.034500,0.986940,0.078008,0.034500,0.986273,0.077866,0.034500,0.986179,0.002665,0.000011,0.000000,0
2.239000,2,0.080370,0.034500,0.986890,0.078006,0.034500,0.986272,0.077866,0.034500,0.986179,0.002602,0.000011,0.000000,0
2.240000,2,0.080319,0.034500,0.986839,0.078004,0.034500,0.986271,0.077866,0.034500,0.986179,0.002540,0.000012,0.000000,0
2.241000,2,0.080269,0.034500,0.986789,0.078003,0.034500,0.986270,0.077866,0.034500,0.986179,0.002479,0.000012,0.000000,0
2.242000,2,0.080218,0.034500,0.986740,0.078001,0.034500,0.986269,0.077866,0.034500,0.986179,0.002417,0.000012,0.000000,0
2.243000,2,0.080167,0.034499,0.986690,0.077999,0.034500,0.986267,0.077866,0.034500,0.986179,0.002357,0.000012,0.000000,0
2.244000,2,0.080116,0.034499,0.986641,0.077998,0.034500,0.986266,0.077866,0.034500,0.986179,0.002296,0.000012,0.000000,0
2.245000,2,0.080065,0.034499,0.986592,0.077996,0.034500,0.986265,0.077866,0.034500,0.986179,0.002237,0.000013,0.000000,0
2.246000,2,0.080014,0.034499,0.986543,0.077994,0.034500,0.986264,0.077866,0.034500,0.986179,0.002178,0.000013,0.000000,0
2.247000,2,0.079962,0.034499,0.986494,0.077993,0.034500,0.986263,0.077866,0.034500,0.986179,0.002119,0.000013,0.000000,0
2.248000,2,0.079911,0.034499,0.986446,0.077991,0.034500,0.986262,0.077866,0.034500,0.986179,0.002062,0.000013,0.000000,0
2.249000,2,0.079860,0.034499,0.986398,0.077989,0.034500,0.986261,0.077866,0.034500,0.986179,0.002005,0.000013,0.000000,0
2.250000,2,0.079808,0.034499,0.986350,0.077988,0.034500,0.986260,0.077866,0.034500,0.986179,0.001949,0.000014,0.000000,0
2.251000,2,0.079757,0.034499,0.986303,0.077986,0.034500,0.986259,0.077866,0.034500,0.986179,0.001894,0.000014,0.000000,0
2.252000,2,0.079705,0.034499,0.986255,0.077985,0.034500,0.986258,0.077866,0.034500,0.986179,0.001840,0.000014,0.000000,0
2.253000,2,0.079654,0.034499,0.986209,0.077983,0.034500,0.986257,0.077866,0.034500,0.986179,0.001788,0.000014,0.000000,0
2.254000,2,0.079603,0.034499,0.986162,0.077982,0.034500,0.986256,0.077866,0.034500,0.986179,0.001736,0.000014,0.000000,0
2.255000,2,0.079551,0.034499,0.986116,0.077980,0.034500,0.986255,0.077866,0.034500,0.986179,0.001686,0.000014,0.000000,0
2.256000,2,0.079500,0.034499,0.986070,0.077979,0.034500,0.986254,0.077866,0.034500,0.986179,0.001637,0.000015,0.000000,0
2.257000,2,0.079448,0.034499,0.986024,0.077977,0.034500,0.986253,0.077866,0.034500,0.986179,0.001590,0.000015,0.000000,0
2.258000,2,0.079397,0.034499,0.985979,0.077976,0.034500,0.986252,0.077866,0.034500,0.986179,0.001544,0.000015,0.000000,0
2.259000,2,0.079346,0.034499,0.985934,0.077975,0.034500,0.986251,0.077866,0.034500,0.986179,0.001500,0.000015,0.000000,0
2.260000,2,0.079295,0.034499,0.985890,0.077973,0.034500,0.986250,0.077866,0.034500,0.986179,0.001457,0.000015,0.000000,0
2.261000,2,0.079244,0.034499,0.985845,0.077972,0.034500,0.986249,0.077866,0.034500,0.986179,0.001417,0.000015,0.000000,0
2.262000,2,0.079193,0.034499,0.985801,0.077971,0.034500,0.986248,0.077866,0.034500,0.986179,0.001379,0.000015,0.000000,0
2.263000,2,0.079142,0.034499,0.985758,0.077969,0.034500,0.986247,0.077866,0.034500,0.986179,0.001343,0.000016,0.000000,0
2.264000,2,0.079091,0.034499,0.985715,0.077968,0.034500,0.986247,0.077866,0.034500,0.986179,0.001310,0.000016,0.000000,0
2.265000,2,0.079041,0.034499,0.985672,0.077967,0.034500,0.986246,0.077866,0.034500,0.986179,0.001279,0.000016,0.000000,0
2.266000,2,0.078990,0.034499,0.985630,0.077965,0.034500,0.986245,0.077866,0.034500,0.986179,0.001250,0.000016,0.000000,0
2.267000,2,0.078940,0.034499,0.985588,0.077964,0.034500,0.986244,0.077866,0.034500,0.986179,0.001225,0.000016,0.000000,0
2.268000,2,0.078889,0.034499,0.985546,0.077963,0.034500,0.986243,0.077866,0.034500,0.986179,0.001203,0.000016,0.000000,0
2.269000,2,0.078839,0.034499,0.985505,0.077962,0.034500,0.986242,0.077866,0.034500,0.986179,0.001183,0.000016,0.000000,0
2.270000,2,0.078789,0.034499,0.985465,0.077960,0.034500,0.986242,0.077866,0.034500,0.986179,0.001167,0.000016,0.000000,0
2.271000,2,0.078739,0.034499,0.985424,0.077959,0.034500,0.986241,0.077866,0.034500,0.986179,0.001154,0.000016,0.000000,0
2.272000,2,0.078690,0.034499,0.985384,0.077958,0.034500,0.986240,0.077866,0.034500,0.986179,0.001144,0.000017,0.000000,0
2.273000,2,0.078640,0.034499,0.985345,0.077957,0.034500,0.986239,0.077866,0.034500,0.986179,0.001138,0.000017,0.000000,0
2.274000,2,0.078591,0.034499,0.985306,0.077956,0.034500,0.986238,0.077866,0.034500,0.986179,0.001134,0.000017,0.000000,0
2.275000,2,0.078542,0.034499,0.985267,0.077955,0.034500,0.986238,0.077866,0.034500,0.986179,0.001135,0.000017,0.000000,0
2.276000,2,0.078493,0.034499,0.985229,0.077953,0.034500,0.986237,0.077866,0.034500,0.986179,0.001138,0.000017,0.000000,0
2.277000,2,0.078444,0.034499,0.985191,0.077952,0.034500,0.986236,0.077866,0.034500,0.986179,0.001144,0.000017,0.000000,0
2.278000,2,0.078395,0.034499,0.985154,0.077951,0.034500,0.986235,0.077866,0.034500,0.986179,0.001153,0.000017,0.000000,0
2.279000,2,0.078347,0.034499,0.985117,0.077950,0.034500,0.986235,0.077866,0.034500,0.986179,0.001166,0.000017,0.000000,0
2.280000,2,0.078299,0.034499,0.985081,0.077949,0.034500,0.986234,0.077866,0.034500,0.986179,0.001180,0.000017,0.000000,0
2.281000,2,0.078251,0.034499,0.985045,0.077948,0.034500,0.986233,0.077866,0.034500,0.986179,0.001198,0.000017,0.000000,0
2.282000,2,0.078204,0.034499,0.985009,0.077947,0.034500,0.986233,0.077866,0.034500,0.986179,0.001217,0.000017,0.000000,0
2.283000,2,0.078156,0.034499,0.984974,0.077946,0.034500,0.986232,0.077866,0.034500,0.986179,0.001239,0.000018,0.000000,0
2.284000,2,0.078109,0.034499,0.984940,0.077945,0.034500,0.986231,0.077866,0.034500,0.986179,0.001263,0.000018,0.000000,0
2.285000,2,0.078063,0.034499,0.984905,0.077944,0.034500,0.986231,0.077866,0.034500,0.986179,0.001288,0.000018,0.000000,0
2.286000,2,0.078016,0.034499,0.984872,0.077943,0.034500,0.986230,0.077866,0.034500,0.986179,0.001316,0.000018,0.000000,0
2.287000,2,0.077970,0.034499,0.984839,0.077942,0.034500,0.986229,0.077866,0.034500,0.986179,0.001344,0.000018,0.000000,0
2.288000,2,0.077924,0.034499,0.984806,0.077941,0.034500,0.986229,0.077866,0.034500,0.986179,0.001374,0.000018,0.000000,0
2.289000,2,0.077878,0.034499,0.984774,0.077940,0.034500,0.986228,0.077866,0.034500,0.986179,0.001405,0.000018,0.000000,0
2.290000,2,0.077833,0.034499,0.984742,0.077939,0.034500,0.986227,0.077866,0.034500,0.986179,0.001437,0.000018,0.000000,0
2.291000,2,0.077788,0.034499,0.984711,0.077938,0.034500,0.986227,0.077866,0.034500,0.986179,0.001470,0.000018,0.000000,0
2.292000,2,0.077743,0.034499,0.984681,0.077937,0.034500,0.986226,0.077866,0.034500,0.986179,0.001503,0.000018,0.000000,0
2.293000,2,0.077699,0.034499,0.984650,0.077936,0.034500,0.986226,0.077866,0.034500,0.986179,0.001538,0.000018,0.000000,0
2.294000,2,0.077655,0.034499,0.984621,0.077935,0.034500,0.986225,0.077866,0.034500,0.986179,0.001572,0.000018,0.000000,0
2.295000,2,0.077612,0.034499,0.984592,0.077935,0.034500,0.986224,0.077866,0.034500,0.986179,0.001608,0.000018,0.000000,0
2.296000,2,0.077568,0.034499,0.984563,0.077934,0.034500,0.986224,0.077866,0.034500,0.986179,0.001643,0.000018,0.000000,0
2.297000,2,0.077525,0.034499,0.984535,0.077933,0.034500,0.986223,0.077866,0.034500,0.986179,0.001679,0.000018,0.000000,0
2.298000,2,0.077483,0.034499,0.984507,0.077932,0.034500,0.986223,0.077866,0.034500,0.986179,0.001715,0.000018,0.000000,0
2.299000,2,0.077440,0.034499,0.984480,0.077931,0.034500,0.986222,0.077866,0.034500,0.986179,0.001751,0.000018,0.000000,0
2.300000,2,0.077399,0.034499,0.984454,0.077930,0.034500,0.986222,0.077866,0.034500,0.986179,0.001787,0.000018,0.000000,0
2.301000,2,0.077357,0.034499,0.984428,0.077930,0.034500,0.986221,0.077866,0.034500,0.986179,0.001824,0.000018,0.000000,0
2.302000,2,0.077316,0.034499,0.984402,0.077929,0.034500,0.986220,0.077866,0.034500,0.986179,0.001860,0.000018,0.000000,0
2.303000,2,0.077275,0.034499,0.984377,0.077928,0.034500,0.986220,0.077866,0.034500,0.986179,0.001896,0.000018,0.000000,0
2.304000,2,0.077235,0.034499,0.984353,0.077927,0.034500,0.986219,0.077866,0.034500,0.986179,0.001932,0.000018,0.000000,0
2.305000,2,0.077195,0.034499,0.984329,0.077926,0.034500,0.986219,0.077866,0.034500,0.986179,0.001968,0.000018,0.000000,0
2.306000,2,0.077156,0.034499,0.984306,0.077926,0.034500,0.986218,0.077866,0.034500,0.986179,0.002004,0.000018,0.000000,0
2.307000,2,0.077117,0.034499,0.984283,0.077925,0.034500,0.986218,0.077866,0.034500,0.986179,0.002039,0.000018,0.000000,0
2.308000,2,0.077078,0.034499,0.984261,0.077924,0.034500,0.986217,0.077866,0.034500,0.986179,0.002074,0.000018,0.000000,0
2.309000,2,0.077040,0.034499,0.984239,0.077923,0.034500,0.986217,0.077866,0.034500,0.986179,0.002109,0.000018,0.000000,0
2.310000,2,0.077002,0.034499,0.984218,0.077923,0.034500,0.986216,0.077866,0.034500,0.986179,0.002143,0.000018,0.000000,0
2.311000,2,0.076965,0.034499,0.984197,0.077922,0.034500,0.986216,0.077866,0.034500,0.986179,0.002178,0.000018,0.000000,0
2.312000,2,0.076928,0.034499,0.984177,0.077921,0.034500,0.986215,0.077866,0.034500,0.986179,0.002211,0.000018,0.000000,0
2.313000,2,0.076891,0.034499,0.984157,0.077921,0.034500,0.986215,0.077866,0.034500,0.986179,0.002245,0.000018,0.000000,0
2.314000,2,0.076855,0.034499,0.984138,0.077920,0.034500,0.986214,0.077866,0.034500,0.986179,0.002278,0.000018,0.000000,0
2.315000,2,0.076820,0.034499,0.984120,0.077919,0.034500,0.986214,0.077866,0.034500,0.986179,0.002310,0.000018,0.000000,0
2.316000,2,0.076785,0.034499,0.984102,0.077918,0.034500,0.986214,0.077866,0.034500,0.986179,0.002342,0.000018,0.000000,0
2.317000,2,0.076750,0.034499,0.984084,0.077918,0.034500,0.986213,0.077866,0.034500,0.986179,0.002374,0.000018,0.000000,0
2.318000,2,0.076716,0.034499,0.984067,0.077917,0.034500,0.986213,0.077866,0.034500,0.986179,0.002405,0.000018,0.000000,0
2.319000,2,0.076682,0.034499,0.984051,0.077916,0.034500,0.986212,0.077866,0.034500,0.986179,0.002435,0.000018,0.000000,0
2.320000,2,0.076649,0.034499,0.984035,0.077916,0.034500,0.986212,0.077866,0.034500,0.986179,0.002466,0.000018,0.000000,0
2.321000,2,0.076616,0.034499,0.984020,0.077915,0.034500,0.986211,0.077866,0.034500,0.986179,0.002495,0.000018,0.000000,0
2.322000,2,0.076584,0.034499,0.984005,0.077915,0.034500,0.986211,0.077866,0.034500,0.986179,0.002524,0.000018,0.000000,0
2.323000,2,0.076552,0.034499,0.983991,0.077914,0.034500,0.986211,0.077866,0.034500,0.986179,0.002553,0.000018,0.000000,0
2.324000,2,0.076521,0.034499,0.983977,0.077913,0.034500,0.986210,0.077866,0.034500,0.986179,0.002581,0.000018,0.000000,0
2.325000,2,0.076490,0.034499,0.983964,0.077913,0.034500,0.986210,0.077866,0.034500,0.986179,0.002608,0.000017,0.000000,0
