Time,Step,TCP_Z,P_Err,J3_Acc,Kp
2.567,UP,0.657297,0.0942032,0.00517719,100
2.568,UP,0.657299,0.0942009,0.0051771,100
2.569,UP,0.657301,0.0941985,0.00517701,100
2.57,UP,0.657304,0.0941962,0.00517693,100
2.571,UP,0.657306,0.0941938,0.00517684,100
2.572,UP,0.657309,0.0941914,0.00517675,100
2.573,UP,0.657311,0.0941891,0.00517666,100
2.574,UP,0.657313,0.0941867,0.00517658,100
2.575,UP,0.657316,0.0941844,0.00517649,100
2.576,UP,0.657318,0.094182,0.0051764,100
2.577,UP,0.65732,0.0941796,0.00517631,100
2.578,UP,0.657323,0.0941773,0.00517623,100
2.579,UP,0.657325,0.0941749,0.00517614,100
2.58,UP,0.657327,0.0941726,0.00517605,100
2.581,UP,0.65733,0.0941702,0.00517596,100
2.582,UP,0.657332,0.0941679,0.00517588,100
2.583,UP,0.657335,0.0941655,0.00517579,100
2.584,UP,0.657337,0.0941631,0.0051757,100
2.585,UP,0.657339,0.0941608,0.00517561,100
2.586,UP,0.657342,0.0941584,0.00517553,100
2.587,UP,0.657344,0.0941561,0.00517544,100
2.588,UP,0.657346,0.0941537,0.00517535,100
2.589,UP,0.657349,0.0941513,0.00517526,100
2.59,UP,0.657351,0.094149,0.00517518,100
2.591,UP,0.657353,0.0941466,0.00517509,100
2.592,UP,0.657356,0.0941443,0.005175,100
2.593,UP,0.657358,0.0941419,0.00517491,100
2.594,UP,0.65736,0.0941396,0.00517483,100
2.595,UP,0.657363,0.0941372,0.00517474,100
2.596,UP,0.657365,0.0941348,0.00517465,100
2.597,UP,0.657368,0.0941325,0.00517456,100
2.598,UP,0.65737,0.0941301,0.00517448,100
2.599,UP,0.657372,0.0941278,0.00517439,100
2.6,UP,0.657375,0.0941254,0.0051743,100
2.601,UP,0.657377,0.0941231,0.00517421,100
2.602,UP,0.657379,0.0941207,0.00517413,100
2.603,UP,0.657382,0.0941183,0.00517404,100
2.604,UP,0.657384,0.094116,0.00517395,100
2.605,UP,0.657386,0.0941136,0.00517386,100
2.606,UP,0.657389,0.0941113,0.00517378,100
2.607,UP,0.657391,0.0941089,0.00517369,100
2.608,UP,0.657393,0.0941066,0.0051736,100
2.609,UP,0.657396,0.0941042,0.00517351,100
2.61,UP,0.657398,0.0941018,0.00517343,100
2.611,UP,0.657401,0.0940995,0.00517334,100
2.612,UP,0.657403,0.0940971,0.00517325,100
2.613,UP,0.657405,0.0940948,0.00517316,100
2.614,UP,0.657408,0.0940924,0.00517308,100
2.615,UP,0.65741,0.0940901,0.00517299,100
2.616,UP,0.657412,0.0940877,0.0051729,100
2.617,UP,0.657415,0.0940853,0.00517281,100
2.618,UP,0.657417,0.094083,0.00517273,100
2.619,UP,0.657419,0.0940806,0.00517264,100
2.62,UP,0.657422,0.0940783,0.00517255,100
2.621,UP,0.657424,0.0940759,0.00517246,100
2.622,UP,0.657426,0.0940736,0.00517238,100
2.623,UP,0.657429,0.0940712,0.00517229,100
2.624,UP,0.657431,0.0940688,0.0051722,100
2.625,UP,0.657434,0.0940665,0.00517211,100
2.626,UP,0.657436,0.0940641,0.00517203,100
2.627,UP,0.657438,0.0940618,0.00517194,100
2.628,UP,0.657441,0.0940594,0.00517185,100
2.629,UP,0.657443,0.0940571,0.00517176,100
2.63,UP,0.657445,0.0940547,0.00517168,100
2.631,UP,0.657448,0.0940524,0.00517159,100
2.632,UP,0.65745,0.09405,0.0051715,100
2.633,UP,0.657452,0.0940476,0.00517141,100
2.634,UP,0.657455,0.0940453,0.00517133,100
2.635,UP,0.657457,0.0940429,0.00517124,100
2.636,UP,0.657459,0.0940406,0.00517115,100
2.637,UP,0.657462,0.0940382,0.00517106,100
2.638,UP,0.657464,0.0940359,0.00517098,100
2.639,UP,0.657466,0.0940335,0.00517089,100
2.64,UP,0.657469,0.0940312,0.0051708,100
2.641,UP,0.657471,0.0940288,0.00517071,100
2.642,UP,0.657474,0.0940264,0.00517063,100
2.643,UP,0.657476,0.0940241,0.00517054,100
2.644,UP,0.657478,0.0940217,0.00517045,100
2.645,UP,0.657481,0.0940194,0.00517036,100
2.646,UP,0.657483,0.094017,0.00517028,100
2.647,UP,0.657485,0.0940147,0.00517019,100
2.648,UP,0.657488,0.0940123,0.0051701,100
2.649,UP,0.65749,0.09401,0.00517001,100
2.65,UP,0.657492,0.0940076,0.00516993,100
2.651,UP,0.657495,0.0940053,0.00516984,100
2.652,UP,0.657497,0.0940029,0.00516975,100
2.653,UP,0.657499,0.0940005,0.00516966,100
2.654,UP,0.657502,0.0939982,0.00516958,100
2.655,UP,0.657504,0.0939958,0.00516949,100
2.656,UP,0.657507,0.0939935,0.0051694,100
2.657,UP,0.657509,0.0939911,0.00516931,100
2.658,UP,0.657511,0.0939888,0.00516923,100
2.659,UP,0.657514,0.0939864,0.00516914,100
2.66,UP,0.657516,0.0939841,0.00516905,100
2.661,UP,0.657518,0.0939817,0.00516896,100
2.662,UP,0.657521,0.0939794,0.00516888,100
2.663,UP,0.657523,0.093977,0.00516879,100
2.664,UP,0.657525,0.0939747,0.0051687,100
2.665,UP,0.657528,0.0939723,0.00516862,100
2.666,UP,0.65753,0.0939699,0.00516853,100
2.667,UP,0.657532,0.0939676,0.00516844,100
2.668,UP,0.657535,0.0939652,0.00516835,100
2.669,UP,0.657537,0.0939629,0.00516827,100
2.67,UP,0.657539,0.0939605,0.00516818,100
2.671,UP,0.657542,0.0939582,0.00516809,100
2.672,UP,0.657544,0.0939558,0.005168,100
2.673,UP,0.657547,0.0939535,0.00516792,100
2.674,UP,0.657549,0.0939511,0.00516783,100
2.675,UP,0.657551,0.0939488,0.00516774,100
2.676,UP,0.657554,0.0939464,0.00516765,100
2.677,UP,0.657556,0.0939441,0.00516757,100
2.678,UP,0.657558,0.0939417,0.00516748,100
2.679,UP,0.657561,0.0939394,0.00516739,100
2.68,UP,0.657563,0.093937,0.0051673,100
2.681,UP,0.657565,0.0939347,0.00516722,100
2.682,UP,0.657568,0.0939323,0.00516713,100
2.683,UP,0.65757,0.0939299,0.00516704,100
2.684,UP,0.657572,0.0939276,0.00516695,100
2.685,UP,0.657575,0.0939252,0.00516687,100
2.686,UP,0.657577,0.0939229,0.00516678,100
2.687,UP,0.657579,0.0939205,0.00516669,100
2.688,UP,0.657582,0.0939182,0.0051666,100
2.689,UP,0.657584,0.0939158,0.00516652,100
2.69,UP,0.657587,0.0939135,0.00516643,100
2.691,UP,0.657589,0.0939111,0.00516634,100
2.692,UP,0.657591,0.0939088,0.00516625,100
2.693,UP,0.657594,0.0939064,0.00516617,100
2.694,UP,0.657596,0.0939041,0.00516608,100
2.695,UP,0.657598,0.0939017,0.00516599,100
2.696,UP,0.657601,0.0938994,0.0051659,100
2.697,UP,0.657603,0.093897,0.00516582,100
2.698,UP,0.657605,0.0938947,0.00516573,100
2.699,UP,0.657608,0.0938923,0.00516564,100
2.7,UP,0.65761,0.09389,0.00516555,100
2.701,UP,0.657612,0.0938876,0.00516547,100
2.702,UP,0.657615,0.0938853,0.00516538,100
2.703,UP,0.657617,0.0938829,0.00516529,100
2.704,UP,0.657619,0.0938806,0.0051652,100
2.705,UP,0.657622,0.0938782,0.00516512,100
2.706,UP,0.657624,0.0938759,0.00516503,100
2.707,UP,0.657626,0.0938735,0.00516494,100
2.708,UP,0.657629,0.0938712,0.00516485,100
2.709,UP,0.657631,0.0938688,0.00516477,100
2.71,UP,0.657634,0.0938664,0.00516468,100
2.711,UP,0.657636,0.0938641,0.00516459,100
2.712,UP,0.657638,0.0938617,0.0051645,100
2.713,UP,0.657641,0.0938594,0.00516442,100
2.714,UP,0.657643,0.093857,0.00516433,100
2.715,UP,0.657645,0.0938547,0.00516424,100
2.716,UP,0.657648,0.0938523,0.00516415,100
2.717,UP,0.65765,0.09385,0.00516407,100
2.718,UP,0.657652,0.0938476,0.00516398,100
2.719,UP,0.657655,0.0938453,0.00516389,100
2.72,UP,0.657657,0.0938429,0.0051638,100
2.721,UP,0.657659,0.0938406,0.00516372,100
2.722,UP,0.657662,0.0938382,0.00516363,100
2.723,UP,0.657664,0.0938359,0.00516354,100
2.724,UP,0.657666,0.0938335,0.00516346,100
2.725,UP,0.657669,0.0938312,0.00516337,100
2.726,UP,0.657671,0.0938288,0.00516328,100
2.727,UP,0.657674,0.0938265,0.00516319,100
2.728,UP,0.657676,0.0938241,0.00516311,100
2.729,UP,0.657678,0.0938218,0.00516302,100
2.73,UP,0.657681,0.0938194,0.00516293,100
2.731,UP,0.657683,0.0938171,0.00516284,100
2.732,UP,0.657685,0.0938147,0.00516276,100
2.733,UP,0.657688,0.0938124,0.00516267,100
2.734,UP,0.65769,0.09381,0.00516258,100
2.735,UP,0.657692,0.0938077,0.00516249,100
2.736,UP,0.657695,0.0938053,0.00516241,100
2.737,UP,0.657697,0.093803,0.00516232,100
2.738,UP,0.657699,0.0938006,0.00516223,100
2.739,UP,0.657702,0.0937983,0.00516214,100
2.74,UP,0.657704,0.0937959,0.00516206,100
2.741,UP,0.657706,0.0937936,0.00516197,100
2.742,UP,0.657709,0.0937913,0.00516188,100
2.743,UP,0.657711,0.0937889,0.00516179,100
2.744,UP,0.657713,0.0937866,0.00516171,100
2.745,UP,0.657716,0.0937842,0.00516162,100
2.746,UP,0.657718,0.0937819,0.00516153,100
2.747,UP,0.65772,0.0937795,0.00516144,100
2.748,UP,0.657723,0.0937772,0.00516136,100
2.749,UP,0.657725,0.0937748,0.00516127,100
2.75,UP,0.657728,0.0937725,0.00516118,100
2.751,UP,0.65773,0.0937701,0.00516109,100
2.752,UP,0.657732,0.0937678,0.00516101,100
2.753,UP,0.657735,0.0937654,0.00516092,100
2.754,UP,0.657737,0.0937631,0.00516083,100
2.755,UP,0.657739,0.0937607,0.00516074,100
2.756,UP,0.657742,0.0937584,0.00516066,100
2.757,UP,0.657744,0.093756,0.00516057,100
2.758,UP,0.657746,0.0937537,0.00516048,100
2.759,UP,0.657749,0.0937513,0.00516039,100
2.76,UP,0.657751,0.093749,0.00516031,100
2.761,UP,0.657753,0.0937466,0.00516022,100
2.762,UP,0.657756,0.0937443,0.00516013,100
2.763,UP,0.657758,0.0937419,0.00516005,100
2.764,UP,0.65776,0.0937396,0.00515996,100
2.765,UP,0.657763,0.0937372,0.00515987,100
2.766,UP,0.657765,0.0937349,0.00515978,100
2.767,UP,0.657767,0.0937325,0.0051597,100
2.768,UP,0.65777,0.0937302,0.00515961,100
2.769,UP,0.657772,0.0937278,0.00515952,100
2.77,UP,0.657775,0.0937255,0.00515943,100
2.771,UP,0.657777,0.0937232,0.00515935,100
2.772,UP,0.657779,0.0937208,0.00515926,100
2.773,UP,0.657782,0.0937185,0.00515917,100
2.774,UP,0.657784,0.0937161,0.00515908,100
2.775,UP,0.657786,0.0937138,0.005159,100
2.776,UP,0.657789,0.0937114,0.00515891,100
2.777,UP,0.657791,0.0937091,0.00515882,100
2.778,UP,0.657793,0.0937067,0.00515873,100
2.779,UP,0.657796,0.0937044,0.00515865,100
2.78,UP,0.657798,0.093702,0.00515856,100
2.781,UP,0.6578,0.0936997,0.00515847,100
2.782,UP,0.657803,0.0936973,0.00515838,100
2.783,UP,0.657805,0.093695,0.0051583,100
2.784,UP,0.657807,0.0936926,0.00515821,100
2.785,UP,0.65781,0.0936903,0.00515812,100
2.786,UP,0.657812,0.0936879,0.00515803,100
2.787,UP,0.657814,0.0936856,0.00515795,100
2.788,UP,0.657817,0.0936833,0.00515786,100
2.789,UP,0.657819,0.0936809,0.00515777,100
2.79,UP,0.657821,0.0936786,0.00515768,100
2.791,UP,0.657824,0.0936762,0.0051576,100
2.792,UP,0.657826,0.0936739,0.00515751,100
2.793,UP,0.657828,0.0936715,0.00515742,100
2.794,UP,0.657831,0.0936692,0.00515733,100
2.795,UP,0.657833,0.0936668,0.00515725,100
2.796,UP,0.657836,0.0936645,0.00515716,100
2.797,UP,0.657838,0.0936621,0.00515707,100
2.798,UP,0.65784,0.0936598,0.00515699,100
2.799,UP,0.657843,0.0936574,0.0051569,100
2.8,UP,0.657845,0.0936551,0.00515681,100
2.801,UP,0.657847,0.0936528,0.00515672,100
2.802,UP,0.65785,0.0936504,0.00515664,100
2.803,UP,0.657852,0.0936481,0.00515655,100
2.804,UP,0.657854,0.0936457,0.00515646,100
2.805,UP,0.657857,0.0936434,0.00515637,100
2.806,UP,0.657859,0.093641,0.00515629,100
2.807,UP,0.657861,0.0936387,0.0051562,100
2.808,UP,0.657864,0.0936363,0.00515611,100
2.809,UP,0.657866,0.093634,0.00515602,100
2.81,UP,0.657868,0.0936317,0.00515594,100
2.811,UP,0.657871,0.0936293,0.00515585,100
2.812,UP,0.657873,0.093627,0.00515576,100
2.813,UP,0.657875,0.0936246,0.00515567,100
2.814,UP,0.657878,0.0936223,0.00515559,100
2.815,UP,0.65788,0.0936199,0.0051555,100
2.816,UP,0.657882,0.0936176,0.00515541,100
2.817,UP,0.657885,0.0936152,0.00515532,100
2.818,UP,0.657887,0.0936129,0.00515524,100
2.819,UP,0.657889,0.0936105,0.00515515,100
2.82,UP,0.657892,0.0936082,0.00515506,100
2.821,UP,0.657894,0.0936059,0.00515497,100
2.822,UP,0.657896,0.0936035,0.00515489,100
2.823,UP,0.657899,0.0936012,0.0051548,100
2.824,UP,0.657901,0.0935988,0.00515471,100
2.825,UP,0.657904,0.0935965,0.00515462,100
2.826,UP,0.657906,0.0935941,0.00515454,100
2.827,UP,0.657908,0.0935918,0.00515445,100
2.828,UP,0.657911,0.0935894,0.00515436,100
2.829,UP,0.657913,0.0935871,0.00515428,100
2.83,UP,0.657915,0.0935848,0.00515419,100
2.831,UP,0.657918,0.0935824,0.0051541,100
2.832,UP,0.65792,0.0935801,0.00515401,100
2.833,UP,0.657922,0.0935777,0.00515393,100
2.834,UP,0.657925,0.0935754,0.00515384,100
2.835,UP,0.657927,0.093573,0.00515375,100
2.836,UP,0.657929,0.0935707,0.00515366,100
2.837,UP,0.657932,0.0935684,0.00515358,100
2.838,UP,0.657934,0.093566,0.00515349,100
2.839,UP,0.657936,0.0935637,0.0051534,100
2.84,UP,0.657939,0.0935613,0.00515331,100
2.841,UP,0.657941,0.093559,0.00515323,100
2.842,UP,0.657943,0.0935566,0.00515314,100
2.843,UP,0.657946,0.0935543,0.00515305,100
2.844,UP,0.657948,0.093552,0.00515296,100
2.845,UP,0.65795,0.0935496,0.00515288,100
2.846,UP,0.657953,0.0935473,0.00515279,100
2.847,UP,0.657955,0.0935449,0.0051527,100
2.848,UP,0.657957,0.0935426,0.00515261,100
2.849,UP,0.65796,0.0935402,0.00515253,100
2.85,UP,0.657962,0.0935379,0.00515244,100
2.851,UP,0.657964,0.0935356,0.00515235,100
2.852,UP,0.657967,0.0935332,0.00515226,100
2.853,UP,0.657969,0.0935309,0.00515218,100
2.854,UP,0.657971,0.0935285,0.00515209,100
2.855,UP,0.657974,0.0935262,0.005152,100
2.856,UP,0.657976,0.0935238,0.00515192,100
2.857,UP,0.657979,0.0935215,0.00515183,100
2.858,UP,0.657981,0.0935192,0.00515174,100
2.859,UP,0.657983,0.0935168,0.00515165,100
2.86,UP,0.657986,0.0935145,0.00515157,100
2.861,UP,0.657988,0.0935121,0.00515148,100
2.862,UP,0.65799,0.0935098,0.00515139,100
2.863,UP,0.657993,0.0935074,0.0051513,100
2.864,UP,0.657995,0.0935051,0.00515122,100
2.865,UP,0.657997,0.0935028,0.00515113,100
2.866,UP,0.658,0.0935004,0.00515104,100
2.867,UP,0.658002,0.0934981,0.00515095,100
2.868,UP,0.658004,0.0934957,0.00515087,100
2.869,UP,0.658007,0.0934934,0.00515078,100
2.87,UP,0.658009,0.0934911,0.00515069,100
2.871,UP,0.658011,0.0934887,0.0051506,100
2.872,UP,0.658014,0.0934864,0.00515052,100
2.873,UP,0.658016,0.093484,0.00515043,100
2.874,UP,0.658018,0.0934817,0.00515034,100
2.875,UP,0.658021,0.0934793,0.00515025,100
2.876,UP,0.658023,0.093477,0.00515017,100
2.877,UP,0.658025,0.0934747,0.00515008,100
2.878,UP,0.658028,0.0934723,0.00514999,100
2.879,UP,0.65803,0.09347,0.00514991,100
2.88,UP,0.658032,0.0934676,0.00514982,100
2.881,UP,0.658035,0.0934653,0.00514973,100
2.882,UP,0.658037,0.093463,0.00514964,100
2.883,UP,0.658039,0.0934606,0.00514956,100
2.884,UP,0.658042,0.0934583,0.00514947,100
2.885,UP,0.658044,0.0934559,0.00514938,100
2.886,UP,0.658046,0.0934536,0.00514929,100
2.887,UP,0.658049,0.0934513,0.00514921,100
2.888,UP,0.658051,0.0934489,0.00514912,100
2.889,UP,0.658053,0.0934466,0.00514903,100
2.89,UP,0.658056,0.0934442,0.00514894,100
2.891,UP,0.658058,0.0934419,0.00514886,100
2.892,UP,0.65806,0.0934396,0.00514877,100
2.893,UP,0.658063,0.0934372,0.00514868,100
2.894,UP,0.658065,0.0934349,0.00514859,100
2.895,UP,0.658067,0.0934325,0.00514851,100
2.896,UP,0.65807,0.0934302,0.00514842,100
2.897,UP,0.658072,0.0934279,0.00514833,100
2.898,UP,0.658074,0.0934255,0.00514824,100
2.899,UP,0.658077,0.0934232,0.00514816,100
2.9,UP,0.658079,0.0934208,0.00514807,100
2.901,UP,0.658082,0.0934185,0.00514798,100
2.902,UP,0.658084,0.0934162,0.0051479,100
2.903,UP,0.658086,0.0934138,0.00514781,100
2.904,UP,0.658089,0.0934115,0.00514772,100
2.905,UP,0.658091,0.0934091,0.00514763,100
2.906,UP,0.658093,0.0934068,0.00514755,100
2.907,UP,0.658096,0.0934045,0.00514746,100
2.908,UP,0.658098,0.0934021,0.00514737,100
2.909,UP,0.6581,0.0933998,0.00514728,100
2.91,UP,0.658103,0.0933974,0.0051472,100
2.911,UP,0.658105,0.0933951,0.00514711,100
2.912,UP,0.658107,0.0933928,0.00514702,100
2.913,UP,0.65811,0.0933904,0.00514693,100
2.914,UP,0.658112,0.0933881,0.00514685,100
2.915,UP,0.658114,0.0933857,0.00514676,100
2.916,UP,0.658117,0.0933834,0.00514667,100
2.917,UP,0.658119,0.0933811,0.00514658,100
2.918,UP,0.658121,0.0933787,0.0051465,100
2.919,UP,0.658124,0.0933764,0.00514641,100
2.92,UP,0.658126,0.093374,0.00514632,100
2.921,UP,0.658128,0.0933717,0.00514623,100
2.922,UP,0.658131,0.0933694,0.00514615,100
2.923,UP,0.658133,0.093367,0.00514606,100
2.924,UP,0.658135,0.0933647,0.00514597,100
2.925,UP,0.658138,0.0933624,0.00514589,100
2.926,UP,0.65814,0.09336,0.0051458,100
2.927,UP,0.658142,0.0933577,0.00514571,100
2.928,UP,0.658145,0.0933553,0.00514562,100
2.929,UP,0.658147,0.093353,0.00514554,100
2.93,UP,0.658149,0.0933507,0.00514545,100
2.931,UP,0.658152,0.0933483,0.00514536,100
2.932,UP,0.658154,0.093346,0.00514527,100
2.933,UP,0.658156,0.0933437,0.00514519,100
2.934,UP,0.658159,0.0933413,0.0051451,100
2.935,UP,0.658161,0.093339,0.00514501,100
2.936,UP,0.658163,0.0933366,0.00514492,100
2.937,UP,0.658166,0.0933343,0.00514484,100
2.938,UP,0.658168,0.093332,0.00514475,100
2.939,UP,0.65817,0.0933296,0.00514466,100
2.94,UP,0.658173,0.0933273,0.00514457,100
2.941,UP,0.658175,0.093325,0.00514449,100
2.942,UP,0.658177,0.0933226,0.0051444,100
2.943,UP,0.65818,0.0933203,0.00514431,100
2.944,UP,0.658182,0.0933179,0.00514423,100
2.945,UP,0.658184,0.0933156,0.00514414,100
2.946,UP,0.658187,0.0933133,0.00514405,100
2.947,UP,0.658189,0.0933109,0.00514396,100
2.948,UP,0.658191,0.0933086,0.00514388,100
2.949,UP,0.658194,0.0933063,0.00514379,100
2.95,UP,0.658196,0.0933039,0.0051437,100
2.951,UP,0.658198,0.0933016,0.00514361,100
2.952,UP,0.658201,0.0932992,0.00514353,100
2.953,UP,0.658203,0.0932969,0.00514344,100
2.954,UP,0.658205,0.0932946,0.00514335,100
2.955,UP,0.658208,0.0932922,0.00514326,100
2.956,UP,0.65821,0.0932899,0.00514318,100
2.957,UP,0.658212,0.0932876,0.00514309,100
2.958,UP,0.658215,0.0932852,0.005143,100
2.959,UP,0.658217,0.0932829,0.00514291,100
2.96,UP,0.658219,0.0932806,0.00514283,100
2.961,UP,0.658222,0.0932782,0.00514274,100
2.962,UP,0.658224,0.0932759,0.00514265,100
2.963,UP,0.658226,0.0932735,0.00514257,100
2.964,UP,0.658229,0.0932712,0.00514248,100
2.965,UP,0.658231,0.0932689,0.00514239,100
2.966,UP,0.658233,0.0932665,0.0051423,100
2.967,UP,0.658236,0.0932642,0.00514222,100
2.968,UP,0.658238,0.0932619,0.00514213,100
2.969,UP,0.65824,0.0932595,0.00514204,100
2.97,UP,0.658243,0.0932572,0.00514195,100
2.971,UP,0.658245,0.0932549,0.00514187,100
2.972,UP,0.658247,0.0932525,0.00514178,100
2.973,UP,0.65825,0.0932502,0.00514169,100
2.974,UP,0.658252,0.0932479,0.0051416,100
2.975,UP,0.658254,0.0932455,0.00514152,100
2.976,UP,0.658257,0.0932432,0.00514143,100
2.977,UP,0.658259,0.0932408,0.00514134,100
2.978,UP,0.658261,0.0932385,0.00514125,100
2.979,UP,0.658264,0.0932362,0.00514117,100
2.98,UP,0.658266,0.0932338,0.00514108,100
2.981,UP,0.658268,0.0932315,0.00514099,100
2.982,UP,0.658271,0.0932292,0.00514091,100
2.983,UP,0.658273,0.0932268,0.00514082,100
2.984,UP,0.658276,0.0932245,0.00514073,100
2.985,UP,0.658278,0.0932222,0.00514064,100
2.986,UP,0.65828,0.0932198,0.00514056,100
2.987,UP,0.658283,0.0932175,0.00514047,100
2.988,UP,0.658285,0.0932152,0.00514038,100
2.989,UP,0.658287,0.0932128,0.00514029,100
2.99,UP,0.65829,0.0932105,0.00514021,100
2.991,UP,0.658292,0.0932082,0.00514012,100
2.992,UP,0.658294,0.0932058,0.00514003,100
2.993,UP,0.658297,0.0932035,0.00513994,100
2.994,UP,0.658299,0.0932012,0.00513986,100
2.995,UP,0.658301,0.0931988,0.00513977,100
2.996,UP,0.658304,0.0931965,0.00513968,100
2.997,UP,0.658306,0.0931942,0.0051396,100
2.998,UP,0.658308,0.0931918,0.00513951,100
2.999,UP,0.658311,0.0931895,0.00513942,100
3,UP,0.658313,0.0931871,0.00513933,100
3.001,UP,0.658315,0.0931848,0.00513925,100
3.002,UP,0.658318,0.0931825,0.00513916,100
3.003,UP,0.65832,0.0931801,0.00513907,100
3.004,UP,0.658322,0.0931778,0.00513898,100
3.005,UP,0.658325,0.0931755,0.0051389,100
3.006,UP,0.658327,0.0931731,0.00513881,100
3.007,UP,0.658329,0.0931708,0.00513872,100
3.008,UP,0.658332,0.0931685,0.00513863,100
3.009,UP,0.658334,0.0931661,0.00513855,100
3.01,UP,0.658336,0.0931638,0.00513846,100
3.011,UP,0.658339,0.0931615,0.00513837,100
3.012,UP,0.658341,0.0931591,0.00513828,100
3.013,UP,0.658343,0.0931568,0.0051382,100
3.014,UP,0.658346,0.0931545,0.00513811,100
3.015,UP,0.658348,0.0931521,0.00513802,100
3.016,UP,0.65835,0.0931498,0.00513794,100
3.017,UP,0.658353,0.0931475,0.00513785,100
3.018,UP,0.658355,0.0931451,0.00513776,100
3.019,UP,0.658357,0.0931428,0.00513767,100
3.02,UP,0.65836,0.0931405,0.00513759,100
3.021,UP,0.658362,0.0931381,0.0051375,100
3.022,UP,0.658364,0.0931358,0.00513741,100
3.023,UP,0.658367,0.0931335,0.00513732,100
3.024,UP,0.658369,0.0931312,0.00513724,100
3.025,UP,0.658371,0.0931288,0.00513715,100
3.026,UP,0.658374,0.0931265,0.00513706,100
3.027,UP,0.658376,0.0931242,0.00513697,100
3.028,UP,0.658378,0.0931218,0.00513689,100
3.029,UP,0.658381,0.0931195,0.0051368,100
3.03,UP,0.658383,0.0931172,0.00513671,100
3.031,UP,0.658385,0.0931148,0.00513663,100
3.032,UP,0.658388,0.0931125,0.00513654,100
3.033,UP,0.65839,0.0931102,0.00513645,100
3.034,UP,0.658392,0.0931078,0.00513636,100
3.035,UP,0.658395,0.0931055,0.00513628,100
3.036,UP,0.658397,0.0931032,0.00513619,100
3.037,UP,0.658399,0.0931008,0.0051361,100
3.038,UP,0.658401,0.0930985,0.00513601,100
3.039,UP,0.658404,0.0930962,0.00513593,100
3.04,UP,0.658406,0.0930938,0.00513584,100
3.041,UP,0.658408,0.0930915,0.00513575,100
3.042,UP,0.658411,0.0930892,0.00513566,100
3.043,UP,0.658413,0.0930868,0.00513558,100
3.044,UP,0.658415,0.0930845,0.00513549,100
3.045,UP,0.658418,0.0930822,0.0051354,100
3.046,UP,0.65842,0.0930799,0.00513532,100
3.047,UP,0.658422,0.0930775,0.00513523,100
3.048,UP,0.658425,0.0930752,0.00513514,100
3.049,UP,0.658427,0.0930729,0.00513505,100
3.05,UP,0.658429,0.0930705,0.00513497,100
3.051,UP,0.658432,0.0930682,0.00513488,100
3.052,UP,0.658434,0.0930659,0.00513479,100
3.053,UP,0.658436,0.0930635,0.0051347,100
3.054,UP,0.658439,0.0930612,0.00513462,100
3.055,UP,0.658441,0.0930589,0.00513453,100
3.056,UP,0.658443,0.0930565,0.00513444,100
3.057,UP,0.658446,0.0930542,0.00513435,100
3.058,UP,0.658448,0.0930519,0.00513427,100
3.059,UP,0.65845,0.0930495,0.00513418,100
3.06,UP,0.658453,0.0930472,0.00513409,100
3.061,UP,0.658455,0.0930449,0.00513401,100
3.062,UP,0.658457,0.0930426,0.00513392,100
3.063,UP,0.65846,0.0930402,0.00513383,100
3.064,UP,0.658462,0.0930379,0.00513374,100
3.065,UP,0.658464,0.0930356,0.00513366,100
3.066,UP,0.658467,0.0930332,0.00513357,100
3.067,UP,0.658469,0.0930309,0.00513348,100
3.068,UP,0.658471,0.0930286,0.00513339,100
3.069,UP,0.658474,0.0930262,0.00513331,100
3.07,UP,0.658476,0.0930239,0.00513322,100
3.071,UP,0.658478,0.0930216,0.00513313,100
3.072,UP,0.658481,0.0930193,0.00513304,100
3.073,UP,0.658483,0.0930169,0.00513296,100
3.074,UP,0.658485,0.0930146,0.00513287,100
3.075,UP,0.658488,0.0930123,0.00513278,100
3.076,UP,0.65849,0.0930099,0.0051327,100
3.077,UP,0.658492,0.0930076,0.00513261,100
3.078,UP,0.658495,0.0930053,0.00513252,100
3.079,UP,0.658497,0.093003,0.00513243,100
3.08,UP,0.658499,0.0930006,0.00513235,100
3.081,UP,0.658502,0.0929983,0.00513226,100
3.082,UP,0.658504,0.092996,0.00513217,100
3.083,UP,0.658506,0.0929936,0.00513208,100
3.084,UP,0.658509,0.0929913,0.005132,100
