Time,Step,Target_Info,Actual_J1,Actual_J2,Actual_J3,Actual_J4,Actual_J5,Actual_J6,Q_Error,Exec_us
0.9300,1,Move_to_Home,7.7758,-0.5001,78.3404,-0.0025,99.9196,0.0003,1.4497,0.0570
0.9310,1,Move_to_Home,7.7327,-0.4988,78.4052,-0.0025,99.8839,0.0003,1.4461,0.0580
0.9320,1,Move_to_Home,7.6899,-0.4975,78.4700,-0.0025,99.8485,0.0003,1.4426,0.0560
0.9330,1,Move_to_Home,7.6470,-0.4960,78.5347,-0.0025,99.8130,0.0003,1.4388,0.0590
0.9340,1,Move_to_Home,7.6048,-0.4946,78.5992,-0.0025,99.7775,0.0003,1.4352,0.0580
0.9350,1,Move_to_Home,7.5621,-0.4932,78.6638,-0.0025,99.7421,0.0003,1.4313,0.0620
0.9360,1,Move_to_Home,7.5193,-0.4917,78.7279,-0.0025,99.7067,0.0003,1.3465,0.0580
0.9370,1,Move_to_Home,7.4766,-0.4904,78.7920,-0.0025,99.6715,0.0003,1.4236,0.0610
0.9380,1,Move_to_Home,7.4341,-0.4891,78.8558,-0.0025,99.6361,0.0003,1.4198,0.0530
0.9390,1,Move_to_Home,7.3918,-0.4878,78.9195,-0.0025,99.6007,0.0003,1.4159,0.0580
0.9400,1,Move_to_Home,7.3498,-0.4863,78.9830,-0.0026,99.5655,0.0003,1.4122,0.0810
0.9410,1,Move_to_Home,7.3079,-0.4849,79.0462,-0.0026,99.5303,0.0003,1.4087,0.0560
0.9420,1,Move_to_Home,7.2658,-0.4836,79.1092,-0.0026,99.4950,0.0003,1.4049,0.0810
0.9430,1,Move_to_Home,7.2238,-0.4822,79.1719,-0.0026,99.4598,0.0003,1.4013,0.0590
0.9440,1,Move_to_Home,7.1818,-0.4807,79.2344,-0.0026,99.4247,0.0003,1.3976,0.0570
0.9450,1,Move_to_Home,7.1403,-0.4793,79.2967,-0.0026,99.3896,0.0003,1.3942,0.0590
0.9460,1,Move_to_Home,7.1403,-0.4793,79.2967,-0.0026,99.3896,0.0003,1.4733,0.0300
0.9470,1,Move_to_Home,7.0578,-0.4766,79.4206,-0.0026,99.3198,0.0003,1.3877,0.0560
0.9480,1,Move_to_Home,7.0167,-0.4751,79.4822,-0.0026,99.2848,0.0003,1.3844,0.0570
0.9490,1,Move_to_Home,6.9757,-0.4738,79.5436,-0.0026,99.2499,0.0003,1.3813,0.0560
0.9500,1,Move_to_Home,6.9345,-0.4724,79.6046,-0.0026,99.2147,0.0003,1.3779,0.0560
0.9510,1,Move_to_Home,6.8935,-0.4711,79.6657,-0.0026,99.1793,0.0003,1.3744,0.0580
0.9520,1,Move_to_Home,6.8526,-0.4696,79.7265,-0.0026,99.1441,0.0003,1.3709,0.0580
0.9530,1,Move_to_Home,6.8121,-0.4681,79.7872,-0.0026,99.1090,0.0003,1.3676,0.0560
0.9540,1,Move_to_Home,6.7717,-0.4668,79.8479,-0.0026,99.0736,0.0003,1.3641,0.0550
0.9550,1,Move_to_Home,6.7315,-0.4653,79.9079,-0.0026,99.0385,0.0003,1.3611,0.0570
0.9560,1,Move_to_Home,6.6913,-0.4640,79.9680,-0.0026,99.0034,0.0003,1.2808,0.0580
0.9570,1,Move_to_Home,6.6509,-0.4627,80.0280,-0.0026,98.9685,0.0003,1.3545,0.0590
0.9580,1,Move_to_Home,6.6107,-0.4614,80.0880,-0.0026,98.9337,0.0003,1.3511,0.0580
0.9590,1,Move_to_Home,6.5709,-0.4600,80.1474,-0.0026,98.8986,0.0003,1.3480,0.0550
0.9600,1,Move_to_Home,6.5313,-0.4586,80.2071,-0.0026,98.8637,0.0003,1.3446,0.0550
0.9610,1,Move_to_Home,6.4917,-0.4572,80.2665,-0.0027,98.8287,0.0003,1.3413,0.0600
0.9620,1,Move_to_Home,6.4523,-0.4559,80.3260,-0.0027,98.7937,0.0003,1.3378,0.0580
0.9630,1,Move_to_Home,6.4129,-0.4545,80.3855,-0.0027,98.7586,0.0003,1.3340,0.0580
0.9640,1,Move_to_Home,6.3738,-0.4530,80.4446,-0.0027,98.7239,0.0003,1.3307,0.0570
0.9650,1,Move_to_Home,6.3347,-0.4516,80.5035,-0.0027,98.6887,0.0003,1.3272,0.0570
0.9660,1,Move_to_Home,6.2957,-0.4502,80.5623,-0.0027,98.6538,0.0003,1.3237,0.0600
0.9670,1,Move_to_Home,6.2567,-0.4489,80.6209,-0.0027,98.6190,0.0003,1.3201,0.0600
0.9680,1,Move_to_Home,6.2183,-0.4474,80.6792,-0.0027,98.5840,0.0003,1.3169,0.0570
0.9690,1,Move_to_Home,6.1796,-0.4460,80.7372,-0.0027,98.5493,0.0003,1.3136,0.0580
0.9700,1,Move_to_Home,6.1412,-0.4447,80.7950,-0.0025,98.5143,0.0003,1.3104,0.0560
0.9710,1,Move_to_Home,6.1024,-0.4433,80.8526,-0.0025,98.4791,0.0003,1.3068,0.0560
0.9720,1,Move_to_Home,6.0637,-0.4419,80.9098,-0.0025,98.4440,0.0003,1.3034,0.0570
0.9730,1,Move_to_Home,6.0637,-0.4419,80.9098,-0.0025,98.4440,0.0003,1.3773,0.0350
0.9740,1,Move_to_Home,5.9876,-0.4392,81.0236,-0.0026,98.3734,0.0003,1.2969,0.0600
0.9750,1,Move_to_Home,5.9497,-0.4378,81.0801,-0.0026,98.3382,0.0003,1.2938,0.0600
0.9760,1,Move_to_Home,5.9122,-0.4365,81.1365,-0.0026,98.3029,0.0003,1.2907,0.0610
0.9770,1,Move_to_Home,5.8744,-0.4350,81.1927,-0.0026,98.2676,0.0003,1.2875,0.0590
0.9780,1,Move_to_Home,5.8369,-0.4336,81.2486,-0.0026,98.2325,0.0003,1.2845,0.0560
0.9790,1,Move_to_Home,5.7994,-0.4323,81.3039,-0.0026,98.1969,0.0003,1.2815,0.0680
0.9800,1,Move_to_Home,5.7620,-0.4310,81.3596,-0.0026,98.1613,0.0003,1.2056,0.0600
0.9810,1,Move_to_Home,5.7247,-0.4297,81.4149,-0.0026,98.1262,0.0003,1.2751,0.0800
0.9820,1,Move_to_Home,5.6874,-0.4282,81.4701,-0.0024,98.0907,0.0003,1.2717,0.0570
0.9830,1,Move_to_Home,5.6507,-0.4269,81.5249,-0.0024,98.0551,0.0003,1.2688,0.0590
0.9840,1,Move_to_Home,5.6137,-0.4255,81.5798,-0.0024,98.0197,0.0003,1.2655,0.0610
0.9850,1,Move_to_Home,5.5770,-0.4243,81.6345,-0.0024,97.9844,0.0003,1.2624,0.0600
0.9860,1,Move_to_Home,5.5404,-0.4229,81.6891,-0.0025,97.9488,0.0003,1.2590,0.0560
0.9870,1,Move_to_Home,5.5040,-0.4216,81.7436,-0.0025,97.9133,0.0003,1.2557,0.0540
0.9880,1,Move_to_Home,5.4675,-0.4201,81.7977,-0.0025,97.8778,0.0003,1.1814,0.0730
0.9890,1,Move_to_Home,5.4314,-0.4188,81.8518,-0.0025,97.8424,0.0003,1.2492,0.0560
0.9900,1,Move_to_Home,5.3951,-0.4175,81.9057,-0.0025,97.8072,0.0003,1.2459,0.0600
0.9910,1,Move_to_Home,5.3594,-0.4162,81.9593,-0.0025,97.7715,0.0003,1.1723,0.0580
0.9920,1,Move_to_Home,5.3237,-0.4150,82.0131,-0.0025,97.7360,0.0003,1.1691,0.0550
0.9930,1,Move_to_Home,5.2881,-0.4137,82.0667,-0.0025,97.7006,0.0003,1.2360,0.0570
0.9940,1,Move_to_Home,5.2524,-0.4124,82.1202,-0.0025,97.6651,0.0003,1.2325,0.0560
0.9950,1,Move_to_Home,5.2169,-0.4111,82.1736,-0.0025,97.6295,0.0003,1.2288,0.0560
0.9960,1,Move_to_Home,5.1816,-0.4096,82.2271,-0.0025,97.5943,0.0003,1.2253,0.0550
0.9970,1,Move_to_Home,5.1462,-0.4085,82.2800,-0.0025,97.5586,0.0003,1.2216,0.0560
0.9980,1,Move_to_Home,5.1112,-0.4071,82.3328,-0.0025,97.5234,0.0003,1.2183,0.0900
0.9990,1,Move_to_Home,5.0764,-0.4058,82.3854,-0.0025,97.4880,0.0003,1.2149,0.0680
1.0000,1,Move_to_Home,5.0417,-0.4044,82.4379,-0.0025,97.4526,0.0003,1.2115,0.0580
1.0010,1,Move_to_Home,5.0070,-0.4031,82.4902,-0.0025,97.4174,0.0003,1.2081,0.0580
1.0020,1,Move_to_Home,5.0070,-0.4031,82.4902,-0.0025,97.4174,0.0003,1.2766,0.0690
1.0030,1,Move_to_Home,4.9377,-0.4003,82.5938,-0.0025,97.3469,0.0003,1.2017,0.0570
1.0040,1,Move_to_Home,4.9033,-0.3989,82.6452,-0.0025,97.3120,0.0003,1.1987,0.0600
1.0050,1,Move_to_Home,4.8690,-0.3976,82.6965,-0.0025,97.2766,0.0003,1.1954,0.0580
1.0060,1,Move_to_Home,4.8347,-0.3962,82.7475,-0.0024,97.2412,0.0003,1.1921,0.0910
1.0070,1,Move_to_Home,4.8006,-0.3949,82.7983,-0.0024,97.2062,0.0003,1.1891,0.0560
1.0080,1,Move_to_Home,4.7668,-0.3934,82.8489,-0.0024,97.1712,0.0003,1.1863,0.1060
1.0090,1,Move_to_Home,4.7329,-0.3921,82.8994,-0.0024,97.1364,0.0003,1.1834,0.0560
1.0100,1,Move_to_Home,4.6995,-0.3907,82.9495,-0.0022,97.1017,0.0003,1.1808,0.0570
1.0110,1,Move_to_Home,4.6664,-0.3894,82.9994,-0.0022,97.0667,0.0003,1.1781,0.0870
1.0120,1,Move_to_Home,4.6330,-0.3880,83.0494,-0.0022,97.0318,0.0003,1.1752,0.0780
1.0130,1,Move_to_Home,4.5995,-0.3865,83.0989,-0.0022,96.9970,0.0003,1.1724,0.0890
1.0140,1,Move_to_Home,4.5662,-0.3852,83.1487,-0.0022,96.9621,0.0003,1.1031,0.0590
1.0150,1,Move_to_Home,4.5330,-0.3838,83.1977,-0.0021,96.9268,0.0003,1.1664,0.0590
1.0160,1,Move_to_Home,4.5001,-0.3824,83.2471,-0.0021,96.8917,0.0003,1.1633,0.0580
1.0170,1,Move_to_Home,4.4674,-0.3809,83.2963,-0.0021,96.8567,0.0003,1.0946,0.0580
1.0180,1,Move_to_Home,4.4349,-0.3796,83.3452,-0.0021,96.8214,0.0003,1.0918,0.0540
1.0190,1,Move_to_Home,4.4022,-0.3782,83.3942,-0.0021,96.7867,0.0003,1.1541,0.0590
1.0200,1,Move_to_Home,4.3695,-0.3769,83.4429,-0.0021,96.7517,0.0003,1.0859,0.1240
1.0210,1,Move_to_Home,4.3372,-0.3755,83.4913,-0.0021,96.7169,0.0003,1.1481,0.0580
1.0220,1,Move_to_Home,4.3047,-0.3740,83.5396,-0.0021,96.6823,0.0003,1.1451,0.0600
1.0230,1,Move_to_Home,4.2726,-0.3726,83.5881,-0.0021,96.6472,0.0003,1.1418,0.0620
1.0240,1,Move_to_Home,4.2407,-0.3712,83.6363,-0.0021,96.6121,0.0003,1.1386,0.0550
1.0250,1,Move_to_Home,4.2089,-0.3698,83.6843,-0.0021,96.5773,0.0003,1.1356,0.0560
1.0260,1,Move_to_Home,4.1772,-0.3683,83.7324,-0.0021,96.5423,0.0003,1.1321,0.0540
1.0270,1,Move_to_Home,4.1456,-0.3670,83.7800,-0.0021,96.5075,0.0003,1.1291,0.0560
1.0280,1,Move_to_Home,4.1139,-0.3657,83.8277,-0.0021,96.4728,0.0003,1.1259,0.1340
1.0290,1,Move_to_Home,4.0824,-0.3643,83.8753,-0.0021,96.4380,0.0003,1.1225,0.0980
1.0300,1,Move_to_Home,4.0514,-0.3629,83.9227,-0.0021,96.4031,0.0003,1.1193,0.0570
1.0310,1,Move_to_Home,4.0514,-0.3629,83.9227,-0.0021,96.4031,0.0003,1.1824,0.0550
1.0320,1,Move_to_Home,3.9896,-0.3600,84.0174,-0.0021,96.3335,0.0003,1.1126,0.0580
1.0330,1,Move_to_Home,3.9587,-0.3586,84.0643,-0.0021,96.2987,0.0003,1.1093,0.0580
1.0340,1,Move_to_Home,3.9277,-0.3571,84.1111,-0.0021,96.2640,0.0003,1.1059,0.0590
1.0350,1,Move_to_Home,3.8968,-0.3557,84.1576,-0.0021,96.2289,0.0003,1.1024,0.0590
1.0360,1,Move_to_Home,3.8663,-0.3543,84.2039,-0.0021,96.1938,0.0003,1.0991,0.0590
1.0370,1,Move_to_Home,3.8359,-0.3530,84.2498,-0.0021,96.1589,0.0003,1.0959,0.0580
1.0380,1,Move_to_Home,3.8057,-0.3514,84.2957,-0.0021,96.1235,0.0003,1.0925,0.0600
1.0390,1,Move_to_Home,3.7755,-0.3500,84.3410,-0.0021,96.0881,0.0003,1.0892,0.0590
1.0400,1,Move_to_Home,3.7452,-0.3485,84.3863,-0.0020,96.0527,0.0003,1.0858,0.0590
1.0410,1,Move_to_Home,3.7150,-0.3470,84.4310,-0.0020,96.0175,0.0003,1.0827,0.1560
1.0420,1,Move_to_Home,3.6851,-0.3456,84.4758,-0.0020,95.9824,0.0003,1.0796,0.0560
1.0430,1,Move_to_Home,3.6553,-0.3442,84.5205,-0.0020,95.9470,0.0003,1.0763,0.0580
1.0440,1,Move_to_Home,3.6256,-0.3428,84.5645,-0.0020,95.9115,0.0003,1.0732,0.0930
1.0450,1,Move_to_Home,3.5957,-0.3413,84.6086,-0.0020,95.8763,0.0003,1.0700,0.0550
1.0460,1,Move_to_Home,3.5664,-0.3399,84.6523,-0.0020,95.8407,0.0003,1.0670,0.0560
1.0470,1,Move_to_Home,3.5372,-0.3384,84.6960,-0.0020,95.8052,0.0003,1.0036,0.0600
1.0480,1,Move_to_Home,3.5080,-0.3369,84.7393,-0.0019,95.7698,0.0003,1.0608,0.0570
1.0490,1,Move_to_Home,3.4789,-0.3355,84.7826,-0.0019,95.7345,0.0003,1.0578,0.0590
1.0500,1,Move_to_Home,3.4501,-0.3341,84.8256,-0.0019,95.6989,0.0003,0.9950,0.0600
1.0510,1,Move_to_Home,3.4212,-0.3326,84.8683,-0.0019,95.6634,0.0003,1.0517,0.0590
1.0520,1,Move_to_Home,3.3925,-0.3312,84.9108,-0.0019,95.6280,0.0003,0.9894,0.0620
1.0530,1,Move_to_Home,3.3639,-0.3298,84.9536,-0.0019,95.5926,0.0003,1.0456,0.0600
1.0540,1,Move_to_Home,3.3353,-0.3282,84.9956,-0.0019,95.5574,0.0003,1.0428,0.0570
1.0550,1,Move_to_Home,3.3070,-0.3268,85.0379,-0.0019,95.5219,0.0003,1.0397,0.0570
1.0560,1,Move_to_Home,3.2787,-0.3254,85.0801,-0.0019,95.4862,0.0003,1.0363,0.1590
1.0570,1,Move_to_Home,3.2507,-0.3240,85.1220,-0.0019,95.4507,0.0003,1.0332,0.0740
1.0580,1,Move_to_Home,3.2226,-0.3225,85.1637,-0.0019,95.4150,0.0003,1.0299,0.0670
1.0590,1,Move_to_Home,3.1948,-0.3211,85.2054,-0.0019,95.3793,0.0003,1.0266,0.0570
1.0600,1,Move_to_Home,3.1672,-0.3197,85.2471,-0.0019,95.3440,0.0003,1.0233,0.0920
1.0610,1,Move_to_Home,3.1396,-0.3184,85.2884,-0.0019,95.3084,0.0003,0.9623,0.0890
1.0620,1,Move_to_Home,3.0844,-0.3156,85.3710,-0.0019,95.2377,0.0003,0.9559,0.1460
1.0630,1,Move_to_Home,3.0844,-0.3156,85.3710,-0.0019,95.2377,0.0003,0.9559,0.0330
1.0640,1,Move_to_Home,3.0570,-0.3142,85.4120,-0.0019,95.2023,0.0003,0.9527,0.0570
1.0650,1,Move_to_Home,3.0299,-0.3129,85.4529,-0.0019,95.1672,0.0003,0.9497,0.0580
1.0660,1,Move_to_Home,3.0030,-0.3115,85.4938,-0.0019,95.1318,0.0003,1.0035,0.0580
1.0670,1,Move_to_Home,2.9764,-0.3102,85.5342,-0.0019,95.0965,0.0003,1.0004,0.0590
1.0680,1,Move_to_Home,2.9497,-0.3087,85.5744,-0.0019,95.0612,0.0003,0.9973,0.0570
1.0690,1,Move_to_Home,2.9231,-0.3073,85.6148,-0.0019,95.0261,0.0003,0.9941,0.0570
1.0700,1,Move_to_Home,2.8967,-0.3060,85.6548,-0.0019,94.9908,0.0003,0.9908,0.0560
1.0710,1,Move_to_Home,2.8703,-0.3046,85.6949,-0.0018,94.9558,0.0003,0.9315,0.0600
1.0720,1,Move_to_Home,2.8441,-0.3032,85.7346,-0.0018,94.9207,0.0003,0.9286,0.0600
1.0730,1,Move_to_Home,2.8179,-0.3017,85.7741,-0.0018,94.8858,0.0003,0.9257,0.0570
1.0740,1,Move_to_Home,2.7920,-0.3004,85.8133,-0.0018,94.8509,0.0003,0.9786,0.0590
1.0750,1,Move_to_Home,2.7663,-0.2990,85.8525,-0.0018,94.8159,0.0003,0.9757,0.0590
1.0760,1,Move_to_Home,2.7405,-0.2976,85.8911,-0.0018,94.7809,0.0003,0.9728,0.0580
1.0770,1,Move_to_Home,2.7147,-0.2961,85.9300,-0.0018,94.7459,0.0003,0.9697,0.0830
1.0780,1,Move_to_Home,2.6890,-0.2947,85.9683,-0.0018,94.7107,0.0003,0.9666,0.0920
1.0790,1,Move_to_Home,2.6634,-0.2934,86.0064,-0.0018,94.6753,0.0003,0.9635,0.0710
1.0800,1,Move_to_Home,2.6385,-0.2920,86.0441,-0.0018,94.6402,0.0003,0.9610,0.0530
1.0810,1,Move_to_Home,2.6136,-0.2906,86.0818,-0.0016,94.6049,0.0003,0.9036,0.0590
1.0820,1,Move_to_Home,2.5883,-0.2891,86.1192,-0.0016,94.5696,0.0003,0.9551,0.0530
1.0830,1,Move_to_Home,2.5633,-0.2877,86.1565,-0.0016,94.5345,0.0003,0.9523,0.0620
1.0840,1,Move_to_Home,2.5384,-0.2863,86.1932,-0.0016,94.4995,0.0003,0.9497,0.0570
1.0850,1,Move_to_Home,2.5134,-0.2850,86.2300,-0.0016,94.4645,0.0003,0.9471,0.0550
1.0860,1,Move_to_Home,2.4886,-0.2836,86.2666,-0.0016,94.4296,0.0003,0.9444,0.0580
1.0870,1,Move_to_Home,2.4641,-0.2820,86.3030,-0.0016,94.3944,0.0003,0.9416,0.0560
1.0880,1,Move_to_Home,2.4398,-0.2806,86.3392,-0.0015,94.3594,0.0003,0.9392,0.0610
1.0890,1,Move_to_Home,2.3916,-0.2777,86.4110,-0.0015,94.2893,0.0003,0.8810,0.0600
1.0900,1,Move_to_Home,2.3916,-0.2777,86.4110,-0.0015,94.2893,0.0003,0.9340,0.0530
1.0910,1,Move_to_Home,2.3675,-0.2763,86.4467,-0.0015,94.2543,0.0003,0.9314,0.0590
1.0920,1,Move_to_Home,2.3436,-0.2749,86.4823,-0.0013,94.2195,0.0003,0.9289,0.0590
1.0930,1,Move_to_Home,2.3199,-0.2736,86.5179,-0.0013,94.1843,0.0003,0.9261,0.0560
1.0940,1,Move_to_Home,2.2963,-0.2721,86.5530,-0.0013,94.1495,0.0003,0.9237,0.0550
1.0950,1,Move_to_Home,2.2729,-0.2707,86.5882,-0.0013,94.1147,0.0003,0.9212,0.0540
1.0960,1,Move_to_Home,2.2495,-0.2693,86.6232,-0.0013,94.0798,0.0003,0.8665,0.0600
1.0970,1,Move_to_Home,2.2263,-0.2679,86.6581,-0.0013,94.0450,0.0003,0.9160,0.0610
1.0980,1,Move_to_Home,2.2032,-0.2664,86.6927,-0.0013,94.0101,0.0003,0.9135,0.0610
1.0990,1,Move_to_Home,2.1800,-0.2650,86.7274,-0.0013,93.9750,0.0003,0.9106,0.0600
1.1000,1,Move_to_Home,2.1570,-0.2636,86.7617,-0.0013,93.9399,0.0003,0.9078,0.0560
1.1010,1,Move_to_Home,2.1343,-0.2623,86.7960,-0.0013,93.9048,0.0003,0.9051,0.0530
1.1020,1,Move_to_Home,2.1117,-0.2610,86.8303,-0.0012,93.8695,0.0003,0.9020,0.0580
1.1030,1,Move_to_Home,2.0893,-0.2597,86.8643,-0.0012,93.8342,0.0003,0.8991,0.0550
1.1040,1,Move_to_Home,2.0670,-0.2584,86.8983,-0.0012,93.7990,0.0003,0.8961,0.0550
1.1050,1,Move_to_Home,2.0447,-0.2569,86.9319,-0.0012,93.7638,0.0003,0.8932,0.0570
1.1060,1,Move_to_Home,2.0224,-0.2556,86.9657,-0.0012,93.7284,0.0003,0.8900,0.0540
1.1070,1,Move_to_Home,2.0001,-0.2542,86.9992,-0.0012,93.6930,0.0003,0.8868,0.0580
1.1080,1,Move_to_Home,1.9783,-0.2528,87.0323,-0.0012,93.6575,0.0003,0.8837,0.0540
1.1090,1,Move_to_Home,1.9564,-0.2515,87.0656,-0.0012,93.6223,0.0003,0.8306,0.0590
1.1100,1,Move_to_Home,1.9348,-0.2502,87.0983,-0.0012,93.5867,0.0003,0.8776,0.0540
1.1110,1,Move_to_Home,1.9131,-0.2489,87.1311,-0.0012,93.5514,0.0003,0.8745,0.0530
1.1120,1,Move_to_Home,1.8914,-0.2474,87.1637,-0.0012,93.5160,0.0003,0.8713,0.0590
1.1130,1,Move_to_Home,1.8700,-0.2460,87.1961,-0.0012,93.4806,0.0003,0.8682,0.0540
1.1140,1,Move_to_Home,1.8487,-0.2446,87.2282,-0.0012,93.4451,0.0003,0.8651,0.0580
1.1150,1,Move_to_Home,1.8277,-0.2432,87.2601,-0.0012,93.4095,0.0003,0.8621,0.0570
1.1160,1,Move_to_Home,1.7857,-0.2404,87.3237,-0.0012,93.3388,0.0003,0.8071,0.0580
1.1170,1,Move_to_Home,1.7857,-0.2404,87.3237,-0.0012,93.3388,0.0003,0.8071,0.0310
1.1180,1,Move_to_Home,1.7649,-0.2391,87.3549,-0.0012,93.3034,0.0003,0.8528,0.0580
1.1190,1,Move_to_Home,1.7445,-0.2377,87.3862,-0.0012,93.2679,0.0003,0.8494,0.0560
1.1200,1,Move_to_Home,1.7240,-0.2362,87.4172,-0.0012,93.2325,0.0003,0.8459,0.0570
1.1210,1,Move_to_Home,1.7034,-0.2348,87.4480,-0.0012,93.1971,0.0003,0.8422,0.0540
1.1220,1,Move_to_Home,1.6831,-0.2334,87.4787,-0.0012,93.1615,0.0003,0.8382,0.0570
1.1230,1,Move_to_Home,1.6630,-0.2319,87.5091,-0.0012,93.1261,0.0003,0.8343,0.0660
1.1240,1,Move_to_Home,1.6431,-0.2305,87.5392,-0.0012,93.0905,0.0003,0.8303,0.0540
1.1250,1,Move_to_Home,1.6232,-0.2290,87.5693,-0.0012,93.0550,0.0003,0.8260,0.0540
1.1260,1,Move_to_Home,1.6033,-0.2276,87.5987,-0.0012,93.0195,0.0003,0.7758,0.0550
1.1270,1,Move_to_Home,1.5835,-0.2261,87.6283,-0.0012,92.9841,0.0003,0.7715,0.0590
1.1280,1,Move_to_Home,1.5639,-0.2246,87.6574,-0.0012,92.9486,0.0003,0.8125,0.0570
1.1290,1,Move_to_Home,1.5442,-0.2231,87.6863,-0.0011,92.9135,0.0003,0.8080,0.0570
1.1300,1,Move_to_Home,1.5249,-0.2217,87.7151,-0.0011,92.8780,0.0003,0.8031,0.0550
1.1310,1,Move_to_Home,1.5058,-0.2201,87.7436,-0.0011,92.8426,0.0003,0.7982,0.0560
1.1320,1,Move_to_Home,1.4868,-0.2187,87.7719,-0.0011,92.8075,0.0003,0.7492,0.0580
1.1330,1,Move_to_Home,1.4677,-0.2172,87.8000,-0.0011,92.7720,0.0003,0.7879,0.0610
1.1340,1,Move_to_Home,1.4488,-0.2157,87.8278,-0.0011,92.7366,0.0003,0.7825,0.0700
1.1350,1,Move_to_Home,1.4301,-0.2142,87.8556,-0.0011,92.7014,0.0003,0.7771,0.0540
1.1360,1,Move_to_Home,1.4115,-0.2128,87.8831,-0.0009,92.6666,0.0003,0.7717,0.0580
1.1370,1,Move_to_Home,1.3930,-0.2113,87.9106,-0.0009,92.6320,0.0003,0.7238,0.0600
1.1380,1,Move_to_Home,1.3746,-0.2099,87.9377,-0.0009,92.5973,0.0003,0.7186,0.0610
1.1390,1,Move_to_Home,1.3564,-0.2086,87.9649,-0.0009,92.5628,0.0003,0.7552,0.0570
1.1400,1,Move_to_Home,1.3382,-0.2071,87.9917,-0.0009,92.5284,0.0003,0.7494,0.0560
1.1410,1,Move_to_Home,1.3202,-0.2056,88.0184,-0.0009,92.4946,0.0003,0.7440,0.0540
1.1420,1,Move_to_Home,1.3022,-0.2041,88.0452,-0.0008,92.4604,0.0003,0.7379,0.0550
1.1430,1,Move_to_Home,1.2844,-0.2027,88.0717,-0.0008,92.4267,0.0003,0.7321,0.0590
1.1440,1,Move_to_Home,1.2666,-0.2012,88.0981,-0.0008,92.3932,0.0003,0.7262,0.0570
1.1450,1,Move_to_Home,1.2492,-0.1998,88.1243,-0.0008,92.3599,0.0003,0.7204,0.0590
1.1460,1,Move_to_Home,1.2145,-0.1970,88.1760,-0.0008,92.2942,0.0003,0.6696,0.0570
1.1470,1,Move_to_Home,1.1974,-0.1955,88.2020,-0.0008,92.2619,0.0003,0.6641,0.0570
1.1480,1,Move_to_Home,1.1974,-0.1955,88.2020,-0.0008,92.2619,0.0003,0.7032,0.0330
1.1490,1,Move_to_Home,1.1804,-0.1940,88.2277,-0.0008,92.2299,0.0003,0.6976,0.0570
1.1500,1,Move_to_Home,1.1635,-0.1926,88.2531,-0.0008,92.1982,0.0003,0.6535,0.0580
1.1510,1,Move_to_Home,1.1467,-0.1913,88.2787,-0.0008,92.1666,0.0003,0.6861,0.0600
1.1520,1,Move_to_Home,1.1301,-0.1898,88.3040,-0.0008,92.1352,0.0003,0.6803,0.0600
1.1530,1,Move_to_Home,1.1136,-0.1884,88.3290,-0.0008,92.1043,0.0003,0.6748,0.0580
1.1540,1,Move_to_Home,1.0974,-0.1871,88.3539,-0.0008,92.0736,0.0003,0.6693,0.0580
1.1550,1,Move_to_Home,1.0813,-0.1857,88.3788,-0.0008,92.0428,0.0003,0.6266,0.0550
1.1560,1,Move_to_Home,1.0652,-0.1843,88.4032,-0.0008,92.0125,0.0003,0.6579,0.0580
1.1570,1,Move_to_Home,1.0490,-0.1828,88.4276,-0.0008,91.9827,0.0003,0.6161,0.0590
1.1580,1,Move_to_Home,1.0330,-0.1814,88.4518,-0.0008,91.9530,0.0003,0.6468,0.0570
1.1590,1,Move_to_Home,1.0172,-0.1801,88.4759,-0.0008,91.9234,0.0003,0.6412,0.0590
1.1600,1,Move_to_Home,1.0015,-0.1787,88.4994,-0.0008,91.8944,0.0003,0.6359,0.0690
1.1610,1,Move_to_Home,0.9860,-0.1774,88.5232,-0.0006,91.8653,0.0003,0.6304,0.0550
1.1620,1,Move_to_Home,0.9705,-0.1760,88.5467,-0.0006,91.8366,0.0003,0.5902,0.0560
1.1630,1,Move_to_Home,0.9551,-0.1745,88.5701,-0.0006,91.8081,0.0003,0.6192,0.0610
1.1640,1,Move_to_Home,0.9400,-0.1731,88.5931,-0.0006,91.7798,0.0003,0.6139,0.0600
1.1650,1,Move_to_Home,0.9250,-0.1717,88.6163,-0.0006,91.7514,0.0003,0.6080,0.0600
1.1660,1,Move_to_Home,0.9101,-0.1703,88.6389,-0.0006,91.7235,0.0003,0.6026,0.0550
1.1670,1,Move_to_Home,0.8953,-0.1690,88.6616,-0.0006,91.6957,0.0003,0.5970,0.0990
1.1680,1,Move_to_Home,0.8806,-0.1675,88.6840,-0.0006,91.6683,0.0003,0.5587,0.0580
1.1690,1,Move_to_Home,0.8660,-0.1660,88.7061,-0.0006,91.6408,0.0003,0.5533,0.1490
1.1700,1,Move_to_Home,0.8516,-0.1644,88.7279,-0.0006,91.6136,0.0003,0.5803,0.0570
1.1710,1,Move_to_Home,0.8372,-0.1630,88.7496,-0.0006,91.5863,0.0003,0.5745,0.0580
1.1720,1,Move_to_Home,0.8229,-0.1615,88.7712,-0.0006,91.5594,0.0003,0.5687,0.0600
1.1730,1,Move_to_Home,0.8087,-0.1601,88.7927,-0.0006,91.5326,0.0003,0.5628,0.0560
